"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","references","nomenclaturalCode","institutionID","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","fieldNumber","verbatimLocality","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","previousIdentifications","higherClassification","verbatimTaxonRank","individualCount","habitat","identificationRemarks","georeferencedDate","typeStatus","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cryptocarya saligna",1848251913,-24.742778,-48.769444,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.380+0000","2018-06-04T19:36:12.839+0000",118,"none","PRESERVED_SPECIMEN",4181663,6,7707728,220,407,6688,3011993,4181663,4181663,"Cryptocarya saligna Mez","Cryptocarya saligna Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya saligna","Cryptocarya","saligna","SPECIES","ACCEPTED","2017-12-18T00:00:00",478,0,"SOUTH_AMERICA","Paraná",2017,12,6,"2017-12-06T00:00:00","2018-05-10T18:59:40.000+0000","2018-12-08T15:08:36.126+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409926","2564","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","estrada da Berneck a Tatupeba","pt","MBM",1848251913,"BRA:MBM:MBM:0000409926","Collection","Brotto, ML; Völtz, RR","409926","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 25 metros de altura; frutos imaturos em início de desenvolvimento, cor verde claro.; Floresta Ombrófila Densa Submontana.","Brotto, ML","","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","",NA,"","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.742778,-48.769444,"original coordinates","original coordinates OK"
"2","Cryptocarya saligna",1213691559,-19.074083,-39.965056,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.657+0000","2018-02-15T04:28:53.880+0000",138,"none","PRESERVED_SPECIMEN",4181663,6,7707728,220,407,6688,3011993,4181663,4181663,"Cryptocarya saligna Mez","Cryptocarya saligna Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya saligna","Cryptocarya","saligna","SPECIES","ACCEPTED","2014-06-19T00:00:00",52,0,"SOUTH_AMERICA","Espírito Santo",2014,6,19,"2014-06-19T00:00:00","","2018-07-08T01:32:49.008+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000015479","3682","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1213691559,"BRA:CVRD:CVRD:0000015479","Collection","P.L.R. Moraes, M.C. Vergne, M.C. Cruz","15479","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","Arvore 18 m, frutos em estagio final de maturação. <ll>dwc_commonname:</ll> Canelinha","Pedro L.R. Moraes","","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","",NA,"","","LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.074083,-39.965056,"original coordinates","original coordinates OK"
"3","Cryptocarya saligna",1087386931,-23.642222,-46.614722,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:43.608+0000","2018-09-25T13:57:08.032+0000",120,"none","PRESERVED_SPECIMEN",4181663,6,7707728,220,407,6688,3011993,4181663,4181663,"Cryptocarya saligna Mez","Cryptocarya saligna Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya saligna","Cryptocarya","saligna","SPECIES","ACCEPTED","none",828,0,"","São Paulo",2013,10,29,"2013-10-29T00:00:00","2018-09-10T11:10:16.000+0000","2018-12-08T13:04:29.528+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000454653","224","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","São Paulo","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 7, espécime nº 1157","pt","SP",1087386931,"BRA:IBt:SP:0000454653","Collection","Kondrat, H","454653","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Nicolau, SA","","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","",NA,"","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.642222,-46.614722,"original coordinates","original coordinates OK"
"4","Cryptocarya saligna",1089098912,-23.19492,-45.5643,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:42.416+0000","2018-12-03T16:41:20.298+0000",122,"none","PRESERVED_SPECIMEN",4181663,6,7707728,220,407,6688,3011993,4181663,4181663,"Cryptocarya saligna Mez","Cryptocarya saligna Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya saligna","Cryptocarya","saligna","SPECIES","ACCEPTED","2011-05-01T00:00:00",999,0,"","São Paulo",2011,1,25,"2011-01-25T00:00:00","2018-11-21T16:30:24.000+0000","2018-12-08T04:38:18.772+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000160332","315","UEC - Herbário da Universidade Estadual de Campinas","São Luiz do Paraitinga","Parque Estadual.","pt","UEC",1089098912,"BRA:UNICAMP:UEC:0000160332","Collection","Marchiori, N.M.; Toledo, W.; Munhoz, I.; Cano, G.B.; Santos, F.C.","160332","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Material vegetativo. Cerca de 9m de altura e 22 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.","Marchiori, N.M.","","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","",NA,"","","São Luiz do Paraitinga","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.19492,-45.5643,"original coordinates","original coordinates outside municipality original in sao luiz do paraitinga falls in redencao da serra"
"5","Cryptocarya saligna",1089103805,-23.3505,-45.3225,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:44.983+0000","2018-12-03T16:41:22.322+0000",122,"none","PRESERVED_SPECIMEN",4181663,6,7707728,220,407,6688,3011993,4181663,4181663,"Cryptocarya saligna Mez","Cryptocarya saligna Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya saligna","Cryptocarya","saligna","SPECIES","ACCEPTED","2011-11-01T00:00:00",850,50,"","São Paulo",2011,7,1,"2011-07-01T00:00:00","2018-11-21T16:30:24.000+0000","2018-12-08T04:38:21.333+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000167005","281","UEC - Herbário da Universidade Estadual de Campinas","Paraibuna","Parque Estadual da Serra do Mar.","pt","UEC",1089103805,"BRA:UNICAMP:UEC:0000167005","Collection","Stefani, E.J.F.; Belinello, R.; Galvão, J.C.","167005","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore com 14 m.; Mata Atlântica.","Barbosa, T.D.M.","","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","",NA,"","","Paraibuna","São Paulo","brazil",1180,"Paraibuna",3535606,-45.642423,-23.478827,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.3505,-45.3225,"original coordinates","original coordinates outside municipality original in paraibuna falls in natividade da serra"
"6","Cryptocarya saligna",1090697380,-19.972778,-40.593361,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:43.723+0000","2018-11-24T12:32:43.734+0000",126,"none","PRESERVED_SPECIMEN",4181663,6,7707728,220,407,6688,3011993,4181663,4181663,"Cryptocarya saligna Mez","Cryptocarya saligna Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya saligna","Cryptocarya","saligna","SPECIES","ACCEPTED","none",819,0,"","Espírito Santo",2011,9,10,"2011-09-10T00:00:00","2018-11-21T18:12:58.000+0000","2018-12-08T04:44:15.160+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000056121","3226","HRCB - Herbário Rioclarense","Santa Teresa","Sítio de L. Bringhenti","pt","HRCB",1090697380,"BRA:UNESPRC:HRCB:0000056121","Collection","Moraes, P.L.R. de","56121","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","Árvore 7m, estéril.","","","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","",NA,"","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.972778,-40.593361,"original coordinates","original coordinates OK"
"7","Cryptocarya saligna",1089099573,-23.33714,-45.3022,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:42.683+0000","2018-12-03T16:41:20.756+0000",122,"none","PRESERVED_SPECIMEN",4181663,6,7707728,220,407,6688,3011993,4181663,4181663,"Cryptocarya saligna Mez","Cryptocarya saligna Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya saligna","Cryptocarya","saligna","SPECIES","ACCEPTED","2010-12-01T00:00:00",70,20,"","São Paulo",2010,5,29,"2010-05-29T00:00:00","2018-11-21T16:30:24.000+0000","2018-12-08T04:38:19.202+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000161025","79","UEC - Herbário da Universidade Estadual de Campinas","Caraguatatuba","Parque Estadual da Serra do Mar.","pt","UEC",1089099573,"BRA:UNICAMP:UEC:0000161025","Collection","Stefani, E.J.F.; Belinello, R.; Galvão, J.C.","161025","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore com 11 m.; Mata Atlântica.","Barbosa, T.D.M.","","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","",NA,"","","Caraguatatuba","São Paulo","brazil",1134,"Caraguatatuba",3510500,-45.488504,-23.638724,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.33714,-45.3022,"original coordinates","original coordinates outside municipality original in caraguatatuba falls in natividade da serra"
"8","Cryptocarya saligna",1096932554,-19.909155,-40.542777,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:35.233+0000","2018-07-04T19:29:24.616+0000",138,"none","PRESERVED_SPECIMEN",4181663,6,7707728,220,407,6688,3011993,4181663,4181663,"Cryptocarya saligna Mez","Cryptocarya saligna Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya saligna","Cryptocarya","saligna","SPECIES","ACCEPTED","2010-10-03T00:00:00",800,0,"SOUTH_AMERICA","Espírito Santo",2010,9,28,"2010-09-28T00:00:00","","2018-07-07T13:10:06.341+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000013179","6730","CVRD - Herbário da Reserva Natural Vale","SANTA TERESA","","pt","CVRD",1096932554,"BRA:CVRD:CVRD:0000013179","Collection","Folli, D.A.","13179","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","<ll>dwc_commonname:</ll> Canelinha","Domingos A. Folli","","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","",NA,"","","SANTA TERESA","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.909155,-40.542777,"original coordinates","original coordinates OK"
"9","Cryptocarya saligna",1086910675,-23.850556,-46.943333,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:56.217+0000","2018-11-24T08:56:56.310+0000",126,"none","PRESERVED_SPECIMEN",4181663,6,7707728,220,407,6688,3011993,4181663,4181663,"Cryptocarya saligna Mez","Cryptocarya saligna Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya saligna","Cryptocarya","saligna","SPECIES","ACCEPTED","2009-02-02T00:00:00",720,0,"SOUTH_AMERICA","São Paulo",2009,1,2,"2009-01-02T00:00:00","2018-11-05T15:54:43.000+0000","2018-12-08T13:01:17.494+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000042104","954","SPSF - Herbário Dom Bento José Pickel","São Lourenço da Serra","Fazenda Vitória","pt","SPSF",1086910675,"BRA:IF:SPSF:0000042104","Collection","R.T.Polisel","42104","IF","Instituto Florestal, IF","COLETA: Árvore 6m; frutos imaturos verdes.;","R.T. Polisel","","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","",NA,"","","São Lourenço da Serra","São Paulo","brazil",1081,"São Lourenço da Serra",3549953,-46.936685,-23.852395,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.850556,-46.943333,"original coordinates","original coordinates OK"
"10","Cryptocarya saligna",1094882256,-19.232778,-39.929444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:31.834+0000","2018-09-10T18:27:14.430+0000",124,"none","PRESERVED_SPECIMEN",4181663,6,7707728,220,407,6688,3011993,4181663,4181663,"Cryptocarya saligna Mez","Cryptocarya saligna Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya saligna","Cryptocarya","saligna","SPECIES","ACCEPTED","none",18,0,"","Espírito Santo",2009,6,4,"2009-06-04T00:00:00","","2018-09-10T18:27:38.364+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000165173","6072","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Linhares","Reserva Natural Vale. Estrada Municipal Canto Grande.","pt","HUEFS",1094882256,"BRA:UEFS:HUEFS:0000165173","Collection","Folli, D.A.","165173","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","",NA,"","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,"","","","","",NA,"","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.232778,-39.929444,"original coordinates","original coordinates OK"
