"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","identificationQualifier","fieldNotes","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","habitat","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","infraspecificEpithet","identificationRemarks","dynamicProperties","fieldNumber","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ocotea glauca",1324596777,-21.849444,-41.876667,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:13.889+0000","2018-11-24T12:32:13.944+0000",118,"none","PRESERVED_SPECIMEN",8243579,6,7707728,220,407,6688,3034076,8243579,8243579,"Ocotea glauca Mez","Ocotea glauca Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glauca","Ocotea","glauca","SPECIES","ACCEPTED","2015-04-28T00:00:00",1264,0,"Rio de Janeiro",2015,3,30,"2015-03-30T00:00:00","2018-10-30T18:00:49.000+0000","2018-12-06T08:55:11.780+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000021095","1918","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","São Fidélis","Pico Itacolomi, início da trilha na mata","pt","HCF",1324596777,"BRA:UTFPR:HCF:0000021095","Collection","M.L. Brotto","21095","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore de 4 m de altura; botões e flores alvas. Floresta Ombrófila densa, no sub-bosque.","M.L. Brotto","","","","","","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","",NA,"","","","",NA,NA,NA,NA,"São Fidélis","Rio de Janeiro","brazil",1830,"São Fidélis",3304805,-41.787598,-21.660121,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.849444,-41.876667,"original coordinates","original coordinates OK"
"2","Ocotea glauca",1213675254,-21.849478,-41.876639,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:36.317+0000","2018-06-04T19:36:09.787+0000",118,"none","PRESERVED_SPECIMEN",8243579,6,7707728,220,407,6688,3034076,8243579,8243579,"Ocotea glauca Mez","Ocotea glauca Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glauca","Ocotea","glauca","SPECIES","ACCEPTED","2015-04-28T00:00:00",1264,0,"Rio de Janeiro",2015,3,30,"2015-03-30T00:00:00","","2018-07-08T01:34:57.947+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000396753","1918","MBM - Herbário do Museu Botânico Municipal","São Fidélis","Pico Itacolomi, início da trilha na mata","pt","MBM",1213675254,"BRA:MBM:MBM:0000396753","Collection","Brotto, ML; Völtz, RR","396753","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore de 4m de altura; botões e flores alvas.; Floresta Ombrófila Densa, no sub-bosque.","Brotto, ML","SOUTH_AMERICA","","","","","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","",NA,"","","","",NA,NA,NA,NA,"São Fidélis","Rio de Janeiro","brazil",1830,"São Fidélis",3304805,-41.787598,-21.660121,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.849478,-41.876639,"original coordinates","original coordinates OK"
"3","Ocotea glauca",1944981730,-17.460278,-39.239722,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:52.849+0000","2018-11-24T12:34:52.886+0000",122,"none","PRESERVED_SPECIMEN",8243579,6,7707728,220,407,6688,3034076,8243579,8243579,"Ocotea glauca Mez","Ocotea glauca Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glauca","Ocotea","glauca","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,7,24,"2014-07-24T00:00:00","","2018-11-24T12:36:00.832+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150536","52","CEPEC - Herbário do Centro de Pesquisas do Cacau","ALCOBAÇA","Conglomerado BA_1430-4-9-50","pt","CEPEC",1944981730,"BRA:CEPLAC:CEPEC:0000150536","Collection","Oliveira, N.E.","150536","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","L. Daneu","","","","","","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","",NA,"","","","",NA,NA,NA,NA,"ALCOBAÇA","Bahia","brazil",2850,"Alcobaça",2900801,-39.403457,-17.474135,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-17.460278,-39.239722,"original coordinates","original coordinates OK"
"4","Ocotea glauca",1089196720,-8.702378,-35.854478,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:31.220+0000","2018-11-24T12:33:31.309+0000",128,"none","PRESERVED_SPECIMEN",8243579,6,7707728,220,407,6688,3034076,8243579,8243579,"Ocotea glauca Mez","Ocotea glauca Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glauca","Ocotea","glauca","SPECIES","ACCEPTED","2014-12-12T00:00:00",583,0,"Pernambuco",2014,7,31,"2014-07-31T00:00:00","2018-11-05T21:14:45.000+0000","2018-12-08T04:38:56.931+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000060594","243","JPB - Herbário Lauro Pires Xavier","Lagoa dos Gatos","RPPN Pedra D'Anta, Serra do Urubu","pt","JPB",1089196720,"BRA:UFPB:JPB:0000060594","Collection","Costa, RMT; Coutinho, AG","60594","UFPB","Universidade Federal da Paraíba, UFPB","Árvore 18m de altura. Diametro 11cm. [PLOT#14#12; Mata Atlântica submontana.; HABITAT: Mata Atlântica submontana.; DESC: Árvore 18m de altura. Diametro 11cm. [PLOT#14#12","Costa, RMT; Nusbaumer, L","SOUTH_AMERICA","","","","","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","",NA,"","","","",NA,NA,NA,NA,"Lagoa dos Gatos","Pernambuco","brazil",4148,"Lagoa dos Gatos",2608701,-35.896191,-8.684964,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.702378,-35.854478,"original coordinates","original coordinates OK"
"5","Ocotea glauca",1944978338,-13.319722,-39.779722,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.393+0000","2018-11-24T12:34:47.415+0000",122,"none","PRESERVED_SPECIMEN",8243579,6,7707728,220,407,6688,3034076,8243579,8243579,"Ocotea glauca Mez","Ocotea glauca Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glauca","Ocotea","glauca","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,9,9,"2014-09-09T00:00:00","","2018-11-24T12:35:58.524+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142468","317","CEPEC - Herbário do Centro de Pesquisas do Cacau","SANTA INÊS","Conglomerado BA_983-1-10-0","pt","CEPEC",1944978338,"BRA:CEPLAC:CEPEC:0000142468","Collection","Oliveira, N.E.","142468","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Duplicatas: RB","Sem Informação","","","","","","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","",NA,"","","","",NA,NA,NA,NA,"SANTA INÊS","Bahia","brazil",3425,"Santa Inês",2927903,-39.856519,-13.288804,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.319722,-39.779722,"original coordinates","original coordinates OK"
"6","Ocotea glauca",1213691620,-19.140556,-40.068917,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.640+0000","2018-02-15T04:28:53.865+0000",138,"none","PRESERVED_SPECIMEN",8243579,6,7707728,220,407,6688,3034076,8243579,8243579,"Ocotea glauca Mez","Ocotea glauca Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glauca","Ocotea","glauca","SPECIES","ACCEPTED","2014-09-22T00:00:00",45,0,"Espírito Santo",2014,9,22,"2014-09-22T00:00:00","","2018-07-08T01:34:57.987+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000015458","3705","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1213691620,"BRA:CVRD:CVRD:0000015458","Collection","P.L.R. Moraes, M.C. Vergne","15458","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","Árvore 5 m, frutos maduros atropurpúreos, cúpulas vermelhas. <ll>dwc_commonname:</ll> Canela imbuia","Pedro L.R. Moraes","SOUTH_AMERICA","","","","","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","",NA,"","","","",NA,NA,NA,NA,"LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.140556,-40.068917,"original coordinates","original coordinates OK"
"7","Ocotea glauca",1944978348,-13.320278,-39.780278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.403+0000","2018-11-24T12:34:47.427+0000",122,"none","PRESERVED_SPECIMEN",8243579,6,7707728,220,407,6688,3034076,8243579,8243579,"Ocotea glauca Mez","Ocotea glauca Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glauca","Ocotea","glauca","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,9,9,"2014-09-09T00:00:00","","2018-11-24T12:35:58.591+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142466","312","CEPEC - Herbário do Centro de Pesquisas do Cacau","SANTA INÊS","Conglomerado BA_983-1-2-12","pt","CEPEC",1944978348,"BRA:CEPLAC:CEPEC:0000142466","Collection","Oliveira, N.E.","142466","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Duplicatas: RB","Sem Informação","","","","","","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","",NA,"","","","",NA,NA,NA,NA,"SANTA INÊS","Bahia","brazil",3425,"Santa Inês",2927903,-39.856519,-13.288804,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.320278,-39.780278,"original coordinates","original coordinates OK"
"8","Ocotea glauca",1944982378,-16.199444,-39.060278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:53.767+0000","2018-11-24T12:34:53.801+0000",122,"none","PRESERVED_SPECIMEN",8243579,6,7707728,220,407,6688,3034076,8243579,8243579,"Ocotea glauca Mez","Ocotea glauca Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glauca","Ocotea","glauca","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,12,2,"2014-12-02T00:00:00","","2018-11-24T12:36:01.270+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000151135","117","CEPEC - Herbário do Centro de Pesquisas do Cacau","BELMONTE","Conglomerado BA_1381-1-10-45","pt","CEPEC",1944982378,"BRA:CEPLAC:CEPEC:0000151135","Collection","Paulino, R.C.","151135","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","L. Daneu","","21/8/2015","","","","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","",NA,"","","","",NA,NA,NA,NA,"BELMONTE","Bahia","brazil",3079,"Belmonte",2903409,-39.185654,-15.936505,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.199444,-39.060278,"original coordinates","original coordinates outside municipality original in belmonte falls in santa cruz cabralia"
"9","Ocotea glauca",1090699421,-19.140694,-40.000222,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:45.517+0000","2018-11-24T12:32:45.568+0000",126,"none","PRESERVED_SPECIMEN",8243579,6,7707728,220,407,6688,3034076,8243579,8243579,"Ocotea glauca Mez","Ocotea glauca Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glauca","Ocotea","glauca","SPECIES","ACCEPTED","2013-04-04T00:00:00",27,0,"Espírito Santo",2013,4,4,"2013-04-04T00:00:00","2018-11-21T18:13:13.000+0000","2018-12-08T04:44:16.184+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000061507","879","HRCB - Herbário Rioclarense","Linhares","Estrada Oiticica, na área próximo a mata ciliar.","pt","HRCB",1090699421,"BRA:UNESPRC:HRCB:0000061507","Collection","Siqueira, G.S.","61507","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","Árvore 5m., fuste cilíndrico 2m., cap. Fuste 14 cm., diam. Da copa 1,5m., seiva incolor. Flores e botões brancos. <ll>dwc_commonname:</ll> Canela imbuia","Siqueira, G.S.","","","","","","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","",NA,"","","","",NA,NA,NA,NA,"Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.140694,-40.000222,"original coordinates","original coordinates OK"
"10","Ocotea glauca",1096933857,-19.140694,-40.000222,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.117+0000","2018-02-15T04:28:53.517+0000",138,"none","PRESERVED_SPECIMEN",8243579,6,7707728,220,407,6688,3034076,8243579,8243579,"Ocotea glauca Mez","Ocotea glauca Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glauca","Ocotea","glauca","SPECIES","ACCEPTED","2013-04-04T00:00:00",27,0,"Espírito Santo",2013,4,4,"2013-04-04T00:00:00","","2018-07-07T13:14:41.190+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000014412","879","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1096933857,"BRA:CVRD:CVRD:0000014412","Collection","G.S.Siqueira","14412","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","na area proximo a mata ciliar <ll>dwc_commonname:</ll> Canela imbuia","Geovane S. Siqueira","SOUTH_AMERICA","","","","","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,"","","","","","",NA,"","","","",NA,NA,NA,NA,"LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.140694,-40.000222,"original coordinates","original coordinates OK"
