"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","fieldNotes","identifiedBy","language","ownerInstitutionCode","elevation","elevationAccuracy","continent","locality","occurrenceRemarks","coordinateUncertaintyInMeters","references","georeferencedDate","nomenclaturalCode","institutionID","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","preparations","startDayOfYear","collectionID","georeferenceSources","verbatimElevation","individualCount","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","habitat","higherGeography","dynamicProperties","verbatimLocality","higherClassification","reproductiveCondition","identificationID","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ocotea lanata",1902144013,-27.54,-49.41,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.466+0000","2018-09-24T19:59:09.603+0000",207,"none","PRESERVED_SPECIMEN",4179987,6,7707728,220,407,6688,3034076,4179987,4179987,"Ocotea lanata Mez","Ocotea lanata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea lanata","Ocotea","lanata","SPECIES","ACCEPTED","2018-01-24T00:00:00","Santa Catarina",2018,1,24,"2018-01-24T00:00:00","2018-08-30T10:47:50.776+0000","2018-12-06T11:56:04.383+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1397033","1799","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ituporanga","RB",1902144013,"urn:catalog:JBRJ:RB:1397033","PhysicalObject","A.Kassner-Filho; D.Santos, G.Bollmann e D.A.Silva","RB01397033","RB 774307","JBRJ","Interior do fragmento","A.Kassner-Filho","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","","","",NA,"",NA,"","","Ituporanga","Santa Catarina","brazil",554,"Ituporanga",4208500,-49.539318,-27.452535,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.54,-49.41,"original coordinates","original coordinates outside municipality original in ituporanga falls in imbuia"
"2","Ocotea lanata",1848250637,-24.685306,-48.580389,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.509+0000","2018-06-04T19:36:12.492+0000",118,"none","PRESERVED_SPECIMEN",4179987,6,7707728,220,407,6688,3034076,4179987,4179987,"Ocotea lanata Mez","Ocotea lanata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea lanata","Ocotea","lanata","SPECIES","ACCEPTED","2017-03-27T00:00:00","Paraná",2017,2,22,"2017-02-22T00:00:00","2018-05-10T19:00:05.000+0000","2018-12-08T15:08:35.475+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000408330","2402","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","MBM",1848250637,"BRA:MBM:MBM:0000408330","Collection","Brotto, ML; Völtz, RR; Silva, JM","408330","","MBM","","Brotto, ML","pt","Museu Botânico Municipal de Curitiba, MBM",140,0,"SOUTH_AMERICA","Parque Estadual das Lauráceas, próximo ao rio Pardo","Árvore com 8 m de altura; flores passadas com tépalas enegrecidas.; Floresta Ombrófila Densa Submontana.",NA,"","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","","","",NA,"",NA,"","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.685306,-48.580389,"original coordinates","original coordinates OK"
"3","Ocotea lanata",1639433012,-25.157222,-48.292778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:11.782+0000","2018-09-24T19:58:51.808+0000",207,"none","PRESERVED_SPECIMEN",4179987,6,7707728,220,407,6688,3034076,4179987,4179987,"Ocotea lanata Mez","Ocotea lanata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea lanata","Ocotea","lanata","SPECIES","ACCEPTED","none","Paraná",2017,4,7,"2017-04-07T00:00:00","2017-10-15T13:40:08.843+0000","2018-12-07T09:22:42.097+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1364500","1275","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Guaraqueçaba","RB",1639433012,"urn:catalog:JBRJ:RB:1364500","PhysicalObject","R.R. Völtz; M.L.Brotto; F.Pajewski","RB01364500","RB 746059","JBRJ","Interior de Floresta Ombrófila Densa Submontana em topo de morro","M.L. Brotto","","",300,NA,"","RPPN Salto Morato","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","","","",NA,"",NA,"","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.157222,-48.292778,"original coordinates","original coordinates OK"
"4","Ocotea lanata",1853940072,-26.957222,-49.087222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:29.543+0000","2018-10-24T15:38:20.098+0000",121,"none","PRESERVED_SPECIMEN",4179987,6,7707728,220,407,6688,3034076,4179987,4179987,"Ocotea lanata Mez","Ocotea lanata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea lanata","Ocotea","lanata","SPECIES","ACCEPTED","2018-02-13T00:00:00","Santa Catarina",2017,8,27,"2017-08-27T00:00:00","","2018-10-24T15:39:03.463+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000058313","56","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","FURB",1853940072,"BRA:FURB:FURB:0000058313","Collection","Gebien, W.","58313","","Universidade Regional de Blumenau, FURB","","Gebien, W.","pt","Universidade Regional de Blumenau, FURB",100,0,"","rua Antonio Zendrom. final do caminho próximo à nascente.","",NA,"","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","","","",NA,"",NA,"","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.957222,-49.087222,"original coordinates","original coordinates OK"
"5","Ocotea lanata",1848249362,-24.700278,-48.757222,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.219+0000","2018-06-04T19:36:12.176+0000",118,"none","PRESERVED_SPECIMEN",4179987,6,7707728,220,407,6688,3034076,4179987,4179987,"Ocotea lanata Mez","Ocotea lanata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea lanata","Ocotea","lanata","SPECIES","ACCEPTED","2016-12-05T00:00:00","Paraná",2016,11,30,"2016-11-30T00:00:00","2018-05-10T19:00:05.000+0000","2018-12-08T15:08:34.766+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000407186","9660","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","MBM",1848249362,"BRA:MBM:MBM:0000407186","Collection","Silva, JM; Brotto, ML; Völtz, RR; Lozano, ED","407186","","MBM","","Brotto, ML","pt","Museu Botânico Municipal de Curitiba, MBM",130,0,"SOUTH_AMERICA","Tatupeba, Estrada para João Surrá","Arvoreta com 4 m de altura; estéril.; Floresta Ombrófila Densa Submontana, vegetação em estágio médio de sucessão.",NA,"","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","","","",NA,"",NA,"","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.700278,-48.757222,"original coordinates","original coordinates OK"
"6","Ocotea lanata",1586032093,-25.1575,-48.293056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.833+0000","2018-09-10T18:27:51.074+0000",124,"none","PRESERVED_SPECIMEN",4179987,6,7707728,220,407,6688,3034076,4179987,4179987,"Ocotea lanata Mez","Ocotea lanata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea lanata","Ocotea","lanata","SPECIES","ACCEPTED","2017-01-01T00:00:00","Paraná",2016,12,19,"2016-12-19T00:00:00","2018-09-06T19:47:11.000+0000","2018-12-07T01:22:23.061+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000232086","2368","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Guaraqueçaba","HUEFS",1586032093,"BRA:UEFS:HUEFS:0000232086","Collection","Brotto, M.L.","232086","","UEFS","","M.L.Brotto","pt","Universidade Estadual de Feira de Santana (UEFS)",330,0,"","Reserva Natural Salto Morato, topo do morro.","Floresta Ombrófila Densa Submontana.",NA,"","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","","","",NA,"",NA,"","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.1575,-48.293056,"original coordinates","original coordinates OK"
"7","Ocotea lanata",1226940358,-28.010199,-48.772464,"gass84","c525b217-2f59-4b71-a173-68d13da5e8a7","f9357933-83d3-4548-803c-4cae52ebff40","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:41.239+0000","2018-11-24T12:29:41.274+0000",124,"none","PRESERVED_SPECIMEN",4179987,6,7707728,220,407,6688,3034076,4179987,4179987,"Ocotea lanata Mez","Ocotea lanata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea lanata","Ocotea","lanata","SPECIES","ACCEPTED","2015-10-05T00:00:00","Santa Catarina",2015,4,NA,"2015-04-01T00:00:00","2018-11-12T19:22:11.000+0000","2018-12-07T20:00:36.168+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HAS - Herbário Alarich Rudolf Holger Schultz","BRA:MCN/FZBRS:HAS:0000091613","s.n.","HAS - Herbário Alarich Rudolf Holger Schultz","Paulo Lopes","HAS",1226940358,"BRA:MCN/FZBRS:HAS:0000091613","Collection","Molz, M.; Hermann, E.","91613","","Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","","Molz, M.","pt","Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)",27,0,"","Na Floresta ciliar do Rio Chicão","Arvoreta na borda da floresta, frutos imaturos",NA,"","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","","","",NA,"",NA,"","","Paulo Lopes","Santa Catarina","brazil",427,"Paulo Lopes",4212304,-48.761062,-27.964846,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.010199,-48.772464,"original coordinates","original coordinates OK"
"8","Ocotea lanata",1848243900,-25.218333,-48.185,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:38.410+0000","2018-06-04T19:36:10.490+0000",118,"none","PRESERVED_SPECIMEN",4179987,6,7707728,220,407,6688,3034076,4179987,4179987,"Ocotea lanata Mez","Ocotea lanata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea lanata","Ocotea","lanata","SPECIES","ACCEPTED","2015-09-23T00:00:00","Paraná",2015,9,13,"2015-09-13T00:00:00","2018-05-10T19:00:05.000+0000","2018-12-08T15:08:31.647+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000400355","2000","MBM - Herbário do Museu Botânico Municipal","Guaraqueçaba","MBM",1848243900,"BRA:MBM:MBM:0000400355","Collection","Brotto, ML; Völtz, RR; Bizarro, OMR","400355","","MBM","","Brotto, ML","pt","Museu Botânico Municipal de Curitiba, MBM",585,0,"SOUTH_AMERICA","Pico Bico Torto, bacia do Rio do Costa","Árvore de 3,8m; frutos imaturos verdes e flores brancas (apenas um ramo florido, os demais apenas com botões florais). Unicata.; Floresta Ombrófila Densa Altomontana.",NA,"","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","","","",NA,"",NA,"","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.218333,-48.185,"original coordinates","original coordinates OK"
"9","Ocotea lanata",1077425552,-27.110556,-49.195278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.253+0000","2018-10-24T15:38:15.867+0000",121,"none","PRESERVED_SPECIMEN",4179987,6,7707728,220,407,6688,3034076,4179987,4179987,"Ocotea lanata Mez","Ocotea lanata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea lanata","Ocotea","lanata","SPECIES","ACCEPTED","2014-08-25T00:00:00","Santa Catarina",2014,8,25,"2014-08-25T00:00:00","2018-10-11T17:21:28.000+0000","2018-12-06T14:18:07.596+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046486","2","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","FURB",1077425552,"BRA:FURB:FURB:0000046486","Collection","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","46486","","Universidade Regional de Blumenau, FURB","","Seubert, RC","pt","Universidade Regional de Blumenau, FURB",679,0,"","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","Projeto Restaurar",NA,"","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","","","",NA,"",NA,"","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.110556,-49.195278,"original coordinates","original coordinates OK"
"10","Ocotea lanata",1077424429,-27.179722,-49.049167,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.634+0000","2018-10-24T15:38:15.434+0000",121,"none","PRESERVED_SPECIMEN",4179987,6,7707728,220,407,6688,3034076,4179987,4179987,"Ocotea lanata Mez","Ocotea lanata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea lanata","Ocotea","lanata","SPECIES","ACCEPTED","none","Santa Catarina",2014,9,16,"2014-09-16T00:00:00","2018-10-11T17:21:28.000+0000","2018-12-06T14:18:06.921+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045352","558","FURB - Herbário Dr. Roberto Miguel Klein","Botuverá","FURB",1077424429,"BRA:FURB:FURB:0000045352","Collection","Mayer, M.","45352","","Universidade Regional de Blumenau, FURB","","Pastório, FF","pt","Universidade Regional de Blumenau, FURB",219,0,"","Salto Águas Negras.","Fito IFFSC 520 /S/55",NA,"","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","","","",NA,"",NA,"","","Botuverá","Santa Catarina","brazil",611,"Botuverá",4202701,-49.124803,-27.219971,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.179722,-49.049167,"original coordinates","original coordinates OK"
