"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","fieldNumber","verbatimLocality","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Aiouea sellowiana",1438022746,-20.261389,-43.840556,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.882+0000","2018-02-15T05:17:52.339+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",1019,0,"SOUTH_AMERICA","Minas Gerais",2016,11,18,"2016-11-18T00:00:00","2018-01-16T21:10:01.000+0000","2018-12-06T19:16:30.357+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000183816","97","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","RPPN Córrego Seco","pt","BHCB",1438022746,"BRA:UFMG:BHCB:0000183816","Collection","Souza, JAM; Santos, A; Avelar, R","183816","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.261389,-43.840556,"original coordinates","original coordinates OK"
"12","Aiouea sellowiana",1438022673,-20.245,-43.8575,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.871+0000","2018-02-15T05:17:52.377+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",1332,0,"SOUTH_AMERICA","Minas Gerais",2016,11,14,"2016-11-14T00:00:00","2018-01-16T21:10:01.000+0000","2018-12-06T19:16:30.449+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000183730","11","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","RPPN Córrego Seco","pt","BHCB",1438022673,"BRA:UFMG:BHCB:0000183730","Collection","Souza, JAM; Tomich, S; Avelar, R","183730","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.245,-43.8575,"original coordinates","original coordinates OK"
"13","Aiouea sellowiana",1438022866,-20.153889,-43.675,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.910+0000","2018-02-15T05:17:52.521+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","none",1335,0,"SOUTH_AMERICA","Minas Gerais",2016,11,24,"2016-11-24T00:00:00","2018-01-16T21:10:01.000+0000","2018-12-06T19:16:30.548+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000183947","1142","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","RPPN Capivari II","pt","BHCB",1438022866,"BRA:UFMG:BHCB:0000183947","Collection","Paiva, JAM; Souza, LS; Silva, E","183947","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153889,-43.675,"original coordinates","original coordinates OK"
"14","Aiouea sellowiana",1077424707,-27.5375,-49.316667,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.808+0000","2018-10-24T15:38:15.619+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2015-02-05T00:00:00",847,0,"","Santa Catarina",2015,2,5,"2015-02-05T00:00:00","2018-10-11T17:21:19.000+0000","2018-12-06T14:18:07.235+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045637","1057","FURB - Herbário Dr. Roberto Miguel Klein","Leoberto Leal","Rio do Meio.","pt","FURB",1077424707,"BRA:FURB:FURB:0000045637","Collection","Oliveira, A.A. de","45637","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Fito IFFSC 345 /L/14","Oliveira, AA de","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Leoberto Leal","Santa Catarina","brazil",549,"Leoberto Leal",4209805,-49.257122,-27.471866,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.5375,-49.316667,"original coordinates","original coordinates OK"
"15","Aiouea sellowiana",1095182359,-27.11,-49.195833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.660+0000","2018-10-24T15:38:16.102+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2015-02-26T00:00:00",680,0,"","Santa Catarina",2015,2,26,"2015-02-26T00:00:00","","2018-10-24T15:38:52.012+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000047240","98","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","pt","FURB",1095182359,"BRA:FURB:FURB:0000047240","Collection","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","47240","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Projeto Restaurar","Seubert, RC","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.11,-49.195833,"original coordinates","original coordinates OK"
"16","Aiouea sellowiana",1585202134,-24.1714,-49.6599,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.594+0000","2018-11-24T12:35:23.637+0000",123,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2015-05-14T00:00:00",900,0,"","Paraná",2015,5,14,"2015-05-14T00:00:00","2018-11-19T18:52:51.000+0000","2018-12-07T01:13:53.301+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015098","","EFC - Herbário Escola de Florestas Curitiba","Jaguariaíva","Parque Estadual do Cerrado","pt","EFC",1585202134,"BRA:UFPR:EFC:0000015098","Collection","Roderjan, C.V.","15098","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore com 4m, comum na savana florestada, aos 900 m.s.n.m.","Roderjan, C.V.","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Jaguariaíva","Paraná","brazil",1000,"Jaguariaíva",4112009,-49.705016,-24.330567,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.1714,-49.6599,"original coordinates","original coordinates OK"
"17","Aiouea sellowiana",1303588223,-20.197222,-43.605,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.938+0000","2018-02-15T05:17:50.588+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2016-06-01T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",2015,9,24,"2015-09-24T00:00:00","2018-01-16T21:10:01.000+0000","2018-12-07T20:27:26.713+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000178779","778","BHCB - Herbário da Universidade Federal de Minas Gerais","Ouro Preto","RPPN Capanema","pt","BHCB",1303588223,"BRA:UFMG:BHCB:0000178779","Collection","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","178779","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.197222,-43.605,"original coordinates","original coordinates outside municipality original in ouro preto falls in santa barbara"
"18","Aiouea sellowiana",1303588657,-21.6425,-43.663056,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.054+0000","2018-02-15T05:17:50.837+0000",121,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2016-06-01T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",2015,10,9,"2015-10-09T00:00:00","2018-01-16T21:10:01.000+0000","2018-12-07T20:27:26.954+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000179168","2712","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","RPPN Capivari II","pt","BHCB",1303588657,"BRA:UFMG:BHCB:0000179168","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","179168","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.6425,-43.663056,"original coordinates","original coordinates outside municipality original in itabirito falls in juiz de fora"
"19","Aiouea sellowiana",1077480483,-24.581833,-50.25625,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:09.466+0000","2018-11-24T12:32:09.481+0000",118,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2016-04-10T00:00:00",1054,0,"","Paraná",2014,10,24,"2014-10-24T00:00:00","2018-10-30T18:00:46.000+0000","2018-12-06T14:18:26.967+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000015205","5628","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Tibagi","Sítio Sete Quedas","pt","HCF",1077480483,"BRA:UTFPR:HCF:0000015205","Collection","M.G. Caxambu","15205","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 2,5 m, heliófita. Flores alvo-esverdeadas.Em capão de Floresta Ombrófila Mista.","M.L. Brotto","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Tibagi","Paraná","brazil",961,"Tibagi",4127502,-50.468283,-24.656277,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.581833,-50.25625,"original coordinates","original coordinates OK"
"20","Aiouea sellowiana",1848251582,-24.581833,-50.25625,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.087+0000","2018-06-04T19:36:12.758+0000",118,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2016-04-10T00:00:00",1054,0,"SOUTH_AMERICA","Paraná",2014,10,24,"2014-10-24T00:00:00","2018-05-10T18:59:38.000+0000","2018-12-08T15:08:36.021+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409378","5628","MBM - Herbário do Museu Botânico Municipal","Tibagi","Sítio Sete Quedas","pt","MBM",1848251582,"BRA:MBM:MBM:0000409378","Collection","Caxambu, MG","409378","MBM","Museu Botânico Municipal de Curitiba, MBM","Arvoreta ca. 2,5m heliófita. Flores alvo-esverdeadas.; Relevo: ondulado. Vegetação: Estepe (Campos Gerais). Em capão de Floresta Ombrófila Mista.","Brotto, ML","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Tibagi","Paraná","brazil",961,"Tibagi",4127502,-50.468283,-24.656277,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.581833,-50.25625,"original coordinates","original coordinates OK"
"21","Aiouea sellowiana",1848251485,-23.965472,-51.080667,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.090+0000","2018-06-04T19:36:12.745+0000",118,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2016-04-10T00:00:00",1208,0,"SOUTH_AMERICA","Paraná",2014,10,17,"2014-10-17T00:00:00","2018-05-10T18:59:38.000+0000","2018-12-08T15:08:35.985+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409394","5600","MBM - Herbário do Museu Botânico Municipal","Ortigueira","Morro da Pedra Branca","pt","MBM",1848251485,"BRA:MBM:MBM:0000409394","Collection","Caxambu, MG","409394","MBM","Museu Botânico Municipal de Curitiba, MBM","Arvoreta ca. 4 m, heliófita. Botões florais verde-amarelados.; Relevo: montanhoso. Vegetação: Estepe (Campos Gerais).","Brotto, ML","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Ortigueira","Paraná","brazil",1029,"Ortigueira",4117305,-50.946979,-24.135193,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.965472,-51.080667,"original coordinates","original coordinates OK"
"22","Aiouea sellowiana",1077480439,-23.965472,-51.080667,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:09.417+0000","2018-11-24T12:32:09.425+0000",118,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2016-04-10T00:00:00",1208,0,"","Paraná",2014,10,17,"2014-10-17T00:00:00","2018-10-30T18:00:46.000+0000","2018-12-06T14:18:26.918+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000015174","5600","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Ortigueira","Morro da Pedra Branca","pt","HCF",1077480439,"BRA:UTFPR:HCF:0000015174","Collection","M.G. Caxambu","15174","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 4 m, heliófita. Botões florais verde-amarelados.","M.L. Brotto","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Ortigueira","Paraná","brazil",1029,"Ortigueira",4117305,-50.946979,-24.135193,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.965472,-51.080667,"original coordinates","original coordinates OK"
"23","Aiouea sellowiana",1424515052,-25.231389,-49.992778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:12.243+0000","2018-09-24T20:04:20.888+0000",207,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2015-04-19T00:00:00",1013,NA,"","Paraná",2014,12,3,"2014-12-03T00:00:00","2017-10-19T01:06:10.441+0000","2018-12-06T17:01:10.104+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:993631","8702","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ponta Grossa","Parque Estadual de Vila Velha, Próximo à Fortaleza.","","RB",1424515052,"urn:catalog:JBRJ:RB:993631","PhysicalObject","J.M. Silva; J.T. Motta","RB00993631","JBRJ","","Árvore, 4m, frutos verdes.","M.L. Brotto","RB 630206","Capão na encosta de paredões de arenito.","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Ponta Grossa","Paraná","brazil",912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.231389,-49.992778,"original coordinates","original coordinates OK"
"24","Aiouea sellowiana",1264698260,-22.592222,-45.320278,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.581+0000","2018-11-24T08:56:59.620+0000",126,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","SYNONYM","2015-04-24T00:00:00",1635,0,"SOUTH_AMERICA","Minas Gerais",2014,12,17,"2014-12-17T00:00:00","2018-11-05T15:54:41.000+0000","2018-12-08T13:34:53.462+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049672","145","SPSF - Herbário Dom Bento José Pickel","Delfim Moreira","Vila de São Francisco dos Campos do Jordão","pt","SPSF",1264698260,"BRA:IF:SPSF:0000049672","Collection","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis & L.N.Gonçalves","49672","IF","Instituto Florestal, IF","COLETA: Árvore de 4,5 m. Frutos imaturos verdes.; GEOGRAFIA: Árvore de 4,5 m. Frutos imaturos verdes.;","J.B.Baitello","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Delfim Moreira","Minas Gerais","brazil",1527,"Delfim Moreira",3121100,-45.288068,-22.50701,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.592222,-45.320278,"original coordinates","original coordinates OK"
"25","Aiouea sellowiana",1213644551,-25.147278,-49.957139,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:26.937+0000","2018-01-05T18:34:52.878+0000",114,"none","PRESERVED_SPECIMEN",8340233,6,7707728,220,407,6688,3034063,9763801,9763801,"Cinnamomum sellowianum (Nees & Mart.) Kosterm.","Aiouea sellowiana (Nees & Mart.) R.Rohde","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea sellowiana","Cinnamomum","sellowianum","SPECIES","HETEROTYPIC_SYNONYM","2013-01-18T00:00:00",1032,0,"SOUTH_AMERICA","Paraná",2013,1,18,"2013-01-18T00:00:00","","2018-07-08T01:32:35.410+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000188067","911","UB - Herbário da Universidade de Brasília","Ponta Grossa","Furnas de Itaiacoca","pt","UB",1213644551,"BRA:UnB:UB:0000188067","Collection","Brotto, ML; Barboza, E; Grizzon, M; Gaio, J","188067","UnB","Universidade de Brasília (UnB)","Árvore 6m.; fruto maduro com cúpula vermelha.; Floresta Ombrófila Mista Montana.","Brotto, ML","","","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","","","","","",NA,"","","",NA,"Ponta Grossa","Paraná","brazil",912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.147278,-49.957139,"original coordinates","original coordinates OK"
