"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","modified","otherCatalogNumbers","fieldNotes","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","identificationQualifier","verbatimEventDate","verbatimTaxonRank","higherClassification","typeStatus","typifiedName","coordinateUncertaintyInMeters","references","habitat","institutionID","georeferenceProtocol","endDayOfYear","startDayOfYear","georeferenceSources","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ocotea xanthocalyx",1587324277,-10.577777,-46.519166,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:38.539+0000","2018-11-23T18:21:38.964+0000",123,"none","PRESERVED_SPECIMEN",1,7917222,6,7707728,220,407,6688,3034076,7917222,7917222,"Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea xanthocalyx","Ocotea","xanthocalyx","SPECIES","ACCEPTED","none",529,0,"Tocantins",2014,9,21,"2014-09-21T00:00:00","2018-11-23T18:22:55.285+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000092755","531","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MATEIROS","Parque Estadual do Jalapão. Próximo à sede do Parque, próximo a encosta do Morro do Espírito Santo, acompanhando a antiga estrada que ligava Ponte Alta do Tocantins a São Felix do Tocantins.","pt","CEN",1587324277,"BRA:Cenargen:CEN:0000092755","Collection","Exsicatas","Guilherme de M. Antar","92755","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Não queimado a 10 anos. Botões florais cremes. Doação Universidade de São Paulo - Herbário SPF.","G. M. Antar","","","",NA,"","","",NA,"","","","","","","","",NA,"","","","",NA,NA,"","MATEIROS","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.577777,-46.519166,"original coordinates","original coordinates OK"
"2","Ocotea xanthocalyx",1829092238,-10.573169,-46.504781,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.450+0000","2018-09-25T14:05:51.958+0000",126,"none","PRESERVED_SPECIMEN",NA,7917222,6,7707728,220,407,6688,3034076,7917222,7917222,"Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea xanthocalyx","Ocotea","xanthocalyx","SPECIES","ACCEPTED","2015-02-01T00:00:00",521,0,"Tocantins",2014,9,17,"2014-09-17T00:00:00","2018-09-25T14:05:51.975+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000220030","474","SPF - Herbário da Universidade de São Paulo","Mateiros","Parque Estadual do Jalapão","pt","SPF",1829092238,"BRA:USP:SPF:0000220030","Collection","","Antar, GM","220030","USP","Universidade de São Paulo, USP","","Antar, GM","","","",NA,"","","",NA,"","","","","","","","",NA,"","","","",NA,NA,"","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.573169,-46.504781,"original coordinates","original coordinates OK"
"3","Ocotea xanthocalyx",1829092166,-10.577847,-46.543833,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.454+0000","2018-09-25T14:05:51.955+0000",126,"none","PRESERVED_SPECIMEN",NA,7917222,6,7707728,220,407,6688,3034076,7917222,7917222,"Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea xanthocalyx","Ocotea","xanthocalyx","SPECIES","ACCEPTED","2015-02-01T00:00:00",529,0,"Tocantins",2014,9,21,"2014-09-21T00:00:00","2018-09-25T14:05:51.963+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000220023","531","SPF - Herbário da Universidade de São Paulo","Mateiros","Parque Estadual do Jalapão","pt","SPF",1829092166,"BRA:USP:SPF:0000220023","Collection","","Antar, GM","220023","USP","Universidade de São Paulo, USP","","Antar, GM","","","",NA,"","","",NA,"","","","","","","","",NA,"","","","",NA,NA,"","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.577847,-46.543833,"original coordinates","original coordinates OK"
"4","Ocotea xanthocalyx",1095628979,-13.3515,-46.310083,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:29.302+0000","2018-06-04T19:36:06.238+0000",118,"none","PRESERVED_SPECIMEN",NA,7917222,6,7707728,220,407,6688,3034076,7917222,7917222,"Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea xanthocalyx","Ocotea","xanthocalyx","SPECIES","ACCEPTED","2013-05-20T00:00:00",738,0,"Goiás",2013,4,22,"2013-04-22T00:00:00","2018-07-07T12:43:51.063+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000383580","5028","MBM - Herbário do Museu Botânico Municipal","São Domingos","Base do Morro Pé-de-Moleque","pt","MBM",1095628979,"BRA:MBM:MBM:0000383580","Collection","","Cordeiro, J; Barboza, E; Brotto, ML; Vaz, J","383580","MBM","Museu Botânico Municipal de Curitiba, MBM","Subarbusto 50cm; frutos imaturos verdes.; Campo cerrado, solo arenoso.","Brotto, ML","SOUTH_AMERICA","","",NA,"","","",NA,"","","","","","","","",NA,"","","","",NA,NA,"","São Domingos","Goiás","brazil",3399,"São Domingos",5219803,-46.486593,-13.536781,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.3515,-46.310083,"original coordinates","original coordinates OK"
"5","Ocotea xanthocalyx",1090631691,-10.472722,-46.454139,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:50.619+0000","2018-09-25T14:05:44.770+0000",126,"none","PRESERVED_SPECIMEN",NA,7917222,6,7707728,220,407,6688,3034076,7917222,7917222,"Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea xanthocalyx","Ocotea","xanthocalyx","SPECIES","ACCEPTED","2015-02-01T00:00:00",NA,NA,"Tocantins",2012,9,20,"2012-09-20T00:00:00","2018-12-08T04:43:56.218+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000211674","863","SPF - Herbário da Universidade de São Paulo","Mateiros","Jalapão, Estrada Mateiros#?#São Félix do Tocantins, aproximadamente 9 km de Mateiros, elevação à direita da estrada.","pt","SPF",1090631691,"BRA:USP:SPF:0000211674","Collection","","Borges, LM; Sano, PT; Scatena, VL; Farias, MAFM; Viana, RVR","211674","USP","Universidade de São Paulo, USP","Arbusto ca. 50#?#100 cm alt. Ramos marrom-esverdeados. Folhas verde pálido, discolores. Cúpula vermelha. Ovário verde. Amostra em sílica-gel (RBdna e/ou SPF).","Antar, GM","","2018-08-21T18:30:30.000+0000","",NA,"","","",NA,"","","","","","","","",NA,"","","","",NA,NA,"","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.472722,-46.454139,"original coordinates","original coordinates OK"
"6","Ocotea xanthocalyx",1587324379,-10.4725,-46.453888,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:38.593+0000","2018-11-23T18:21:38.719+0000",123,"none","PRESERVED_SPECIMEN",1,7917222,6,7707728,220,407,6688,3034076,7917222,7917222,"Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea xanthocalyx","Ocotea","xanthocalyx","SPECIES","ACCEPTED","none",603,0,"Tocantins",2012,9,20,"2012-09-20T00:00:00","2018-11-23T18:22:55.212+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000092846","863","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MATEIROS","Jalapão - Estrada Mateiros - São Felix do Tocantins, aproximadamente 9 km de Mateiros, elevação á direita da estrada","pt","CEN",1587324379,"BRA:Cenargen:CEN:0000092846","Collection","Exsicatas","Leonardo Maurici Borges","92846","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Arbusto ca. 50-100 cm alt. Ramos marrom-esverdeados. Folhas verde pálido, discolores. Cúpula vermelha. Ovário verde. Amostra em sílica-gel (RBdna e/ou SPF). Doação Universidade de São Paulo - Herbário SPF.","G. M. Antar","","","",NA,"","","",NA,"","","","","","","","",NA,"","","","",NA,NA,"","MATEIROS","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.4725,-46.453888,"original coordinates","original coordinates OK"
"7","Ocotea xanthocalyx",1257702515,-12.017222,-45.5725,"cdround,gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:52:51.615+0000","2016-03-21T14:16:15.861+0000",28,"none","PRESERVED_SPECIMEN",1,7917222,6,7707728,220,407,6688,3034076,7917222,7917222,"Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea xanthocalyx","Ocotea","xanthocalyx","SPECIES","ACCEPTED","2010-01-01T00:00:00",755,NA,"Bahia",2010,10,20,"2010-10-20T00:00:00","2018-07-07T19:45:20.285+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100353515","Moraes 3080","Tropicos","","Estrada para Cachoeira Acaba Vidas, km 6.","","MO",1257702515,"urn:catalog:MO:Tropicos:100353515","PhysicalObject","","Pedro L.R. de Moraes|M.C. Machado","100353515","MO","MOBOT","","P. Moraes","SOUTH_AMERICA","2014-04-28T05:14:00.000+0000","",NA,"No opinion","ICNafp","Barreiras",17801259,"http://www.tropicos.org/Specimen/100353515","http://biocol.org/urn:lsid:biocol.org:col:15859","","","","","","",NA,"","","","",NA,NA,"","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.017222,-45.5725,"original coordinates","original coordinates outside municipality original in  falls in barreiras"
"8","Ocotea xanthocalyx",1090696707,-12.017222,-45.5725,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:43.220+0000","2018-11-24T12:32:43.276+0000",126,"none","PRESERVED_SPECIMEN",NA,7917222,6,7707728,220,407,6688,3034076,7917222,7917222,"Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea xanthocalyx","Ocotea","xanthocalyx","SPECIES","ACCEPTED","2010-10-01T00:00:00",755,0,"Bahia",2010,10,20,"2010-10-20T00:00:00","2018-12-08T04:44:14.842+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000054476","3080","HRCB - Herbário Rioclarense","Barreiras","Estrada para Cachoeira Acaba Vidas","pt","HRCB",1090696707,"BRA:UNESPRC:HRCB:0000054476","Collection","","Moraes, P.L.R. de","54476","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","Arbusto 50cm. Frutos velhos, cúpulas remanescentes.","Moraes, P.L.R.","","2018-11-21T18:13:20.000+0000","",NA,"","","",NA,"","","","","","","","",NA,"","","","",NA,NA,"","Barreiras","Bahia","brazil",3594,"Barreiras",2903201,-45.522683,-12.018207,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.017222,-45.5725,"original coordinates","original coordinates OK"
"9","Ocotea xanthocalyx",1094866805,-11.05,-45.216667,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:22.083+0000","2018-09-10T18:27:06.537+0000",124,"none","PRESERVED_SPECIMEN",NA,7917222,6,7707728,220,407,6688,3034076,7917222,7917222,"Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea xanthocalyx","Ocotea","xanthocalyx","SPECIES","ACCEPTED","2010-02-01T00:00:00",NA,NA,"Bahia",2009,5,2,"2009-05-02T00:00:00","2018-09-10T18:27:26.008+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000149555","2645","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Formosa do Rio Preto","Fazenda Estrondo, ca. 50 Km da BR-135, depois de entrar em estrada de terra a ca. 11°3'19,8''S e 45°12'00,5''W.","pt","HUEFS",1094866805,"BRA:UEFS:HUEFS:0000149555","Collection","","Cardoso, D.","149555","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Área de vereda em contato com cerrado.","P.Moraes","","","",NA,"","","",NA,"","","","","","","","",NA,"","","","",NA,NA,"","Formosa do Rio Preto","Bahia","brazil",3741,"Formosa do Rio Preto",2911105,-45.761366,-11.020387,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.05,-45.216667,"original coordinates","original coordinates OK"
"10","Ocotea xanthocalyx",1094874614,-10.536944,-47.208611,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:27.335+0000","2018-09-10T18:27:10.780+0000",124,"none","PRESERVED_SPECIMEN",NA,7917222,6,7707728,220,407,6688,3034076,7917222,7917222,"Ocotea xanthocalyx (Nees) Mez","Ocotea xanthocalyx (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea xanthocalyx","Ocotea","xanthocalyx","SPECIES","ACCEPTED","2015-03-01T00:00:00",388,0,"Tocantins",2009,11,9,"2009-11-09T00:00:00","2018-09-10T18:27:32.933+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000157543","7191","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Ponte Alta do Tocantins","Ca. 42 Km Oeste de Ponte Alta.","pt","HUEFS",1094874614,"BRA:UEFS:HUEFS:0000157543","Collection","","Melo, E.","157543","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","G.M.Antar","","","",NA,"","","",NA,"","","","","","","","",NA,"","","","",NA,NA,"","Ponte Alta do Tocantins","Tocantins","brazil",3779,"Ponte Alta do Tocantins",1717909,-47.327562,-10.751879,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.536944,-47.208611,"original coordinates","original coordinates OK"
