"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","language","ownerInstitutionCode","fieldNotes","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","habitat","georeferenceProtocol","coordinateUncertaintyInMeters","georeferencedDate","georeferenceSources","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","identificationRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Rhodostemonodaphne macrocalyx",1213673637,-24.852472,-48.71975,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:35.390+0000","2018-06-04T19:36:09.287+0000",118,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2015-01-27T00:00:00","Paraná",2015,1,22,"2015-01-22T00:00:00","","2018-07-08T01:36:03.041+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000395015","1870","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","Parque Estadual das Lauráceas","MBM",1213673637,"BRA:MBM:MBM:0000395015","Collection","Brotto, ML; Prado, S","395015","","MBM","Árvore de 6,5m de altura; flores verde-amareladas.; Floresta Ombrófila Densa Altomontana.","Brotto, ML",924,0,"SOUTH_AMERICA","pt","Museu Botânico Municipal de Curitiba, MBM","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.852472,-48.71975,"original coordinates","original coordinates OK"
"12","Rhodostemonodaphne macrocalyx",1213673675,-24.853417,-48.712333,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:35.384+0000","2018-06-04T19:36:09.342+0000",118,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2015-01-27T00:00:00","Paraná",2015,1,20,"2015-01-20T00:00:00","","2018-07-08T01:36:03.021+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000395008","1863","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","Parque Estadual das Lauráceas","MBM",1213673675,"BRA:MBM:MBM:0000395008","Collection","Brotto, ML; Prado, S","395008","","MBM","Árvore de 15m de altura; botões florais e flores verde-amareladas.; Floresta Ombrófila Densa Montana.","Brotto, ML",896,0,"SOUTH_AMERICA","pt","Museu Botânico Municipal de Curitiba, MBM","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.853417,-48.712333,"original coordinates","original coordinates OK"
"13","Rhodostemonodaphne macrocalyx",1226939074,-24.8525,-48.719722,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.736+0000","2018-11-24T08:56:59.810+0000",126,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2015-01-27T00:00:00","Paraná",2015,1,22,"2015-01-22T00:00:00","2018-11-05T15:55:47.000+0000","2018-12-07T20:00:35.105+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000050007","1870","SPSF - Herbário Dom Bento José Pickel","Adrianópolis","Parque estadual das lauráceas","SPSF",1226939074,"BRA:IF:SPSF:0000050007","Collection","M.L.Brotto & S.Prado","50007","","IF","COLETA: Árvore de 6,5, de altura; flores verde-amareladas. Floresta Ombrófila Densa Altomontana.;","M.L.Brotto",924,0,"SOUTH_AMERICA","pt","Instituto Florestal, IF","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.8525,-48.719722,"original coordinates","original coordinates OK"
"14","Rhodostemonodaphne macrocalyx",1090488082,-14.403889,-40.154444,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:10.398+0000","2018-11-24T12:34:10.484+0000",122,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Bahia",2013,3,9,"2013-03-09T00:00:00","2018-11-14T14:18:39.000+0000","2018-12-08T04:42:48.563+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000096094","1067","CEPEC - Herbário do Centro de Pesquisas do Cacau","BOA NOVA","Faz. São José, a 8,8Km de Boa Nova, na estrada para Dário Meira., a 1,4Km do ramal a esq.","CEPEC",1090488082,"BRA:CEPLAC:CEPEC:0000096094","Collection","S. C. de Sant'Ana","96094","30/06/2010","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","P. Moraes",NA,NA,"","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","BOA NOVA","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.403889,-40.154444,"original coordinates","original coordinates OK"
"15","Rhodostemonodaphne macrocalyx",1089098892,-23.19492,-45.5643,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:42.441+0000","2018-12-03T16:41:20.276+0000",122,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2011-05-01T00:00:00","São Paulo",2011,1,5,"2011-01-05T00:00:00","2018-11-21T16:30:47.000+0000","2018-12-08T04:38:18.870+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000160328","628","UEC - Herbário da Universidade Estadual de Campinas","São Luiz do Paraitinga","Parque Estadual.","UEC",1089098892,"BRA:UNICAMP:UEC:0000160328","Collection","Marchiori, N.M.; Toledo, W.; Munhoz, I.; Cano, G.B.; Santos, F.C.","160328","","UNICAMP","Material vegetativo. Cerca de 14 m de altura e 1 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.","Marchiori, N.M.",999,0,"","pt","Universidade Estadual de Campinas, UNICAMP","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","São Luiz do Paraitinga","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.19492,-45.5643,"original coordinates","original coordinates outside municipality original in sao luiz do paraitinga falls in redencao da serra"
"16","Rhodostemonodaphne macrocalyx",1089103819,-23.3593,-45.322,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:44.961+0000","2018-12-03T16:41:22.285+0000",122,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2011-11-01T00:00:00","São Paulo",2011,7,1,"2011-07-01T00:00:00","2018-11-21T16:30:47.000+0000","2018-12-08T04:38:21.306+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000166997","315","UEC - Herbário da Universidade Estadual de Campinas","Paraibuna","Parque Estadual da Serra do Mar.","UEC",1089103819,"BRA:UNICAMP:UEC:0000166997","Collection","Stefani, E.J.F.; Belinello, R.; Galvão, J.C.","166997","","UNICAMP","Árvore 12 m.; Mata Atlântica.","Barbosa, T.D.M.",850,50,"","pt","Universidade Estadual de Campinas, UNICAMP","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Paraibuna","São Paulo","brazil",1180,"Paraibuna",3535606,-45.642423,-23.478827,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.3593,-45.322,"original coordinates","original coordinates outside municipality original in paraibuna falls in natividade da serra"
"17","Rhodostemonodaphne macrocalyx",1123822279,-20.519444,-41.075,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:52.305+0000","2018-08-11T13:05:07.299+0000",129,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Espírito Santo",2009,4,9,"2009-04-09T00:00:00","2018-07-16T14:40:19.000+0000","2018-12-08T12:05:00.269+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000039557","7817","MBML-Herbario - Herbário Mello Leitão","Castelo","Entorno do alojamento em fragmentos de floresta ombrófila densa. Floresta Ombrófila Densa Montana.","MBML-HERBARIO",1123822279,"BRA:MBML:MBML-HERBARIO:0000039557","Collection","A. M. Amorim; L.Kollmann & L.Daneu","39557","","MBML","Árvore ca 8m alt. Folhas verdes, concolores, raque verde, corola e estames alvos.","J. Rohwer/Set.2011",1100,0,"","pt","Museu de Biologia Professor Mello Leitão, MBML","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Castelo","Espírito Santo","brazil",2240,"Castelo",3201407,-41.204984,-20.552454,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.519444,-41.075,"original coordinates","original coordinates OK"
"18","Rhodostemonodaphne macrocalyx",1077407642,-26.100278,-48.780278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:10.487+0000","2018-10-24T15:38:08.565+0000",121,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2016-05-17T00:00:00","Santa Catarina",2009,9,23,"2009-09-23T00:00:00","2018-10-11T17:21:36.000+0000","2018-12-06T14:17:59.414+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000028591","1616","FURB - Herbário Dr. Roberto Miguel Klein","Garuva","","FURB",1077407642,"BRA:FURB:FURB:0000028591","Collection","Dreveck, S.; Carneiro, F.E.","28591","","Universidade Regional de Blumenau, FURB","Fito IFFSC 1068 /O/54","Brotto, ME",112,0,"","pt","Universidade Regional de Blumenau, FURB","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.100278,-48.780278,"original coordinates","original coordinates OK"
"19","Rhodostemonodaphne macrocalyx",1077413903,-26.37,-48.87,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:14.067+0000","2018-10-24T15:38:10.940+0000",121,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2016-05-17T00:00:00","Santa Catarina",2009,11,25,"2009-11-25T00:00:00","2018-10-11T17:21:36.000+0000","2018-12-06T14:18:01.987+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000034824","2519","FURB - Herbário Dr. Roberto Miguel Klein","Joinville","Próximoa Br-101.","FURB",1077413903,"BRA:FURB:FURB:0000034824","Collection","Dreveck, S.; Carneiro, F.E.","34824","","Universidade Regional de Blumenau, FURB","Voucher estéril IFFSC 997 (Fitossociologia)","Brotto, ME",12,0,"","pt","Universidade Regional de Blumenau, FURB","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.37,-48.87,"original coordinates","original coordinates OK"
"20","Rhodostemonodaphne macrocalyx",1899744941,-23.24,-45.11,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:02.020+0000","2018-12-03T16:41:41.538+0000",122,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","São Paulo",2009,NA,NA,"2009-01-01T00:00:00","2018-11-21T16:30:47.000+0000","2018-12-03T16:43:18.482+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000200210","M348","UEC - Herbário da Universidade Estadual de Campinas","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","UEC",1899744941,"BRA:UNICAMP:UEC:0000200210","Collection","Padgurschi, M.C.G.; Belinello, R.","200210","","UNICAMP","Parcela M - Projeto Biota-FAPESP. Árvore com 15 metros de altura. Frequência da espécie na parcela: n=3","",1017.5,27.5,"","pt","Universidade Estadual de Campinas, UNICAMP","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","São Luiz do Paraitinga","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.24,-45.11,"original coordinates","original coordinates OK"
"21","Rhodostemonodaphne macrocalyx",1090577173,-23.367009,-45.083511,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:28.420+0000","2017-12-29T14:14:15.627+0000",129,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2008-02-06T00:00:00","São Paulo",2008,2,6,"2008-02-06T00:00:00","2017-06-09T13:57:22.000+0000","2018-12-08T04:43:29.148+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000050325","492","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","IAC",1090577173,"BRA:IAC:IAC:0000050325","Collection","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","50325","","IAC","subparcela 98, indivíduo P 0011.","J.A.M.A. Gomes; L.C. Bernacci; R.B. Torres et al.",NA,NA,"","pt","Instituto Agronômico de Campinas, IAC","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.367009,-45.083511,"original coordinates","original coordinates OK"
"22","Rhodostemonodaphne macrocalyx",1424315436,-19.396111,-43.401944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:09.177+0000","2018-09-24T20:02:22.860+0000",207,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","2008-01-01T00:00:00","Minas Gerais",2008,10,22,"2008-10-22T00:00:00","2014-07-07T20:13:24.014+0000","2018-12-06T16:59:08.573+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:604918","482","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Terras de José Agostinho, na mata.","RB",1424315436,"urn:catalog:JBRJ:RB:604918","PhysicalObject","M. F. Santos; J. B. C. Marques","RB00604918","RB 505595","JBRJ","Árvore, 7 m. Ramos imaturos vináceo-esverdeados. Folhas com face adaxial brilhante. Estéril.","L. C. S. Assis",NA,NA,"","","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Itambé do Mato Dentro","Minas Gerais","brazil",2561,"Itambé do Mato Dentro",3132800,-43.351088,-19.397162,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.396111,-43.401944,"original coordinates","original coordinates OK"
"23","Rhodostemonodaphne macrocalyx",1090698026,-19.281667,-40.461944,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:44.238+0000","2018-11-24T12:32:44.276+0000",126,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Espírito Santo",2007,4,26,"2007-04-26T00:00:00","2018-11-21T18:13:25.000+0000","2018-12-08T04:44:15.472+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000057365","3891","HRCB - Herbário Rioclarense","Governador Lindemberg","Pedra de Santa Luzia","HRCB",1090698026,"BRA:UNESPRC:HRCB:0000057365","Collection","Demuner, V.","57365","","Universidade Estadual Paulista, UNESP","Arvoreta 6m, frutos verdes.","Moraes, P.",350,0,"","pt","Universidade Estadual Paulista, UNESP","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Governador Lindemberg","Espírito Santo","brazil",NA,"",NA,NA,NA,"","","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.281667,-40.461944,"original coordinates","original coordinates outside municipality original in governador lindemberg falls in governador lindenberg"
"24","Rhodostemonodaphne macrocalyx",1424301165,-20.058333,-40.470556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:00.794+0000","2018-09-24T20:02:15.289+0000",207,"none","PRESERVED_SPECIMEN",4179055,6,7707728,220,407,6688,7304348,4179055,4179055,"Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Rhodostemonodaphne macrocalyx (Meisn.) Rohwer ex Madriñán","Plantae","Tracheophyta","Laurales","Lauraceae","Rhodostemonodaphne","Rhodostemonodaphne macrocalyx","Rhodostemonodaphne","macrocalyx","SPECIES","ACCEPTED","none","Espírito Santo",2006,2,16,"2006-02-16T00:00:00","2017-10-15T09:26:32.174+0000","2018-12-06T16:59:01.522+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:590462","1843","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Leopoldina","Serra do Ramalhete, Fazenda Caioba, prop.: Cláudio Virloni, trilha da divisa, lado esquerdo.","RB",1424301165,"urn:catalog:JBRJ:RB:590462","PhysicalObject","V. Demuner; L.F.S. Magnago, M. Belisário & Elias Bausen","RB00590462","RB 498172","JBRJ","Arvoreta 7m, botões e flores rosadas.","A. Quinet",400,150,"","","","Interior de mata em regeneração.","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"","","","","Santa Leopoldina","Espírito Santo","brazil",2380,"Santa Leopoldina",3204500,-40.540501,-20.123027,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.058333,-40.470556,"original coordinates","original coordinates OK"
