"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","habitat","nomenclaturalStatus","taxonID","bibliographicCitation","individualCount","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","georeferencedDate","georeferenceSources","coordinateUncertaintyInMeters","georeferenceProtocol","depth","depthAccuracy","scientificNameID","dynamicProperties","eventTime","acceptedNameUsage","verbatimCoordinateSystem","locationID","identificationID","parentNameUsage","identificationRemarks","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ocotea glaziovii",1848250726,-25.867222,-48.970833,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.904+0000","2018-06-04T19:36:12.514+0000",118,"none","PRESERVED_SPECIMEN",4181351,6,7707728,220,407,6688,3034076,4181351,4181351,"Ocotea glaziovii Mez","Ocotea glaziovii Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glaziovii","Ocotea","glaziovii","SPECIES","ACCEPTED","2017-05-10T00:00:00",870,0,"SOUTH_AMERICA","Paraná",2017,5,6,"2017-05-06T00:00:00","2018-05-10T19:00:04.000+0000","2018-12-08T15:08:35.419+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409035","13","MBM - Herbário do Museu Botânico Municipal","Guaratuba","Serra de Araçatuba, Morro dos Perdidos, trilha para cachoeira","pt","MBM",1848250726,"BRA:MBM:MBM:0000409035","Collection","Rau, TG; Brotto, ML; Ferreira, PC; Lozano, ED","409035","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore, ca. 25 m.; Relevo: fortemente ondulado. Vegetação: Floresta Ombrófila Densa Montana, estágio avançado.","Brotto, ML","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,"","","","","",NA,"",NA,NA,NA,"","","","",NA,NA,"","","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.867222,-48.970833,"original coordinates","original coordinates OK"
"2","Ocotea glaziovii",1848251023,-25.447222,-49.0175,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.326+0000","2018-06-04T19:36:12.606+0000",118,"none","PRESERVED_SPECIMEN",4181351,6,7707728,220,407,6688,3034076,4181351,4181351,"Ocotea glaziovii Mez","Ocotea glaziovii Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glaziovii","Ocotea","glaziovii","SPECIES","ACCEPTED","2017-08-26T00:00:00",980,0,"SOUTH_AMERICA","Paraná",2017,8,26,"2017-08-26T00:00:00","2018-05-10T19:00:04.000+0000","2018-12-08T15:08:35.711+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409839","2492","MBM - Herbário do Museu Botânico Municipal","Piraquara","Recreio da Serra","pt","MBM",1848251023,"BRA:MBM:MBM:0000409839","Collection","Brotto, ML","409839","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 14 metros de altura; frutos imaturos verdes, pedúnculo avermelhado.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","Brotto, ML","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,"","","","","",NA,"",NA,NA,NA,"","","","",NA,NA,"","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.447222,-49.0175,"original coordinates","original coordinates OK"
"3","Ocotea glaziovii",1848252121,-25.447222,-49.017778,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.347+0000","2018-06-04T19:36:12.880+0000",118,"none","PRESERVED_SPECIMEN",4181351,6,7707728,220,407,6688,3034076,4181351,4181351,"Ocotea glaziovii Mez","Ocotea glaziovii Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glaziovii","Ocotea","glaziovii","SPECIES","ACCEPTED","2017-11-19T00:00:00",975,0,"SOUTH_AMERICA","Paraná",2017,11,19,"2017-11-19T00:00:00","2018-05-10T19:00:04.000+0000","2018-12-08T15:08:36.253+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409886","2524","MBM - Herbário do Museu Botânico Municipal","Piraquara","Recreio da Serra","pt","MBM",1848252121,"BRA:MBM:MBM:0000409886","Collection","Brotto, ML","409886","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 12 metros de altura; frutos imaturos verdes e maduros negros sobre cúpula avermelhada.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","Brotto, ML","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,"","","","","",NA,"",NA,NA,NA,"","","","",NA,NA,"","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.447222,-49.017778,"original coordinates","original coordinates OK"
"4","Ocotea glaziovii",1848245527,-25.789444,-48.627222,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:39.634+0000","2018-06-04T19:36:11.119+0000",118,"none","PRESERVED_SPECIMEN",4181351,6,7707728,220,407,6688,3034076,4181351,4181351,"Ocotea glaziovii Mez","Ocotea glaziovii Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glaziovii","Ocotea","glaziovii","SPECIES","ACCEPTED","2016-04-15T00:00:00",74,0,"SOUTH_AMERICA","Paraná",2016,4,2,"2016-04-02T00:00:00","2018-05-10T19:00:04.000+0000","2018-12-08T15:08:32.648+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000402778","2270","MBM - Herbário do Museu Botânico Municipal","Guaratuba","Serra da Prata, Salto Parati","pt","MBM",1848245527,"BRA:MBM:MBM:0000402778","Collection","Brotto, ML","402778","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 6m de altura; botões florais.; Floresta Ombrófila Densa Submontana.","Brotto, ML","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,"","","","","",NA,"",NA,NA,NA,"","","","",NA,NA,"","","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.789444,-48.627222,"original coordinates","original coordinates OK"
"5","Ocotea glaziovii",1563169769,-22.398611,-44.852778,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.390+0000","2018-11-24T08:57:00.442+0000",126,"none","PRESERVED_SPECIMEN",4181351,6,7707728,220,407,6688,3034076,4181351,4181351,"Ocotea glaziovii Mez","Ocotea glaziovii Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glaziovii","Ocotea","glaziovii","SPECIES","ACCEPTED","2016-09-14T00:00:00",1674,0,"SOUTH_AMERICA","Minas Gerais",2016,9,6,"2016-09-06T00:00:00","2018-11-05T15:55:22.000+0000","2018-12-07T14:50:39.063+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051795","2347","SPSF - Herbário Dom Bento José Pickel","Passa Quatro","Serra da Mantiqueira, trilha do Paiolinho para Pedra da mina","pt","SPSF",1563169769,"BRA:IF:SPSF:0000051795","Collection","M.L. Brotto & R.R. Völtz","51795","IF","Instituto Florestal, IF","COLETA: Árvore com 15 m de altura; frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Mista.;","M.L. Brotto","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,"","","","","",NA,"",NA,NA,NA,"","","","",NA,NA,"","","","","Passa Quatro","Minas Gerais","brazil",1572,"Passa Quatro",3147600,-44.968241,-22.40522,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.398611,-44.852778,"original coordinates","original coordinates OK"
"6","Ocotea glaziovii",1848248734,-22.398667,-44.852639,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.855+0000","2018-06-04T19:36:12.019+0000",118,"none","PRESERVED_SPECIMEN",4181351,6,7707728,220,407,6688,3034076,4181351,4181351,"Ocotea glaziovii Mez","Ocotea glaziovii Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glaziovii","Ocotea","glaziovii","SPECIES","ACCEPTED","2016-09-14T00:00:00",1674,0,"SOUTH_AMERICA","Minas Gerais",2016,9,6,"2016-09-06T00:00:00","2018-05-10T19:00:04.000+0000","2018-12-08T15:08:34.484+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000406344","2347","MBM - Herbário do Museu Botânico Municipal","Passa Quatro","Serra da Mantiqueira, trilha do Paiolinho para Pedra da Mina","pt","MBM",1848248734,"BRA:MBM:MBM:0000406344","Collection","Brotto, ML; Völtz, RR","406344","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 15 m de altura; frutos imaturos verdes.; Floresta Ombrófila Mista.","Brotto, ML","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,"","","","","",NA,"",NA,NA,NA,"","","","",NA,NA,"","","","","Passa Quatro","Minas Gerais","brazil",1572,"Passa Quatro",3147600,-44.968241,-22.40522,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.398667,-44.852639,"original coordinates","original coordinates OK"
"7","Ocotea glaziovii",1913578464,-23.0744,-44.9597,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.249+0000","2018-09-24T19:21:12.811+0000",129,"none","PRESERVED_SPECIMEN",4181351,6,7707728,220,407,6688,3034076,4181351,4181351,"Ocotea glaziovii Mez","Ocotea glaziovii Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glaziovii","Ocotea","glaziovii","SPECIES","ACCEPTED","2016-01-01T00:00:00",NA,NA,"","São Paulo",2016,NA,NA,"2016-01-01T00:00:00","2018-08-07T17:34:25.000+0000","2018-12-10T13:35:45.926+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000056685","163","IAC - Herbário do Instituto Agronômico de Campinas","Cunha","Parque Estadual da Serra do Mar #?# Núcleo Cunha","pt","IAC",1913578464,"BRA:IAC:IAC:0000056685","Collection","A.C.O. Souza; L.C. Bernacci","56685","IAC","Instituto Agronômico de Campinas, IAC","Vegetativo; Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem; Ind. 1997.","","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,"","","","","",NA,"",NA,NA,NA,"","","","",NA,NA,"","","","","Cunha","São Paulo","brazil",1322,"Cunha",3513603,-44.939787,-23.050544,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.0744,-44.9597,"original coordinates","original coordinates OK"
"8","Ocotea glaziovii",1077398422,-27.150833,-49.985,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:04.741+0000","2018-10-24T15:38:04.862+0000",121,"none","PRESERVED_SPECIMEN",4181351,6,7707728,220,407,6688,3034076,4181351,4181351,"Ocotea glaziovii Mez","Ocotea glaziovii Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glaziovii","Ocotea","glaziovii","SPECIES","ACCEPTED","2015-03-11T00:00:00",792,0,"","Santa Catarina",2015,3,11,"2015-03-11T00:00:00","2018-10-11T17:21:28.000+0000","2018-12-06T14:17:55.784+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000019354","1311","FURB - Herbário Dr. Roberto Miguel Klein","Taió","Mirador.","pt","FURB",1077398422,"BRA:FURB:FURB:0000019354","Collection","Oliveira, A.A.","19354","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Oliveira, AA","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,"","","","","",NA,"",NA,NA,NA,"","","","",NA,NA,"","","","","Taió","Santa Catarina","brazil",646,"Taió",4217808,-50.09332,-27.078995,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.150833,-49.985,"original coordinates","original coordinates OK"
"9","Ocotea glaziovii",1638342613,-25.910556,-48.585556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.089+0000","2018-09-10T18:27:51.355+0000",124,"none","PRESERVED_SPECIMEN",4181351,6,7707728,220,407,6688,3034076,4181351,4181351,"Ocotea glaziovii Mez","Ocotea glaziovii Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glaziovii","Ocotea","glaziovii","SPECIES","ACCEPTED","none",13,0,"","Paraná",2015,7,29,"2015-07-29T00:00:00","2018-09-06T19:47:10.000+0000","2018-12-06T03:12:49.948+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000232622","1961","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Guaratuba","","pt","HUEFS",1638342613,"BRA:UEFS:HUEFS:0000232622","Collection","Brotto, M.L.","232622","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta Ombrófila Densa das Terras Baixas.","","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,"","","","","",NA,"",NA,NA,NA,"","","","",NA,NA,"","","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.910556,-48.585556,"original coordinates","original coordinates OK"
"10","Ocotea glaziovii",1324593012,-25.910556,-48.585556,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.167+0000","2018-11-24T08:57:00.265+0000",126,"none","PRESERVED_SPECIMEN",4181351,6,7707728,220,407,6688,3034076,4181351,4181351,"Ocotea glaziovii Mez","Ocotea glaziovii Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea glaziovii","Ocotea","glaziovii","SPECIES","ACCEPTED","2015-09-23T00:00:00",13,0,"SOUTH_AMERICA","Paraná",2015,7,29,"2015-07-29T00:00:00","2018-11-05T15:55:21.000+0000","2018-12-06T08:55:09.281+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051067","1961","SPSF - Herbário Dom Bento José Pickel","Guaratuba","","pt","SPSF",1324593012,"BRA:IF:SPSF:0000051067","Collection","M.L.Brotto & J.M.Silva","51067","IF","Instituto Florestal, IF","COLETA: Árvore de 7m de altura; flores de cor bege (deformadas).;","M.L.Brotto","","","","","","",NA,"","",NA,"","","","","","",NA,"",NA,NA,"","","","","",NA,"",NA,NA,NA,"","","","",NA,NA,"","","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.910556,-48.585556,"original coordinates","original coordinates OK"
