"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","locality","individualCount","preparations","otherCatalogNumbers","fieldNotes","fieldNumber","identificationQualifier","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","rights","habitat","georeferencedDate","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimElevation","higherGeography","organismID","datasetID","accessRights","higherClassification","verbatimTaxonRank","coordinateUncertaintyInMeters","identificationRemarks","typeStatus","dynamicProperties","typifiedName","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"37","Aiouea saligna",1094865504,-13.373611,-41.890833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:21.167+0000","2018-09-10T18:27:05.790+0000",124,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","none","Bahia",2009,3,15,"2009-03-15T00:00:00","","2018-09-10T18:27:25.173+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000148218","2590","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Rio de Contas","pt","HUEFS",1094865504,"BRA:UEFS:HUEFS:0000148218","Collection","Moraes, P.L.R.de","148218","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",NA,NA,"","Fragmento na base do Pico do Itoibira",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.373611,-41.890833,"original coordinates","original coordinates OK"
"38","Aiouea saligna",1096931751,-19.199526,-39.71733,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:34.795+0000","2018-07-04T19:29:24.143+0000",138,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2009-10-16T00:00:00","Espírito Santo",2009,7,2,"2009-07-02T00:00:00","","2018-07-07T13:07:13.161+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000012341","6371","CVRD - Herbário da Reserva Natural Vale","LINHARES","pt","CVRD",1096931751,"BRA:CVRD:CVRD:0000012341","Collection","Folli, D.A.","12341","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","<ll>dwc_commonname:</ll> Canela itaúba","Geovane S. Siqueira",10,0,"SOUTH_AMERICA","",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.199526,-39.71733,"original coordinates","original coordinates OK"
"39","Aiouea saligna",1424301111,-28.8,-49.86,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:00.728+0000","2018-09-24T20:02:15.298+0000",207,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2011-10-28T00:00:00","Santa Catarina",2009,10,17,"2009-10-17T00:00:00","2017-10-19T00:59:22.645+0000","2018-12-06T16:59:01.497+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:590370","2823","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Timbé do Sul","","RB",1424301111,"urn:catalog:JBRJ:RB:590370","PhysicalObject","M. Verdi; D.H. Klettenberg & G. Klemz","RB00590370","JBRJ","","Arbórea, altura 9m.","J.B. Baitello",360,NA,"","Vila Belmiro.",NA,"","RB 498080","Floresta Ombrófila Densa; Estadio suces.: médio de regeneração.",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Timbé do Sul","Santa Catarina","brazil",281,"Timbé do Sul",4218103,-49.870191,-28.809055,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.8,-49.86,"original coordinates","original coordinates OK"
"40","Aiouea saligna",1802962716,-28.8,-49.86,"gass84","fe8c1017-5941-4703-8f81-5023028a32ab","94a9c3b2-d54d-4938-811b-e91e091eeb28","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:49.914+0000","2018-10-11T11:56:23.234+0000",123,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2010-09-15T00:00:00","Santa Catarina",2009,10,17,"2009-10-17T00:00:00","2018-09-28T11:51:06.000+0000","2018-12-08T07:13:35.632+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PACA-AGP - Herbarium Anchieta","BRA:IAP:PACA-AGP:0000113715","2823","PACA-AGP - Herbarium Anchieta","Timbé","pt","PACA-AGP",1802962716,"BRA:IAP:PACA-AGP:0000113715","Collection","M. Verdi","113715","IAP","Instituto Anchietano de Pesquisas (IAP)","FURB 17876 Ecossistema: floresta ombrófila densa","A. Quinet.",360,0,"","Vila Belmiro",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Timbé","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.8,-49.86,"original coordinates","original coordinates outside municipality original in timbe falls in timbe do sul"
"41","Aiouea saligna",1077367991,-28.708056,-49.588611,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:25.495+0000","2018-10-24T15:38:50.483+0000",122,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2010-09-15T00:00:00","Santa Catarina",2009,11,7,"2009-11-07T00:00:00","2018-10-01T14:25:59.000+0000","2018-12-06T14:17:42.274+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000044436","3079","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Nova Veneza","pt","FLOR",1077367991,"BRA:UFSC:FLOR:0000044436","Collection","Verdi, M.; Tomazi, A.L. & Klemz, G.","44436","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","arbórea, flor botão creme, 12m altura","Quinet, A.",124,0,"","São Bonifácio.",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Nova Veneza","Santa Catarina","brazil",302,"Nova Veneza",4211603,-49.585162,-28.685164,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.708056,-49.588611,"original coordinates","original coordinates OK"
"42","Aiouea saligna",1094716697,-28.708056,-49.588611,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:44.540+0000","2018-11-24T12:32:44.553+0000",128,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2010-09-15T00:00:00","",2009,11,7,"2009-11-07T00:00:00","","2018-11-24T12:32:44.967+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000009445","3079","CRI - Herbário Pe. Dr. Raulino Reitz","Nova","pt","CRI",1094716697,"BRA:UNESC:CRI:0000009445","Collection","M. Verdi; A.L. Tomazi & G. Klemz","9445","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Floresta Ombrófila Densa","A. Quinet",124,0,"","São Bonifácio.",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Nova","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-28.708056,-49.588611,"original coordinates","original coordinates outside municipality original in nova falls in nova veneza"
"43","Aiouea saligna",1802962714,-28.708056,-49.588611,"gass84","fe8c1017-5941-4703-8f81-5023028a32ab","94a9c3b2-d54d-4938-811b-e91e091eeb28","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:49.936+0000","2018-10-11T11:56:23.253+0000",123,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2010-09-15T00:00:00","Santa Catarina",2009,11,7,"2009-11-07T00:00:00","2018-09-28T11:51:06.000+0000","2018-12-08T07:13:35.666+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PACA-AGP - Herbarium Anchieta","BRA:IAP:PACA-AGP:0000113714","3079","PACA-AGP - Herbarium Anchieta","Nova Veneza","pt","PACA-AGP",1802962714,"BRA:IAP:PACA-AGP:0000113714","Collection","M. Verdi","113714","IAP","Instituto Anchietano de Pesquisas (IAP)","FURB 15973 Ecossistema: floresta ombrófila densa","A. Quinet",124,0,"","São Bonifácio",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Nova Veneza","Santa Catarina","brazil",302,"Nova Veneza",4211603,-49.585162,-28.685164,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.708056,-49.588611,"original coordinates","original coordinates OK"
"44","Aiouea saligna",1423936730,-20.4325,-41.098333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:47.650+0000","2018-09-24T19:58:06.995+0000",207,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","none","Espírito Santo",2008,1,3,"2008-01-03T00:00:00","2017-10-24T19:17:13.610+0000","2018-12-06T16:55:40.254+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1191652","1427","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Espírito Santo","","RB",1423936730,"urn:catalog:JBRJ:RB:1191652","PhysicalObject","M. Simonelli; F.A.R. Matos; C. Casati","RB01191652","JBRJ","","","",NA,NA,"","Venda Nova. Propriedade de Audir Cesati.",NA,"","RB 665912","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Espírito Santo","Espírito Santo","brazil",NA,"",NA,NA,NA,"","","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.4325,-41.098333,"original coordinates","original coordinates outside municipality original in espirito santo falls in venda nova do imigrante"
"45","Aiouea saligna",1086671965,-22.472778,-43.079444,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:45.612+0000","2017-12-29T14:11:26.146+0000",125,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2008-09-10T00:00:00","Rio de Janeiro",2008,9,6,"2008-09-06T00:00:00","2017-11-30T17:14:14.000+0000","2018-12-06T13:38:51.201+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000067052","181","UPCB - Herbário do Departamento de Botânica","Petrópolis","pt","UPCB",1086671965,"BRA:UFPR:UPCB:0000067052","Collection","Brotto, M.L.","67052","UFPR","Universidade Federal do Paraná, UFPR","Árvore de 4 m de alt., flores verdes. Floresta Ombrófila Densa Altomontana..","Brotto, M.L.",1600,0,"","Parque Nacional da Serra dos Órgãos.",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Petrópolis","Rio de Janeiro","brazil",1574,"Petrópolis",3303906,-43.155902,-22.393567,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.472778,-43.079444,"original coordinates","original coordinates OK"
"46","Aiouea saligna",1252620276,-19.431861,-43.432861,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:47.148+0000","2018-09-25T14:05:33.336+0000",126,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2008-01-01T00:00:00","Minas Gerais",2007,5,22,"2007-05-22T00:00:00","2018-08-21T18:29:59.000+0000","2018-12-08T15:43:37.540+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000197923","124","SPF - Herbário da Universidade de São Paulo","Itambé do Mato Dentro","pt","SPF",1252620276,"BRA:USP:SPF:0000197923","Collection","Santos, MF","197923","USP","Universidade de São Paulo, USP","","Assis, LCS",NA,NA,"","Serra do Cipó",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Itambé do Mato Dentro","Minas Gerais","brazil",2561,"Itambé do Mato Dentro",3132800,-43.351088,-19.397162,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.431861,-43.432861,"original coordinates","original coordinates OK"
"47","Aiouea saligna",1086907726,-23.966667,-47.1,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:54.997+0000","2018-11-24T08:56:55.136+0000",126,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2007-09-25T00:00:00","São Paulo",2007,9,15,"2007-09-15T00:00:00","2018-11-05T15:54:36.000+0000","2018-12-08T13:01:16.160+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000039114","433","SPSF - Herbário Dom Bento José Pickel","Juquitiba","pt","SPSF",1086907726,"BRA:IF:SPSF:0000039114","Collection","R.T. Polisel","39114","IF","Instituto Florestal, IF","COLETA: Árvore 7m, inflorescências pruinosas com flores amareladas.; GEOGRAFIA: sítio CANOAR;","J.B.Baitello",700,0,"SOUTH_AMERICA","bairro dos Carmos",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Juquitiba","São Paulo","brazil",1055,"Juquitiba",3526209,-47.024742,-23.955226,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.966667,-47.1,"original coordinates","original coordinates OK"
"48","Aiouea saligna",1252620395,-19.32475,-40.826111,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:47.352+0000","2018-09-25T14:05:34.018+0000",126,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2011-08-01T00:00:00","Espírito Santo",2007,11,24,"2007-11-24T00:00:00","2018-08-21T18:29:59.000+0000","2018-12-08T15:43:37.521+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000199292","1347","SPF - Herbário da Universidade de São Paulo","Santa Teresa","pt","SPF",1252620395,"BRA:USP:SPF:0000199292","Collection","Simonelli, M","199292","USP","Universidade de São Paulo, USP","","Assis, LCS",868,0,"","Pedra do Cruzeiro.",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.32475,-40.826111,"original coordinates","original coordinates outside municipality original in santa teresa falls in pancas"
"49","Aiouea saligna",1424315384,-19.431667,-43.432778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:09.182+0000","2018-09-24T20:02:22.855+0000",207,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2008-01-01T00:00:00","Minas Gerais",2007,12,18,"2007-12-18T00:00:00","2014-07-07T20:13:28.174+0000","2018-12-06T16:59:08.613+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:604914","218","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itambé do Mato Dentro","","RB",1424315384,"urn:catalog:JBRJ:RB:604914","PhysicalObject","M. F. Santos; L. M. Borges","RB00604914","JBRJ","","Árvore, 8 m. Odorífera. Folhas brilhantes na face adaxial. Ráquis da inflorescência rubro-esverdeada, botões florais verdes. Material prensado em álcool.","L. C. S. Assis",NA,NA,"","Distrito de Santana do Riacho Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Mata do Cachoeirão.",NA,"","RB 505591","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Itambé do Mato Dentro","Minas Gerais","brazil",2561,"Itambé do Mato Dentro",3132800,-43.351088,-19.397162,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.431667,-43.432778,"original coordinates","original coordinates OK"
"50","Aiouea saligna",1837384439,-25.083889,-47.926944,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:12.279+0000","2018-08-03T12:06:29.990+0000",127,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2006-09-02T00:00:00","São Paulo",2006,9,2,"2006-09-02T00:00:00","2018-07-19T12:34:55.000+0000","2018-12-08T03:39:43.600+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000011890","759","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Cananéia","pt","EAFM",1837384439,"BRA:IFAM - CMZL:EAFM:0000011890","Collection","Stoike, FC de O","11890","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","arbórea ; DE","Stoike, FC de O",0,0,"","Ilha do Cardoso, parcelas",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Cananéia","São Paulo","brazil",925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-25.083889,-47.926944,"original coordinates","original coordinates OK"
"51","Aiouea saligna",1424300822,-18.871389,-40.812778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:00.559+0000","2018-09-24T20:02:15.206+0000",207,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","none","Espírito Santo",2006,11,28,"2006-11-28T00:00:00","2017-10-15T09:38:25.783+0000","2018-12-06T16:59:01.525+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:589731","1595","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Águia Branca","","RB",1424300822,"urn:catalog:JBRJ:RB:589731","PhysicalObject","L.F.S.Magnago; V.Demuner,T.Cruz & Elias Bausen","RB00589731","JBRJ","","Árvore 13m de alt.DAP 30cm.Fuste 8m.Frutos verdes.","L.C.S. Assis",450,50,"","Águas Claras,Mata do Zequinha,prop.:Zequinha.",NA,"","RB 497918","Mata fundo do vale.",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Águia Branca","Espírito Santo","brazil",2639,"Águia Branca",3200136,-40.748582,-18.971321,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.871389,-40.812778,"original coordinates","original coordinates OK"
"52","Aiouea saligna",1252619407,-23.773611,-45.956389,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:42.668+0000","2018-09-25T14:05:20.710+0000",126,"none","PRESERVED_SPECIMEN",4183206,6,7707728,220,407,6688,3034063,4183206,4183206,"Aiouea saligna Meisn.","Aiouea saligna Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Aiouea","Aiouea saligna","Aiouea","saligna","SPECIES","ACCEPTED","2017-02-06T00:00:00","São Paulo",2005,6,15,"2005-06-15T00:00:00","2018-08-21T18:29:58.000+0000","2018-12-08T15:43:37.198+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000170523","1101","SPF - Herbário da Universidade de São Paulo","Bertioga","pt","SPF",1252619407,"BRA:USP:SPF:0000170523","Collection","Assis, LCS","170523","USP","Universidade de São Paulo, USP","","Brotto, ML",NA,NA,"","Estrada Santos - Ubatuba",NA,"","","",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"","","",NA,"","","","",NA,"","","","","","Bertioga","São Paulo","brazil",1097,"Bertioga",3506359,-46.030503,-23.760399,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.773611,-45.956389,"original coordinates","original coordinates OK"
