"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","modified","otherCatalogNumbers","fieldNotes","individualCount","nomenclaturalStatus","nomenclaturalCode","county","taxonID","identificationQualifier","bibliographicCitation","collectionID","references","institutionID","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","fieldNumber","verbatimLocality","habitat","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","identificationRemarks","georeferencedDate","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ocotea nutans",1586203580,-18.7825,-40.432778,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:55:03.747+0000","2018-08-11T13:05:11.574+0000",129,"none","PRESERVED_SPECIMEN",4177758,6,7707728,220,407,6688,3034076,4177758,4177758,"Ocotea nutans Mez","Ocotea nutans Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea nutans","Ocotea","nutans","SPECIES","ACCEPTED","none",170,0,"Espírito Santo",2017,3,21,"2017-03-21T00:00:00","2018-08-11T13:05:11.583+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000051910","746","MBML-Herbario - Herbário Mello Leitão","Nova Venécia","APA Pedra do Elefante","pt","MBML-HERBARIO",1586203580,"BRA:MBML:MBML-HERBARIO:0000051910","Collection","R.G.B. Silva; J.L. Costa Lima","51910","MBML","Museu de Biologia Professor Mello Leitão, MBML","Árvore ca de 5m alt., folha verde. Inflorescência amarelada. Habitat: Floresta estacional semidecidual","J. Gurtler/2018","","","","",NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","",NA,"","","","","Nova Venécia","Espírito Santo","brazil",2688,"Nova Venécia",3203908,-40.523444,-18.698823,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.7825,-40.432778,"original coordinates","original coordinates OK"
"2","Ocotea nutans",1848251257,-25.641944,-49.073056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.881+0000","2018-06-04T19:36:12.663+0000",118,"none","PRESERVED_SPECIMEN",4177758,6,7707728,220,407,6688,3034076,4177758,4177758,"Ocotea nutans Mez","Ocotea nutans Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea nutans","Ocotea","nutans","SPECIES","ACCEPTED","2017-05-25T00:00:00",894,0,"Paraná",2017,5,9,"2017-05-09T00:00:00","2018-12-08T15:08:35.744+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409053","2455","MBM - Herbário do Museu Botânico Municipal","São José dos Pinhais","Rio Miringuava","pt","MBM",1848251257,"BRA:MBM:MBM:0000409053","Collection","Brotto, ML","409053","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 16 m de altura; flores bege, rósea ou avermelhada.; Floresta Ombrófila Mista Aluvial.","Brotto, ML","SOUTH_AMERICA","2018-05-10T19:00:08.000+0000","","",NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","",NA,"","","","","São José dos Pinhais","Paraná","brazil",856,"São José dos Pinhais",4125506,-49.094709,-25.664044,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.641944,-49.073056,"original coordinates","original coordinates OK"
"3","Ocotea nutans",1585333879,-18.939167,-43.411944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:04.286+0000","2018-09-24T19:58:45.548+0000",207,"none","PRESERVED_SPECIMEN",4177758,6,7707728,220,407,6688,3034076,4177758,4177758,"Ocotea nutans Mez","Ocotea nutans Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea nutans","Ocotea","nutans","SPECIES","ACCEPTED","none",906,NA,"Minas Gerais",2016,6,28,"2016-06-28T00:00:00","2018-12-07T01:15:09.637+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1337540","6052","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","","RB",1585333879,"urn:catalog:JBRJ:RB:1337540","PhysicalObject","J.E.Q. Faria; D.S. Batista; R.S. Takahashi","RB01337540","JBRJ","","","L.C.S.ASSIS , C.C.A.Silva","","2018-03-02T11:32:51.099+0000","RB 735200","Campo rupestre ferruginoso",NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","",NA,"","","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.939167,-43.411944,"original coordinates","original coordinates OK"
"4","Ocotea nutans",1806875754,-20.220833,-43.529722,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:47.086+0000","2018-06-04T12:02:13.536+0000",121,"none","PRESERVED_SPECIMEN",4177758,6,7707728,220,407,6688,3034076,4177758,4177758,"Ocotea nutans Mez","Ocotea nutans Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea nutans","Ocotea","nutans","SPECIES","ACCEPTED","none",0,0,"Minas Gerais",2016,7,29,"2016-07-29T00:00:00","2018-12-10T04:45:46.604+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000189041","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Ouro Preto","Fazenda Conta História","pt","BHCB",1806875754,"BRA:UFMG:BHCB:0000189041","Collection","Brina, AE","189041","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","2018-05-23T21:44:32.000+0000","","",NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","",NA,"","","","","Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.220833,-43.529722,"original coordinates","original coordinates OK"
"5","Ocotea nutans",1848249277,-24.716111,-50.142222,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.004+0000","2018-06-04T19:36:12.207+0000",118,"none","PRESERVED_SPECIMEN",4177758,6,7707728,220,407,6688,3034076,4177758,4177758,"Ocotea nutans Mez","Ocotea nutans Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea nutans","Ocotea","nutans","SPECIES","ACCEPTED","2016-11-22T00:00:00",975,0,"Paraná",2016,10,28,"2016-10-28T00:00:00","2018-12-08T15:08:34.775+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000406703","9523","MBM - Herbário do Museu Botânico Municipal","Castro","PCH Rio Iapó, Fazenda do Pulo","pt","MBM",1848249277,"BRA:MBM:MBM:0000406703","Collection","Silva, JM; Bayeri, I; Noguchi, G","406703","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 5 m de altura; frutos imaturos.; Floresta Ombrófila Mista, na margem de rio encachoeirado.","Brotto, ML","SOUTH_AMERICA","2018-05-10T19:00:08.000+0000","","",NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","",NA,"","","","","Castro","Paraná","brazil",947,"Castro",4104907,-49.841581,-24.799901,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.716111,-50.142222,"original coordinates","original coordinates OK"
"6","Ocotea nutans",1303587554,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.616+0000","2018-02-15T05:17:49.832+0000",121,"none","PRESERVED_SPECIMEN",4177758,6,7707728,220,407,6688,3034076,4177758,4177758,"Ocotea nutans Mez","Ocotea nutans Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea nutans","Ocotea","nutans","SPECIES","ACCEPTED","2016-06-01T00:00:00",0,0,"Minas Gerais",2015,5,12,"2015-05-12T00:00:00","2018-12-07T20:27:26.400+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177013","312","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","RPPN Horto Alegria","pt","BHCB",1303587554,"BRA:UFMG:BHCB:0000177013","Collection","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","177013","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","2018-01-16T21:10:03.000+0000","","",NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","",NA,"","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
"7","Ocotea nutans",1303587941,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.710+0000","2018-02-15T05:17:50.319+0000",121,"none","PRESERVED_SPECIMEN",4177758,6,7707728,220,407,6688,3034076,4177758,4177758,"Ocotea nutans Mez","Ocotea nutans Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea nutans","Ocotea","nutans","SPECIES","ACCEPTED","2016-06-01T00:00:00",0,0,"Minas Gerais",2015,5,14,"2015-05-14T00:00:00","2018-12-07T20:27:26.545+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177502","2354","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","RPPN Horto Alegria","pt","BHCB",1303587941,"BRA:UFMG:BHCB:0000177502","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","177502","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","","SOUTH_AMERICA","2018-01-16T21:10:03.000+0000","","",NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","",NA,"","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
"8","Ocotea nutans",1303587826,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.725+0000","2018-02-15T05:17:50.225+0000",121,"none","PRESERVED_SPECIMEN",4177758,6,7707728,220,407,6688,3034076,4177758,4177758,"Ocotea nutans Mez","Ocotea nutans Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea nutans","Ocotea","nutans","SPECIES","ACCEPTED","2016-06-01T00:00:00",0,0,"Minas Gerais",2015,5,14,"2015-05-14T00:00:00","2018-12-07T20:27:26.534+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177505","2357","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","RPPN Horto Alegria","pt","BHCB",1303587826,"BRA:UFMG:BHCB:0000177505","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","177505","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","","SOUTH_AMERICA","2018-01-16T21:10:03.000+0000","","",NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","",NA,"","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
"9","Ocotea nutans",1303587521,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.610+0000","2018-02-15T05:17:49.963+0000",121,"none","PRESERVED_SPECIMEN",4177758,6,7707728,220,407,6688,3034076,4177758,4177758,"Ocotea nutans Mez","Ocotea nutans Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea nutans","Ocotea","nutans","SPECIES","ACCEPTED","2016-06-01T00:00:00",0,0,"Minas Gerais",2015,5,12,"2015-05-12T00:00:00","2018-12-07T20:27:26.341+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177040","345","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","RPPN Horto Alegria","pt","BHCB",1303587521,"BRA:UFMG:BHCB:0000177040","Collection","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","177040","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","2018-01-16T21:10:03.000+0000","","",NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","",NA,"","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
"10","Ocotea nutans",1303587991,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.737+0000","2018-02-15T05:17:50.354+0000",121,"none","PRESERVED_SPECIMEN",4177758,6,7707728,220,407,6688,3034076,4177758,4177758,"Ocotea nutans Mez","Ocotea nutans Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea nutans","Ocotea","nutans","SPECIES","ACCEPTED","2016-06-01T00:00:00",0,0,"Minas Gerais",2015,6,26,"2015-06-26T00:00:00","2018-12-07T20:27:26.600+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177623","2520","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","RPPN Horto Alegria","pt","BHCB",1303587991,"BRA:UFMG:BHCB:0000177623","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","177623","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","","SOUTH_AMERICA","2018-01-16T21:10:03.000+0000","","",NA,"","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","",NA,"","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
