"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","modified","otherCatalogNumbers","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","occurrenceRemarks","created","associatedSequences","taxonID","higherClassification","fieldNotes","individualCount","infraspecificEpithet","coordinateUncertaintyInMeters","habitat","georeferenceSources","nomenclaturalStatus","bibliographicCitation","higherGeography","fieldNumber","verbatimLocality","previousIdentifications","typeStatus","typifiedName","georeferenceProtocol","eventRemarks","identificationRemarks","verbatimElevation","georeferencedDate","organismID","datasetID","accessRights","source","rights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Pilocarpus pauciflorus",1424513348,-16.563333,-39.7525,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:10.901+0000","2018-09-24T20:04:20.056+0000",207,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","none",154,NA,"Bahia",2009,1,24,"2009-01-24T00:00:00","2018-12-06T17:01:09.038+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:983944","1804","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Guaratinga","Ca. 25,1km na estrada Itabela-Guaratinga, saindo da BR-101. Entrada em estrada de terra à direita, no sentido Itabela-Guaratinga.","","RB",1424513348,"urn:catalog:JBRJ:RB:983944","PhysicalObject","M. Groppo; C.P. Bruniera; G.M. Bueno","RB00983944","JBRJ","","M. Groppo","2017-10-14T08:16:41.453+0000","RB 628156","","","","","",NA,"","",NA,"","Arbusto ramoso, c. 2m alt. Folhas com numerosas pontuações translúcidas espalhadas por toda a lâmina. Flores esverdeadas, frutos imaturos verdes","","",NA,"","Pequeno remanescente de floresta (semi-decídua?) em propriedade rural, em encosta com rio encachoeirado",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Guaratinga","Bahia","brazil",2976,"Guaratinga",2911808,-39.93772,-16.553034,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.563333,-39.7525,"original coordinates","original coordinates OK"
"12","Pilocarpus pauciflorus",1944965402,-19.151414,-40.347517,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:56.639+0000","2018-11-24T12:30:56.671+0000",126,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2009-01-01T00:00:00",96,0,"Espírito Santo",2009,1,26,"2009-01-26T00:00:00","2018-11-24T12:30:56.806+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000226003","1835","SPF - Herbário da Universidade de São Paulo","Rio Bananal","Estrada Rio Bananal - Novo Brasil, ca. 18 km da Igreja Matriz de Rio Banana; estrada de terra ao lado esquerdo sentido Novo Brasil, Fazenda Giubertii, próximo à rodovia, propriedade de Paulo Roberto.","pt","SPF",1944965402,"BRA:USP:SPF:0000226003","Collection","Groppo, M","226003","USP","Universidade de São Paulo, USP","Groppo, M","","","","","","","",NA,"","",NA,"","","","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Rio Bananal","Espírito Santo","brazil",2591,"Rio Bananal",3204351,-40.308812,-19.230888,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.151414,-40.347517,"original coordinates","original coordinates OK"
"13","Pilocarpus pauciflorus",1077399796,-26.819722,-48.871111,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:05.636+0000","2018-10-24T15:38:05.395+0000",121,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2010-08-15T00:00:00",106,0,"Santa Catarina",2009,9,25,"2009-09-25T00:00:00","2018-12-06T14:17:56.437+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000020745","934","FURB - Herbário Dr. Roberto Miguel Klein","Ilhota","Baú.","pt","FURB",1077399796,"BRA:FURB:FURB:0000020745","Collection","Stival-Santos, A.; Legal, E. & Silveira, S.","20745","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Sobral, M","2018-10-11T17:27:55.000+0000","","","","","","",NA,"","",NA,"","Florística IFFSC 752 (Arbusto)","","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Ilhota","Santa Catarina","brazil",696,"Ilhota",4207106,-48.857186,-26.858938,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.819722,-48.871111,"original coordinates","original coordinates OK"
"14","Pilocarpus pauciflorus",1086909108,-24.067222,-49.065278,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:55.602+0000","2018-11-24T08:56:55.619+0000",126,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2008-09-01T00:00:00",NA,NA,"São Paulo",2008,8,28,"2008-08-28T00:00:00","2018-12-08T13:01:16.791+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000040541","752","SPSF - Herbário Dom Bento José Pickel","Itapeva","Estação Experimental","pt","SPSF",1086909108,"BRA:IF:SPSF:0000040541","Collection","R.Cielo-Filho & J.B.Baitello & C.R.Lima","40541","IF","Instituto Florestal, IF","R.S.Almeida","2018-11-05T15:59:55.000+0000","","SOUTH_AMERICA","","","","",NA,"","",NA,"","COLETA: Árvore 6 m, fruto imaturo verde.;","","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Itapeva","São Paulo","brazil",1064,"Itapeva",3522406,-48.871639,-23.913268,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.067222,-49.065278,"original coordinates","original coordinates OK"
"15","Pilocarpus pauciflorus",1086909117,-24.068056,-49.064167,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:55.585+0000","2018-11-24T08:56:55.602+0000",126,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2008-09-01T00:00:00",NA,NA,"São Paulo",2008,8,28,"2008-08-28T00:00:00","2018-12-08T13:01:16.843+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000040534","112","SPSF - Herbário Dom Bento José Pickel","Itapeva","Estação Experimental","pt","SPSF",1086909117,"BRA:IF:SPSF:0000040534","Collection","C.R.Lima & J.B.Baitello & R.Cielo-Filho","40534","IF","Instituto Florestal, IF","R.S.Almeida","2018-11-05T15:59:55.000+0000","","SOUTH_AMERICA","","","","",NA,"","",NA,"","COLETA: Árvore 5 m, flores em botão.;","","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Itapeva","São Paulo","brazil",1064,"Itapeva",3522406,-48.871639,-23.913268,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.068056,-49.064167,"original coordinates","original coordinates OK"
"16","Pilocarpus pauciflorus",1087075107,-8.519861,-35.020056,"cdround,gass84","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:31.537+0000","2017-12-29T14:34:31.633+0000",123,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2009-09-16T00:00:00",14,0,"Pernambuco",2008,10,28,"2008-10-28T00:00:00","2018-12-08T13:02:21.785+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000058275","86","UFP - Herbário UFP - Geraldo Mariz","Ipojuca","RPPN Nossa Senhora do Oiteiro de Maracaípe","pt","UFP",1087075107,"BRA:UFPE:UFP:0000058275","Collection","Oliveira, J.B.","58275","UFPE","Universidade Federal de Pernambuco, UFPE","Wanderley, A.M.","2014-03-28T13:53:05.000+0000","","","","","","",NA,"","",NA,"","Restinga arbórea. DESC:Árvore com cerca de 5m vegetando em restinga arbórea. Flores com suave odor, esverdeadas, actinomorfas e hermafroditas.;","","",NA,"","",0,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Ipojuca","Pernambuco","brazil",4191,"Ipojuca",2607208,-35.088792,-8.437816,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.519861,-35.020056,"original coordinates","original coordinates OK"
"17","Pilocarpus pauciflorus",1087068295,-8.53,-35.018056,"cdround,gass84","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:28.721+0000","2017-12-29T14:34:09.901+0000",123,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2009-02-01T00:00:00",12,0,"Pernambuco",2007,1,13,"2007-01-13T00:00:00","2018-12-08T13:02:18.851+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000045589","2651","UFP - Herbário UFP - Geraldo Mariz","Ipojuca","Maracaípe-RPPN Nossa Senhora do Oiteiro de Maracaípe.","pt","UFP",1087068295,"BRA:UFPE:UFP:0000045589","Collection","Oliveira, M.","45589","UFPE","Universidade Federal de Pernambuco, UFPE","Groppo, M.","2014-03-28T13:53:05.000+0000","","","","","","",NA,"","",NA,"","Restinga arbustivo-arbórea densa. DESC:Árvore de aproximadamente 4m de altura com flores alvas. Frequente.;","","",NA,"","",0,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Ipojuca","Pernambuco","brazil",4191,"Ipojuca",2607208,-35.088792,-8.437816,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.53,-35.018056,"original coordinates","original coordinates OK"
"18","Pilocarpus pauciflorus",1944965657,-22.652522,-47.662792,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:56.904+0000","2018-11-24T12:30:56.939+0000",126,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2007-04-23T00:00:00",502,0,"São Paulo",2007,4,23,"2007-04-23T00:00:00","2018-11-24T12:30:57.123+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000226285","341","SPF - Herbário da Universidade de São Paulo","Piracicaba","Bairro Godinho, ""Mata do Godinho"", ca. de 100 m da SP 127, na R. Marechal Castelo Branco, então 1 km na R. Marechal Costa e Silva, então 3.7 km na R. Alberto Coral (Estrada do Godinho), então 700 m na estrada à esquerda (em direção ao canavial), entã","pt","SPF",1944965657,"BRA:USP:SPF:0000226285","Collection","Dias, P","226285","USP","Universidade de São Paulo, USP","Dias, P","","","","","","","",NA,"","",NA,"","","","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Piracicaba","São Paulo","brazil",1444,"Piracicaba",3538709,-47.783435,-22.726248,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.652522,-47.662792,"original coordinates","original coordinates OK"
"19","Pilocarpus pauciflorus",1944965665,-22.652522,-47.662792,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:56.919+0000","2018-11-24T12:30:56.947+0000",126,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2007-04-23T00:00:00",502,0,"São Paulo",2007,4,23,"2007-04-23T00:00:00","2018-11-24T12:30:57.145+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000226284","342","SPF - Herbário da Universidade de São Paulo","Piracicaba","Bairro Godinho, ""Mata do Godinho"", ca. de 100 m da SP 127, na R. Marechal Castelo Branco, então 1 km na R. Marechal Costa e Silva, então 3.7 km na R. Alberto Coral (Estrada do Godinho), então 700 m na estrada à esquerda (em direção ao canavial), entã","pt","SPF",1944965665,"BRA:USP:SPF:0000226284","Collection","Dias, P","226284","USP","Universidade de São Paulo, USP","Dias, P","","","","","","","",NA,"","",NA,"","","","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Piracicaba","São Paulo","brazil",1444,"Piracicaba",3538709,-47.783435,-22.726248,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.652522,-47.662792,"original coordinates","original coordinates OK"
"20","Pilocarpus pauciflorus",1086906753,-23.51,-48.770556,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:54.476+0000","2018-11-24T08:56:54.492+0000",126,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2007-05-29T00:00:00",NA,NA,"São Paulo",2007,5,17,"2007-05-17T00:00:00","2018-12-08T13:01:15.612+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000038119","1425","SPSF - Herbário Dom Bento José Pickel","Paranapanema","Estação Ecológica de Paranapanema","pt","SPSF",1086906753,"BRA:IF:SPSF:0000038119","Collection","J. A. Pastore & J.B.Baitello & C.R.Lima & D.F.Bueno","38119","IF","Instituto Florestal, IF","R.Cielo-Filho","2018-11-05T15:59:55.000+0000","","SOUTH_AMERICA","","","","",NA,"","",NA,"","COLETA: Árvore 3-4m, botões florais esverdeados, frutos da estação anterior amarronzados.;","","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Paranapanema","São Paulo","brazil",1199,"Paranapanema",3535804,-48.795378,-23.438068,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.51,-48.770556,"original coordinates","original coordinates OK"
"21","Pilocarpus pauciflorus",1853953067,-23.549167,-48.746944,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:45.037+0000","2018-09-25T14:05:27.015+0000",126,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2008-01-01T00:00:00",630,0,"São Paulo",2007,8,28,"2007-08-28T00:00:00","2018-09-25T14:05:27.229+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000183632","757","SPF - Herbário da Universidade de São Paulo","Paranapanema","Estação Ecológica de Paranapanema, Trilha 4.","pt","SPF",1853953067,"BRA:USP:SPF:0000183632","Collection","Aguiar, OT","183632","USP","Universidade de São Paulo, USP","Pirani, JR","","","","","","","",NA,"","",NA,"","Frutos verdes e cápsulas marrom, árvore de 7 m.","","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Paranapanema","São Paulo","brazil",1199,"Paranapanema",3535804,-48.795378,-23.438068,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.549167,-48.746944,"original coordinates","original coordinates OK"
"22","Pilocarpus pauciflorus",1086907255,-23.549167,-48.746944,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:54.783+0000","2018-11-24T08:56:54.947+0000",126,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2007-11-05T00:00:00",630,0,"São Paulo",2007,8,28,"2007-08-28T00:00:00","2018-12-08T13:01:15.924+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000038627","757","SPSF - Herbário Dom Bento José Pickel","Paranapanema","Estação Ecológica de Paranapanema","pt","SPSF",1086907255,"BRA:IF:SPSF:0000038627","Collection","O. T. Aguiar & J. B. Baitello & C. R. Lima","38627","IF","Instituto Florestal, IF","R.Cielo-Filho","2018-11-05T15:59:55.000+0000","","SOUTH_AMERICA","","","","",NA,"","",NA,"","COLETA: Árvore de 7m, frutos verdes e capsulas marrom.; GEOGRAFIA: Trilha 1.;","","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Paranapanema","São Paulo","brazil",1199,"Paranapanema",3535804,-48.795378,-23.438068,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.549167,-48.746944,"original coordinates","original coordinates OK"
"23","Pilocarpus pauciflorus",1090581875,-22.870251,-47.077171,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:31.244+0000","2018-10-31T19:34:01.565+0000",129,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","2005-09-23T00:00:00",NA,NA,"São Paulo",2005,9,23,"2005-09-23T00:00:00","2018-12-08T04:43:31.934+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000055077","948","IAC - Herbário do Instituto Agronômico de Campinas","Campinas","IAC, Fazenda Santa Elisa","pt","IAC",1090581875,"BRA:IAC:IAC:0000055077","Collection","J.E.A. Bertoni & A. Geremias","55077","IAC","Instituto Agronômico de Campinas, IAC","J.E.A. Bertoni & A. Geremias","2018-10-16T18:59:43.000+0000","","","","","","",NA,"","",NA,"","Q. Dr. Cione; n° de introd. 2.795","","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.870251,-47.077171,"original coordinates","original coordinates OK"
"24","Pilocarpus pauciflorus",1094807060,-22.731389,-48.020278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:42.264+0000","2018-09-10T18:26:37.344+0000",124,"none","PRESERVED_SPECIMEN",7269527,6,7707728,220,933,2396,3190419,7269527,7269527,"Pilocarpus pauciflorus A.St.-Hil.","Pilocarpus pauciflorus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus pauciflorus","Pilocarpus","pauciflorus","SPECIES","ACCEPTED","none",NA,NA,"Mato Grosso",2004,3,23,"2004-03-23T00:00:00","2018-09-10T18:26:48.678+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000089177","2220","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Anhembi","Fazenda Santa Rita (Agropave).","pt","HUEFS",1094807060,"BRA:UEFS:HUEFS:0000089177","Collection","Barreto, K.D.","89177","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","","","","","",NA,"","",NA,"","","","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","",NA,NA,"","",NA,"","","","","Anhembi","Mato Grosso","brazil",NA,"",NA,NA,NA,"","","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-22.731389,-48.020278,"original coordinates","original coordinates OK"
