"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","language","ownerInstitutionCode","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","fieldNotes","infraspecificEpithet","coordinateUncertaintyInMeters","verbatimElevation","georeferenceProtocol","georeferenceSources","individualCount","higherGeography","higherClassification","habitat","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNumber","verbatimLocality","verbatimTaxonRank","identificationRemarks","georeferencedDate","typeStatus","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Pilocarpus spicatus",1840911683,-22.925,-42.440555,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:22.479+0000","2018-09-24T19:59:03.594+0000",207,"none","PRESERVED_SPECIMEN",7269470,6,7707728,220,933,2396,3190419,7269470,7269470,"Pilocarpus spicatus A.St.-Hil.","Pilocarpus spicatus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus spicatus","Pilocarpus","spicatus","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,3,20,"2018-03-20T00:00:00","2018-04-27T11:53:55.632+0000","2018-12-08T19:50:28.310+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1385279","1493","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Saquarema","Antiga Reserva Ecológica de Jacarepiá (""Vilatur). Parque Estadual da Costa do Sol","RB",1840911683,"urn:catalog:JBRJ:RB:1385279","PhysicalObject","C. Baez; E. Fernandez, T. Lima, R. Gomes","RB01385279","RB 762868","JBRJ","Arbusto, semi-heliófilo. 1,3 cm. Folhas verdes discolores. Espiga da inflorescência verde. Flores verdes. Anteras amarelas.","C. Baez",NA,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","Saquarema","Rio de Janeiro","brazil",1376,"Saquarema",3305505,-42.518393,-22.878506,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.925,-42.440555,"original coordinates","original coordinates OK"
"2","Pilocarpus spicatus",1455401540,-16.031667,-42.711944,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.357+0000","2018-03-06T11:57:33.943+0000",121,"none","PRESERVED_SPECIMEN",7269470,6,7707728,220,933,2396,3190419,7269470,7269470,"Pilocarpus spicatus A.St.-Hil.","Pilocarpus spicatus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus spicatus","Pilocarpus","spicatus","SPECIES","ACCEPTED","2017-03-11T00:00:00","Minas Gerais",2017,2,9,"2017-02-09T00:00:00","2018-02-19T21:56:00.000+0000","2018-12-09T07:19:30.795+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000186327","4144","BHCB - Herbário da Universidade Federal de Minas Gerais","Rio Pardo de Minas","Fazenda Cachoeira Cabo do guarda chuva","BHCB",1455401540,"BRA:UFMG:BHCB:0000186327","Collection","Mota, RC da; Junior, RT","186327","","Universidade Federal de Minas Gerais (UFMG)","Projeto desenvolvido pelo Instituto Prístino!","",930,0,"SOUTH_AMERICA","pt","Universidade Federal de Minas Gerais (UFMG)","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","Rio Pardo de Minas","Minas Gerais","brazil",3112,"Rio Pardo de Minas",3155603,-42.551348,-15.709272,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.031667,-42.711944,"original coordinates","original coordinates OK"
"3","Pilocarpus spicatus",1638342279,-11.557778,-40.905833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.909+0000","2018-09-10T18:27:51.066+0000",124,"none","PRESERVED_SPECIMEN",7269470,6,7707728,220,933,2396,3190419,7269470,7269470,"Pilocarpus spicatus A.St.-Hil.","Pilocarpus spicatus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus spicatus","Pilocarpus","spicatus","SPECIES","ACCEPTED","none","Bahia",2017,4,13,"2017-04-13T00:00:00","2018-09-06T20:13:14.000+0000","2018-12-06T03:12:49.661+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000232221","13472","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Chapada Diamantina, Cachoeira Domingos Lopes.","HUEFS",1638342279,"BRA:UEFS:HUEFS:0000232221","Collection","Melo, E.","232221","","UEFS","Mata ciliar.","",660,0,"","pt","Universidade Estadual de Feira de Santana (UEFS)","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.557778,-40.905833,"original coordinates","original coordinates OK"
"4","Pilocarpus spicatus",1638342297,-11.557778,-40.905833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.882+0000","2018-09-10T18:27:51.108+0000",124,"none","PRESERVED_SPECIMEN",7269470,6,7707728,220,933,2396,3190419,7269470,7269470,"Pilocarpus spicatus A.St.-Hil.","Pilocarpus spicatus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus spicatus","Pilocarpus","spicatus","SPECIES","ACCEPTED","none","Bahia",2017,4,13,"2017-04-13T00:00:00","2018-09-06T20:13:14.000+0000","2018-12-06T03:12:49.680+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000232237","13488","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Chapada Diamantina, Cachoeira Domingos Lopes.","HUEFS",1638342297,"BRA:UEFS:HUEFS:0000232237","Collection","Melo, E.","232237","","UEFS","Mata ciliar.","",660,0,"","pt","Universidade Estadual de Feira de Santana (UEFS)","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.557778,-40.905833,"original coordinates","original coordinates OK"
"5","Pilocarpus spicatus",1837389530,-9.0449,-35.8199,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:16.103+0000","2018-11-23T18:21:16.139+0000",125,"none","PRESERVED_SPECIMEN",7269470,6,7707728,220,933,2396,3190419,7269470,7269470,"Pilocarpus spicatus A.St.-Hil.","Pilocarpus spicatus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus spicatus","Pilocarpus","spicatus","SPECIES","ACCEPTED","2017-11-01T00:00:00","Alagoas",2017,10,23,"2017-10-23T00:00:00","2018-11-22T17:01:58.000+0000","2018-12-08T03:39:46.878+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000064162","711","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Joaquim Gomes","AL3F (conglomerado do Inventário Florestal Nacional)","MAC",1837389530,"BRA:IMA:MAC:0000064162","Collection","M.Figueira; B.Schindler; R.M.T.Costa","64162","","IMA","Árvore, aprox. 8 m de alt., DAP de 8,1 cm, inflorescência verde, botões levemente amarelados. Código do indivíduo do IFN AL3F-1-10-62; Floresta Pluvial Tropical do Domínio Atlântico, aprox. 240-280 m de altitude, solo rochoso, área co","B.Schindler",NA,NA,"","pt","Instituto do Meio Ambiente do Estado de Alagoas, IMA","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","Joaquim Gomes","Alagoas","brazil",4075,"Joaquim Gomes",2703809,-35.748849,-9.097129,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.0449,-35.8199,"original coordinates","original coordinates OK"
"6","Pilocarpus spicatus",1889178900,-9.0449,-35.8199,"gass84,iddatunl","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:33.927+0000","2018-08-03T12:13:53.527+0000",128,"none","PRESERVED_SPECIMEN",7269470,6,7707728,220,933,2396,3190419,7269470,7269470,"Pilocarpus spicatus A.St.-Hil.","Pilocarpus spicatus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus spicatus","Pilocarpus","spicatus","SPECIES","ACCEPTED","2017-11-01T00:00:00","Alagoas",2017,10,23,"2017-10-23T00:00:00","","2018-08-03T12:13:54.625+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000063744","s.n.","JPB - Herbário Lauro Pires Xavier","Joaquim Gomes","AL3F (conglomerado do Inventário Florestal Nacional)","JPB",1889178900,"BRA:UFPB:JPB:0000063744","Collection","M.Figueira; B.Schindler; R.M.T.Costa","63744","","UFPB","Árvore, aprox. 4 m de alt., solo rochoso, sub-bosque, meia encosta, inflorescências verdes, botões verde amarelados; Floresta Pluvial Tropical do Domínio Atlântico, aprox. 240-280 m de altitude, solo rochoso, área com extração de made","B.Schindler",9999,0,"SOUTH_AMERICA","pt","Universidade Federal da Paraíba, UFPB","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","Joaquim Gomes","Alagoas","brazil",4075,"Joaquim Gomes",2703809,-35.748849,-9.097129,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.0449,-35.8199,"original coordinates","original coordinates OK"
"7","Pilocarpus spicatus",1423908185,-17.863333,-40.995,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:54.352+0000","2018-09-24T19:57:52.695+0000",207,"none","PRESERVED_SPECIMEN",7269470,6,7707728,220,933,2396,3190419,7269470,7269470,"Pilocarpus spicatus A.St.-Hil.","Pilocarpus spicatus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus spicatus","Pilocarpus","spicatus","SPECIES","ACCEPTED","none","Minas Gerais",2016,3,31,"2016-03-31T00:00:00","","2018-12-06T16:55:24.609+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1115745","455","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Carlos Chagas","Pedra do Kaladão. Inselberg próximo ao Posto do Kaladão na BR 418.","RB",1423908185,"urn:catalog:JBRJ:RB:1115745","PhysicalObject","L.O. Azevedo; L.F.A. de Paula;  L.P. Mauad; S. Porembski","RB01115745","RB 647640","JBRJ","Botões florais amarelos. Sépalas amarronzadas. Folhas com pontuações translúcidas e com cheiro de manga verde. População com outros indivíduos próximos.","L.F.A.DE PAULA; L.O.AZEVEDO & C.N.FRAGA",380,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","Carlos Chagas","Minas Gerais","brazil",2832,"Carlos Chagas",3113701,-40.841629,-17.674432,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.863333,-40.995,"original coordinates","original coordinates OK"
"8","Pilocarpus spicatus",1324953506,-12.145556,-41.035556,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.802+0000","2018-12-03T16:16:15.971+0000",122,"none","PRESERVED_SPECIMEN",7269470,6,7707728,220,933,2396,3190419,7269470,7269470,"Pilocarpus spicatus A.St.-Hil.","Pilocarpus spicatus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus spicatus","Pilocarpus","spicatus","SPECIES","ACCEPTED","2016-08-01T00:00:00","Bahia",2016,3,25,"2016-03-25T00:00:00","2018-08-28T19:18:16.000+0000","2018-12-06T08:58:00.235+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000123516","24516","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","Caminho do Ventura para Cidade das Pedras.","ALCB",1324953506,"BRA:UFBA:ALCB:0000123516","Collection","Guedes, ML; Velozo, ES; Casaes, M; Araújo, F; Costa, R dos S; Abreu, LS","123516","","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores, face abaxial vilosa. Inflorescência terminal, jovem, do tipo espiga.","Pirani, JR",815,0,"SOUTH_AMERICA","pt","Universidade Federal da Bahia (UFBA)","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.145556,-41.035556,"original coordinates","original coordinates outside municipality original in morro do chapeu falls in ruy barbosa"
"9","Pilocarpus spicatus",1324953639,-12.145556,-41.035556,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.648+0000","2018-12-03T16:16:20.530+0000",122,"none","PRESERVED_SPECIMEN",7269470,6,7707728,220,933,2396,3190419,7269470,7269470,"Pilocarpus spicatus A.St.-Hil.","Pilocarpus spicatus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus spicatus","Pilocarpus","spicatus","SPECIES","ACCEPTED","2016-05-01T00:00:00","Bahia",2016,3,25,"2016-03-25T00:00:00","2018-08-28T19:18:16.000+0000","2018-12-06T08:58:00.396+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000123498","24498","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","Caminho do Ventura para a Cidade das Pedras.","ALCB",1324953639,"BRA:UFBA:ALCB:0000123498","Collection","Guedes, ML; Velozo, ES; Casaes, M; Araújo, F; Costa, R dos S; Abreu, LS","123498","","Universidade Federal da Bahia (UFBA)","Folhas com a face abaxial vilosa. Inflorescência terminal, flores em botões.","Guedes, ML",815,0,"SOUTH_AMERICA","pt","Universidade Federal da Bahia (UFBA)","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.145556,-41.035556,"original coordinates","original coordinates outside municipality original in morro do chapeu falls in ruy barbosa"
"10","Pilocarpus spicatus",1423908063,-17.8275,-40.995833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:54.302+0000","2018-09-24T19:57:52.619+0000",207,"none","PRESERVED_SPECIMEN",7269470,6,7707728,220,933,2396,3190419,7269470,7269470,"Pilocarpus spicatus A.St.-Hil.","Pilocarpus spicatus A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Pilocarpus","Pilocarpus spicatus","Pilocarpus","spicatus","SPECIES","ACCEPTED","none","Minas Gerais",2016,4,1,"2016-04-01T00:00:00","2017-10-08T19:11:40.353+0000","2018-12-06T16:55:24.285+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1115586","342","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Carlos Chagas","Pedra da Baleia, Fazenda de Aroldo Rangel. Próximo da BR 418.","RB",1423908063,"urn:catalog:JBRJ:RB:1115586","PhysicalObject","L.P. Mauad; L.F.A. de Paula;  L.O. Azevedo; S. Porembski","RB01115586","RB 647486","JBRJ","Folhas pilosas com pontoações translúcidas. Coletada com botões e frutos.","L.F.A.DE PAULA & L.O.AZEVEDO",365,NA,"","","","","","","",NA,"","",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","",NA,"","","","Carlos Chagas","Minas Gerais","brazil",2832,"Carlos Chagas",3113701,-40.841629,-17.674432,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.8275,-40.995833,"original coordinates","original coordinates OK"
