"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","continent","modified","language","ownerInstitutionCode","fieldNotes","elevation","elevationAccuracy","institutionID","nomenclaturalCode","higherGeography","organismID","datasetID","accessRights","collectionID","higherClassification","references","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","habitat","coordinateUncertaintyInMeters","georeferenceSources","georeferenceProtocol","nomenclaturalStatus","taxonID","bibliographicCitation","georeferencedDate","rights","fieldNumber","individualCount","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Metrodorea nigra",1852375872,-21.400278,-41.080833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:27.605+0000","2018-09-24T19:59:08.178+0000",207,"none","PRESERVED_SPECIMEN",7269604,6,7707728,220,933,2396,7269598,7269604,7269604,"Metrodorea nigra A.St.-Hil.","Metrodorea nigra A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Metrodorea","Metrodorea nigra","Metrodorea","nigra","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,7,8,"2018-07-08T00:00:00","2018-12-09T17:12:38.041+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1393969","8677","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Itabapoana","Estrada do aceiro, antes da trilha da Vera. Estação Ecológica Estadual de Guaxindiba","RB",1852375872,"urn:catalog:JBRJ:RB:1393969","PhysicalObject","Haroldo C. de Lima; E.A. Fortes, M.T. Nascimento, I.S. Broggio, H.B.N. Viana, N.B. Neves Neto","RB01393969","RB 771401","JBRJ","Árvore pequena com 9 m alt. Tronco com casca lisa, pardo-acinzentada, DAP 15-16 cm. Frutos imaturos verde-acinzentados. Ocasional.","H.C. de Lima","","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","",NA,NA,"","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.400278,-41.080833,"original coordinates","original coordinates OK"
"2","Metrodorea nigra",1836962782,-22.890278,-42.857778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.295+0000","2018-09-24T19:59:02.429+0000",207,"none","PRESERVED_SPECIMEN",7269604,6,7707728,220,933,2396,7269598,7269604,7269604,"Metrodorea nigra A.St.-Hil.","Metrodorea nigra A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Metrodorea","Metrodorea nigra","Metrodorea","nigra","SPECIES","ACCEPTED","2017-11-15T00:00:00","Rio de Janeiro",2017,11,15,"2017-11-15T00:00:00","2018-12-09T13:27:21.535+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383498","2174","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Maricá","Pindobas. Serra do Camburi, antes da rampa de voo livre de Maricá. Acesso pela Estrada do Camburi","RB",1836962782,"urn:catalog:JBRJ:RB:1383498","PhysicalObject","D.N.S.Machado; G.A. de Queiroz","RB01383498","RB 761093","JBRJ","","D.N.S.Machado","","2018-03-21T12:44:09.638+0000","","","Mata Atlântica. Floresta Ombrófila Densa Submontana",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","",NA,NA,"","Maricá","Rio de Janeiro","brazil",1364,"Maricá",3302700,-42.817006,-22.91525,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.890278,-42.857778,"original coordinates","original coordinates OK"
"3","Metrodorea nigra",1848252540,-24.534694,-50.408028,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.713+0000","2018-06-04T19:36:12.997+0000",118,"none","PRESERVED_SPECIMEN",7269604,6,7707728,220,933,2396,7269598,7269604,7269604,"Metrodorea nigra A.St.-Hil.","Metrodorea nigra A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Metrodorea","Metrodorea nigra","Metrodorea","nigra","SPECIES","ACCEPTED","2018-02-05T00:00:00","Paraná",2017,12,8,"2017-12-08T00:00:00","2018-12-08T15:08:36.545+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000410471","258","MBM - Herbário do Museu Botânico Municipal","Tibagi","UHE Tibagi Montante, eixo da barragem, margem esquerda","MBM",1848252540,"BRA:MBM:MBM:0000410471","Collection","Roher, D; Meyer, N; Santos, L","410471","","MBM","Árvore com 5 m de altura, folhas opostas, frutos secos.; Floresta Ombrofila Mista Aluvial.","Roher, D","SOUTH_AMERICA","2018-05-10T19:12:27.000+0000","pt","Museu Botânico Municipal de Curitiba, MBM","",734,0,"","","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","",NA,NA,"","Tibagi","Paraná","brazil",961,"Tibagi",4127502,-50.468283,-24.656277,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.534694,-50.408028,"original coordinates","original coordinates OK"
"4","Metrodorea nigra",1819182846,-22.299722,-41.750278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:18.285+0000","2018-09-24T19:58:58.486+0000",207,"none","PRESERVED_SPECIMEN",7269604,6,7707728,220,933,2396,7269598,7269604,7269604,"Metrodorea nigra A.St.-Hil.","Metrodorea nigra A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Metrodorea","Metrodorea nigra","Metrodorea","nigra","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,12,27,"2017-12-27T00:00:00","2018-12-10T05:45:50.411+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1378163","1802","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Macaé","Macaé, região rural entre a RJ-106, a Estr. do Imburo, a Av. industrial e as localidades Balacó e Lot. Paradiso. Projeto - Terminal Portuário de Macaé. Coordenadas próximas ao indivíduo (WGS84). Fragmento de F.O.D./F.E.S. de terras baixas.","RB",1819182846,"urn:catalog:JBRJ:RB:1378163","PhysicalObject","L.J.T. Cardoso; P.R.C. Farag; O.J. Samor & H.C. Lima","RB01378163","RB 755715","JBRJ","Folhas membranáceas; flores vermelho-vinho; frutos marrom","","","2018-01-05T12:41:45.464+0000","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","",NA,NA,"","Macaé","Rio de Janeiro","brazil",1602,"Macaé",3302403,-41.977936,-22.295939,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.299722,-41.750278,"original coordinates","original coordinates OK"
"5","Metrodorea nigra",1944827313,-10.8339,-52.8731,"gass84","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","none","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2018-11-22T21:36:01.363+0000","2018-11-22T21:36:01.509+0000",97,"none","PRESERVED_SPECIMEN",7269604,6,7707728,220,933,2396,7269598,7269604,7269604,"Metrodorea nigra A.St.-Hil.","Metrodorea nigra A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Metrodorea","Metrodorea nigra","Metrodorea","nigra","SPECIES","ACCEPTED","none","",2016,9,23,"2016-09-23T00:00:00","2018-11-22T21:39:50.023+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The Field Museum of Natural History","6921b680-80c5-4d75-b82b-d8894ce7dfde","1163","South American Plants","","","Botany",1944827313,"6921b680-80c5-4d75-b82b-d8894ce7dfde","PhysicalObject","M. F. Santos & L. M. Borges","V0470753F","","F","","","SOUTH_AMERICA","","en","F","",NA,NA,"F","ICBN","South America, BRAZIL",3956086,"seeds-20-nov-2018","http://fieldmuseum.org/about/copyright-information","Botany","Plantae Spermatophyta Dicotyledoneae Rutaceae","","",NA,"","",NA,"","",NA,"","","",NA,"","","",NA,NA,"","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-10.8339,-52.8731,"original coordinates","original coordinates outside municipality original in  falls in sao jose do xingu"
"6","Metrodorea nigra",1426657944,-23.4275,-51.929444,"gass84","08a179fe-9cd1-4d33-afef-266dd55c59cf","6cfcf69e-9ec1-48e1-be34-5201bdb63bd7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:48.058+0000","2017-12-29T14:22:51.824+0000",131,"none","PRESERVED_SPECIMEN",7269604,6,7707728,220,933,2396,7269598,7269604,7269604,"Metrodorea nigra A.St.-Hil.","Metrodorea nigra A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Metrodorea","Metrodorea nigra","Metrodorea","nigra","SPECIES","ACCEPTED","none","Paraná",2016,10,11,"2016-10-11T00:00:00","2018-12-09T23:21:24.578+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEM - Herbário UEM","BRA:UEM:HUEM:0000030765","825","HUEM - Herbário UEM","Maringá","Parque do Ingá","HUEM",1426657944,"BRA:UEM:HUEM:0000030765","Collection","Milaneze-Gutierre M.A.","30765","","UEM","Arbustiva, cerca de 2,5 m de altura; flores de coloração vermelha; interior da floresta","","","2017-01-25T18:49:43.000+0000","pt","Universidade Estadual de Maringá, UEM","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","",NA,NA,"","Maringá","Paraná","brazil",1212,"Maringá",4115200,-51.967566,-23.400537,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.4275,-51.929444,"original coordinates","original coordinates OK"
"7","Metrodorea nigra",1658214797,-22.791667,-48.4375,"gass84","92e7a11c-2765-4eee-9341-2a89083e6132","f22ff2ae-6384-4d40-9ded-4d96befcacf0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:35.809+0000","2017-12-29T14:42:02.976+0000",122,"none","PRESERVED_SPECIMEN",7269604,6,7707728,220,933,2396,7269598,7269604,7269604,"Metrodorea nigra A.St.-Hil.","Metrodorea nigra A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Metrodorea","Metrodorea nigra","Metrodorea","nigra","SPECIES","ACCEPTED","2016-10-21T00:00:00","São Paulo",2016,10,21,"2016-10-21T00:00:00","2018-07-07T10:15:50.789+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BOTU - Herbário Irina Delanova Gemtchújnicov","BRA:UNESPIBB:BOTU:0000032741","201601","BOTU - Herbário Irina Delanova Gemtchújnicov","Botucatu","Fazenda Experimental Edgardia, mata do Bexiguento","BOTU",1658214797,"BRA:UNESPIBB:BOTU:0000032741","Collection","Cassola, H.","32741","","Universidade Estadual Paulista, UNESP","","Cassola, H.","","","pt","Universidade Estadual Paulista, UNESP","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","",NA,NA,"","Botucatu","São Paulo","brazil",1381,"Botucatu",3507506,-48.467603,-22.862462,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.791667,-48.4375,"original coordinates","original coordinates OK"
"8","Metrodorea nigra",1264698371,-22.778333,-47.823889,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.849+0000","2018-11-24T08:56:59.973+0000",126,"none","PRESERVED_SPECIMEN",7269604,6,7707728,220,933,2396,7269598,7269604,7269604,"Metrodorea nigra A.St.-Hil.","Metrodorea nigra A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Metrodorea","Metrodorea nigra","Metrodorea","nigra","SPECIES","ACCEPTED","2015-07-03T00:00:00","São Paulo",2015,7,3,"2015-07-03T00:00:00","2018-12-08T13:34:53.512+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000050324","118","SPSF - Herbário Dom Bento José Pickel","Piracicaba","Estação Ecologica de Ibicatu","SPSF",1264698371,"BRA:IF:SPSF:0000050324","Collection","P.Orlandini & D.Volet & K.Lima & A.L.Mansur & L.Santini-Jr & B.R.Gios & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","50324","","IF","COLETA: Árvore, frutos.; GEOGRAFIA: Floresta Estacional Semidecidual, próxima à área de agropecuária.;","R.R.Rodrigues","SOUTH_AMERICA","2018-11-05T15:59:55.000+0000","pt","Instituto Florestal, IF","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","",NA,NA,"","Piracicaba","São Paulo","brazil",1444,"Piracicaba",3538709,-47.783435,-22.726248,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.778333,-47.823889,"original coordinates","original coordinates OK"
"9","Metrodorea nigra",1423913770,-22.818333,-43.001944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:04.524+0000","2018-09-24T19:57:55.543+0000",207,"none","PRESERVED_SPECIMEN",7269604,6,7707728,220,933,2396,7269598,7269604,7269604,"Metrodorea nigra A.St.-Hil.","Metrodorea nigra A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Metrodorea","Metrodorea nigra","Metrodorea","nigra","SPECIES","ACCEPTED","2016-02-24T00:00:00","Rio de Janeiro",2015,7,28,"2015-07-28T00:00:00","2018-12-06T16:55:27.673+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1134771","692","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Divisa dos Municípios de Itaboraí e Tanguá, Serra do Barbosão, acima da Fazenda do Engenho d´Água, acesso pela RJ 116, km 7","RB",1423913770,"urn:catalog:JBRJ:RB:1134771","PhysicalObject","D.N.S. Machado; G.A. de Queiroz","RB01134771","RB 652061","JBRJ","","J.R. Pirani","","2017-10-15T11:26:51.375+0000","","","Floresta Ombrófila Densa submontana",137,NA,"","","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","",NA,NA,"","Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.818333,-43.001944,"original coordinates","original coordinates outside municipality original in rio de janeiro falls in sao goncalo"
"10","Metrodorea nigra",1208837619,-23.934833,-52.647694,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:11.323+0000","2018-11-24T12:32:11.335+0000",118,"none","PRESERVED_SPECIMEN",7269604,6,7707728,220,933,2396,7269598,7269604,7269604,"Metrodorea nigra A.St.-Hil.","Metrodorea nigra A.St.-Hil.","Plantae","Tracheophyta","Sapindales","Rutaceae","Metrodorea","Metrodorea nigra","Metrodorea","nigra","SPECIES","ACCEPTED","2015-10-26T00:00:00","Paraná",2015,10,6,"2015-10-06T00:00:00","2018-11-24T12:32:22.028+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000018059","1716","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Araruna","Fazenda Floresta Negra - Proprietário","HCF",1208837619,"BRA:UTFPR:HCF:0000018059","Collection","E.L. Siqueira","18059","","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 5 m, ciófila. Flores vermelhas.","M.G. Caxambu","","","pt","Universidade Tecnológica Federal do Paraná (UTFPR)","",561,0,"","","",NA,"","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","",NA,NA,"","Araruna","Paraná","brazil",1056,"Araruna",4101705,-52.57553,-23.954322,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.934833,-52.647694,"original coordinates","original coordinates outside municipality original in araruna falls in cianorte"
