"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","georeferencedDate","rights","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimElevation","identificationRemarks","individualCount","verbatimTaxonRank","higherClassification","fieldNumber","verbatimLocality","typeStatus","higherGeography","organismID","datasetID","accessRights","previousIdentifications","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Rauia nodosa",1265936415,-13.483333,-39.033333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.610+0000","2018-12-03T16:15:59.772+0000",122,"none","PRESERVED_SPECIMEN",6040878,6,7707728,220,933,2396,6008753,6040878,6040878,"Rauia nodosa (Engl.) Kallunki","Rauia nodosa (Engl.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Rauia","Rauia nodosa","Rauia","nodosa","SPECIES","ACCEPTED","2016-03-01T00:00:00","SOUTH_AMERICA","Bahia",2016,2,24,"2016-02-24T00:00:00","2018-08-28T19:18:17.000+0000","2018-12-03T16:16:37.222+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000122925","s.n.","ALCB - Herbário Alexandre Leal Costa","Cairú","Ilha de Boipeba.","pt","ALCB",1265936415,"BRA:UFBA:ALCB:0000122925","Collection","Alves, R","122925","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas trifoliadas, folíolos cartáceos, discolores. Frutos imaturos verdes.","Guedes, ML",NA,NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","Cairú","Bahia","brazil",3402,"Cairu",2905404,-38.983317,-13.507976,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.483333,-39.033333,"original coordinates","original coordinates OK"
"2","Rauia nodosa",1844430473,-20.594167,-40.420556,"gass84,preswcd","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:13.581+0000","2018-10-09T15:49:05.924+0000",142,"none","PRESERVED_SPECIMEN",6040878,6,7707728,220,933,2396,6008753,6040878,6040878,"Rauia nodosa (Engl.) Kallunki","Rauia nodosa (Engl.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Rauia","Rauia nodosa","Rauia","nodosa","SPECIES","ACCEPTED","2016-10-10T00:00:00","","Espírito Santo",2015,10,10,"2015-10-10T00:00:00","2018-10-03T13:56:16.000+0000","2018-12-10T07:12:51.738+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000039589","51","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","PEPCV. Mata seca de restinga.","pt","VIES",1844430473,"BRA:UFES:VIES:0000039589","Collection","Wandekoken, D.T.","39589","UFES","Universidade Federal do Espírito Santo, UFES","Arbusto de 3m.","Wandekoken, D.T.",NA,NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.594167,-40.420556,"original coordinates","original coordinates OK"
"3","Rauia nodosa",1096933282,-19.152917,-40.024694,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:35.566+0000","2018-02-15T04:28:52.839+0000",138,"none","PRESERVED_SPECIMEN",6040878,6,7707728,220,933,2396,6008753,6040878,6040878,"Rauia nodosa (Engl.) Kallunki","Rauia nodosa (Engl.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Rauia","Rauia nodosa","Rauia","nodosa","SPECIES","ACCEPTED","2012-09-20T00:00:00","SOUTH_AMERICA","Espírito Santo",2012,9,20,"2012-09-20T00:00:00","","2018-07-07T13:16:12.958+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000013904","799","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1096933282,"BRA:CVRD:CVRD:0000013904","Collection","Siqueira, G.S.","13904","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","<ll>dwc_commonname:</ll> Arapoca de mussununga","Geovane S. Siqueira",57,0,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.152917,-40.024694,"original coordinates","original coordinates OK"
"4","Rauia nodosa",1424447525,-19.152778,-40.024444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:29.014+0000","2018-09-24T20:03:43.197+0000",207,"none","PRESERVED_SPECIMEN",6040878,6,7707728,220,933,2396,6008753,6040878,6040878,"Rauia nodosa (Engl.) Kallunki","Rauia nodosa (Engl.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Rauia","Rauia nodosa","Rauia","nodosa","SPECIES","ACCEPTED","2012-09-20T00:00:00","","Espírito Santo",2012,9,20,"2012-09-20T00:00:00","2017-10-14T10:32:30.264+0000","2018-12-06T17:00:29.880+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:779722","799","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Linhares","Reserva Natural Vale.","","RB",1424447525,"urn:catalog:JBRJ:RB:779722","PhysicalObject","G.S. Siqueira","RB00779722","JBRJ","","Arbóreo. Terrestre. 5m","G.S. Siqueira",57,NA,"RB 573585","Mussununga",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.152778,-40.024444,"original coordinates","original coordinates OK"
"5","Rauia nodosa",1806850379,-14.978583,-39.046889,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.293+0000","2018-09-25T14:05:51.579+0000",126,"none","PRESERVED_SPECIMEN",6040878,6,7707728,220,933,2396,6008753,6040878,6040878,"Rauia nodosa (Engl.) Kallunki","Rauia nodosa (Engl.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Rauia","Rauia nodosa","Rauia","nodosa","SPECIES","ACCEPTED","2011-01-01T00:00:00","","Bahia",2011,3,18,"2011-03-18T00:00:00","2018-08-21T18:46:14.000+0000","2018-12-10T04:45:38.894+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000219587","122","SPF - Herbário da Universidade de São Paulo","Ilhéus","Olivença. Km 7,3 da estrada que liga Olivença a Maruim (estrada não pavimentada que começa atrás da igreja da cidade), lado direito.","pt","SPF",1806850379,"BRA:USP:SPF:0000219587","Collection","El Ottra, JHL","219587","USP","Universidade de São Paulo, USP","","El Ottra, JHL",102,0,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","Ilhéus","Bahia","brazil",3250,"Ilhéus",2913606,-39.190761,-14.766458,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.978583,-39.046889,"original coordinates","original coordinates OK"
"6","Rauia nodosa",1806850562,-14.982444,-39.044861,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.288+0000","2018-09-25T14:05:51.644+0000",126,"none","PRESERVED_SPECIMEN",6040878,6,7707728,220,933,2396,6008753,6040878,6040878,"Rauia nodosa (Engl.) Kallunki","Rauia nodosa (Engl.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Rauia","Rauia nodosa","Rauia","nodosa","SPECIES","ACCEPTED","2011-01-01T00:00:00","","Bahia",2011,3,18,"2011-03-18T00:00:00","2018-08-21T18:46:14.000+0000","2018-12-10T04:45:39.125+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000219588","120","SPF - Herbário da Universidade de São Paulo","Ilhéus","Km 7,3 da estrada que liga Olivença a Maruim (estrada não pavimentada que começa atrás da igreja da cidade), lado direito.","pt","SPF",1806850562,"BRA:USP:SPF:0000219588","Collection","El Ottra, JHL","219588","USP","Universidade de São Paulo, USP","","El Ottra, JHL",100,0,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","Ilhéus","Bahia","brazil",3250,"Ilhéus",2913606,-39.190761,-14.766458,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.982444,-39.044861,"original coordinates","original coordinates OK"
"7","Rauia nodosa",1077248010,-13.598889,-39.196111,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.060+0000","2018-12-03T16:16:23.229+0000",122,"none","PRESERVED_SPECIMEN",6040878,6,7707728,220,933,2396,6008753,6040878,6040878,"Rauia nodosa (Engl.) Kallunki","Rauia nodosa (Engl.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Rauia","Rauia nodosa","Rauia","nodosa","SPECIES","ACCEPTED","2014-10-01T00:00:00","SOUTH_AMERICA","Bahia",2011,9,16,"2011-09-16T00:00:00","2018-08-28T19:18:17.000+0000","2018-12-06T14:16:41.639+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000115786","54a","ALCB - Herbário Alexandre Leal Costa","Nilo Peçanha","Ponto 54","pt","ALCB",1077248010,"BRA:UFBA:ALCB:0000115786","Collection","Ferreira, PA","115786","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas discolores. Flores em botão, corola creme, cálice marron.; Floresta ombrófila densa","Pirani, JR",NA,NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","Nilo Peçanha","Bahia","brazil",3382,"Nilo Peçanha",2922607,-39.181331,-13.65866,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.598889,-39.196111,"original coordinates","original coordinates outside municipality original in nilo pecanha falls in taperoa"
"8","Rauia nodosa",1094885770,-15.339722,-39.003333,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:33.954+0000","2018-09-10T18:27:16.008+0000",124,"none","PRESERVED_SPECIMEN",6040878,6,7707728,220,933,2396,6008753,6040878,6040878,"Rauia nodosa (Engl.) Kallunki","Rauia nodosa (Engl.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Rauia","Rauia nodosa","Rauia","nodosa","SPECIES","ACCEPTED","2012-05-01T00:00:00","","Bahia",2011,10,18,"2011-10-18T00:00:00","","2018-09-10T18:27:41.353+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000168678","695","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Una","Fazenda Bolandeira","pt","HUEFS",1094885770,"BRA:UEFS:HUEFS:0000168678","Collection","Matos, E.N.de","168678","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Restinga. Floresta.","J.R.Pirani",NA,NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.339722,-39.003333,"original coordinates","original coordinates OK"
"9","Rauia nodosa",1090516421,-14.416667,-39.083333,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:34.697+0000","2018-11-24T12:34:34.712+0000",122,"none","PRESERVED_SPECIMEN",6040878,6,7707728,220,933,2396,6008753,6040878,6040878,"Rauia nodosa (Engl.) Kallunki","Rauia nodosa (Engl.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Rauia","Rauia nodosa","Rauia","nodosa","SPECIES","ACCEPTED","none","","Bahia",2010,6,4,"2010-06-04T00:00:00","2018-11-14T18:15:52.000+0000","2018-12-08T04:43:00.351+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000128581","2415","CEPEC - Herbário do Centro de Pesquisas do Cacau","URUÇUCA","Parque Estadual da Serra do Condurú.","pt","CEPEC",1090516421,"BRA:CEPLAC:CEPEC:0000128581","Collection","Piotto, D.","128581","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Floresta madura, bosque: 28, parcela: 12, dist: -20, dap: 5.7 cm, altura: 6 m","D. Piotto",120,0,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","URUÇUCA","Bahia","brazil",3281,"Uruçuca",2932705,-39.232321,-14.527691,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.416667,-39.083333,"original coordinates","original coordinates outside municipality original in urucuca falls in itacare"
"10","Rauia nodosa",1424437575,-16.419167,-39.202222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:22.834+0000","2018-09-24T20:03:38.262+0000",207,"none","PRESERVED_SPECIMEN",6040878,6,7707728,220,933,2396,6008753,6040878,6040878,"Rauia nodosa (Engl.) Kallunki","Rauia nodosa (Engl.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Rauia","Rauia nodosa","Rauia","nodosa","SPECIES","ACCEPTED","none","","Bahia",2010,7,3,"2010-07-03T00:00:00","2015-12-02T15:53:48.965+0000","2018-12-06T17:00:24.530+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:755061","358","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Porto Seguro","Trilha do Pequí, bloco 4 da RPPN Estação Veracel.","","RB",1424437575,"urn:catalog:JBRJ:RB:755061","PhysicalObject","L. Daneu; G.M. Carvalho; J.L. Paixão; L.C. Gomes","RB00755061","JBRJ","","Arvoreta, ca. 7m alt. Folhas verde-brilhante com a face inferior mais clara. Flores alvas","J.R.Pirani",NA,NA,"RB 566249","Floresta Ombrófila densa em fundo de vale",NA,"","","","","","","","",NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","Porto Seguro","Bahia","brazil",2962,"Porto Seguro",2925303,-39.278757,-16.625586,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.419167,-39.202222,"original coordinates","original coordinates OK"
