"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","identifiedBy","elevationAccuracy","continent","language","ownerInstitutionCode","occurrenceRemarks","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","collectionID","county","individualCount","higherGeography","higherClassification","habitat","organismID","datasetID","accessRights","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Angostura bracteata",1077476939,-19.144861,-40.064444,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:07.687+0000","2018-11-24T12:32:07.728+0000",118,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","2013-02-04T00:00:00",61,"Espírito Santo",2013,2,2,"2013-02-02T00:00:00","2018-10-30T18:02:50.000+0000","2018-12-06T14:18:25.444+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000011676","4548","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Sooretama","Reserva Natural da Vale - RNV","HCF",1077476939,"BRA:UTFPR:HCF:0000011676","Collection","M.G. Caxambu","11676","","Universidade Tecnológica Federal do Paraná (UTFPR)","G.S. Siqueira",0,"","pt","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto semi-ciófilo. Flores alvas.","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Sooretama","Espírito Santo","brazil",2620,"Sooretama",3205010,-40.147841,-19.071247,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.144861,-40.064444,"original coordinates","original coordinates outside municipality original in sooretama falls in linhares"
"12","Angostura bracteata",1806850744,-19.038306,-39.945444,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.296+0000","2018-09-25T14:05:51.569+0000",126,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","2011-01-01T00:00:00",72,"Espírito Santo",2011,1,17,"2011-01-17T00:00:00","2018-08-21T18:45:37.000+0000","2018-12-10T04:45:39.131+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000219571","98","SPF - Herbário da Universidade de São Paulo","Jaguaré","Reserva Biológica de Sooretama, Barra Seca, estrada para a lagoa do Macuco, ca. 10 km da BR-101. Entrada da reserva passando pela fazenda do Sr. Gino Martineli.","SPF",1806850744,"BRA:USP:SPF:0000219571","Collection","El Ottra, JHL","219571","","USP","El Ottra, JHL",0,"","pt","Universidade de São Paulo, USP","","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Jaguaré","Espírito Santo","brazil",2644,"Jaguaré",3203056,-40.004318,-18.949532,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.038306,-39.945444,"original coordinates","original coordinates OK"
"13","Angostura bracteata",1095635081,-19.408472,-40.533833,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:32.861+0000","2018-06-04T19:36:08.026+0000",118,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","2011-01-01T00:00:00",92,"Espírito Santo",2011,1,20,"2011-01-20T00:00:00","","2018-07-07T12:35:24.542+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000390480","6112","MBM - Herbário do Museu Botânico Municipal","Marilândia","Perímetro urbano, Na estrada para São Pedro","MBM",1095635081,"BRA:MBM:MBM:0000390480","Collection","Pirani, JR; Fiaschi, P; El Ottra, JHL","390480","","MBM","Pirani, JR",0,"SOUTH_AMERICA","pt","Museu Botânico Municipal de Curitiba, MBM","Arvoreta 5 alt. Inflorescências eretas com botões creme. Infrutescências eretas com frutos secos.; Fragmento de Floresta Ombrófila.","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Marilândia","Espírito Santo","brazil",2552,"Marilândia",3203353,-40.516813,-19.436738,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.408472,-40.533833,"original coordinates","original coordinates OK"
"14","Angostura bracteata",1930343095,-19.40847,-40.53383,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:58:19.971+0000","2018-11-18T15:58:20.059+0000",96,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","none",46,"EspÃ­rito Santo",2011,1,20,"2011-01-20T00:00:00","","2018-12-07T05:28:16.321+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","b63114f6-911a-411e-b618-59356e9f2751","6112","Vascular plants","","Perimetro urbano, na estrada para SÃ£o Pedro, fragmento de Floresta OmbrÃ³fila junto a uma serraria de madeira, a ca. 100 m do portÃ£o da serraria, em encosta de morro.","NY",1930343095,"b63114f6-911a-411e-b618-59356e9f2751","PhysicalObject","J. R. Pirani","02702115","","NY","",46,"SOUTH_AMERICA","en","","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997311","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","20 Jan 2011",20,"sheet",20,"302 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","MarilÃ¢ndia",NA,"","","",NA,"","","","",NA,"",NA,"","","","","","EspÃ­rito Santo","brazil",NA,"",NA,NA,NA,"","","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.40847,-40.53383,"original coordinates","original coordinates outside municipality original in  falls in marilandia"
"15","Angostura bracteata",1840928829,-19.083333,-40.05,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:48.496+0000","2018-09-25T14:05:37.244+0000",126,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","2011-01-01T00:00:00",45,"Espírito Santo",2011,4,13,"2011-04-13T00:00:00","2018-08-21T18:45:36.000+0000","2018-12-08T19:50:39.218+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000204644","6370","SPF - Herbário da Universidade de São Paulo","Linhares","Reserva Natural Vale","SPF",1840928829,"BRA:USP:SPF:0000204644","Collection","Pirani, JR","204644","","USP","Pirani, JR",0,"","pt","Universidade de São Paulo, USP","","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.083333,-40.05,"original coordinates","original coordinates outside municipality original in linhares falls in sooretama"
"16","Angostura bracteata",1944965420,-19.259444,-40.111417,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:56.654+0000","2018-11-24T12:30:56.686+0000",126,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","none",NA,"Espírito Santo",2011,4,17,"2011-04-17T00:00:00","","2018-11-24T12:30:56.865+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000225980","236","SPF - Herbário da Universidade de São Paulo","Linhares","Reserva Natural da Vale. Estrada Mexeriqueira.","SPF",1944965420,"BRA:USP:SPF:0000225980","Collection","Lima, DF","225980","","USP","Carnier, FE",NA,"","pt","Universidade de São Paulo, USP","","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.259444,-40.111417,"original coordinates","original coordinates OK"
"17","Angostura bracteata",1087537392,-13.945389,-40.111083,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:33.497+0000","2018-11-24T12:31:33.545+0000",126,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","2013-07-19T00:00:00",0,"Bahia",2011,8,18,"2011-08-18T00:00:00","2018-11-22T19:53:13.000+0000","2018-12-08T13:05:02.488+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000006687","03","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Jequié","Fazenda Brejo Novo.","HUESB",1087537392,"BRA:UESB:HUESB:0000006687","Collection","Barreto, A.C.; Ramos, M.; Silva, G.S.; Ramos, M.; Silva, G.S.","6687","","UESB","Macedo, G.E.L.",0,"","pt","Universidade Estadual do Sudoeste da Bahia (UESB)","Arbusto. Folhas compostas, alternas. Inflorescência.; Arbórea. Folhas compostas, trifoliadas, alternas, verde. Inflorescência racemosa com flores pequenas.","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Jequié","Bahia","brazil",3357,"Jequié",2918001,-40.159646,-13.871669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.945389,-40.111083,"original coordinates","original coordinates OK"
"18","Angostura bracteata",1087537762,-13.943611,-40.111111,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:33.767+0000","2018-11-24T12:31:33.846+0000",126,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","2013-07-19T00:00:00",0,"Bahia",2011,8,22,"2011-08-22T00:00:00","2018-11-22T19:53:13.000+0000","2018-12-08T13:05:02.631+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000007074","327","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Jequié"," Serra do Brejo Novo, A 9 km SW de Jequié na estrada que passa por Brejo Novo.","HUESB",1087537762,"BRA:UESB:HUESB:0000007074","Collection","A.A.M. Araújo; Barral, E. .C.; M.R. Silva; Barral, E. .C.; M.R. Silva","7074","","UESB","Macedo, G.E.L.",0,"","pt","Universidade Estadual do Sudoeste da Bahia (UESB)","Árvore ca. de 4 m de altura; botões florais verdes.&nf;; Mata semi-decidua e pasto.","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Jequié","Bahia","brazil",3357,"Jequié",2918001,-40.159646,-13.871669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.943611,-40.111111,"original coordinates","original coordinates OK"
"19","Angostura bracteata",1424515327,-20.807222,-41.157222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:12.561+0000","2018-09-24T20:04:21.094+0000",207,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","none",75,"Espírito Santo",2009,1,29,"2009-01-29T00:00:00","2017-10-19T01:06:22.896+0000","2018-12-06T17:01:10.175+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:994755","1850","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cachoeiro de Itapemirim","Ca. 3km da saída da cidade, na rodovia Cachoeiro-Jerônimo Monteiro (BR-482). (Ponto de parada do carro na marmoaria).","RB",1424515327,"urn:catalog:JBRJ:RB:994755","PhysicalObject","M. Groppo; C.P. Bruniera, G.M. Bueno","RB00994755","RB 630508","JBRJ","M. Groppo",NA,"","","","Arvoreta ca. 2,5m alt., ramos novos lenticelados DAP=6cm. Folhas lustrosas, muito aromáticas quando esmagadas, com numerosas pontuações translúcidas espalhadas por toda a lâmina. Inflorescência ereta, botões creme.","Submata, logo na entrada da mata. Mata semi-decídua atrás do terreno da Marmoaria Sandrini (antiga Marmoraes).","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Cachoeiro de Itapemirim","Espírito Santo","brazil",2161,"Cachoeiro de Itapemirim",3201209,-41.188735,-20.769195,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.807222,-41.157222,"original coordinates","original coordinates OK"
"20","Angostura bracteata",1424238060,-18.379722,-40.205833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:23.301+0000","2018-09-24T20:01:41.303+0000",207,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","2010-01-01T00:00:00",143,"São Paulo",2008,1,19,"2008-01-19T00:00:00","2017-10-19T06:26:34.119+0000","2018-12-06T16:58:26.817+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:521323","546","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Pinheiros","Reserva Natural Victório Orletti. Arbusto 1,5m, interior da mata de tabuleiros, inflorescência esverdeada.","RB",1424238060,"urn:catalog:JBRJ:RB:521323","PhysicalObject","V.F. Mansano; V.F. Mansano, E.F. Guimarães, F. Filardi, L. Araújo e G. Heiden","RB00521323","RB 463069","JBRJ","J.R. Pirani",NA,"","","","","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Pinheiros","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-18.379722,-40.205833,"original coordinates","original coordinates OK"
"21","Angostura bracteata",1424238062,-18.379722,-40.205833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:23.305+0000","2018-09-24T20:01:41.275+0000",207,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","none",143,"São Paulo",2008,1,19,"2008-01-19T00:00:00","2018-04-27T16:29:26.480+0000","2018-12-06T16:58:26.967+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:521322","545","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Pinheiros","Reserva Natural Victório Orletti.","RB",1424238062,"urn:catalog:JBRJ:RB:521322","PhysicalObject","V.F. Mansano; V.F. Mansano, E.F. Guimarães, F. Filardi, L. Araújo e G. Heiden","RB00521322","RB 463068","JBRJ","J.R. Pirani",NA,"","","","Arvoreta 1 metro, interior da mata de tabuleiros, flores com cálice verde, corola branca, frutos imaturos verdes, maduros castanhos.","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Pinheiros","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-18.379722,-40.205833,"original coordinates","original coordinates OK"
"22","Angostura bracteata",1077229516,-14.176389,-39.731944,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:39.271+0000","2018-12-03T16:16:19.649+0000",122,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","2008-09-01T00:00:00",NA,"Bahia",2008,5,29,"2008-05-29T00:00:00","2018-08-28T19:18:07.000+0000","2018-12-06T14:16:34.019+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000085232","278","ALCB - Herbário Alexandre Leal Costa","Itagibá","Litoral Sul, Mata do Laterítico","ALCB",1077229516,"BRA:UFBA:ALCB:0000085232","Collection","Ramos, C.H.A.; Guedes, ML; Alves, L. de J.","85232","","Universidade Federal da Bahia (UFBA)","Guedes, ML",NA,"SOUTH_AMERICA","pt","Universidade Federal da Bahia (UFBA)","de ca 3 m de altura. Folhas discolores. Flores tubulosas.","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Itagibá","Bahia","brazil",3318,"Itagibá",2915205,-39.829682,-14.251932,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.176389,-39.731944,"original coordinates","original coordinates OK"
"23","Angostura bracteata",1096930612,-18.380668,-40.201985,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:34.198+0000","2018-07-04T19:29:23.734+0000",138,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","2008-05-10T00:00:00",NA,"Espírito Santo",2008,5,10,"2008-05-10T00:00:00","","2018-07-07T13:07:34.902+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000011199","6026","CVRD - Herbário da Reserva Natural Vale","PINHEIROS","Propriedade do Orlete","CVRD",1096930612,"BRA:CVRD:CVRD:0000011199","Collection","Folli, D.A.","11199","","Reserva Natural Vale (CVRD)","Domingos A. Folli",NA,"SOUTH_AMERICA","pt","Reserva Natural Vale (CVRD)","<ll>dwc_commonname:</ll> Canela de cutia","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","PINHEIROS","Espírito Santo","brazil",2744,"Pinheiros",3204104,-40.200327,-18.369494,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.380668,-40.201985,"original coordinates","original coordinates OK"
"24","Angostura bracteata",1094834082,-13.0825,-39.654167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:00.256+0000","2018-09-10T18:26:50.343+0000",124,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","none",697,"Bahia",2007,1,29,"2007-01-29T00:00:00","","2018-09-10T18:27:04.872+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000116546","1711","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Amargosa","Serra do Timbó. Barragem do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.","HUEFS",1094834082,"BRA:UEFS:HUEFS:0000116546","Collection","Cardoso, D.","116546","","UEFS","",0,"","pt","Universidade Estadual de Feira de Santana (UEFS)","Floresta semidecídua montana do Domínio da Floresta Atlântica.","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Amargosa","Bahia","brazil",3456,"Amargosa",2901007,-39.634397,-13.037279,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.0825,-39.654167,"original coordinates","original coordinates OK"
"25","Angostura bracteata",1944964817,-19.099611,-40.04775,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:56.011+0000","2018-11-24T12:30:56.046+0000",126,"none","PRESERVED_SPECIMEN",3836992,6,7707728,220,933,2396,6434166,3836992,3836992,"Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki","Plantae","Tracheophyta","Sapindales","Rutaceae","Angostura","Angostura bracteata","Angostura","bracteata","SPECIES","ACCEPTED","2007-01-01T00:00:00",48,"Espírito Santo",2007,2,14,"2007-02-14T00:00:00","","2018-11-24T12:30:56.108+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000225247","335","SPF - Herbário da Universidade de São Paulo","Linhares","Reserva Natural Vale, Estrada do Louro, ca. 30 m da rodovia BR-101, lado esquerdo da estrada indo da rodovia.","SPF",1944964817,"BRA:USP:SPF:0000225247","Collection","Dias, P","225247","","USP","Pirani, JR",0,"","pt","Universidade de São Paulo, USP","Arvoreta, ca. 2 m de altura. Folhas discolores. Flores com cálice verde, colora e estames esbranquiçados.","","","","","",NA,"",NA,"","","",NA,"","","",NA,"","","","",NA,"",NA,"","","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.099611,-40.04775,"original coordinates","original coordinates OK"
