"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","elevationAccuracy","language","ownerInstitutionCode","identifiedBy","continent","individualCount","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","collectionID","county","higherGeography","dynamicProperties","fieldNumber","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","verbatimTaxonRank","typeStatus","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Balfourodendron molle",1423919991,-11.084444,-41.314167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:16.920+0000","2018-09-24T19:57:58.554+0000",207,"none","PRESERVED_SPECIMEN",3833529,6,7707728,220,933,2396,7269094,3833529,3833529,"Balfourodendron molle (Miq.) Pirani","Balfourodendron molle (Miq.) Pirani","Plantae","Tracheophyta","Sapindales","Rutaceae","Balfourodendron","Balfourodendron molle","Balfourodendron","molle","SPECIES","ACCEPTED","none",966,"Bahia",2016,4,14,"2016-04-14T00:00:00","2017-10-08T20:44:02.685+0000","2018-12-06T16:55:31.114+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1152073","1578","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Morro do Chapéu","Divisa com o Município de Várzea nova, Serra da Babilônia, Faz. Bom Jesus, futura área de implantação do Parque Eólico da Serra da Babilônia. Coordenadas aroximadas do indivíduo (WGS84). Savana-estépica arborizada densa.","RB",1423919991,"urn:catalog:JBRJ:RB:1152073","PhysicalObject","L.J.T. Cardoso; P.R.C. Farag; O. Samor & F.L. Ignácio","RB01152073","RB 656032","JBRJ","Folhas membranáceas e discolores; frutos imaturos verdes",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.084444,-41.314167,"original coordinates","original coordinates OK"
"2","Balfourodendron molle",1913601350,-14.653056,-42.553611,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:04.330+0000","2018-09-25T14:54:10.177+0000",121,"none","PRESERVED_SPECIMEN",3833529,6,7707728,220,933,2396,7269094,3833529,3833529,"Balfourodendron molle (Miq.) Pirani","Balfourodendron molle (Miq.) Pirani","Plantae","Tracheophyta","Sapindales","Rutaceae","Balfourodendron","Balfourodendron molle","Balfourodendron","molle","SPECIES","ACCEPTED","2016-07-01T00:00:00",NA,"Bahia",2015,1,20,"2015-01-20T00:00:00","2018-08-30T19:11:19.000+0000","2018-12-10T13:35:58.622+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000019658","251","HURB - Herbário do Recôncavo da Bahia","Licínio de Almeida","Mata ciliar do Xaxá;","HURB",1913601350,"BRA:UFRB:HURB:0000019658","Collection","Borges, R.L.; Stadnik, A.; Jardim, J. & Ibrahim, M.","19658","","UFRB","ALCB 125243Flores: alvas; Hábito: árvore",NA,"pt","Universidade Federal do Recôncavo da Bahia (UFRB)","R.L.Borges","",NA,"","","","","","",NA,"",NA,"","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.653056,-42.553611,"original coordinates","original coordinates OK"
"3","Balfourodendron molle",1264714660,-10.910556,-41.526944,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.494+0000","2018-12-03T16:16:26.596+0000",122,"none","PRESERVED_SPECIMEN",3833529,6,7707728,220,933,2396,7269094,3833529,3833529,"Balfourodendron molle (Miq.) Pirani","Balfourodendron molle (Miq.) Pirani","Plantae","Tracheophyta","Sapindales","Rutaceae","Balfourodendron","Balfourodendron molle","Balfourodendron","molle","SPECIES","ACCEPTED","2015-05-01T00:00:00",NA,"Bahia",2015,4,21,"2015-04-21T00:00:00","2018-08-28T19:18:07.000+0000","2018-12-08T13:35:02.194+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000122658","60","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","Próximo a Lagoa 33 (Ourolândia). Projeto Bons Ventos.","ALCB",1264714660,"BRA:UFBA:ALCB:0000122658","Collection","Gandara, A; Carvalho, GM; Valadão, RM","122658","","Universidade Federal da Bahia (UFBA)","ca. 4m. Folhas alternas, levemente discolores com margem revoluta. Frutos verdes. Folhas com entre-nós curtos nos ramos terminais, próximo a inflorescência.",NA,"pt","Universidade Federal da Bahia (UFBA)","Carvalho, GM","SOUTH_AMERICA",NA,"","","","","","",NA,"",NA,"","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.910556,-41.526944,"original coordinates","original coordinates OK"
"4","Balfourodendron molle",1077582455,-8.069722,-35.493889,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:08.895+0000","2018-08-03T12:05:13.239+0000",130,"none","PRESERVED_SPECIMEN",3833529,6,7707728,220,933,2396,7269094,3833529,3833529,"Balfourodendron molle (Miq.) Pirani","Balfourodendron molle (Miq.) Pirani","Plantae","Tracheophyta","Sapindales","Rutaceae","Balfourodendron","Balfourodendron molle","Balfourodendron","molle","SPECIES","ACCEPTED","2014-01-29T00:00:00",NA,"Pernambuco",2014,1,29,"2014-01-29T00:00:00","2018-07-10T14:21:56.000+0000","2018-12-09T10:54:49.254+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000089801","5750","IPA - Herbário - IPA Dárdano de Andrade Lima","Gravatá","Sítio Avencas, LT GAR-PFE, próximo a T 137-1.","IPA",1077582455,"BRA:IPA:IPA:0000089801","Collection","Oliveira, M.","89801","","IPA","",NA,"pt","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Oliveira, M.","SOUTH_AMERICA",NA,"","","","","","",NA,"",NA,"","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","Gravatá","Pernambuco","brazil",4231,"Gravatá",2606408,-35.562036,-8.199693,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.069722,-35.493889,"original coordinates","original coordinates outside municipality original in gravata falls in passira"
"5","Balfourodendron molle",1087709163,-12.604778,-41.525778,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:55.872+0000","2018-08-03T12:12:39.820+0000",121,"none","PRESERVED_SPECIMEN",3833529,6,7707728,220,933,2396,7269094,3833529,3833529,"Balfourodendron molle (Miq.) Pirani","Balfourodendron molle (Miq.) Pirani","Plantae","Tracheophyta","Sapindales","Rutaceae","Balfourodendron","Balfourodendron molle","Balfourodendron","molle","SPECIES","ACCEPTED","2016-04-01T00:00:00",NA,"Bahia",2014,2,11,"2014-02-11T00:00:00","2018-07-31T12:26:37.000+0000","2018-12-08T13:06:07.029+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000008432","597","HURB - Herbário do Recôncavo da Bahia","Palmeiras","Vale do Capão; trilha para a Cachoeira do Rio Preto","HURB",1087709163,"BRA:UFRB:HURB:0000008432","Collection","Ribeiro, P.L.; turma de Agonomia 2013.2","8432","","UFRB","Flores: alvas; Hábito: arbusto",NA,"pt","Universidade Federal do Recôncavo da Bahia (UFRB)","G. Costa","",NA,"","","","","","",NA,"",NA,"","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.604778,-41.525778,"original coordinates","original coordinates OK"
"6","Balfourodendron molle",1077247769,-14.516389,-42.532778,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.958+0000","2018-12-03T16:16:11.363+0000",122,"none","PRESERVED_SPECIMEN",3833529,6,7707728,220,933,2396,7269094,3833529,3833529,"Balfourodendron molle (Miq.) Pirani","Balfourodendron molle (Miq.) Pirani","Plantae","Tracheophyta","Sapindales","Rutaceae","Balfourodendron","Balfourodendron molle","Balfourodendron","molle","SPECIES","ACCEPTED","2014-08-01T00:00:00",NA,"Bahia",2014,8,6,"2014-08-06T00:00:00","2018-08-28T19:18:07.000+0000","2018-12-06T14:16:41.493+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000115543","4468","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra Geral, Sete quedas.","ALCB",1077247769,"BRA:UFBA:ALCB:0000115543","Collection","Roque, N; Guedes, ML; Gandara, A; Campos, L","115543","","Universidade Federal da Bahia (UFBA)","ca. 5 m de altura, folhas discolores com pontuações translucidas, fruto samara passadas a marrom.",NA,"pt","Universidade Federal da Bahia (UFBA)","Roque, N","SOUTH_AMERICA",NA,"","","","","","",NA,"",NA,"","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.516389,-42.532778,"original coordinates","original coordinates OK"
"7","Balfourodendron molle",1702655300,-8.046514,-38.877503,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:18.239+0000","2018-05-05T12:05:49.234+0000",121,"none","PRESERVED_SPECIMEN",3833529,6,7707728,220,933,2396,7269094,3833529,3833529,"Balfourodendron molle (Miq.) Pirani","Balfourodendron molle (Miq.) Pirani","Plantae","Tracheophyta","Sapindales","Rutaceae","Balfourodendron","Balfourodendron molle","Balfourodendron","molle","SPECIES","ACCEPTED","2013-05-30T00:00:00",617,"Pernambuco",2013,5,7,"2013-05-07T00:00:00","2018-04-13T19:01:17.000+0000","2018-12-08T11:34:42.736+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000020642","2489","HVASF - Herbário Vale do São Francisco","Verdejante","Propriedade Particular com acesso a Linha de Transmissão de Alta Tensão_NT2_LT_Pto 41","HVASF",1702655300,"BRA:UNIVASF:HVASF:0000020642","Collection","A.C.P. Oliveira","20642","","UNIVASF","Árvore com ca. de 5,00m alt.. Folha composta, alterna, com a face adaxial verde e a face abaxial verde opaco. Botões verde-amarelados. Flor amarela.",0,"pt","Universidade Federal do Vale do São Francisco (UNIVASF)","V.M. Cotarelli","SOUTH_AMERICA",NA,"","","","","","",NA,"",NA,"","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","Verdejante","Pernambuco","brazil",4273,"Verdejante",2616100,-38.9894,-7.975764,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.046514,-38.877503,"original coordinates","original coordinates OK"
"8","Balfourodendron molle",1702654034,-7.546397,-38.885406,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.065+0000","2018-05-05T12:05:41.479+0000",121,"none","PRESERVED_SPECIMEN",3833529,6,7707728,220,933,2396,7269094,3833529,3833529,"Balfourodendron molle (Miq.) Pirani","Balfourodendron molle (Miq.) Pirani","Plantae","Tracheophyta","Sapindales","Rutaceae","Balfourodendron","Balfourodendron molle","Balfourodendron","molle","SPECIES","ACCEPTED","2012-04-13T00:00:00",381,"Ceará",2012,3,28,"2012-03-28T00:00:00","2018-04-13T19:01:17.000+0000","2018-12-08T11:34:42.047+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000014393","275","HVASF - Herbário Vale do São Francisco","Brejo Santo","Lote 05. Vila Produtiva Vassouras (VPR), na mata localizada no final da rua principal","HVASF",1702654034,"BRA:UNIVASF:HVASF:0000014393","Collection","F.F. Onofre","14393","","UNIVASF","Árvore, ca. de 4m alt.. Folhas compostas trifoliadas, opostas, apresentando odor forte. Frutos imaturos esverdeados.",0,"pt","Universidade Federal do Vale do São Francisco (UNIVASF)","F.F. Onofre","SOUTH_AMERICA",NA,"","","","","","",NA,"",NA,"","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","Brejo Santo","Ceará","brazil",4390,"Brejo Santo",2302503,-38.921065,-7.556243,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.546397,-38.885406,"original coordinates","original coordinates OK"
"9","Balfourodendron molle",1702653166,-8.534167,-37.201361,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:14.416+0000","2018-05-05T12:05:38.073+0000",121,"none","PRESERVED_SPECIMEN",3833529,6,7707728,220,933,2396,7269094,3833529,3833529,"Balfourodendron molle (Miq.) Pirani","Balfourodendron molle (Miq.) Pirani","Plantae","Tracheophyta","Sapindales","Rutaceae","Balfourodendron","Balfourodendron molle","Balfourodendron","molle","SPECIES","ACCEPTED","2011-01-27T00:00:00",716,"Pernambuco",2011,1,27,"2011-01-27T00:00:00","2018-04-13T19:01:16.000+0000","2018-12-08T11:34:41.576+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000010661","5462","HVASF - Herbário Vale do São Francisco","Buíque","Parque Nacional do Catimbau, Brejo São José Caatinga arbustivo-arbórea semi-aberta. Solo argilo-arenoso.","HVASF",1702653166,"BRA:UNIVASF:HVASF:0000010661","Collection","Marcondes Oliveira","10661","","UNIVASF","Arvoreta com cerca de 4m de altura, ramos acinzentados. Folhas membranáceas. Botões flores esverdeados. Ocasional.",0,"pt","Universidade Federal do Vale do São Francisco (UNIVASF)","Marcondes Oliveira","SOUTH_AMERICA",NA,"","","","","","",NA,"",NA,"","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","Buíque","Pernambuco","brazil",4154,"Buíque",2602803,-37.122599,-8.649471,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.534167,-37.201361,"original coordinates","original coordinates OK"
"10","Balfourodendron molle",1087684047,-10.708333,-38.183333,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:59.433+0000","2018-09-24T19:50:10.332+0000",132,"none","PRESERVED_SPECIMEN",3833529,6,7707728,220,933,2396,7269094,3833529,3833529,"Balfourodendron molle (Miq.) Pirani","Balfourodendron molle (Miq.) Pirani","Plantae","Tracheophyta","Sapindales","Rutaceae","Balfourodendron","Balfourodendron molle","Balfourodendron","molle","SPECIES","ACCEPTED","2014-06-25T00:00:00",NA,"Sergipe",2011,1,26,"2011-01-26T00:00:00","2018-08-31T18:31:10.000+0000","2018-12-08T13:05:58.171+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000020418","232","ASE - Herbário da Universidade Federal de Sergipe","Poço Verde","","ASE",1087684047,"BRA:UFS:ASE:0000020418","Collection","Ferreira, EVR","20418","","Universidade Federal de Sergipe, UFS","",NA,"pt","Universidade Federal de Sergipe, UFS","Groppo, M","SOUTH_AMERICA",NA,"","","","","","",NA,"",NA,"","","","",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","Poço Verde","Sergipe","brazil",3768,"Poço Verde",2805505,-38.125952,-10.801374,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.708333,-38.183333,"original coordinates","original coordinates outside municipality original in poco verde falls in fatima"
