"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","references","habitat","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","associatedOccurrences","individualCount","fieldNotes","identificationRemarks","verbatimElevation","identificationQualifier","georeferenceProtocol","georeferenceSources","coordinateUncertaintyInMeters","rights","nomenclaturalStatus","taxonID","bibliographicCitation","georeferencedDate","locationRemarks","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","typeStatus","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eschweilera nana",1840925037,-11.860944,-45.454278,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.574+0000","2018-05-05T12:05:53.151+0000",121,"none","PRESERVED_SPECIMEN",3083414,6,7707728,220,1353,3990,3083183,3083414,3083414,"Eschweilera nana Miers","Eschweilera nana Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Eschweilera","Eschweilera nana","Eschweilera","nana","SPECIES","ACCEPTED","2018-03-27T00:00:00","SOUTH_AMERICA","Bahia",2018,3,27,"2018-03-27T00:00:00","2018-04-13T18:56:46.000+0000","2018-12-08T19:50:36.910+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023499","4066","HVASF - Herbário Vale do São Francisco","Barreiras","Trilha para Cachoeira do Redondo","pt","HVASF",1840925037,"BRA:UNIVASF:HVASF:0000023499","Collection","J.A. Siqueira Filho","23499","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arvoreta ca. 6 m alt., flores alvas, vistosas, estames amarelos, pixídios maduros, deiscente.","J.A. Siqueira Filho",NA,NA,"","","","","","",NA,"","",NA,"","",NA,"","","","","","",NA,NA,"",NA,"","","","",NA,NA,"","","","","","Barreiras","Bahia","brazil",3594,"Barreiras",2903201,-45.522683,-12.018207,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.860944,-45.454278,"original coordinates","original coordinates OK"
"2","Eschweilera nana",1946178692,-15.403889,-55.829167,"gass84","f9040e31-ee85-4b92-9963-a0272a44ec96","a84dccda-c5b2-4319-abbf-3c24601e89a2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:08.711+0000","2018-12-03T15:21:08.743+0000",111,"none","PRESERVED_SPECIMEN",3083414,6,7707728,220,1353,3990,3083183,3083414,3083414,"Eschweilera nana Miers","Eschweilera nana Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Eschweilera","Eschweilera nana","Eschweilera","nana","SPECIES","ACCEPTED","2018-07-01T00:00:00","","Mato Grosso",2018,7,7,"2018-07-07T00:00:00","2018-11-12T15:14:39.000+0000","2018-12-03T15:21:49.694+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFMT - Herbário UFMT","BRA:UFMT:UFMT:0000043867","2173","UFMT - Herbário UFMT","Cuiabá","Parque Nacional da Chapada dos Guimarães. Arredores do estacionamento para à Sede do Parque Nacional da Chapada dos Guimarães","pt","UFMT",1946178692,"BRA:UFMT:UFMT:0000043867","Collection","Antar, G.M.; Flores, T.B.; Shimizu, G.M.; Valdemarin, K.S.","43867","UFMT","Universidade Federal de Mato Grosso (UFMT)","Arvoreta ca. 3m altura, folhas levemente discolores com face abaxial mais clara, cálice verde, corola amarela; Domínio do cerrado. Campo cerrado; solo arenoso seco","Antar, G.M.",642,0,"","","","","","",NA,"","",NA,"","",NA,"","","","","","",NA,NA,"",NA,"","","","",NA,NA,"","","","","","Cuiabá","Mato Grosso","brazil",3148,"Cuiabá",5103403,-55.937188,-15.449471,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-15.403889,-55.829167,"original coordinates","original coordinates OK"
"3","Eschweilera nana",1806846845,-18.121711,-53.676417,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:31.502+0000","2018-05-05T12:04:23.628+0000",126,"none","PRESERVED_SPECIMEN",3083414,6,7707728,220,1353,3990,3083183,3083414,3083414,"Eschweilera nana Miers","Eschweilera nana Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Eschweilera","Eschweilera nana","Eschweilera","nana","SPECIES","ACCEPTED","2017-10-16T00:00:00","","Mato Grosso do Sul",2017,10,16,"2017-10-16T00:00:00","2018-04-27T11:56:16.000+0000","2018-12-10T04:45:36.834+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000064963","26","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Alcinópolis","Monumento Natural Serra do Bom Jardim, Trilha do Pôr-do-Sol.","pt","CGMS",1806846845,"BRA:UFMS:CGMS:0000064963","Collection","S.M.L. de Souza","64963","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Cerrado em regeneração com presença de campo limpo.; HABITO:Arvoreta.;FLOR:Flor branca, estames amarelos.;FRUTO:Fruto marrom com pixídio.;","G.A. Damasceno Junior",637,0,"","","","","","",NA,"","",NA,"","",NA,"","","","","","",NA,NA,"",NA,"","","","",NA,NA,"","","","","","Alcinópolis","Mato Grosso do Sul","brazil",2768,"Alcinópolis",5000252,-53.749429,-18.209129,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-18.121711,-53.676417,"original coordinates","original coordinates OK"
"4","Eschweilera nana",1676486645,-15.306389,-55.815833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:15.235+0000","2018-09-24T19:58:54.628+0000",207,"none","PRESERVED_SPECIMEN",3083414,6,7707728,220,1353,3990,3083183,3083414,3083414,"Eschweilera nana Miers","Eschweilera nana Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Eschweilera","Eschweilera nana","Eschweilera","nana","SPECIES","ACCEPTED","2017-10-20T00:00:00","","Mato Grosso",2017,10,17,"2017-10-17T00:00:00","2017-10-30T08:22:20.487+0000","2018-12-10T07:36:58.738+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1372912","1022","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Chapada dos Guimarães","Fazenda Jatobá. Trilha de acesso a Cidade de Pedra. Parque Nacional Chapada dos Guimarães","","RB",1676486645,"urn:catalog:JBRJ:RB:1372912","PhysicalObject","D.R. Gonzaga; B.M.Carvalho & V.Rodinsky","RB01372912","JBRJ","","Arvoreta ca. 1m, folhas coriáceas, cálice verde, flores com pétalas alvas, capuz, estames e estaminódios amarelos.","M.Ribeiro",NA,NA,"RB 751213","","","","","",NA,"","",NA,"","",NA,"","","","","","",NA,NA,"",NA,"","","","",NA,NA,"","","","","","Chapada dos Guimarães","Mato Grosso","brazil",3200,"Chapada dos Guimarães",5103007,-55.541072,-15.109647,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-15.306389,-55.815833,"original coordinates","original coordinates outside municipality original in chapada dos guimaraes falls in cuiaba"
"5","Eschweilera nana",1676486675,-15.306389,-55.815833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:15.239+0000","2018-09-24T19:58:54.648+0000",207,"none","PRESERVED_SPECIMEN",3083414,6,7707728,220,1353,3990,3083183,3083414,3083414,"Eschweilera nana Miers","Eschweilera nana Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Eschweilera","Eschweilera nana","Eschweilera","nana","SPECIES","ACCEPTED","2017-10-20T00:00:00","","Mato Grosso",2017,10,17,"2017-10-17T00:00:00","2017-10-30T08:22:13.931+0000","2018-12-10T07:36:58.722+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1372910","1019","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Chapada dos Guimarães","Fazenda Jatobá. Trilha de acesso a Cidade de Pedra. Parque Nacional Chapada dos Guimarães","","RB",1676486675,"urn:catalog:JBRJ:RB:1372910","PhysicalObject","D.R. Gonzaga; B.M.Carvalho & V.Rodinsky","RB01372910","JBRJ","","Arvoreta, ca. 1.8m, folhas coriáceas, frutos pardos maduros.","M.Ribeiro",NA,NA,"RB 751211","","","","","",NA,"","",NA,"","",NA,"","","","","","",NA,NA,"",NA,"","","","",NA,NA,"","","","","","Chapada dos Guimarães","Mato Grosso","brazil",3200,"Chapada dos Guimarães",5103007,-55.541072,-15.109647,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-15.306389,-55.815833,"original coordinates","original coordinates outside municipality original in chapada dos guimaraes falls in cuiaba"
"6","Eschweilera nana",1930073708,-12.525622,-60.3861,"cdround,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:35:03.274+0000","2018-11-18T15:35:03.284+0000",96,"none","PRESERVED_SPECIMEN",3083414,6,7707728,220,1353,3990,3083183,3083414,3083414,"Eschweilera nana Miers","Eschweilera nana Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Eschweilera","Eschweilera nana","Eschweilera","nana","SPECIES","ACCEPTED","none","SOUTH_AMERICA","RondÃ´nia",2017,12,7,"2017-12-07T00:00:00","","2018-12-05T14:41:48.519+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","a31cf65a-a601-4c95-994e-fc7381e3146e","1274","vascular plants","","","en","NY",1930073708,"a31cf65a-a601-4c95-994e-fc7381e3146e","PhysicalObject","N. C. Bigio","03097631","NY","","","",0,0,"","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3317175","Cerrado, na beira da BR-364.","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","7 Dec 2017",341,"Vilhena","Sheet",341,"http://biocol.org/urn:lsid:biocol.org:col:15556","",NA,"","","","","","",NA,NA,"",NA,"","","","",NA,NA,"","","","","","","RondÃ´nia","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-12.525622,-60.3861,"original coordinates","original coordinates outside municipality original in  falls in vilhena"
"7","Eschweilera nana",1848249107,-20.81,-52.934167,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.865+0000","2018-06-04T19:36:12.076+0000",118,"none","PRESERVED_SPECIMEN",3083414,6,7707728,220,1353,3990,3083183,3083414,3083414,"Eschweilera nana Miers","Eschweilera nana Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Eschweilera","Eschweilera nana","Eschweilera","nana","SPECIES","ACCEPTED","2016-01-20T00:00:00","SOUTH_AMERICA","Mato Grosso do Sul",2016,1,13,"2016-01-13T00:00:00","2018-05-10T19:00:25.000+0000","2018-12-08T15:08:34.600+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000406429","447","MBM - Herbário do Museu Botânico Municipal","Brasilândia","Fazenda Lírio do vale","pt","MBM",1848249107,"BRA:MBM:MBM:0000406429","Collection","Marinero, F","406429","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore 3m; flores amarelas.; Cerrado s.s.","Marinero, F",400,0,"","","","","","",NA,"","",NA,"","",NA,"","","","","","",NA,NA,"",NA,"","","","",NA,NA,"","","","","","Brasilândia","Mato Grosso do Sul","brazil",2047,"Brasilândia",5002308,-52.434895,-21.07551,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-20.81,-52.934167,"original coordinates","original coordinates OK"
"8","Eschweilera nana",1571706272,-11.896389,-45.604167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:02.984+0000","2018-09-24T19:58:44.661+0000",207,"none","PRESERVED_SPECIMEN",3083414,6,7707728,220,1353,3990,3083183,3083414,3083414,"Eschweilera nana Miers","Eschweilera nana Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Eschweilera","Eschweilera nana","Eschweilera","nana","SPECIES","ACCEPTED","none","","Bahia",2016,3,20,"2016-03-20T00:00:00","2017-10-15T14:47:55.249+0000","2018-12-08T17:22:58.658+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1331922","1452","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Barreiras","Cachoeira do Acaba Vida. Cerrado, estrada de acesso a Cachoeira do Acaba Vida.","","RB",1571706272,"urn:catalog:JBRJ:RB:1331922","PhysicalObject","R.T. Valadares; L.S.B. Calazans","RB01331922","JBRJ","","Arvore de médio porte, 5 metros de altura, caule fissurado, folhas coriáceas, flores amarelas, pixídio curto. RBcarpo 8306","R.T. Valadares",724,NA,"RB 733662","","","","","",NA,"","",NA,"","rb/1/37/4/62/01370462.jpg|rb/1/37/4/62/01370462.jpg",NA,"","","","","","",NA,NA,"",NA,"","","","",NA,NA,"","","","","","Barreiras","Bahia","brazil",3594,"Barreiras",2903201,-45.522683,-12.018207,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.896389,-45.604167,"original coordinates","original coordinates OK"
"9","Eschweilera nana",1291007444,-18.841944,-54.815556,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.878+0000","2018-11-24T08:56:59.964+0000",126,"none","PRESERVED_SPECIMEN",3083414,6,7707728,220,1353,3990,3083183,3083414,3083414,"Eschweilera nana Miers","Eschweilera nana Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Eschweilera","Eschweilera nana","Eschweilera","nana","SPECIES","ACCEPTED","2016-05-06T00:00:00","SOUTH_AMERICA","São Paulo",2016,5,6,"2016-05-06T00:00:00","2018-11-05T15:52:35.000+0000","2018-12-09T19:42:09.120+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000050524","396","SPSF - Herbário Dom Bento José Pickel","Taubaté","Cerrado senso restrito","pt","SPSF",1291007444,"BRA:IF:SPSF:0000050524","Collection","A.Maruyama & L.A. Oiveira","50524","IF","Instituto Florestal, IF","COLETA: Árvore ca. 5,0m alt. Flores com pétalas brancas e estames amarelos vistosos (cachos decumbentes);","R. Camargo",322,0,"","","","","","",NA,"","",NA,"","",NA,"","","","","","",NA,NA,"",NA,"","","","",NA,NA,"","","","","","Taubaté","São Paulo","brazil",1307,"Taubaté",3554102,-45.501627,-23.087065,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-18.841944,-54.815556,"original coordinates","original coordinates outside municipality original in taubate falls in rio verde de mato grosso"
"10","Eschweilera nana",1913582648,-16.339444,-42.467222,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.334+0000","2018-11-23T18:21:43.383+0000",123,"none","PRESERVED_SPECIMEN",3083414,6,7707728,220,1353,3990,3083183,3083414,3083414,"Eschweilera nana Miers","Eschweilera nana Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Eschweilera","Eschweilera nana","Eschweilera","nana","SPECIES","ACCEPTED","none","","Minas Gerais",2016,12,1,"2016-12-01T00:00:00","2018-10-26T13:54:33.000+0000","2018-12-10T13:35:48.103+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000102740","5978","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","RUBELITA","Sítio 3 - Ponto 1.","pt","CEN",1913582648,"BRA:Cenargen:CEN:0000102740","Collection","Anderson Cássio Sevilha","102740","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Pétalas brancas e estames amarelos. Projeto Bem Diverso.","A. C. Servilha",828,0,"","","","","","",NA,"","Exsicatas",NA,"","",5,"","","","","","",NA,NA,"",NA,"","","","",NA,NA,"","","","","","RUBELITA","Minas Gerais","brazil",3011,"Rubelita",3156502,-42.234507,-16.368376,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.339444,-42.467222,"original coordinates","original coordinates OK"
