"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","fieldNotes","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","institutionID","county","language","rights","ownerInstitutionCode","references","habitat","nomenclaturalCode","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","higherClassification","fieldNumber","identificationRemarks","higherGeography","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Corythophora alta",1424502326,-2.960556,-59.928056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:01.699+0000","2018-09-24T20:04:14.232+0000",207,"none","PRESERVED_SPECIMEN",5383883,6,7707728,220,1353,3990,3083050,5383883,5383883,"Corythophora alta R.Knuth","Corythophora alta R.Knuth","Plantae","Tracheophyta","Ericales","Lecythidaceae","Corythophora","Corythophora alta","Corythophora","alta","SPECIES","ACCEPTED","none","Amazonas",2014,6,27,"2014-06-27T00:00:00","2017-02-16T13:45:11.490+0000","2018-12-06T17:01:03.226+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:924728","6917","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Manaus","Reserva Adolfo Ducke, North of Manaus, PPBIO plot LO5:3500.","RB",1424502326,"urn:catalog:JBRJ:RB:924728","PhysicalObject","Dexter, K.G.; Santana, F.","RB00924728","RB 616906","JBRJ","terra firme plateau, tan clay soil","22m alt., 19,2cm DBH, tan bark with lenticels","Dexter, K.G.",NA,NA,"","","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"",NA,"","","",NA,"",NA,NA,NA,NA,"","","Manaus","Amazonas","brazil",5411,"Manaus",1302603,-60.251153,-2.607107,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.960556,-59.928056,"original coordinates","original coordinates OK"
"2","Corythophora alta",1042712938,-2.3836,-60.09,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:27.603+0000","2014-11-24T14:46:16.575+0000",50,"none","PRESERVED_SPECIMEN",5383883,6,7707728,220,1353,3990,3083050,5383883,5383883,"Corythophora alta R.Knuth","Corythophora alta R.Knuth","Plantae","Tracheophyta","Ericales","Lecythidaceae","Corythophora","Corythophora alta","Corythophora","alta","SPECIES","ACCEPTED","2013-01-01T00:00:00","Amazonas",2012,6,NA,"2012-06-01T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:23:47.797+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:247106","231","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","ZF2, Vicinal de origem no Km 50 da Rodovia BR-174","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042712938,"urn:catalog:inpa:herbarium:247106","Collection","Gaui, TD","258895","","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","",112.5,12.5,"SOUTH_AMERICA","01.263.896/0015-60","Manaus","pt","License Elements","","","","","",NA,"",NA,"","","",NA,"","",NA,"",NA,"","","",NA,"",NA,NA,NA,NA,"","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.3836,-60.09,"original coordinates","original coordinates outside municipality original in  falls in manaus"
"3","Corythophora alta",1837387484,-3.672097,-61.260783,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:14.700+0000","2018-08-03T12:06:31.379+0000",127,"none","PRESERVED_SPECIMEN",5383883,6,7707728,220,1353,3990,3083050,5383883,5383883,"Corythophora alta R.Knuth","Corythophora alta R.Knuth","Plantae","Tracheophyta","Ericales","Lecythidaceae","Corythophora","Corythophora alta","Corythophora","alta","SPECIES","ACCEPTED","2012-09-22T00:00:00","Amazonas",2012,9,22,"2012-09-22T00:00:00","2018-07-19T12:35:05.000+0000","2018-12-08T03:39:45.822+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000015791","1408","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987","EAFM",1837387484,"BRA:IFAM - CMZL:EAFM:0000015791","Collection","Marra, D.M.; Neves, A.F. & Pereira, S. .L.","15791","","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","","árvore, DAP = 15.1 cm; Floresta de terra-firme ; HA","Marra, D.M.; Carneiro, V.M.C.",13,0,"","","","pt","","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","","","","",NA,"",NA,"","","",NA,"","",NA,"",NA,"","","",NA,"",NA,NA,NA,NA,"","","Manacapurú, Novo Airão","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-3.672097,-61.260783,"original coordinates","original coordinates outside municipality original in manacapuru, novo airao falls in manacapuru"
"4","Corythophora alta",1837387094,-3.652619,-61.256533,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:14.377+0000","2018-08-03T12:06:31.150+0000",127,"none","PRESERVED_SPECIMEN",5383883,6,7707728,220,1353,3990,3083050,5383883,5383883,"Corythophora alta R.Knuth","Corythophora alta R.Knuth","Plantae","Tracheophyta","Ericales","Lecythidaceae","Corythophora","Corythophora alta","Corythophora","alta","SPECIES","ACCEPTED","2012-09-02T00:00:00","Amazonas",2012,9,2,"2012-09-02T00:00:00","2018-07-19T12:35:05.000+0000","2018-12-08T03:39:45.528+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000015391","1008","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987","EAFM",1837387094,"BRA:IFAM - CMZL:EAFM:0000015391","Collection","Marra, D.M.; Neves, A.F. & Souza, I.G.","15391","","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","","árvore, DAP = 29.2 cm; Floresta de terra-firme ; HA","Marra, D.M.; Carneiro, V.M.C.",82,0,"","","","pt","","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","","","","",NA,"",NA,"","","",NA,"","",NA,"",NA,"","","",NA,"",NA,NA,NA,NA,"","","Manacapurú, Novo Airão","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-3.652619,-61.256533,"original coordinates","original coordinates outside municipality original in manacapuru, novo airao falls in manacapuru"
"5","Corythophora alta",1837386806,-2.435794,-60.286728,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:14.233+0000","2018-08-03T12:06:31.013+0000",127,"none","PRESERVED_SPECIMEN",5383883,6,7707728,220,1353,3990,3083050,5383883,5383883,"Corythophora alta R.Knuth","Corythophora alta R.Knuth","Plantae","Tracheophyta","Ericales","Lecythidaceae","Corythophora","Corythophora alta","Corythophora","alta","SPECIES","ACCEPTED","2011-09-16T00:00:00","Amazonas",2011,9,16,"2011-09-16T00:00:00","2018-07-19T12:35:05.000+0000","2018-12-08T03:39:45.114+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000015141","758","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Manaus, Presidente Figueiredo","Ramal ZF5 (SUFRAMA), BR-174, Km 83, Parcelas permanentes instaladas ao longo de transectos que cruzam uma floresta de terra-firme (ca. 900 hectares) atingida por uma tempestade de vento ocorrida no ano de 1996","EAFM",1837386806,"BRA:IFAM - CMZL:EAFM:0000015141","Collection","Marra, D.M.; Neves, A.F. & Souza, I.G.","15141","","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","","árvore, DAP = 12.8 cm; Floresta de terra-firme ; HA","Marra, D.M.",16,0,"","","","pt","","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","","","","",NA,"",NA,"","","",NA,"","",NA,"",NA,"","","",NA,"",NA,NA,NA,NA,"","","Manaus, Presidente Figueiredo","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.435794,-60.286728,"original coordinates","original coordinates outside municipality original in manaus, presidente figueiredo falls in manaus"
"6","Corythophora alta",1042674627,-2.407222,-59.76,"gass84,gdativ","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:18.588+0000","2014-11-24T14:45:31.442+0000",50,"none","PRESERVED_SPECIMEN",5383883,6,7707728,220,1353,3990,3083050,5383883,5383883,"Corythophora alta R.Knuth","Corythophora alta R.Knuth","Plantae","Tracheophyta","Ericales","Lecythidaceae","Corythophora","Corythophora alta","Corythophora","alta","SPECIES","ACCEPTED","2008-08-22T00:00:00","Amazonas",2008,8,22,"2008-08-22T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:23:47.758+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:208429","27246","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Distrito Agropecuário, Reserva 1501 (Km 41) da WWF/INPA  Projeto Dinâmica Biológica dos Fragmentos Florestais. Non-flooded, lowland forest.","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042674627,"urn:catalog:inpa:herbarium:208429","Collection","Mori, SA","224509","","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Mori, S.A.",328,164,"SOUTH_AMERICA","01.263.896/0015-60","Manaus","pt","License Elements","","","","","",NA,"",NA,"","","",NA,"","",NA,"",NA,"","","",NA,"",NA,NA,NA,NA,"","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.407222,-59.76,"original coordinates","original coordinates outside municipality original in  falls in rio preto da eva"
"7","Corythophora alta",1042679750,-1,-59,"gass84,gdativ","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:19.855+0000","2014-11-24T14:45:39.046+0000",50,"none","PRESERVED_SPECIMEN",5383883,6,7707728,220,1353,3990,3083050,5383883,5383883,"Corythophora alta R.Knuth","Corythophora alta R.Knuth","Plantae","Tracheophyta","Ericales","Lecythidaceae","Corythophora","Corythophora alta","Corythophora","alta","SPECIES","ACCEPTED","none","Amazonas",2007,6,10,"2007-06-10T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:23:47.780+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:213966","1567","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Rebio Uatumã., grade do PPBio.","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042679750,"urn:catalog:inpa:herbarium:213966","Collection","Carvalho-Sobrinho, JG de","225891","","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Carvalho-Sobrinho, J.G. de",0,0,"SOUTH_AMERICA","01.263.896/0015-60","Presidente Figueiredo","pt","License Elements","","","","","",NA,"",NA,"","","",NA,"","",NA,"",NA,"","","",NA,"",NA,NA,NA,NA,"","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-1,-59,"original coordinates","original coordinates outside municipality original in  falls in urucara"
"8","Corythophora alta",1042679705,-1,-59,"gass84,gdativ","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:19.864+0000","2014-11-24T14:45:38.899+0000",50,"none","PRESERVED_SPECIMEN",5383883,6,7707728,220,1353,3990,3083050,5383883,5383883,"Corythophora alta R.Knuth","Corythophora alta R.Knuth","Plantae","Tracheophyta","Ericales","Lecythidaceae","Corythophora","Corythophora alta","Corythophora","alta","SPECIES","ACCEPTED","none","Amazonas",2007,6,9,"2007-06-09T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:23:47.788+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:213963","1564","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Rebio Uatumã., grade do PPBio.","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042679705,"urn:catalog:inpa:herbarium:213963","Collection","Carvalho-Sobrinho, JG de","225890","","Instituto Nacional de Pesquisas da Amazônia (INPA)","","Imprimir etiqueta. Virou UNICATA!!!","Carvalho-Sobrinho, J.G. de",0,0,"SOUTH_AMERICA","01.263.896/0015-60","Presidente Figueiredo","pt","License Elements","","","","","",NA,"",NA,"","","",NA,"","",NA,"",NA,"","","",NA,"",NA,NA,NA,NA,"","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-1,-59,"original coordinates","original coordinates outside municipality original in  falls in urucara"
"9","Corythophora alta",1042680980,-1,-59,"gass84,gdativ","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:20.035+0000","2014-11-24T14:45:39.596+0000",50,"none","PRESERVED_SPECIMEN",5383883,6,7707728,220,1353,3990,3083050,5383883,5383883,"Corythophora alta R.Knuth","Corythophora alta R.Knuth","Plantae","Tracheophyta","Ericales","Lecythidaceae","Corythophora","Corythophora alta","Corythophora","alta","SPECIES","ACCEPTED","none","Amazonas",2007,7,20,"2007-07-20T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:23:47.811+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:214770","UAT40","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Rebio Uatumã., grade do PPBio. n° 6678 parcela L3/1500 .","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042680980,"urn:catalog:inpa:herbarium:214770","Collection","Carvalho, FA de","225902","","Instituto Nacional de Pesquisas da Amazônia (INPA)","","Imprimir etiqueta.","",0,0,"SOUTH_AMERICA","01.263.896/0015-60","Presidente Figueiredo","pt","License Elements","","","","","",NA,"",NA,"","","",NA,"","",NA,"",NA,"","","",NA,"",NA,NA,NA,NA,"","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-1,-59,"original coordinates","original coordinates outside municipality original in  falls in urucara"
"10","Corythophora alta",1042477662,-2.883333,-59.97,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:24:31.767+0000","2014-11-24T14:40:11.744+0000",50,"none","PRESERVED_SPECIMEN",5383883,6,7707728,220,1353,3990,3083050,5383883,5383883,"Corythophora alta R.Knuth","Corythophora alta R.Knuth","Plantae","Tracheophyta","Ericales","Lecythidaceae","Corythophora","Corythophora alta","Corythophora","alta","SPECIES","ACCEPTED","2005-01-01T00:00:00","Amazonas",2005,2,18,"2005-02-18T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:23:47.768+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:11687","3","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolpho Ducke. Floresta primária de platô. Área do Projeto TEAM. Parcela da Ducke-Sede, sub-parcela 9, indivíduo n° 197.","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042477662,"urn:catalog:inpa:herbarium:11687","Collection","Azevedo, AB de","217439","","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","""Mello, A.T.; Azevedo, A.B. de""",0,0,"SOUTH_AMERICA","01.263.896/0015-60","Manaus","pt","License Elements","","","","","",NA,"",NA,"","","",NA,"","",NA,"",NA,"","","",NA,"",NA,NA,NA,NA,"","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.883333,-59.97,"original coordinates","original coordinates outside municipality original in  falls in manaus"
