"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","recordNumber","continent","individualCount","preparations","references","habitat","institutionID","identificationRemarks","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","otherCatalogNumbers","fieldNotes","county","rights","coordinateUncertaintyInMeters","georeferenceProtocol","higherClassification","higherGeography","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","organismID","datasetID","accessRights","verbatimTaxonRank","verbatimLocality","eventRemarks","typeStatus","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cariniana rubra",1806876325,-10.999167,-55.731944,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:17.528+0000","2018-11-24T12:32:17.537+0000",118,"none","PRESERVED_SPECIMEN",3083041,6,7707728,220,1353,3990,3083017,3083041,3083041,"Cariniana rubra Miers","Cariniana rubra Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana rubra","Cariniana","rubra","SPECIES","ACCEPTED","2017-04-05T00:00:00",255,0,"Mato Grosso",2017,4,5,"2017-04-05T00:00:00","2018-10-30T18:00:53.000+0000","2018-12-10T04:45:47.009+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000024704","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Itaúba","Resgate de FLORA da UHE Colider","pt","HCF",1806876325,"BRA:UTFPR:HCF:0000024704","Collection","A.S. Bezerra","24704","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","Floresta do ""Planalto dos Parecis"" região de ecótono entre a Floresta Amazônica e Cerrado. Arbórea ca. 12 m. Folhas verdes. Flores laranjadas-avermelhadas. Ambiente inundável.","A.S. Bezerra","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","Itaúba","Mato Grosso","brazil",3728,"Itaúba",5104559,-55.5855,-11.107591,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-10.999167,-55.731944,"original coordinates","original coordinates OK"
"2","Cariniana rubra",1889170217,-11.024722,-55.379167,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:47.321+0000","2018-11-24T12:22:47.326+0000",125,"none","PRESERVED_SPECIMEN",3083041,6,7707728,220,1353,3990,3083017,3083041,3083041,"Cariniana rubra Miers","Cariniana rubra Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana rubra","Cariniana","rubra","SPECIES","ACCEPTED","2016-02-02T00:00:00",278,0,"Mato Grosso",2016,2,2,"2016-02-02T00:00:00","","2018-11-24T12:22:48.666+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000001977","CNMT - Herbário Centro Norte Mato Grossense","Itaúba","Resgate de FLORA da UHE Colider. Lote F deSupressão.","pt","CNMT",1889170217,"BRA:UFMT:CNMT:0000001977","Collection","Engels, M.E.; Bezerra, A.S.","1977","Universidade Federal de Mato Grosso (UFMT)","Universidade Federal de Mato Grosso (UFMT)","Folhas verdes discolores. Flores com cálice verde acastanhados. Corola vermelha alaranjado.","Engels, M.E.","4214","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","Itaúba","Mato Grosso","brazil",3728,"Itaúba",5104559,-55.5855,-11.107591,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-11.024722,-55.379167,"original coordinates","original coordinates OK"
"3","Cariniana rubra",1889176857,-10.808389,-55.701472,"gass84,iddatunl","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:31.548+0000","2018-08-03T12:12:57.863+0000",118,"none","PRESERVED_SPECIMEN",3083041,6,7707728,220,1353,3990,3083017,3083041,3083041,"Cariniana rubra Miers","Cariniana rubra Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana rubra","Cariniana","rubra","SPECIES","ACCEPTED","2016-05-01T00:00:00",332,0,"Mato Grosso",2016,5,19,"2016-05-19T00:00:00","","2018-08-03T12:12:57.870+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000011516","HERBAM - Herbário da Amazônia Meridional","Nova Canaã do Norte","Casa de Sementes - Veraneio, Área de Possível Alagamento; Pastagem; Baixadas.","pt","HERBAM",1889176857,"BRA:UNEMAT:HERBAM:0000011516","Collection","Rodrigues, L; Custódio, J B; Amorim, J P; Silva, L S; Aguiar, L M; Silva, I M; Souza, V F; Mo","11516","UNEMAT","Universidade do Estado de Mato Grosso (UNEMAT)","Projeto Sementes do Portal Fase 2.","Rodrigues, L","1861233","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","Nova Canaã do Norte","Mato Grosso","brazil",3791,"Nova Canaã do Norte",5106216,-56.042206,-10.700799,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-10.808389,-55.701472,"original coordinates","original coordinates OK"
"4","Cariniana rubra",1801096778,-14.198611,-49.291944,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.259+0000","2017-12-29T14:08:06.330+0000",136,"none","PRESERVED_SPECIMEN",3083041,6,7707728,220,1353,3990,3083017,3083041,3083041,"Cariniana rubra Miers","Cariniana rubra Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana rubra","Cariniana","rubra","SPECIES","ACCEPTED","2016-08-01T00:00:00",391,0,"Goiás",2016,8,29,"2016-08-29T00:00:00","2017-12-15T12:55:26.000+0000","2018-12-08T01:46:24.153+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004442","HDJF - Herbário Dendrológico Jeanine Felfili","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","pt","HDJF",1801096778,"BRA:UFVJM:HDJF:0000004442","Collection","Faria, JEQ","4442","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Árvore ca. 10 m de altura, flores laranjas com odor adocicado; Borda de mata de galeria","Faria, JEQ","6496","SOUTH_AMERICA",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","Alto Horizonte","Goiás","brazil",3325,"Alto Horizonte",5200555,-49.428812,-14.170302,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.198611,-49.291944,"original coordinates","original coordinates OK"
"5","Cariniana rubra",1587328478,-15.734166,-47.925277,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:40.635+0000","2018-11-23T18:21:40.722+0000",123,"none","PRESERVED_SPECIMEN",3083041,6,7707728,220,1353,3990,3083017,3083041,3083041,"Cariniana rubra Miers","Cariniana rubra Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana rubra","Cariniana","rubra","SPECIES","ACCEPTED","none",NA,NA,"Distrito Federal",2016,11,6,"2016-11-06T00:00:00","","2018-11-23T18:22:57.994+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000096969","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília, borda do jardim na lateral da Administração do Parque.","pt","CEN",1587328478,"BRA:Cenargen:CEN:0000096969","Collection","Carlos Romero Martins","96969","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação Flora do Brasil - Distrito Federal.","B. M. T. Walter","2347","",1,"Exsicatas","","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.734166,-47.925277,"original coordinates","original coordinates OK"
"6","Cariniana rubra",1944961557,-10.818056,-55.672778,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:50.700+0000","2018-11-24T12:22:50.751+0000",125,"none","PRESERVED_SPECIMEN",3083041,6,7707728,220,1353,3990,3083017,3083041,3083041,"Cariniana rubra Miers","Cariniana rubra Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana rubra","Cariniana","rubra","SPECIES","ACCEPTED","none",362,0,"Mato Grosso",2015,1,15,"2015-01-15T00:00:00","","2018-11-24T12:22:53.387+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000006632","CNMT - Herbário Centro Norte Mato Grossense","Colider","Resgate de FLORA da UHE Colider, Estrada de acesso à UHE Colider","pt","CNMT",1944961557,"BRA:UFMT:CNMT:0000006632","Collection","Engels, M.E.; Bezerra, A.S.","6632","Universidade Federal de Mato Grosso (UFMT)","Universidade Federal de Mato Grosso (UFMT)","Flores vermelhas com centro (estames) amarelos.","","2941","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","Colider","Mato Grosso","brazil",3806,"Colíder",5103205,-55.470156,-10.621949,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-10.818056,-55.672778,"original coordinates","original coordinates outside municipality original in colider falls in nova canaa do norte"
"7","Cariniana rubra",1848246465,-10.961389,-55.546111,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:40.448+0000","2018-06-04T19:36:11.344+0000",118,"none","PRESERVED_SPECIMEN",3083041,6,7707728,220,1353,3990,3083017,3083041,3083041,"Cariniana rubra Miers","Cariniana rubra Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana rubra","Cariniana","rubra","SPECIES","ACCEPTED","2015-08-04T00:00:00",258,0,"Mato Grosso",2015,1,6,"2015-01-06T00:00:00","2018-05-10T19:00:25.000+0000","2018-12-08T15:08:33.046+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000403674","MBM - Herbário do Museu Botânico Municipal","Colíder","Resgate da Flora da UHE Colíder, Lote B de supressão","pt","MBM",1848246465,"BRA:MBM:MBM:0000403674","Collection","Sardelli, L; Silva, JA; Scuteri, IL; Silva, CV","403674","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore, 7m, CAP=1,10cm, base e tronco retos, casca fissurada, casca morta cinza, casca viva verde, cerne e alburno amarelo claro. Folhas simples, discolores, coriáceas. Flores com pétalas vermelhas, estames e ovários amarelos.; Flore","Ferneda Rocha, LC","s.n.","SOUTH_AMERICA",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","Colíder","Mato Grosso","brazil",3806,"Colíder",5103205,-55.470156,-10.621949,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-10.961389,-55.546111,"original coordinates","original coordinates OK"
"8","Cariniana rubra",1889170247,-10.961667,-55.546667,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:47.319+0000","2018-11-24T12:22:47.324+0000",125,"none","PRESERVED_SPECIMEN",3083041,6,7707728,220,1353,3990,3083017,3083041,3083041,"Cariniana rubra Miers","Cariniana rubra Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana rubra","Cariniana","rubra","SPECIES","ACCEPTED","2015-08-04T00:00:00",258,0,"Mato Grosso",2015,1,6,"2015-01-06T00:00:00","","2018-11-24T12:22:48.613+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000001991","CNMT - Herbário Centro Norte Mato Grossense","Colíder","Resgate de FLORA da UHE Colíder. Lote B deSupressão.","pt","CNMT",1889170247,"BRA:UFMT:CNMT:0000001991","Collection","Sardelli, L.F.; Silva, J. A.;Scuteri, I. L.;Silva, C. V.","1991","Universidade Federal de Mato Grosso (UFMT)","Universidade Federal de Mato Grosso (UFMT)","Base tronco reto, casca fissurado, casca morta cinza, casca viva verde, cerne e alburno amarelo-claro. FolhasSimples, discolores, coriácea. Flores, pétalas vermelhas, estames e ovários amarelos.","Ferneda Rocha, L.C.","","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","Colíder","Mato Grosso","brazil",3806,"Colíder",5103205,-55.470156,-10.621949,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-10.961667,-55.546667,"original coordinates","original coordinates OK"
"9","Cariniana rubra",1840925278,-9.869289,-58.263639,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:49.650+0000","2018-11-24T12:22:49.658+0000",125,"none","PRESERVED_SPECIMEN",3083041,6,7707728,220,1353,3990,3083017,3083041,3083041,"Cariniana rubra Miers","Cariniana rubra Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana rubra","Cariniana","rubra","SPECIES","ACCEPTED","2015-02-26T00:00:00",NA,NA,"Mato Grosso",2015,2,NA,"2015-02-01T00:00:00","2018-11-16T16:26:57.000+0000","2018-12-08T19:50:37.121+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000005105","CNMT - Herbário Centro Norte Mato Grossense","Cotriguaçu","FazendaSão Nicolau","pt","CNMT",1840925278,"BRA:UFMT:CNMT:0000005105","Collection","Santos, J.P.; França, A.L.; Giacoppini, D.R.;Silva, G.M.X.","5105","Universidade Federal de Mato Grosso (UFMT)","Universidade Federal de Mato Grosso (UFMT)","AsSépalasSão alaranjadas e as pétalas amareladas. Os frutosSão um pixídio de coloração marrom.","França, A. L.","400","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","Cotriguaçu","Mato Grosso","brazil",3992,"Cotriguaçu",5103379,-58.678555,-9.536859,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.869289,-58.263639,"original coordinates","original coordinates OK"
"10","Cariniana rubra",1889176644,-9.855639,-56.097,"gass84,iddatunl","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:31.471+0000","2018-08-03T12:12:57.672+0000",118,"none","PRESERVED_SPECIMEN",3083041,6,7707728,220,1353,3990,3083017,3083041,3083041,"Cariniana rubra Miers","Cariniana rubra Miers","Plantae","Tracheophyta","Ericales","Lecythidaceae","Cariniana","Cariniana rubra","Cariniana","rubra","SPECIES","ACCEPTED","2015-01-01T00:00:00",275,0,"Mato Grosso",2015,2,4,"2015-02-04T00:00:00","","2018-08-03T12:12:57.677+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000011192","HERBAM - Herbário da Amazônia Meridional","Alta Floresta","Casa de Sementes - Estrela do Sul, Área Seca, Margem de Estrada, Planície.","pt","HERBAM",1889176644,"BRA:UNEMAT:HERBAM:0000011192","Collection","Rodrigues, L; Lopes, A R; Sardinha, S M","11192","UNEMAT","Universidade do Estado de Mato Grosso (UNEMAT)","Projeto Sementes do Portal Fase 2.","Rodrigues, L","095635","",NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,NA,"",NA,"","","","","","","","Alta Floresta","Mato Grosso","brazil",3908,"Alta Floresta",5100250,-56.365843,-10.055171,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.855639,-56.097,"original coordinates","original coordinates OK"
