"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","identifiedBy","elevation","elevationAccuracy","continent","modified","language","ownerInstitutionCode","occurrenceRemarks","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","habitat","verbatimElevation","nomenclaturalStatus","bibliographicCitation","individualCount","rights","higherGeography","fieldNumber","verbatimLocality","identificationQualifier","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","organismID","datasetID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Picramnia ramiflora",1840912215,-6.999167,-35.666111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:22.785+0000","2018-09-24T19:59:03.873+0000",207,"none","PRESERVED_SPECIMEN",3709280,6,7707728,220,7223737,3694522,8118842,3709280,3709280,"Picramnia ramiflora Planch.","Picramnia ramiflora Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia ramiflora","Picramnia","ramiflora","SPECIES","ACCEPTED","none","Paraíba",2017,3,31,"2017-03-31T00:00:00","2018-12-08T19:50:28.819+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1385839","554","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Areia","(brejo de altitude) do Domínio Atlântico, relevo fortemente ondulado","RB",1840912215,"urn:catalog:JBRJ:RB:1385839","PhysicalObject","M. Figueira; B. Schindler","RB01385839","RB 763428","JBRJ","W.W. Thomas",NA,NA,"","","","","","","","","",NA,"","","","",NA,"","",NA,"","","",NA,NA,NA,"","",NA,"",NA,NA,"","",NA,"","","","Areia","Paraíba","brazil",4586,"Areia",2501104,-35.703577,-6.95222,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-6.999167,-35.666111,"original coordinates","original coordinates OK"
"2","Picramnia ramiflora",1426655361,-25.595611,-54.393778,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:15.136+0000","2018-11-24T12:32:15.152+0000",118,"none","PRESERVED_SPECIMEN",3709280,6,7707728,220,7223737,3694522,8118842,3709280,3709280,"Picramnia ramiflora Planch.","Picramnia ramiflora Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia ramiflora","Picramnia","ramiflora","SPECIES","ACCEPTED","2018-11-15T00:00:00","Paraná",2016,12,15,"2016-12-15T00:00:00","2018-12-09T23:21:24.465+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000022205","7703","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha do","HCF",1426655361,"BRA:UTFPR:HCF:0000022205","Collection","M.G. Caxambu","22205","","Universidade Tecnológica Federal do Paraná (UTFPR)","M.G. Caxambu",189,0,"","2018-11-15T12:56:00.000+0000","pt","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 4,5 m, semi-ciófila. Frutos imaturos verdes, diminutos. Em final de floração.","","","","",NA,"","","","",NA,"","",NA,"","","",NA,NA,NA,"","",NA,"",NA,NA,"","",NA,"","","","Foz do Iguaçu","Paraná","brazil",879,"Foz do Iguaçu",4108304,-54.482838,-25.464378,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.595611,-54.393778,"original coordinates","original coordinates OK"
"3","Picramnia ramiflora",1324597275,-25.660556,-49.283056,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:14.403+0000","2018-11-24T12:32:14.419+0000",118,"none","PRESERVED_SPECIMEN",3709280,6,7707728,220,7223737,3694522,8118842,3709280,3709280,"Picramnia ramiflora Planch.","Picramnia ramiflora Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia ramiflora","Picramnia","ramiflora","SPECIES","ACCEPTED","2015-09-04T00:00:00","Paraná",2015,9,4,"2015-09-04T00:00:00","2018-12-06T08:55:12.111+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000021591","19","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Fazenda Rio Grande","Fazenda Experimental Gralha Azul","HCF",1324597275,"BRA:UTFPR:HCF:0000021591","Collection","P.C. Ferreira","21591","","Universidade Tecnológica Federal do Paraná (UTFPR)","P.C. Ferreira",920,0,"","2018-10-30T18:02:03.000+0000","pt","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore, 3 m, frutos maduros amarelos. Floresta Ombrófila Mista.","","","","",NA,"","","","",NA,"","",NA,"","","",NA,NA,NA,"","",NA,"",NA,NA,"","",NA,"","","","Fazenda Rio Grande","Paraná","brazil",853,"Fazenda Rio Grande",4107652,-49.297701,-25.675656,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.660556,-49.283056,"original coordinates","original coordinates OK"
"4","Picramnia ramiflora",1234555205,-25.660556,-49.283056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:38.492+0000","2018-06-04T19:36:10.594+0000",118,"none","PRESERVED_SPECIMEN",3709280,6,7707728,220,7223737,3694522,8118842,3709280,3709280,"Picramnia ramiflora Planch.","Picramnia ramiflora Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia ramiflora","Picramnia","ramiflora","SPECIES","ACCEPTED","2015-09-04T00:00:00","Paraná",2015,9,4,"2015-09-04T00:00:00","2018-07-06T16:33:05.324+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000400480","19","MBM - Herbário do Museu Botânico Municipal","Fazenda Rio Grande","Fazenda Experimental Gralha Azul","MBM",1234555205,"BRA:MBM:MBM:0000400480","Collection","Ferreira, PC; Kersten, RA; Bonin Junior, P","400480","","MBM","Ferreira, PC",920,0,"SOUTH_AMERICA","","pt","Museu Botânico Municipal de Curitiba, MBM","Árvore, 3,00m, frutos maduros amarelos.; Floresta Ombtófila Mista.","","","","",NA,"","","","",NA,"","",NA,"","","",NA,NA,NA,"","",NA,"",NA,NA,"","",NA,"","","","Fazenda Rio Grande","Paraná","brazil",853,"Fazenda Rio Grande",4107652,-49.297701,-25.675656,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.660556,-49.283056,"original coordinates","original coordinates OK"
"5","Picramnia ramiflora",1086605857,-25.2534,-48.8605,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.216+0000","2018-04-05T12:08:11.352+0000",123,"none","PRESERVED_SPECIMEN",3709280,6,7707728,220,7223737,3694522,8118842,3709280,3709280,"Picramnia ramiflora Planch.","Picramnia ramiflora Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia ramiflora","Picramnia","ramiflora","SPECIES","ACCEPTED","2014-08-25T00:00:00","Paraná",2014,8,24,"2014-08-24T00:00:00","2018-12-06T13:38:20.316+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000013114","521","EFC - Herbário Escola de Florestas Curitiba","Campina Grande do Sul","Serra do Ibitiraquire - Morro Camapuã","EFC",1086605857,"BRA:UFPR:EFC:0000013114","Collection","Vieira, R.S.; et al.","13114","","Universidade Federal do Paraná, UFPR","Vieira, R.S.",NA,NA,"","2018-03-23T20:53:15.000+0000","pt","Universidade Federal do Paraná, UFPR","Arvoreta com 3 m. no subosque da floresta. Com frutos amarelos.","","","","",NA,"","","","",NA,"","",NA,"","","",NA,NA,NA,"","",NA,"",NA,NA,"","",NA,"","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.2534,-48.8605,"original coordinates","original coordinates OK"
"6","Picramnia ramiflora",1213677993,-25.553631,-49.198311,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:38.172+0000","2018-06-04T19:36:10.339+0000",118,"none","PRESERVED_SPECIMEN",3709280,6,7707728,220,7223737,3694522,8118842,3709280,3709280,"Picramnia ramiflora Planch.","Picramnia ramiflora Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia ramiflora","Picramnia","ramiflora","SPECIES","ACCEPTED","2015-03-01T00:00:00","Paraná",2014,11,23,"2014-11-23T00:00:00","2018-07-08T01:35:28.181+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000400142","4542","MBM - Herbário do Museu Botânico Municipal","São José dos Pinhais","Pedro Moro","MBM",1213677993,"BRA:MBM:MBM:0000400142","Collection","Motta, JT; Silva, JM","400142","","MBM","Ribas, OS",912,0,"SOUTH_AMERICA","","pt","Museu Botânico Municipal de Curitiba, MBM","Árvore, 4,00m; frutos imaturos verdes.; Em remanescente de Floresta Ombrófila Mista.","","","","",NA,"","","","",NA,"","",NA,"","","",NA,NA,NA,"","",NA,"",NA,NA,"","",NA,"","","","São José dos Pinhais","Paraná","brazil",856,"São José dos Pinhais",4125506,-49.094709,-25.664044,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.553631,-49.198311,"original coordinates","original coordinates OK"
"7","Picramnia ramiflora",1324595879,-25.815278,-49.053889,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:13.081+0000","2018-11-24T12:32:13.101+0000",118,"none","PRESERVED_SPECIMEN",3709280,6,7707728,220,7223737,3694522,8118842,3709280,3709280,"Picramnia ramiflora Planch.","Picramnia ramiflora Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia ramiflora","Picramnia","ramiflora","SPECIES","ACCEPTED","2013-07-19T00:00:00","Paraná",2013,7,16,"2013-07-16T00:00:00","2018-12-06T08:55:11.147+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000020197","600","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Tijucas do Sul","Represa de Vossoroca","HCF",1324595879,"BRA:UTFPR:HCF:0000020197","Collection","G. Felitto","20197","","Universidade Tecnológica Federal do Paraná (UTFPR)","G. Felitto",847,0,"","2018-10-30T18:02:03.000+0000","pt","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto 2 m; frutos imaturos verdes. Floresta ombrófila Mista.","","","","",NA,"","","","",NA,"","",NA,"","","",NA,NA,NA,"","",NA,"",NA,NA,"","",NA,"","","","Tijucas do Sul","Paraná","brazil",830,"Tijucas do Sul",4127601,-49.112272,-25.901697,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.815278,-49.053889,"original coordinates","original coordinates OK"
"8","Picramnia ramiflora",1095629982,-25.8154,-49.053839,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:29.760+0000","2018-06-04T19:36:06.925+0000",118,"none","PRESERVED_SPECIMEN",3709280,6,7707728,220,7223737,3694522,8118842,3709280,3709280,"Picramnia ramiflora Planch.","Picramnia ramiflora Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia ramiflora","Picramnia","ramiflora","SPECIES","ACCEPTED","2013-07-19T00:00:00","Paraná",2013,7,16,"2013-07-16T00:00:00","2018-07-07T12:44:39.058+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000384894","600","MBM - Herbário do Museu Botânico Municipal","Tijucas do Sul","Represa Vossoroca","MBM",1095629982,"BRA:MBM:MBM:0000384894","Collection","Felitto, G; Daniel, VA","384894","","MBM","Felitto, G",847,0,"SOUTH_AMERICA","","pt","Museu Botânico Municipal de Curitiba, MBM","Arbusto 2m; frutos imaturos verdes.; Floresta Ombrófila Mista.","","","","",NA,"","","","",NA,"","",NA,"","","",NA,NA,NA,"","",NA,"",NA,NA,"","",NA,"","","","Tijucas do Sul","Paraná","brazil",830,"Tijucas do Sul",4127601,-49.112272,-25.901697,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.8154,-49.053839,"original coordinates","original coordinates OK"
"9","Picramnia ramiflora",1095630294,-25.881944,-48.943056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:30.088+0000","2018-06-04T19:36:07.143+0000",118,"none","PRESERVED_SPECIMEN",3709280,6,7707728,220,7223737,3694522,8118842,3709280,3709280,"Picramnia ramiflora Planch.","Picramnia ramiflora Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia ramiflora","Picramnia","ramiflora","SPECIES","ACCEPTED","2013-10-02T00:00:00","Paraná",2013,9,7,"2013-09-07T00:00:00","2018-07-07T12:44:39.129+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000385317","1521","MBM - Herbário do Museu Botânico Municipal","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville","MBM",1095630294,"BRA:MBM:MBM:0000385317","Collection","Engels, ME","385317","","MBM","Larocca, P",800,0,"SOUTH_AMERICA","","pt","Museu Botânico Municipal de Curitiba, MBM","Arbórea. Infrutescência cauliflora. Frutos amarelos. Folhas verdes. Caule verde acastanhado.; Floresta Ombrófila Densa.","","","","",NA,"","","","",NA,"","",NA,"","","",NA,NA,NA,"","",NA,"",NA,NA,"","",NA,"","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.881944,-48.943056,"original coordinates","original coordinates OK"
"10","Picramnia ramiflora",1135826152,-25.881944,-48.943056,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:10.565+0000","2018-11-24T12:32:10.575+0000",118,"none","PRESERVED_SPECIMEN",3709280,6,7707728,220,7223737,3694522,8118842,3709280,3709280,"Picramnia ramiflora Planch.","Picramnia ramiflora Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia ramiflora","Picramnia","ramiflora","SPECIES","ACCEPTED","2013-10-02T00:00:00","Paraná",2013,9,7,"2013-09-07T00:00:00","2018-12-06T21:47:08.560+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000017308","1521","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Guaratuba","Serra do Mar, Linha de transmissão","HCF",1135826152,"BRA:UTFPR:HCF:0000017308","Collection","M.E. Engels","17308","","Universidade Tecnológica Federal do Paraná (UTFPR)","P. Larocca",800,0,"","2018-10-30T18:02:03.000+0000","pt","Universidade Tecnológica Federal do Paraná (UTFPR)","arbórea. Infrutescência cauliflora. Frutos amarelos. Folhas verdes. Caule verde acastanhado. Floresta Ombrófila Densa.","","","","",NA,"","","","",NA,"","",NA,"","","",NA,NA,NA,"","",NA,"",NA,NA,"","",NA,"","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.881944,-48.943056,"original coordinates","original coordinates OK"
