"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","elevation","elevationAccuracy","occurrenceRemarks","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","otherCatalogNumbers","fieldNotes","identificationQualifier","individualCount","higherGeography","organismID","datasetID","accessRights","higherClassification","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Picramnia gardneri",1089181092,-7.836361,-35.009,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:16.204+0000","2018-11-24T12:33:16.373+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2010-04-01T00:00:00","SOUTH_AMERICA","Pernambuco",2009,9,17,"2009-09-17T00:00:00","2018-11-05T21:18:51.000+0000","2018-12-08T04:38:49.345+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000044873","1205","JPB - Herbário Lauro Pires Xavier","Igarassu","Usina São José, Mata de Piedade, área protegida propriedade da Usina São José.","pt","JPB",1089181092,"BRA:UFPB:JPB:0000044873","Collection","García-González, JD","44873","UFPB","Universidade Federal da Paraíba, UFPB","García-González, JD",100,0,"Arvoreta de 5 metros crescendo dentro do fragmento numa clareira natural. Frutos laranja.; Mata Atlântica semidecidual. Floresta na terminação da encosta, perto de um riacho natural. Dossel de 15 metros, com emergentes de até 18 metros. Com abundantes ar","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Igarassu","Pernambuco","brazil",4313,"Igarassu",2606804,-34.960275,-7.817322,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.836361,-35.009,"original coordinates","original coordinates OK"
"12","Picramnia gardneri",1930773999,-23.769289,-46.297311,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:01:37.410+0000","2018-11-18T16:01:37.462+0000",96,"none","PRESERVED_SPECIMEN",7329620,6,7707728,220,7223737,3694522,8118842,7329619,7329620,"Picramnia gardneri subsp. gardneri","Picramnia gardneri subsp. gardneri","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","gardneri","SUBSPECIES","ACCEPTED","none","SOUTH_AMERICA","SÃ£o Paulo",2008,4,24,"2008-04-24T00:00:00","","2018-12-07T15:07:10.977+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","d4b5e553-5ed6-46cc-9f46-4f919d0b488b","8124","Vascular plants","","Paranapiacaba, Trilha da Pontinha","en","NY",1930773999,"d4b5e553-5ed6-46cc-9f46-4f919d0b488b","PhysicalObject","F. BÃºgola-Silva","879081","NY","","",0,0,"","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2536045","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","24 Apr 2008",115,"Santo AndrÃ©","sheet",115,"http://biocol.org/urn:lsid:biocol.org:col:15556","","","",NA,"",NA,"","","","",NA,"","SÃ£o Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.769289,-46.297311,"original coordinates","original coordinates outside municipality original in  falls in santo andre"
"13","Picramnia gardneri",1087384777,-23.769289,-46.297311,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:42.593+0000","2018-09-25T13:56:49.535+0000",120,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2008-10-01T00:00:00","","São Paulo",2008,4,24,"2008-04-24T00:00:00","2018-09-10T11:21:50.000+0000","2018-12-08T13:04:28.389+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000440918","8124","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Santo André","Paranapiacaba, Trilha da Pontinha","pt","SP",1087384777,"BRA:IBt:SP:0000440918","Collection","Búgola Silva, F; Santos Neta, AC; Yang, AMK; Almeida Scabbia, RJ","440918","Instituto de Botânica, IBT","Instituto de Botânica, IBT","Almeida Scabbia, RJ",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Santo André","São Paulo","brazil",1110,"Santo André",3547809,-46.443939,-23.726284,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.769289,-46.297311,"original coordinates","original coordinates OK"
"14","Picramnia gardneri",1087384801,-23.769289,-46.297311,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:42.555+0000","2018-09-25T13:56:49.459+0000",120,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2008-10-01T00:00:00","","São Paulo",2008,4,24,"2008-04-24T00:00:00","2018-09-10T11:21:50.000+0000","2018-12-08T13:04:28.461+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000440916","8125","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Santo André","Paranapiacaba, trilha da Pontinha","pt","SP",1087384801,"BRA:IBt:SP:0000440916","Collection","Búgola Silva, F; Santos Neta, AC; Yang, AMK; Almeida Scabbia, RJ","440916","Instituto de Botânica, IBT","Instituto de Botânica, IBT","Almeida Scabbia, RJ",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Santo André","São Paulo","brazil",1110,"Santo André",3547809,-46.443939,-23.726284,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.769289,-46.297311,"original coordinates","original coordinates OK"
"15","Picramnia gardneri",1424262190,-8.256944,-38.1375,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:37.121+0000","2018-09-24T20:01:54.199+0000",207,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","none","","Pernambuco",2007,3,22,"2007-03-22T00:00:00","2017-10-18T12:36:26.767+0000","2018-12-06T16:58:40.200+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:546310","197","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Igarassu","Usina São José. Interior da mata. Mata de Piedade.","","RB",1424262190,"urn:catalog:JBRJ:RB:546310","PhysicalObject","A. Alves-Araújo; D. Araújo,  J. S. Marques & N. A. Albuquerque","RB00546310","JBRJ","","",178,NA,"Arbusto 4-5 m de altura, inflorescência com flores diminutas e floração passada.","","","","",NA,"","",NA,"","RB 474783","Mata Atlântica","",NA,"",NA,"","","","",NA,"Igarassu","Pernambuco","brazil",4313,"Igarassu",2606804,-34.960275,-7.817322,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.256944,-38.1375,"original coordinates","original coordinates outside municipality original in igarassu falls in betania"
"16","Picramnia gardneri",1077600356,-10.003333,-36.601944,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:48.194+0000","2018-11-23T18:20:48.478+0000",125,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2009-03-11T00:00:00","","Alagoas",2006,6,20,"2006-06-20T00:00:00","2018-11-22T16:57:11.000+0000","2018-12-09T10:54:56.013+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000025340","9640","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Pilar","Fazenda Lamarão.","pt","MAC",1077600356,"BRA:IMA:MAC:0000025340","Collection","R.P.Lyra-Lemos; et al.","25340","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","E.C.O.Chagas",NA,NA,"Árvore ca. 4 m de altura. Frutos amarelados e negros maduros.; Mata Atlântica.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Pilar","Alagoas","brazil",3976,"Pilar",2706901,-36.002645,-9.613116,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-10.003333,-36.601944,"original coordinates","original coordinates outside municipality original in pilar falls in sao sebastiao"
"17","Picramnia gardneri",1077599798,-10.649722,-36.903333,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:47.659+0000","2018-11-23T18:20:47.695+0000",125,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2009-03-11T00:00:00","","Alagoas",2006,7,18,"2006-07-18T00:00:00","2018-11-22T16:57:11.000+0000","2018-12-09T10:54:55.803+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000024769","1128","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Pilar","Mata Lamarão, primeiro ponto.","pt","MAC",1077599798,"BRA:IMA:MAC:0000024769","Collection","A.P.Prata; et.al","24769","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","E.C.O.Chagas",NA,NA,"Arvoreta ca. de 2m de altura. Frutos verdes.; Mata Atlântica.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Pilar","Alagoas","brazil",3976,"Pilar",2706901,-36.002645,-9.613116,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-10.649722,-36.903333,"original coordinates","original coordinates outside municipality original in pilar falls in japaratuba"
"18","Picramnia gardneri",1702650203,-25.0025,-48.064444,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:43.170+0000","2018-09-25T14:05:22.174+0000",126,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2006-01-01T00:00:00","","São Paulo",2005,3,29,"2005-03-29T00:00:00","2018-08-21T18:41:55.000+0000","2018-12-08T11:34:40.032+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000173553","186","SPF - Herbário da Universidade de São Paulo","Cananéia","Distrito de Itapitangui. Parque Estadual de Jacupiranga, Núcleo do Cedro. Floresta sobre Restinga.","pt","SPF",1702650203,"BRA:USP:SPF:0000173553","Collection","Carboni, M","173553","USP","Universidade de São Paulo, USP","Pirani, JR",50,0,"Árvore com 6 m. de alt. com frutos vinho, comum localmente.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Cananéia","São Paulo","brazil",925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-25.0025,-48.064444,"original coordinates","original coordinates OK"
"19","Picramnia gardneri",1086905071,-25.0025,-48.064444,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:53.729+0000","2018-11-24T08:56:53.790+0000",126,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","none","SOUTH_AMERICA","São Paulo",2005,3,29,"2005-03-29T00:00:00","2018-11-05T15:59:51.000+0000","2018-12-08T13:01:14.777+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000036365","186","SPSF - Herbário Dom Bento José Pickel","Cananéia","P.E.Jacupiranga, Nucleo Caverna do Diabo","pt","SPSF",1086905071,"BRA:IF:SPSF:0000036365","Collection","M.Carboni","36365","IF","Instituto Florestal, IF","",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: núcleo Cedro&nf;;","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Cananéia","São Paulo","brazil",925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-25.0025,-48.064444,"original coordinates","original coordinates OK"
"20","Picramnia gardneri",1252586900,-7.838889,-35.002778,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:01.108+0000","2018-08-03T12:10:24.808+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2004-07-01T00:00:00","","Pernambuco",2004,1,1,"2004-01-01T00:00:00","2018-07-17T20:01:30.000+0000","2018-12-08T15:43:20.774+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000046445","104","PEUFR - Herbário Professor Vasconcelos Sobrinho","Igarassu","Mata da Usina São José/Engenho D#?#Água","pt","PEUFR",1252586900,"BRA:UFRPE:PEUFR:0000046445","Collection","K. D. Rocha; S. G. Freire","46445","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","M. F. A. Lucena",25,0,"Arvoreta com cerca de 2m de altura; indivíduo estéril, nº 331; baixa frequência.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Igarassu","Pernambuco","brazil",4313,"Igarassu",2606804,-34.960275,-7.817322,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.838889,-35.002778,"original coordinates","original coordinates OK"
"21","Picramnia gardneri",1089078290,-24.1703,-48.2136,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:30.548+0000","2018-12-03T16:41:25.452+0000",122,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","none","","São Paulo",2003,4,22,"2003-04-22T00:00:00","2018-11-21T16:36:40.000+0000","2018-12-08T04:38:07.398+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000134974","137","UEC - Herbário da Universidade Estadual de Campinas","Eldorado","Parque Estadual Intervales, Trilha de acesso à Estação Ecológica Xitué.","pt","UEC",1089078290,"BRA:UNICAMP:UEC:0000134974","Collection","Urbanetz, C.; Muniz, M.R.A.; Harder, I.C.F.; Destro, G.F.G.; Moreira-Coneglian, I.R.","134974","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Rodrigues, R.R.",790,0,"Árvore de 2,5m alt. Frutos maduros vermelho queimado.; Vegetação Secundária de Floresta Ombrófila Densa Montana, com intenso histórico de degradação, a partir do extrativismo seletivo de palmito e madeira, com vários trechos dominados por bambú.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Eldorado","São Paulo","brazil",980,"Eldorado",3514809,-48.233534,-24.49474,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.1703,-48.2136,"original coordinates","original coordinates outside municipality original in eldorado falls in capao bonito"
"22","Picramnia gardneri",1086902734,-24.284167,-48.360194,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:52.620+0000","2018-11-24T08:56:52.859+0000",126,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","none","SOUTH_AMERICA","São Paulo",2003,4,22,"2003-04-22T00:00:00","2018-11-05T15:59:51.000+0000","2018-12-08T13:01:13.831+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000033984","137","SPSF - Herbário Dom Bento José Pickel","Eldorado","Parque Estadual de Intervales","pt","SPSF",1086902734,"BRA:IF:SPSF:0000033984","Collection","C.Urbanetz","33984","IF","Instituto Florestal, IF","",790,0,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: vegetacao secundaria&nf;;","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Eldorado","São Paulo","brazil",980,"Eldorado",3514809,-48.233534,-24.49474,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.284167,-48.360194,"original coordinates","original coordinates OK"
"23","Picramnia gardneri",1252586890,-7.838889,-35.002778,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:59.409+0000","2018-08-03T12:10:23.863+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2004-09-29T00:00:00","","Pernambuco",2003,7,4,"2003-07-04T00:00:00","2018-07-17T20:01:30.000+0000","2018-12-08T15:43:20.695+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000042362","136","PEUFR - Herbário Professor Vasconcelos Sobrinho","Igarassu","Mata da Usina São José/Mata dos Macacos","pt","PEUFR",1252586890,"BRA:UFRPE:PEUFR:0000042362","Collection","I. M. M. Sá e Silva; A. G. Silva; A. D. C. Cavalcanti; A. B. Lima","42362","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","M. F. A. Lucena",30,0,"Árvore com 3m de altura; indivíduo nº 877; folhas discolores; Rara.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Igarassu","Pernambuco","brazil",4313,"Igarassu",2606804,-34.960275,-7.817322,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.838889,-35.002778,"original coordinates","original coordinates OK"
"24","Picramnia gardneri",1089246511,-4.206028,-38.971167,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:22.017+0000","2018-09-24T19:20:38.281+0000",128,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2004-12-01T00:00:00","SOUTH_AMERICA","Ceará",2003,8,18,"2003-08-18T00:00:00","2018-08-13T19:48:11.000+0000","2018-12-08T04:39:19.613+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000040600","488","EAC - Herbário Prisco Bezerra","Guaramiranga","Sítio Lagoa, Levantamneto Fitossociológico Ponto 59 quadrante 4","pt","EAC",1089246511,"BRA:UFC:EAC:0000040600","Collection","Gomes, V.S.","40600","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Gomes, V.S.; Lucena, F.",940,0,"Levantamento; Floresta Ombrófila Montana","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Guaramiranga","Ceará","brazil",5179,"Guaramiranga",2305100,-38.94698,-4.244485,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-4.206028,-38.971167,"original coordinates","original coordinates OK"
"25","Picramnia gardneri",1702651197,-8.955642,-35.899683,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:07.942+0000","2018-05-05T12:05:26.959+0000",121,"none","PRESERVED_SPECIMEN",7329619,6,7707728,220,7223737,3694522,8118842,7329619,7329619,"Picramnia gardneri Planch.","Picramnia gardneri Planch.","Plantae","Tracheophyta","Picramniales","Picramniaceae","Picramnia","Picramnia gardneri","Picramnia","gardneri","","SPECIES","ACCEPTED","2005-02-01T00:00:00","SOUTH_AMERICA","Alagoas",2003,10,27,"2003-10-27T00:00:00","2018-04-13T18:59:17.000+0000","2018-12-08T11:34:40.659+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000002060","1453","HVASF - Herbário Vale do São Francisco","Ibateguara","Coimbra, Lajedo do Pega.","pt","HVASF",1702651197,"BRA:UNIVASF:HVASF:0000002060","Collection","Marcondes Oliveira","2060","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","J.R. Pirani",509,0,"arvoreta ± 2.5m alt.; frutos vermelhos.","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"Ibateguara","Alagoas","brazil",4100,"Ibateguara",2703007,-35.896841,-8.956431,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-8.955642,-35.899683,"original coordinates","original coordinates OK"
