"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","individualCount","coordinateUncertaintyInMeters","habitat","institutionID","county","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","higherGeography","fieldNumber","organismID","datasetID","accessRights","verbatimElevation","identificationRemarks","georeferencedDate","typeStatus","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"30","Heisteria silvianii",1931782989,-28.678056,-49.37,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:45.638+0000","2018-10-25T12:34:37.411+0000",128,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2012-09-25T00:00:00",NA,NA,"Santa Catarina",2012,9,5,"2012-09-05T00:00:00","2018-10-01T12:59:03.000+0000","2018-12-07T06:15:06.622+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000011148","","CRI - Herbário Pe. Dr. Raulino Reitz","Criciúma","morro do céu.","pt","CRI",1931782989,"BRA:UNESC:CRI:0000011148","Collection","Karoline Felix; Robson dos Santos & Peterson T. Padilha","11148","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","","San Zatta Custódio","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","Criciúma","Santa Catarina","brazil",295,"Criciúma",4204608,-49.380319,-28.717484,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.678056,-49.37,"original coordinates","original coordinates OK"
"31","Heisteria silvianii",1087080723,-13.039444,-41.363611,"cdround,gass84","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:33.977+0000","2017-12-29T14:34:52.533+0000",123,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2012-12-01T00:00:00",1080,0,"Bahia",2012,12,8,"2012-12-08T00:00:00","2013-09-27T19:23:55.000+0000","2018-12-08T13:02:24.555+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000073154","809","UFP - Herbário UFP - Geraldo Mariz","Mucuge","Trilha do Medonho-Acesso a ca. de 800 m do cemitério Bizantino.","pt","UFP",1087080723,"BRA:UFPE:UFP:0000073154","Collection","Cotas-Lima, J.L.","73154","UFPE","Universidade Federal de Pernambuco, UFPE","Material tratado com álccol 90%.","Costa-Lima, J.L.","","","","","","",NA,"",0,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","Mucuge","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.039444,-41.363611,"original coordinates","original coordinates OK"
"32","Heisteria silvianii",1089098996,-23.19492,-45.5643,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:42.445+0000","2018-12-03T16:41:20.269+0000",122,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2011-05-01T00:00:00",999,0,"São Paulo",2011,3,11,"2011-03-11T00:00:00","2018-11-21T16:36:18.000+0000","2018-12-08T04:38:18.835+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000160416","614","UEC - Herbário da Universidade Estadual de Campinas","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","pt","UEC",1089098996,"BRA:UNICAMP:UEC:0000160416","Collection","Marchiori, N.M.; Toledo, W.; Munhoz, I.; Cano, G.B.; Santos, F.C.","160416","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Material vegetativo. Cerca de 14 m de altura e 3 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","Marchiori, N.M.","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","São Luiz do Paraitinga","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.19492,-45.5643,"original coordinates","original coordinates outside municipality original in sao luiz do paraitinga falls in redencao da serra"
"33","Heisteria silvianii",1077415756,-26.321111,-49.146111,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:15.194+0000","2018-10-24T15:38:11.881+0000",121,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2011-10-25T00:00:00",285,0,"Santa Catarina",2011,10,25,"2011-10-25T00:00:00","2018-10-11T17:23:57.000+0000","2018-12-06T14:18:02.895+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000036705","71","FURB - Herbário Dr. Roberto Miguel Klein","Jaraguá do Sul","Ribeirão Manso.","pt","FURB",1077415756,"BRA:FURB:FURB:0000036705","Collection","Klemz, G.; Doerner, W.","36705","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Klemz, G","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","Jaraguá do Sul","Santa Catarina","brazil",762,"Jaraguá do Sul",4208906,-49.160057,-26.480983,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.321111,-49.146111,"original coordinates","original coordinates OK"
"34","Heisteria silvianii",1095345827,-28.581389,-49.565,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:18.495+0000","2018-12-03T15:53:06.712+0000",122,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","none",NA,NA,"Santa Catarina",2010,1,20,"2010-01-20T00:00:00","2018-10-15T19:28:04.000+0000","2018-12-03T15:54:42.525+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000163835","247","ICN - Herbário do Instituto de Ciências Naturais","Siderópolis","próx. à barragem São Bento","pt","ICN",1095345827,"BRA:UFRGS:ICN:0000163835","Collection","Dettke, GA","163835","UFRGS","Universidade Federal do Rio Grande do Sul (UFRGS)","","Dettke, GA","","SOUTH_AMERICA","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","Siderópolis","Santa Catarina","brazil",322,"Siderópolis",4217600,-49.52746,-28.583889,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.581389,-49.565,"original coordinates","original coordinates OK"
"35","Heisteria silvianii",1077400296,-28.443611,-49.498611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:05.870+0000","2018-10-24T15:38:05.687+0000",121,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2010-01-31T00:00:00",555,0,"Santa Catarina",2010,1,30,"2010-01-30T00:00:00","2018-10-11T17:23:57.000+0000","2018-12-06T14:17:56.656+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000021237","3498","FURB - Herbário Dr. Roberto Miguel Klein","Treviso","Nova Brasília.","pt","FURB",1077400296,"BRA:FURB:FURB:0000021237","Collection","Verdi, M.; Klettenberg, D.H. & Klemz, G.","21237","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 74 (Arbórea)","Verdi, M","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","Treviso","Santa Catarina","brazil",334,"Treviso",4218350,-49.490292,-28.498785,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.443611,-49.498611,"original coordinates","original coordinates OK"
"36","Heisteria silvianii",1829089162,-28.443611,-49.498611,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:17.738+0000","2018-11-24T12:32:17.765+0000",118,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2010-01-31T00:00:00",555,0,"Santa Catarina",2010,1,30,"2010-01-30T00:00:00","","2018-11-24T12:32:30.230+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000024911","3498","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Treviso","Nova Brasília","pt","HCF",1829089162,"BRA:UTFPR:HCF:0000024911","Collection","M. Verdi","24911","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbórea. Flor: cálice bordo. Floresta Ombrófila Densa, estágio avançado. Interior do fragmento (IFFSC 74).","M. Verdi","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","Treviso","Santa Catarina","brazil",334,"Treviso",4218350,-49.490292,-28.498785,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.443611,-49.498611,"original coordinates","original coordinates OK"
"37","Heisteria silvianii",1802964307,-26.366944,-49.236667,"gass84","fe8c1017-5941-4703-8f81-5023028a32ab","94a9c3b2-d54d-4938-811b-e91e091eeb28","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:50.882+0000","2018-10-11T11:56:24.199+0000",123,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2011-01-20T00:00:00",334,0,"Santa Catarina",2010,10,14,"2010-10-14T00:00:00","2018-09-28T11:54:54.000+0000","2018-12-08T07:13:36.463+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PACA-AGP - Herbarium Anchieta","BRA:IAP:PACA-AGP:0000115755","5808","PACA-AGP - Herbarium Anchieta","São Bento do Sul","braço esquerdo - APA Rio Vermelho/Humbold","pt","PACA-AGP",1802964307,"BRA:IAP:PACA-AGP:0000115755","Collection","Verdi & Dreveck","115755","IAP","Instituto Anchietano de Pesquisas (IAP)","Plano de manejo APA do Rio Vermelho/Humbold; estádio suces.: avançado; altura: 14m; cor/flor: verde Hábito: arbórea Ecossistema: floresta ombrófila densa","Verdi, M.","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.366944,-49.236667,"original coordinates","original coordinates OK"
"38","Heisteria silvianii",1848110224,-26.366944,-49.236667,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:35.774+0000","2018-10-24T15:38:57.503+0000",122,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2011-01-20T00:00:00",334,0,"Santa Catarina",2010,10,14,"2010-10-14T00:00:00","2018-10-01T14:32:03.000+0000","2018-12-08T15:07:35.470+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000063861","5808","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","São Bento do Sul","Braço Esquerdo - APA Rio Vermelho/Humbold.","pt","FLOR",1848110224,"BRA:UFSC:FLOR:0000063861","Collection","Verdi, M.; Dreveck, S.","63861","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","Plano de Manejo APA do Rio Vermelho/Humbold; Cor/Flor: Verde; Arbórea","Verdi, M.","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.366944,-49.236667,"original coordinates","original coordinates OK"
"39","Heisteria silvianii",1931783098,-26.366944,-49.236667,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:45.708+0000","2018-11-24T12:32:45.716+0000",128,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2011-01-20T00:00:00",334,0,"",2010,10,14,"2010-10-14T00:00:00","2018-11-23T16:25:20.000+0000","2018-12-07T06:15:06.762+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000011280","5808","CRI - Herbário Pe. Dr. Raulino Reitz","Brasil","Braço Esquerdo - APA Rio Vermelho/Humbold.","pt","CRI",1931783098,"BRA:UNESC:CRI:0000011280","Collection","M. Verdi; S. Dreveck","11280","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Floresta Ombrófila Densa","M. Verdi","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","Brasil","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-26.366944,-49.236667,"original coordinates","original coordinates outside municipality original in brasil falls in sao bento do sul"
"40","Heisteria silvianii",1077411432,-26.966667,-49.288055,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:12.622+0000","2018-10-24T15:38:09.977+0000",121,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2010-11-24T00:00:00",NA,NA,"Santa Catarina",2010,11,2,"2010-11-02T00:00:00","2018-10-11T17:23:57.000+0000","2018-12-06T14:18:00.867+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000032383","91","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","Warnow.","pt","FURB",1077411432,"BRA:FURB:FURB:0000032383","Collection","Uller, H.F.; Bartolomeu, P.E. & Teske, C.R.","32383","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Uller, HF","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.966667,-49.288055,"original coordinates","original coordinates OK"
"41","Heisteria silvianii",1086672162,-25,-48,"gass84,txmatfuz","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:45.711+0000","2017-12-29T14:11:26.167+0000",125,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2010-02-18T00:00:00",500,0,"Paraná",2009,2,7,"2009-02-07T00:00:00","2017-11-30T17:18:46.000+0000","2018-12-06T13:38:51.280+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000067270","282","UPCB - Herbário do Departamento de Botânica","Morretes","Parque Estadual Pico do Marumbi.","pt","UPCB",1086672162,"BRA:UFPR:UPCB:0000067270","Collection","Brotto, M.L.","67270","UFPR","Universidade Federal do Paraná, UFPR","Árvore de 6 m de alt., frutos amarelo-claro com cálice vermelho. Floresta Ombrófila Densa Submontana..","Brotto, M.L.","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25,-48,"original coordinates","original coordinates outside municipality original in morretes falls in cananeia"
"42","Heisteria silvianii",1077392945,-26.919444,-49.278611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:01.825+0000","2018-10-24T15:38:02.764+0000",121,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","1905-07-02T00:00:00",70,0,"Santa Catarina",2009,8,17,"2009-08-17T00:00:00","2018-10-11T17:23:57.000+0000","2018-12-06T14:17:53.613+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000013873","s.n.","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","Rua Marechal Deodoro da Fonseca, as margens do Rio Itajaí-Açu.","pt","FURB",1077392945,"BRA:FURB:FURB:0000013873","Collection","Teske, C.R.","13873","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Dettke, GA","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.919444,-49.278611,"original coordinates","original coordinates OK"
"43","Heisteria silvianii",1658202091,-17.610833,-53.261389,"gass84","0bcbd3a8-f22e-4350-a19d-a94fe6ca9738","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:21.520+0000","2018-09-25T15:43:28.984+0000",123,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2009-09-19T00:00:00",0,0,"Mato Grosso",2009,9,4,"2009-09-04T00:00:00","","2018-09-25T15:43:28.997+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFG - Herbário da Universidade Federal de Goiás","BRA:UFG:UFG:0000042698","2854","UFG - Herbário da Universidade Federal de Goiás","Alto Taquari","","pt","UFG",1658202091,"BRA:UFG:UFG:0000042698","Collection","Hashimoto, M.Y.; et al.","42698","UFG","Universidade Federal de Goiás (UFG)","","Hashimoto, M.Y.","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","Alto Taquari","Mato Grosso","brazil",2812,"Alto Taquari",5100607,-53.296401,-17.82661,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-17.610833,-53.261389,"original coordinates","original coordinates OK"
"44","Heisteria silvianii",1077394304,-26.73,-48.694444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:02.454+0000","2018-10-24T15:38:02.396+0000",121,"none","PRESERVED_SPECIMEN",7955659,6,7707728,220,934,4924615,3232590,7955659,7955659,"Heisteria silvianii Schwacke","Heisteria silvianii Schwacke","Plantae","Tracheophyta","Santalales","Erythropalaceae","Heisteria","Heisteria silvianii","Heisteria","silvianii","SPECIES","ACCEPTED","2009-10-10T00:00:00",17,0,"Santa Catarina",2009,10,10,"2009-10-10T00:00:00","2018-10-11T17:23:57.000+0000","2018-12-06T14:17:54.089+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000015216","1118","FURB - Herbário Dr. Roberto Miguel Klein","","Bela Vista.","pt","FURB",1077394304,"BRA:FURB:FURB:0000015216","Collection","Dreveck, S.; Carneiro, F.E.","15216","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 811 (Arbusto)","Dreveck, S","","","","","","",NA,"",NA,NA,"","","","","","","",NA,NA,"","","",NA,NA,"","","","","","","","","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.73,-48.694444,"original coordinates","original coordinates outside municipality original in  falls in balneario picarras"
