"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","language","ownerInstitutionCode","continent","references","created","associatedSequences","taxonID","higherClassification","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","identificationRemarks","fieldNotes","verbatimTaxonRank","nomenclaturalStatus","bibliographicCitation","georeferencedDate","georeferenceProtocol","georeferenceSources","coordinateUncertaintyInMeters","higherGeography","fieldNumber","organismID","datasetID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Tetrastylidium grandifolium",1835736407,-21.972222,-41.9475,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.186+0000","2018-09-24T19:59:02.223+0000",207,"none","PRESERVED_SPECIMEN",3686101,6,7707728,220,934,4940327,7326518,3686101,3686101,"Tetrastylidium grandifolium Sleumer","Tetrastylidium grandifolium Sleumer","Plantae","Tracheophyta","Santalales","Strombosiaceae","Tetrastylidium","Tetrastylidium grandifolium","Tetrastylidium","grandifolium","SPECIES","ACCEPTED","2018-07-27T00:00:00","Rio de Janeiro",2018,3,8,"2018-03-08T00:00:00","2018-07-27T17:30:57.026+0000","2018-12-09T09:26:12.547+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383246","1431","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","Trilha Morumbeca do Imbé. Parque Estadual do Desengano","RB",1835736407,"urn:catalog:JBRJ:RB:1383246","PhysicalObject","C. Baez; R. Gomes, T. Lima, R. Nines","RB01383246","RB 760856","JBRJ","Árvore matriz nº 160; CAP 125 cm; Folhas verdes discolores. Flores em botão nas axilas foliares.","M. Verdi",NA,NA,"","","","","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","",NA,"",NA,NA,"","","","Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.972222,-41.9475,"original coordinates","original coordinates OK"
"2","Tetrastylidium grandifolium",1840913029,-22.568056,-43.398611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.287+0000","2018-09-24T19:59:04.307+0000",207,"none","PRESERVED_SPECIMEN",3686101,6,7707728,220,934,4940327,7326518,3686101,3686101,"Tetrastylidium grandifolium Sleumer","Tetrastylidium grandifolium Sleumer","Plantae","Tracheophyta","Santalales","Strombosiaceae","Tetrastylidium","Tetrastylidium grandifolium","Tetrastylidium","grandifolium","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,4,18,"2018-04-18T00:00:00","2018-05-03T20:19:38.112+0000","2018-12-08T19:50:29.416+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386652","8648","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, Grade PPBio, Parcela 1. Floresta de encosta. Reserva Biológica do Tinguá","RB",1840913029,"urn:catalog:JBRJ:RB:1386652","PhysicalObject","Haroldo C. de Lima; L.B. do Nascimento, G.A. Queiroz, T. Fernandes, R. Albuquerque & L.C.G. Rodrigues","RB01386652","RB 764233","JBRJ","Árvore com 8 m alt. Tronco com casca lisa, DAP 34,5 cm. Frutos jovens esverdeados. Muito frequente.","",NA,NA,"","","","","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","",NA,"",NA,NA,"","","","Nova Iguaçu","Rio de Janeiro","brazil",1460,"Nova Iguaçu",3303500,-43.503733,-22.689201,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.568056,-43.398611,"original coordinates","original coordinates OK"
"3","Tetrastylidium grandifolium",1840912798,-22.396389,-42.739444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.160+0000","2018-09-24T19:59:04.206+0000",207,"none","PRESERVED_SPECIMEN",3686101,6,7707728,220,934,4940327,7326518,3686101,3686101,"Tetrastylidium grandifolium Sleumer","Tetrastylidium grandifolium Sleumer","Plantae","Tracheophyta","Santalales","Strombosiaceae","Tetrastylidium","Tetrastylidium grandifolium","Tetrastylidium","grandifolium","SPECIES","ACCEPTED","2018-07-24T00:00:00","Rio de Janeiro",2018,4,6,"2018-04-06T00:00:00","2018-07-27T17:07:24.583+0000","2018-12-08T19:50:29.167+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386428","1579","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cachoeiras de Macacu","Guapiaçu. REGUA -Trilha Vermelha e início da bifurcação para a Trilha Cinza. Parque Estadual dos Três Picos/Reserva Ecológica de Guapiaçu","RB",1840912798,"urn:catalog:JBRJ:RB:1386428","PhysicalObject","C. Baez; E. P. Fernandez & R. C. Gomes","RB01386428","RB 764011","JBRJ","Árvore matriz nº 148; CAP 120 cm; Folhas coriáceas glabras discolores. Frutos verdes uniloculares","M. Gomes",NA,NA,"","","","","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","",NA,"",NA,NA,"","","","Cachoeiras de Macacu","Rio de Janeiro","brazil",1523,"Cachoeiras de Macacu",3300803,-42.729308,-22.515423,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.396389,-42.739444,"original coordinates","original coordinates OK"
"4","Tetrastylidium grandifolium",1587296843,-25.178056,-48.303333,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:56.526+0000","2017-12-29T14:11:34.521+0000",125,"none","PRESERVED_SPECIMEN",3686101,6,7707728,220,934,4940327,7326518,3686101,3686101,"Tetrastylidium grandifolium Sleumer","Tetrastylidium grandifolium Sleumer","Plantae","Tracheophyta","Santalales","Strombosiaceae","Tetrastylidium","Tetrastylidium grandifolium","Tetrastylidium","grandifolium","SPECIES","ACCEPTED","2017-02-01T00:00:00","Paraná",2017,2,4,"2017-02-04T00:00:00","","2018-07-07T03:37:47.315+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000089883","1151","UPCB - Herbário do Departamento de Botânica","Guaraqueçaba","RPPN Salto Morato","UPCB",1587296843,"BRA:UFPR:UPCB:0000089883","Collection","Völtz, R.R.","89883","","UFPR","Árvore 10 m alt. em clareira na Floresta Ombrófila Densa Submontana; botões florais flavos e pétalas flavo-esverdeadas..","Völtz, R.R.",100,0,"pt","Universidade Federal do Paraná, UFPR","","","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","",NA,"",NA,NA,"","","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.178056,-48.303333,"original coordinates","original coordinates OK"
"5","Tetrastylidium grandifolium",1413714273,-15.299167,-39.004167,"gass84","fffdea53-c113-4cdc-896e-a9c5fd726591","1c72778c-05de-4f31-b83a-ff541ce5dff7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:29.695+0000","2018-09-25T15:15:15.579+0000",81,"none","PRESERVED_SPECIMEN",3686101,6,7707728,220,934,4940327,7326518,3686101,3686101,"Tetrastylidium grandifolium Sleumer","Tetrastylidium grandifolium Sleumer","Plantae","Tracheophyta","Santalales","Strombosiaceae","Tetrastylidium","Tetrastylidium grandifolium","Tetrastylidium","grandifolium","SPECIES","ACCEPTED","2016-10-01T00:00:00","Bahia",2016,11,2,"2016-11-02T00:00:00","2018-08-22T12:17:49.000+0000","2018-12-07T13:11:00.591+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UESC - Herbário Universidade Estadual de Santa Cruz","BRA:UESC:UESC:0000021793","5259","UESC - Herbário Universidade Estadual de Santa Cruz","Una","Comandatuba","UESC",1413714273,"BRA:UESC:UESC:0000021793","Collection","L.A.Mattos Silva","21793","","UESC","Restinga Alta. Solo arenoso.; Árvore, 18m de alt. X 90cm de circunferência.","L.A.Mattos-Silva",8,0,"pt","Universidade Estadual de Santa Cruz (UESC)","","","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","",NA,"",NA,NA,"","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.299167,-39.004167,"original coordinates","original coordinates OK"
"6","Tetrastylidium grandifolium",1213523864,-26.008611,-48.78,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.424+0000","2018-10-24T15:38:16.591+0000",121,"none","PRESERVED_SPECIMEN",3686101,6,7707728,220,934,4940327,7326518,3686101,3686101,"Tetrastylidium grandifolium Sleumer","Tetrastylidium grandifolium Sleumer","Plantae","Tracheophyta","Santalales","Strombosiaceae","Tetrastylidium","Tetrastylidium grandifolium","Tetrastylidium","grandifolium","SPECIES","ACCEPTED","2015-10-30T00:00:00","Santa Catarina",2015,10,30,"2015-10-30T00:00:00","","2018-10-24T15:38:53.643+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048670","2696","FURB - Herbário Dr. Roberto Miguel Klein","Garuva","Palmital.","FURB",1213523864,"BRA:FURB:FURB:0000048670","Collection","Oliveira, A.A. de","48670","","Universidade Regional de Blumenau, FURB","","Oliveira, AA de",39,0,"pt","Universidade Regional de Blumenau, FURB","","","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","",NA,"",NA,NA,"","","","Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.008611,-48.78,"original coordinates","original coordinates OK"
"7","Tetrastylidium grandifolium",1944981757,-15.839722,-39.600556,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:52.891+0000","2018-11-24T12:34:52.917+0000",122,"none","PRESERVED_SPECIMEN",3686101,6,7707728,220,934,4940327,7326518,3686101,3686101,"Tetrastylidium grandifolium Sleumer","Tetrastylidium grandifolium Sleumer","Plantae","Tracheophyta","Santalales","Strombosiaceae","Tetrastylidium","Tetrastylidium grandifolium","Tetrastylidium","grandifolium","SPECIES","ACCEPTED","none","Bahia",2014,11,24,"2014-11-24T00:00:00","","2018-11-24T12:36:00.900+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150685","646","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITAPEBÍ","Conglomerado BA_1367-4-9-47","CEPEC",1944981757,"BRA:CEPLAC:CEPEC:0000150685","Collection","Oliveira, N.E.","150685","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa",NA,NA,"pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","",NA,"",NA,NA,"","","","ITAPEBÍ","Bahia","brazil",3085,"Itapebi",2916302,-39.667055,-15.906971,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.839722,-39.600556,"original coordinates","original coordinates OK"
"8","Tetrastylidium grandifolium",1899818548,-15.281944,-39.181667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.990+0000","2018-12-03T16:15:52.627+0000",122,"none","PRESERVED_SPECIMEN",3686101,6,7707728,220,934,4940327,7326518,3686101,3686101,"Tetrastylidium grandifolium Sleumer","Tetrastylidium grandifolium Sleumer","Plantae","Tracheophyta","Santalales","Strombosiaceae","Tetrastylidium","Tetrastylidium grandifolium","Tetrastylidium","grandifolium","SPECIES","ACCEPTED","2013-11-01T00:00:00","Bahia",2013,3,27,"2013-03-27T00:00:00","2018-08-28T19:14:52.000+0000","2018-12-03T16:16:10.606+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121311","1529","ALCB - Herbário Alexandre Leal Costa","Una","","ALCB",1899818548,"BRA:UFBA:ALCB:0000121311","Collection","Gomes, FS","121311","","Universidade Federal da Bahia (UFBA)","Material estéril. 35.1, parcela05.","Gomes, FS",NA,NA,"pt","Universidade Federal da Bahia (UFBA)","SOUTH_AMERICA","","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","",NA,"",NA,NA,"","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.281944,-39.181667,"original coordinates","original coordinates OK"
"9","Tetrastylidium grandifolium",1135946291,-26.07829,-49.44963,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:43.346+0000","2018-01-05T16:39:51.294+0000",81,"none","PRESERVED_SPECIMEN",3686101,6,7707728,220,934,4940327,7326518,3686101,3686101,"Tetrastylidium grandifolium Sleumer","Tetrastylidium grandifolium Sleumer","Plantae","Tracheophyta","Santalales","Strombosiaceae","Tetrastylidium","Tetrastylidium grandifolium","Tetrastylidium","grandifolium","SPECIES","ACCEPTED","2013-03-27T00:00:00","São Paulo",2013,3,27,"2013-03-27T00:00:00","2015-08-18T19:41:46.000+0000","2018-12-06T21:48:29.651+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA128761","808","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Tapiraí","Trilha Dezembro entre UHE Alecrim e UHE Porto Raso. Floresta Ombrófila Densa na margem do Rio Dezembro.","ESA",1135946291,"BRA:ESALQ:ESA:0ESA128761","Collection","Cabral, F.N.","ESA128761","","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","Ivanauskas, N.M.",NA,NA,"pt","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","",NA,"",NA,NA,"","","","Tapiraí","São Paulo","brazil",1050,"Tapiraí",3553500,-47.619531,-24.008322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-26.07829,-49.44963,"original coordinates","original coordinates outside municipality original in tapirai falls in pien"
"10","Tetrastylidium grandifolium",1135946312,-24.03041,-47.34875,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:43.309+0000","2018-01-05T16:39:51.330+0000",81,"none","PRESERVED_SPECIMEN",3686101,6,7707728,220,934,4940327,7326518,3686101,3686101,"Tetrastylidium grandifolium Sleumer","Tetrastylidium grandifolium Sleumer","Plantae","Tracheophyta","Santalales","Strombosiaceae","Tetrastylidium","Tetrastylidium grandifolium","Tetrastylidium","grandifolium","SPECIES","ACCEPTED","none","São Paulo",2013,3,31,"2013-03-31T00:00:00","2015-08-18T19:41:46.000+0000","2018-12-06T21:48:29.596+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA128760","121B","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Tapiraí","Reserva Particular da Votorantim (CBA). UHE Barra Trilha da Vila dos Moradores em direção à Caixa d#?#água (aprox. 2km). Floresta Ombrófila Densa","ESA",1135946312,"BRA:ESALQ:ESA:0ESA128760","Collection","Virillo, C.B.","ESA128760","","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","Ivanauskas, N.M.",NA,NA,"pt","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","","","",NA,"","","","","",NA,"","",NA,"","","","","","","","","","",NA,"",NA,NA,"","","","Tapiraí","São Paulo","brazil",1050,"Tapiraí",3553500,-47.619531,-24.008322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.03041,-47.34875,"original coordinates","original coordinates outside municipality original in tapirai falls in miracatu"
