"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","elevation","elevationAccuracy","preparations","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","individualCount","fieldNumber","verbatimLocality","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks","verbatimTaxonRank","higherClassification","typeStatus","higherGeography","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Coccoloba ramosisissima",1265936430,-13.483333,-39.033333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.599+0000","2018-12-03T16:15:59.832+0000",122,"none","PRESERVED_SPECIMEN",4036010,6,7707728,220,422,2416,2888822,4036020,4036020,"Coccoloba ramosissima Wedd.","Coccoloba ramosisissima Wedd.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba ramosisissima","Coccoloba","ramosissima","SPECIES","SYNONYM","2016-03-01T00:00:00","SOUTH_AMERICA","Bahia",2016,2,25,"2016-02-25T00:00:00","2018-08-28T19:16:29.000+0000","2018-12-03T16:16:37.458+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000122930","s.n.","ALCB - Herbário Alexandre Leal Costa","Cairú","Ilha de Boipeba.","pt","ALCB",1265936430,"BRA:UFBA:ALCB:0000122930","Collection","Alves, R","122930","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ramificado. Folhas coriáceas, discolores. Inflorescência com botões verdes.","Guedes, ML","","",NA,NA,"","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","","","",NA,"","","","Cairú","Bahia","brazil",3402,"Cairu",2905404,-38.983317,-13.507976,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.483333,-39.033333,"original coordinates","original coordinates OK"
"2","Coccoloba ramosisissima",1840912644,-6.004444,-35.161111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.066+0000","2018-09-24T19:59:04.108+0000",207,"none","PRESERVED_SPECIMEN",4036010,6,7707728,220,422,2416,2888822,4036020,4036020,"Coccoloba ramosissima Wedd.","Coccoloba ramosisissima Wedd.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba ramosisissima","Coccoloba","ramosissima","SPECIES","SYNONYM","2016-07-20T00:00:00","","Rio Grande do Norte",2016,3,30,"2016-03-30T00:00:00","2018-04-30T13:48:05.580+0000","2018-12-08T19:50:29.040+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386282","171","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nísia Floresta","""Lagoa Amarela""","","RB",1840912644,"urn:catalog:JBRJ:RB:1386282","PhysicalObject","Sousa, V. F.","RB01386282","JBRJ","","frutos imaturos verdes","Sousa, V. F.","RB 763870","Restinga",NA,NA,"","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","","","",NA,"","","","Nísia Floresta","Rio Grande do Norte","brazil",4872,"Nísia Floresta",2408201,-35.172955,-6.055462,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-6.004444,-35.161111,"original coordinates","original coordinates OK"
"3","Coccoloba ramosisissima",1944983386,-12.135556,-38.419167,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.192+0000","2018-11-24T12:34:55.214+0000",122,"none","PRESERVED_SPECIMEN",4036010,6,7707728,220,422,2416,2888822,4036020,4036020,"Coccoloba ramosissima Wedd.","Coccoloba ramosisissima Wedd.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba ramosisissima","Coccoloba","ramosissima","SPECIES","SYNONYM","none","","Bahia",2016,3,4,"2016-03-04T00:00:00","","2018-11-24T12:36:01.829+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153328","219","CEPEC - Herbário do Centro de Pesquisas do Cacau","alagoinhas","Conglomerado BA_674-2-10-20RN","pt","CEPEC",1944983386,"BRA:CEPLAC:CEPEC:0000153328","Collection","Schulte, T.F.","153328","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","5/5/2017","",NA,NA,"","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","","","",NA,"","","","alagoinhas","Bahia","brazil",3580,"Alagoinhas",2900702,-38.399441,-12.109646,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.135556,-38.419167,"original coordinates","original coordinates OK"
"4","Coccoloba ramosisissima",1944854145,-10.292661,-36.607467,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:16.530+0000","2018-11-23T18:21:16.573+0000",125,"none","PRESERVED_SPECIMEN",4036010,6,7707728,220,422,2416,2888822,4036020,4036020,"Coccoloba ramosissima Wedd.","Coccoloba ramosisissima Wedd.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba ramosisissima","Coccoloba","ramosissima","SPECIES","SYNONYM","2016-06-09T00:00:00","","Sergipe",2016,5,16,"2016-05-16T00:00:00","","2018-11-23T18:22:17.086+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000064504","578","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Santana do São Francisco","Povoado Saúde, Fazenda Mãe Natureza.","pt","MAC",1944854145,"BRA:IMA:MAC:0000064504","Collection","G.M.A.Mattos; E.Santos; G.S.Freire; J.A.R.Fonseca","64504","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arbusto ca. 3,2 m. Flores esverdeadas. Frutos verdes.; Ecótono: Caatinga e Mata Atlântica.","B.D.Silva","","",NA,NA,"","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","","","",NA,"","","","Santana do São Francisco","Sergipe","brazil",3867,"Santana do São Francisco",2806404,-36.636243,-10.287096,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.292661,-36.607467,"original coordinates","original coordinates OK"
"5","Coccoloba ramosisissima",1503029266,-3.001389,-41.151667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.241+0000","2018-09-10T18:27:49.022+0000",124,"none","PRESERVED_SPECIMEN",4036010,6,7707728,220,422,2416,2888822,4036020,4036020,"Coccoloba ramosissima Wedd.","Coccoloba ramosisissima Wedd.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba ramosisissima","Coccoloba","ramosissima","SPECIES","SYNONYM","2018-07-01T00:00:00","","Ceará",2016,6,10,"2016-06-10T00:00:00","2018-09-06T19:39:51.000+0000","2018-12-08T12:54:57.838+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000228321","4226","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Barroquinha","Margem da CE-187, entre Barroquinha e Bitupitá, ca. 3 km depois da cidade.","pt","HUEFS",1503029266,"BRA:UEFS:HUEFS:0000228321","Collection","Souza, E.B.","228321","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Área de Floresta de Tabuleiro sobre solos arenosos.","J.L.Costa-Lima","","",60,0,"","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","","","",NA,"","","","Barroquinha","Ceará","brazil",5375,"Barroquinha",2302057,-41.17189,-2.972345,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.001389,-41.151667,"original coordinates","original coordinates OK"
"6","Coccoloba ramosisissima",1702656646,-2.479,-44.053583,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:31.229+0000","2018-11-23T18:22:31.335+0000",122,"none","PRESERVED_SPECIMEN",4036010,6,7707728,220,422,2416,2888822,4036020,4036020,"Coccoloba ramosissima Wedd.","Coccoloba ramosisissima Wedd.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba ramosisissima","Coccoloba","ramosissima","SPECIES","SYNONYM","none","","Maranhão",2016,10,9,"2016-10-09T00:00:00","2018-11-01T18:58:20.000+0000","2018-12-08T11:34:43.416+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000009732","23","MAR - Herbário do Maranhão","São José de Ribamar","Restinga da Praia de Panaquatira","pt","MAR",1702656646,"BRA:UFMA:MAR:0000009732","Collection","BELFORT, L.","9732","UFMA","Universidade Federal do Maranhão (UFMA)","Arbusto com 2.40m de altura em estágio vegetativo. Fitossociologia (T2P20P2).","","","",NA,NA,"","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","","","",NA,"","","","São José de Ribamar","Maranhão","brazil",5413,"São José de Ribamar",2111201,-44.094879,-2.585859,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.479,-44.053583,"original coordinates","original coordinates outside municipality original in sao jose de ribamar falls in paco do lumiar"
"7","Coccoloba ramosisissima",1135818885,-4.13685,-38.339156,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:33.275+0000","2018-09-24T19:20:46.169+0000",128,"none","PRESERVED_SPECIMEN",4036010,6,7707728,220,422,2416,2888822,4036020,4036020,"Coccoloba ramosissima Wedd.","Coccoloba ramosisissima Wedd.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba ramosisissima","Coccoloba","ramosissima","SPECIES","SYNONYM","2015-05-29T00:00:00","SOUTH_AMERICA","Ceará",2015,3,20,"2015-03-20T00:00:00","2018-08-13T19:48:59.000+0000","2018-12-06T21:47:02.503+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000058108","24","EAC - Herbário Prisco Bezerra","Cascavel","Distrito de Guanacés.","pt","EAC",1135818885,"BRA:UFC:EAC:0000058108","Collection","Araújo, K.C.","58108","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Flor branca.","Moura, R.L.","","",NA,NA,"","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","","","",NA,"","","","Cascavel","Ceará","brazil",5182,"Cascavel",2303501,-38.299918,-4.237846,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-4.13685,-38.339156,"original coordinates","original coordinates OK"
"8","Coccoloba ramosisissima",1844892380,-5.873611,-35.245833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.383+0000","2018-09-24T19:59:04.353+0000",207,"none","PRESERVED_SPECIMEN",4036010,6,7707728,220,422,2416,2888822,4036020,4036020,"Coccoloba ramosissima Wedd.","Coccoloba ramosisissima Wedd.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba ramosisissima","Coccoloba","ramosissima","SPECIES","SYNONYM","none","","Rio Grande do Norte",2015,4,1,"2015-04-01T00:00:00","2018-05-04T17:30:04.863+0000","2018-12-09T18:54:25.831+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386819","321","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Parnamirim","Bairro de Emaús. Antiga Fazenda Emaús. Prolongamento da av. Prudente de Morais","","RB",1844892380,"urn:catalog:JBRJ:RB:1386819","PhysicalObject","E.O.Moura; A.S.Soares","RB01386819","JBRJ","","","","RB 764400","Fragmento de Floresta Estacional Semidecidual. Solo arenoso",NA,NA,"","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","","","",NA,"","","","Parnamirim","Rio Grande do Norte","brazil",4907,"Parnamirim",2403251,-35.229896,-5.914352,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.873611,-35.245833,"original coordinates","original coordinates OK"
"9","Coccoloba ramosisissima",1324592662,-5.931033,-35.194717,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:32.991+0000","2018-11-24T12:33:33.009+0000",128,"none","PRESERVED_SPECIMEN",4036010,6,7707728,220,422,2416,2888822,4036020,4036020,"Coccoloba ramosissima Wedd.","Coccoloba ramosisissima Wedd.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba ramosisissima","Coccoloba","ramosissima","SPECIES","SYNONYM","2015-01-01T00:00:00","SOUTH_AMERICA","Rio Grande do Norte",2015,5,25,"2015-05-25T00:00:00","2018-11-05T21:19:10.000+0000","2018-12-06T08:55:09.047+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000062558","JPB-62558","JPB - Herbário Lauro Pires Xavier","Parnamirim","Mata Jiqui - Fazenda EMPARN (Pesquisa Agropecuária do Rio Grande do Norte).","pt","JPB",1324592662,"BRA:UFPB:JPB:0000062558","Collection","Mello, PPAC; Lima, JR","62558","UFPB","Universidade Federal da Paraíba, UFPB","Árvore ca. 2,5 m de altura; Fruto seco; Tabuleiro; HABITAT: Tabuleiro; DESC: Árvore ca. 2,5 m de altura; Fruto seco","Mello, PPAC","","",50,0,"","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","","","",NA,"","","","Parnamirim","Rio Grande do Norte","brazil",4907,"Parnamirim",2403251,-35.229896,-5.914352,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.931033,-35.194717,"original coordinates","original coordinates OK"
"10","Coccoloba ramosisissima",1844892534,-5.849167,-35.229444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.501+0000","2018-09-24T19:59:04.468+0000",207,"none","PRESERVED_SPECIMEN",4036010,6,7707728,220,422,2416,2888822,4036020,4036020,"Coccoloba ramosissima Wedd.","Coccoloba ramosisissima Wedd.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba ramosisissima","Coccoloba","ramosissima","SPECIES","SYNONYM","none","","Rio Grande do Norte",2015,6,29,"2015-06-29T00:00:00","2018-05-09T13:29:03.738+0000","2018-12-09T18:54:25.830+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386991","1661","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Natal","","","RB",1844892534,"urn:catalog:JBRJ:RB:1386991","PhysicalObject","Roque, A.A.","RB01386991","JBRJ","","Folhas verdes-escuras. Flores brancas","","RB 764569","Restinga",NA,NA,"","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","",NA,"","","","","","",NA,"","","","Natal","Rio Grande do Norte","brazil",4933,"Natal",2408102,-35.228798,-5.803114,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.849167,-35.229444,"original coordinates","original coordinates OK"
