"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","modified","continent","fieldNotes","individualCount","coordinateUncertaintyInMeters","institutionID","county","occurrenceStatus","reproductiveCondition","georeferencedDate","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","verbatimLocality","disposition","collectionID","georeferenceSources","references","habitat","nomenclaturalCode","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","fieldNumber","identificationRemarks","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","organismID","datasetID","accessRights","higherClassification","rights","depth","depthAccuracy","scientificNameID","dynamicProperties","vernacularName","eventTime","locationID","identificationID","parentNameUsage","verbatimTaxonRank","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Coccoloba declinata",1944983729,-13.113333,-38.895556,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.648+0000","2018-11-24T12:34:55.694+0000",122,"none","PRESERVED_SPECIMEN",7291221,6,7707728,220,422,2416,2888822,7291221,7291221,"Coccoloba declinata (Vell.) Mart.","Coccoloba declinata (Vell.) Mart.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba declinata","Coccoloba","declinata","SPECIES","ACCEPTED","none","Bahia",2016,2,22,"2016-02-22T00:00:00","2018-11-24T12:36:01.998+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153637","1234","CEPEC - Herbário do Centro de Pesquisas do Cacau","JAGUARIPE","Conglomerado BA_903-1-3-13","pt","CEPEC",1944983729,"BRA:CEPLAC:CEPEC:0000153637","Collection","Santos, E.A.","153637","5/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa",NA,NA,"","","",NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","JAGUARIPE","Bahia","brazil",3444,"Jaguaripe",2917805,-38.980533,-13.115302,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.113333,-38.895556,"original coordinates","original coordinates OK"
"2","Coccoloba declinata",1944983837,-12.266667,-38.966667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.810+0000","2018-11-24T12:34:55.836+0000",122,"none","PRESERVED_SPECIMEN",7291221,6,7707728,220,422,2416,2888822,7291221,7291221,"Coccoloba declinata (Vell.) Mart.","Coccoloba declinata (Vell.) Mart.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba declinata","Coccoloba","declinata","SPECIES","ACCEPTED","none","Bahia",2016,2,29,"2016-02-29T00:00:00","2018-11-24T12:36:02.038+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153754","1352","CEPEC - Herbário do Centro de Pesquisas do Cacau","FEIRA DE SANTANA","Conglomerado BA_670_F-3-10-71","pt","CEPEC",1944983837,"BRA:CEPLAC:CEPEC:0000153754","Collection","Santos, E.A.","153754","5/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa",NA,NA,"","","",NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","FEIRA DE SANTANA","Bahia","brazil",3568,"Feira de Santana",2910800,-39.035855,-12.189517,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.266667,-38.966667,"original coordinates","original coordinates OK"
"3","Coccoloba declinata",1944983758,-12.771944,-39.523333,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.689+0000","2018-11-24T12:34:55.740+0000",122,"none","PRESERVED_SPECIMEN",7291221,6,7707728,220,422,2416,2888822,7291221,7291221,"Coccoloba declinata (Vell.) Mart.","Coccoloba declinata (Vell.) Mart.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba declinata","Coccoloba","declinata","SPECIES","ACCEPTED","none","Bahia",2016,2,24,"2016-02-24T00:00:00","2018-11-24T12:36:01.999+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153712","1309","CEPEC - Herbário do Centro de Pesquisas do Cacau","SANTA TEREsINHA","Conglomerado BA_855_P8-2-10-7RN","pt","CEPEC",1944983758,"BRA:CEPLAC:CEPEC:0000153712","Collection","Santos, E.A.","153712","5/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa",NA,NA,"","","",NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","SANTA TEREsINHA","Bahia","brazil",3501,"Santa Teresinha",2928505,-39.570568,-12.729871,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.771944,-39.523333,"original coordinates","original coordinates OK"
"4","Coccoloba declinata",1275068249,-23.130278,-44.730278,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:59.360+0000","2018-09-10T18:27:46.461+0000",124,"none","PRESERVED_SPECIMEN",7291221,6,7707728,220,422,2416,2888822,7291221,7291221,"Coccoloba declinata (Vell.) Mart.","Coccoloba declinata (Vell.) Mart.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba declinata","Coccoloba","declinata","SPECIES","ACCEPTED","2018-06-01T00:00:00","Rio de Janeiro",2015,10,23,"2015-10-23T00:00:00","2018-09-10T18:28:14.148+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000222788","902","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Parati","Conglomerado 294-4-10-1-R.","pt","HUEFS",1275068249,"BRA:UEFS:HUEFS:0000222788","Collection","Silva, L.","222788","","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta ombrófila densa.","E.Melo",NA,NA,"","","",NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Parati","Rio de Janeiro","brazil",1288,"Parati",3303807,-44.707016,-23.148607,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-23.130278,-44.730278,"original coordinates","original coordinates outside municipality original in parati falls in paraty"
"5","Coccoloba declinata",1944978293,-14.219722,-39.059444,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.331+0000","2018-11-24T12:34:47.354+0000",122,"none","PRESERVED_SPECIMEN",7291221,6,7707728,220,422,2416,2888822,7291221,7291221,"Coccoloba declinata (Vell.) Mart.","Coccoloba declinata (Vell.) Mart.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba declinata","Coccoloba","declinata","SPECIES","ACCEPTED","none","Bahia",2014,9,5,"2014-09-05T00:00:00","2018-11-24T12:35:58.543+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142453","120","CEPEC - Herbário do Centro de Pesquisas do Cacau","MARAÚ","Conglomerado BA_1186-2-10-13 R","pt","CEPEC",1944978293,"BRA:CEPLAC:CEPEC:0000142453","Collection","Rocha, F.O.","142453","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Duplicatas: RB","Sem Informação",NA,NA,"","","",NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","MARAÚ","Bahia","brazil",3329,"Maraú",2920700,-39.150172,-14.151743,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.219722,-39.059444,"original coordinates","original coordinates OK"
"6","Coccoloba declinata",1077476925,-19.146222,-40.064778,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:07.685+0000","2018-11-24T12:32:07.734+0000",118,"none","PRESERVED_SPECIMEN",7291221,6,7707728,220,422,2416,2888822,7291221,7291221,"Coccoloba declinata (Vell.) Mart.","Coccoloba declinata (Vell.) Mart.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba declinata","Coccoloba","declinata","SPECIES","ACCEPTED","2013-02-04T00:00:00","Espírito Santo",2013,2,2,"2013-02-02T00:00:00","2018-12-06T14:18:25.444+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000011660","4532","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Sooretama","Reserva Natural da Vale - RNV","pt","HCF",1077476925,"BRA:UTFPR:HCF:0000011660","Collection","M.G. Caxambu","11660","","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore, ca. 5 m, heliófita. Frutos imaturos verdes. Orla de floresta.","G.S. Siqueira",57,0,"2018-10-30T18:02:21.000+0000","","",NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Sooretama","Espírito Santo","brazil",2620,"Sooretama",3205010,-40.147841,-19.071247,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.146222,-40.064778,"original coordinates","original coordinates outside municipality original in sooretama falls in linhares"
"7","Coccoloba declinata",1801143288,-19.08464,-40.03532,"gass84","0ec3229f-2b53-484e-817a-de8ceb1fce2b","cc8ec135-6ade-4a8e-8b31-475dc1d3c433","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.239+0000","2017-12-29T14:16:00.874+0000",125,"none","PRESERVED_SPECIMEN",7291221,6,7707728,220,422,2416,2888822,7291221,7291221,"Coccoloba declinata (Vell.) Mart.","Coccoloba declinata (Vell.) Mart.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba declinata","Coccoloba","declinata","SPECIES","ACCEPTED","2013-02-04T00:00:00","Espirito Santo",2013,2,2,"2013-02-02T00:00:00","2018-12-08T01:46:29.538+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","BRA:UTFPR:DVPR:0000003682","4532","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","Sooretama","Reserva Natural da Vale- RNV.","pt","DVPR",1801143288,"BRA:UTFPR:DVPR:0000003682","Collection","Caxambu, M.G.; et al.; et al.","3682","","UTFPR","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore, ca. 5 m, heliófita. Frutos imaturos verdes.; Relevo: suave-ondualdo. Orla de floresta.","Siqueira, G.S.",57,0,"2017-12-13T17:11:43.000+0000","","",NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Sooretama","Espirito Santo","brazil",2620,"Sooretama",3205010,-40.147841,-19.071247,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.08464,-40.03532,"original coordinates","original coordinates outside municipality original in sooretama falls in linhares"
"8","Coccoloba declinata",1899818481,-15.297222,-39.184722,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.983+0000","2018-12-03T16:15:52.198+0000",122,"none","PRESERVED_SPECIMEN",7291221,6,7707728,220,422,2416,2888822,7291221,7291221,"Coccoloba declinata (Vell.) Mart.","Coccoloba declinata (Vell.) Mart.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba declinata","Coccoloba","declinata","SPECIES","ACCEPTED","2013-11-01T00:00:00","Bahia",2013,3,27,"2013-03-27T00:00:00","2018-12-03T16:16:08.848+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121271","1490","ALCB - Herbário Alexandre Leal Costa","Una","","pt","ALCB",1899818481,"BRA:UFBA:ALCB:0000121271","Collection","Gomes, FS","121271","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Material estéril.","Gomes, FS",NA,NA,"2018-08-28T19:16:26.000+0000","SOUTH_AMERICA","",NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.297222,-39.184722,"original coordinates","original coordinates OK"
"9","Coccoloba declinata",1424482041,-22.916667,-42.233333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:48.145+0000","2018-09-24T20:04:01.363+0000",207,"none","PRESERVED_SPECIMEN",7291221,6,7707728,220,422,2416,2888822,7291221,7291221,"Coccoloba declinata (Vell.) Mart.","Coccoloba declinata (Vell.) Mart.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba declinata","Coccoloba","declinata","SPECIES","ACCEPTED","none","Rio de Janeiro",2012,3,7,"2012-03-07T00:00:00","2018-12-06T17:00:51.674+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:856591","AC032","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","APA de Massambaba.","","RB",1424482041,"urn:catalog:JBRJ:RB:856591","PhysicalObject","Carvalho, A.S.R.","RB00856591","RB 598663","JBRJ","","Fruto verde.","",NA,NA,"","","",NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.916667,-42.233333,"original coordinates","original coordinates outside municipality original in rio de janeiro falls in arraial do cabo"
"10","Coccoloba declinata",1087686288,-11.382639,-37.425861,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:00.144+0000","2018-09-24T19:50:11.410+0000",132,"none","PRESERVED_SPECIMEN",7291221,6,7707728,220,422,2416,2888822,7291221,7291221,"Coccoloba declinata (Vell.) Mart.","Coccoloba declinata (Vell.) Mart.","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba declinata","Coccoloba","declinata","SPECIES","ACCEPTED","2013-12-11T00:00:00","Sergipe",2012,4,17,"2012-04-17T00:00:00","2018-12-08T13:05:59.109+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000023224","140","ASE - Herbário da Universidade Federal de Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto","pt","ASE",1087686288,"BRA:UFS:ASE:0000023224","Collection","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","23224","","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Com frutos verdes.; Com frutos verdes.; Mata Atlântica.","Silva, ACC",NA,NA,"2018-08-31T18:30:16.000+0000","SOUTH_AMERICA","",NA,NA,"","",NA,NA,"",NA,"",NA,"",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Santa Luzia do Itanhy","Sergipe","brazil",3694,"Santa Luzia do Itanhy",2806305,-37.507024,-11.361095,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.382639,-37.425861,"original coordinates","original coordinates OK"
