"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","references","created","associatedSequences","taxonID","higherClassification","identifiedBy","continent","otherCatalogNumbers","habitat","institutionID","county","preparations","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","nomenclaturalStatus","bibliographicCitation","coordinateUncertaintyInMeters","verbatimTaxonRank","fieldNotes","fieldNumber","verbatimLocality","identificationRemarks","higherGeography","organismID","datasetID","accessRights","verbatimElevation","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Coccoloba glaziovii",1503028904,-13.945833,-40.112778,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.104+0000","2018-09-10T18:27:48.810+0000",124,"none","PRESERVED_SPECIMEN",4032445,6,7707728,220,422,2416,2888822,4032445,4032445,"Coccoloba glaziovii Lindau","Coccoloba glaziovii Lindau","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba glaziovii","Coccoloba","glaziovii","SPECIES","ACCEPTED","none",600,0,"Bahia",2016,8,20,"2016-08-20T00:00:00","2018-09-06T19:39:40.000+0000","2018-12-08T12:54:57.620+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000227815","13267","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jequié","Serra dos Brejões.","pt","HUEFS",1503028904,"BRA:UEFS:HUEFS:0000227815","Collection","Melo, E.","227815","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata estacional de encosta.","","","",NA,"","","","","","","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Jequié","Bahia","brazil",3357,"Jequié",2918001,-40.159646,-13.871669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.945833,-40.112778,"original coordinates","original coordinates OK"
"2","Coccoloba glaziovii",1941524123,-24.18,-47.92,"cudc,gass84","ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","none","9e4f3516-2b98-4700-a39a-3f109252508c","GB","DWC_ARCHIVE","2018-12-11T20:26:17.212+0000","2018-11-19T16:43:10.486+0000",95,"none","PRESERVED_SPECIMEN",4032445,6,7707728,220,422,2416,2888822,4032445,4032445,"Coccoloba glaziovii Lindau","Coccoloba glaziovii Lindau","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba glaziovii","Coccoloba","glaziovii","SPECIES","ACCEPTED","none",400,NA,"",2012,6,1,"2012-06-01T00:00:00","2018-10-04T00:00:00.000+0000","2018-12-07T16:02:14.275+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","MG718624","","","","Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State","","",1941524123,"MG718624","","R.A.F. Lima",NA,"","","","http://www.ebi.ac.uk/ena/data/view/MG718624","2018-10-04","MG718624",2072229,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;Caryophyllales;Polygonaceae;Eriogonoideae;Coccolobeae;Coccoloba","","","","","","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-24.18,-47.92,"original coordinates","original coordinates outside municipality original in  falls in sete barras"
"3","Coccoloba glaziovii",1094905719,-15.6425,-39.190833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:45.614+0000","2018-09-10T18:27:28.320+0000",124,"none","PRESERVED_SPECIMEN",4032445,6,7707728,220,422,2416,2888822,4032445,4032445,"Coccoloba glaziovii Lindau","Coccoloba glaziovii Lindau","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba glaziovii","Coccoloba","glaziovii","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2011,6,2,"2011-06-02T00:00:00","","2018-09-10T18:27:54.293+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000188856","3094","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Canavieiras","Jararaca (próximo da Fazenda Catita)","pt","HUEFS",1094905719,"BRA:UEFS:HUEFS:0000188856","Collection","Matos, E.N.de","188856","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Restinga. Floresta.","","","",NA,"","","","","","","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Canavieiras","Bahia","brazil",3128,"Canavieiras",2906303,-39.119706,-15.653471,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.6425,-39.190833,"original coordinates","original coordinates OK"
"4","Coccoloba glaziovii",1252620504,-22.645278,-44.736944,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:47.666+0000","2018-09-25T14:05:34.757+0000",126,"none","PRESERVED_SPECIMEN",4032445,6,7707728,220,422,2416,2888822,4032445,4032445,"Coccoloba glaziovii Lindau","Coccoloba glaziovii Lindau","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba glaziovii","Coccoloba","glaziovii","SPECIES","ACCEPTED","2009-01-01T00:00:00",731,0,"São Paulo",2008,5,23,"2008-05-23T00:00:00","2018-08-21T18:43:36.000+0000","2018-12-08T15:43:37.597+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000200390","60","SPF - Herbário da Universidade de São Paulo","Areias","Fazenda São Domingos.","pt","SPF",1252620504,"BRA:USP:SPF:0000200390","Collection","Serafim, H","200390","USP","Universidade de São Paulo, USP","","","","",NA,"","Melo, E","","","","","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Areias","São Paulo","brazil",1468,"Areias",3503505,-44.713206,-22.673506,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.645278,-44.736944,"original coordinates","original coordinates OK"
"5","Coccoloba glaziovii",1213613687,-25.418889,-48.903056,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:06.928+0000","2018-01-05T18:34:38.816+0000",114,"none","PRESERVED_SPECIMEN",4032445,6,7707728,220,422,2416,2888822,4032445,4032445,"Coccoloba glaziovii Lindau","Coccoloba glaziovii Lindau","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba glaziovii","Coccoloba","glaziovii","SPECIES","ACCEPTED","none",9999,0,"Paraná",2006,1,9,"2006-01-09T00:00:00","","2018-07-08T01:32:39.748+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000157190","4257","UB - Herbário da Universidade de Brasília","","Serra da Graciosa. Recanto Mãe Catira","pt","UB",1213613687,"BRA:UnB:UB:0000157190","Collection","Melo, E; França, F; Silva, BM","157190","UnB","Universidade de Brasília (UnB)","Árvore 10-15m. Ramos escandentes. Flores brancas.; Mata atlântica","","","",NA,"","","SOUTH_AMERICA","","","","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","","Paraná","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.418889,-48.903056,"original coordinates","original coordinates outside municipality original in  falls in morretes"
"6","Coccoloba glaziovii",1090576154,-23.38076,-45.07925,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:27.611+0000","2017-12-29T14:14:15.264+0000",129,"none","PRESERVED_SPECIMEN",4032445,6,7707728,220,422,2416,2888822,4032445,4032445,"Coccoloba glaziovii Lindau","Coccoloba glaziovii Lindau","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba glaziovii","Coccoloba","glaziovii","SPECIES","ACCEPTED","2006-10-13T00:00:00",NA,NA,"São Paulo",2006,10,13,"2006-10-13T00:00:00","2017-10-31T16:19:41.000+0000","2018-12-08T04:43:27.976+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000049298","483","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","pt","IAC",1090576154,"BRA:IAC:IAC:0000049298","Collection","E. Ramos; H.R. Gonçalves & S. Santos","49298","IAC","Instituto Agronômico de Campinas, IAC","Subaparcela 46 indivíduo F0640","","","",NA,"","E. Ramos et al.","","","","","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.38076,-45.07925,"original coordinates","original coordinates OK"
"7","Coccoloba glaziovii",1424422048,-23.265,-44.14,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:13.772+0000","2018-09-24T20:03:30.159+0000",207,"none","PRESERVED_SPECIMEN",4032445,6,7707728,220,422,2416,2888822,4032445,4032445,"Coccoloba glaziovii Lindau","Coccoloba glaziovii Lindau","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba glaziovii","Coccoloba","glaziovii","SPECIES","ACCEPTED","none",896,NA,"Rio de Janeiro",2005,4,8,"2005-04-08T00:00:00","2017-10-07T19:23:52.093+0000","2018-12-06T17:00:13.819+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:723036","","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Local OB2. Parcela 3. Nº indivíduo 166. Levantamento Fitossociológico. REBIO  Tinguá","","RB",1424422048,"urn:catalog:JBRJ:RB:723036","PhysicalObject","Pablo J.F.P.Rodrigues","RB00723036","JBRJ","","Árvore DAP equivalente 19,6cm (2 perfilhos), em 2005, e 15,5m de altura.","","","",NA,"","","","RB 554887","","","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-23.265,-44.14,"original coordinates","original coordinates outside Brazil"
"8","Coccoloba glaziovii",1094801244,-25.359444,-48.879722,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:39.223+0000","2018-09-10T18:26:33.984+0000",124,"none","PRESERVED_SPECIMEN",4032445,6,7707728,220,422,2416,2888822,4032445,4032445,"Coccoloba glaziovii Lindau","Coccoloba glaziovii Lindau","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba glaziovii","Coccoloba","glaziovii","SPECIES","ACCEPTED","none",430,0,"Paraná",2004,1,23,"2004-01-23T00:00:00","","2018-09-10T18:26:44.840+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000083399","4847","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São João da Graciosa","Estrada da Graciosa, Recanto da Curva da Ferradura.","pt","HUEFS",1094801244,"BRA:UEFS:HUEFS:0000083399","Collection","França, F.","83399","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata.","","","",NA,"","","","","","","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","São João da Graciosa","Paraná","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.359444,-48.879722,"original coordinates","original coordinates outside municipality original in sao joao da graciosa falls in morretes"
"9","Coccoloba glaziovii",1087510165,-22.872222,-48.434167,"gass84","92e7a11c-2765-4eee-9341-2a89083e6132","f22ff2ae-6384-4d40-9ded-4d96befcacf0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:34.163+0000","2017-12-29T14:41:55.293+0000",122,"none","PRESERVED_SPECIMEN",4032445,6,7707728,220,422,2416,2888822,4032445,4032445,"Coccoloba glaziovii Lindau","Coccoloba glaziovii Lindau","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba glaziovii","Coccoloba","glaziovii","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2004,3,29,"2004-03-29T00:00:00","2016-08-22T19:25:56.000+0000","2018-12-08T13:04:50.903+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BOTU - Herbário Irina Delanova Gemtchújnicov","BRA:UNESPIBB:BOTU:0000029925","13","BOTU - Herbário Irina Delanova Gemtchújnicov","Botucatu","","pt","BOTU",1087510165,"BRA:UNESPIBB:BOTU:0000029925","Collection","Ishara, K.L.","29925","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","Jardim Botânico UNESP Botucatu","","","",NA,"","","","","","","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Botucatu","São Paulo","brazil",1381,"Botucatu",3507506,-48.467603,-22.862462,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.872222,-48.434167,"original coordinates","original coordinates OK"
"10","Coccoloba glaziovii",1087509691,-22.866667,-48.433333,"gass84","92e7a11c-2765-4eee-9341-2a89083e6132","f22ff2ae-6384-4d40-9ded-4d96befcacf0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:33.832+0000","2017-12-29T14:41:53.731+0000",122,"none","PRESERVED_SPECIMEN",4032445,6,7707728,220,422,2416,2888822,4032445,4032445,"Coccoloba glaziovii Lindau","Coccoloba glaziovii Lindau","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","Coccoloba glaziovii","Coccoloba","glaziovii","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2004,5,28,"2004-05-28T00:00:00","2016-08-22T19:25:56.000+0000","2018-12-08T13:04:50.774+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BOTU - Herbário Irina Delanova Gemtchújnicov","BRA:UNESPIBB:BOTU:0000029397","318","BOTU - Herbário Irina Delanova Gemtchújnicov","Botucatu","","pt","BOTU",1087509691,"BRA:UNESPIBB:BOTU:0000029397","Collection","Bignotto, R.B.","29397","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","Árvore 6m, frutos verdes imaturos.; Coleção: Jardim Botânico UNESP Botucatu","","","",NA,"","","","","","","","","","","","",NA,NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Botucatu","São Paulo","brazil",1381,"Botucatu",3507506,-48.467603,-22.862462,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.866667,-48.433333,"original coordinates","original coordinates OK"
