"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","language","ownerInstitutionCode","elevation","elevationAccuracy","continent","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","coordinateUncertaintyInMeters","verbatimElevation","georeferenceProtocol","georeferenceSources","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","georeferencedDate","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","typeStatus","dynamicProperties","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Virola gardneri",1840912873,-22.406389,-42.743611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.158+0000","2018-09-24T19:59:04.245+0000",207,"none","PRESERVED_SPECIMEN",3743377,6,7707728,220,718,2439,3152843,3743377,3743377,"Virola gardneri Warb.","Virola gardneri Warb.","Plantae","Tracheophyta","Magnoliales","Myristicaceae","Virola","Virola gardneri","Virola","gardneri","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,4,7,"2018-04-07T00:00:00","2018-05-10T15:11:48.632+0000","2018-12-08T19:50:29.220+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386439","1590","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cachoeiras de Macacu","Guapiaçu. REGUA - Trilha verde-claro. Parque Estadual dos Três Picos/Reserva Ecológica de Guapiaçu","RB",1840912873,"urn:catalog:JBRJ:RB:1386439","PhysicalObject","C. Baez; E. P. Fernandez & R. C. Gomes","RB01386439","RB 764022","JBRJ","Árvore matriz nº 172; CAP 350 cm; Folhas verdes com nervura primária amarelada. Gema terminal ferrugínea. Frutos imaturos verdes. Exudato vermelho abundante no corte. Casca do tronco cinza-alvacenta descascando em placas.","C. Baez","","",NA,NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","","","","Cachoeiras de Macacu","Rio de Janeiro","brazil",1523,"Cachoeiras de Macacu",3300803,-42.729308,-22.515423,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.406389,-42.743611,"original coordinates","original coordinates OK"
"2","Virola gardneri",1840912780,-22.396944,-42.738333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.159+0000","2018-09-24T19:59:04.241+0000",207,"none","PRESERVED_SPECIMEN",3743377,6,7707728,220,718,2439,3152843,3743377,3743377,"Virola gardneri Warb.","Virola gardneri Warb.","Plantae","Tracheophyta","Magnoliales","Myristicaceae","Virola","Virola gardneri","Virola","gardneri","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,4,5,"2018-04-05T00:00:00","2018-05-10T15:11:36.301+0000","2018-12-08T19:50:29.210+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386416","1567","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cachoeiras de Macacu","Guapiaçu. REGUA - Trilha Vermelha acessada pela Trilha Verde. Parque Estadual dos Três Picos/Reserva Ecológica de Guapiaçu","RB",1840912780,"urn:catalog:JBRJ:RB:1386416","PhysicalObject","C. Baez; E. P. Fernandez & R. C. Gomes","RB01386416","RB 763999","JBRJ","Árvore matriz nº 123; CAP 210 cm; Folhas verdes com nervura primária amarelada. Gema terminal ferrugínea. Frutos imaturos verdes. Exudato vermelho abundante no corte. Casca do tronco cinza-alvacenta descascando em placas.","C. Baez","","",NA,NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","","","","Cachoeiras de Macacu","Rio de Janeiro","brazil",1523,"Cachoeiras de Macacu",3300803,-42.729308,-22.515423,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.396944,-42.738333,"original coordinates","original coordinates OK"
"3","Virola gardneri",1898863210,-22.568056,-43.3975,"cdround,gass84,rdatm","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.138+0000","2018-09-24T19:59:09.414+0000",207,"none","PRESERVED_SPECIMEN",3743377,6,7707728,220,718,2439,3152843,3743377,3743377,"Virola gardneri Warb.","Virola gardneri Warb.","Plantae","Tracheophyta","Magnoliales","Myristicaceae","Virola","Virola gardneri","Virola","gardneri","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,8,7,"2018-08-07T00:00:00","2018-08-21T16:39:20.000+0000","2018-09-24T19:59:31.761+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1396477","8717","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Iguaçu","Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta. Reserva Biológica do Tinguá","RB",1898863210,"urn:catalog:JBRJ:RB:1396477","PhysicalObject","Haroldo C. de Lima; P.F.F.P. Rodrigues, A.Q. Lobão, F.F. Negreiros, L.B. do Nascimento, A.F.N. Brand, M. Iguatemy, R.P.N. Albuquerque e B.F. Borja","RB01396477","RB 773786","JBRJ","Árvore com 20 m alt. DAP 71 cm. Tronco com casca levemente fissurada, castanho-claro. Exsudato aquoso avermelhado. Fruto imaturo  verde com machas vinosas. Frequente. Módulo PPBIO - Parc. I, ind. 821.","H.C. de Lima","","",NA,NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","","","","Nova Iguaçu","Rio de Janeiro","brazil",1460,"Nova Iguaçu",3303500,-43.503733,-22.689201,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.568056,-43.3975,"original coordinates","original coordinates OK"
"4","Virola gardneri",1944983695,-13.113333,-38.895556,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.604+0000","2018-11-24T12:34:55.635+0000",122,"none","PRESERVED_SPECIMEN",3743377,6,7707728,220,718,2439,3152843,3743377,3743377,"Virola gardneri Warb.","Virola gardneri Warb.","Plantae","Tracheophyta","Magnoliales","Myristicaceae","Virola","Virola gardneri","Virola","gardneri","SPECIES","ACCEPTED","none","Bahia",2016,2,22,"2016-02-22T00:00:00","","2018-11-24T12:36:01.965+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153621","1218","CEPEC - Herbário do Centro de Pesquisas do Cacau","JAGUARIPE","Conglomerado BA_903-4-2-9","CEPEC",1944983695,"BRA:CEPLAC:CEPEC:0000153621","Collection","Santos, E.A.","153621","23/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)",NA,NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","","","","JAGUARIPE","Bahia","brazil",3444,"Jaguaripe",2917805,-38.980533,-13.115302,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.113333,-38.895556,"original coordinates","original coordinates OK"
"5","Virola gardneri",1089196732,-8.714236,-35.838967,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:31.251+0000","2018-11-24T12:33:31.390+0000",128,"none","PRESERVED_SPECIMEN",3743377,6,7707728,220,718,2439,3152843,3743377,3743377,"Virola gardneri Warb.","Virola gardneri Warb.","Plantae","Tracheophyta","Magnoliales","Myristicaceae","Virola","Virola gardneri","Virola","gardneri","SPECIES","ACCEPTED","2014-12-12T00:00:00","Pernambuco",2014,4,1,"2014-04-01T00:00:00","2018-11-05T21:17:43.000+0000","2018-12-08T04:38:56.867+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000060600","249","JPB - Herbário Lauro Pires Xavier","Jaqueira","RPPN Frei Caneca, Serra do Urubu","JPB",1089196732,"BRA:UFPB:JPB:0000060600","Collection","Costa, RMT; Coutinho, AG","60600","","UFPB","Árvores ca. 10m de altura. Diametro 5,5cm. [PLOT#3#4]; Mata Atlântica submontana.; HABITAT: Mata Atlântica submontana.; DESC: Árvores ca. 10m de altura. Diametro 5,5cm. [PLOT#3#4]","Costa, RMT; Nusbaumer, L","pt","Universidade Federal da Paraíba, UFPB",701,0,"SOUTH_AMERICA","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","","","","Jaqueira","Pernambuco","brazil",4139,"Jaqueira",2607950,-35.806933,-8.74261,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.714236,-35.838967,"original coordinates","original coordinates OK"
"6","Virola gardneri",1089196727,-8.714236,-35.838967,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:31.240+0000","2018-11-24T12:33:31.405+0000",128,"none","PRESERVED_SPECIMEN",3743377,6,7707728,220,718,2439,3152843,3743377,3743377,"Virola gardneri Warb.","Virola gardneri Warb.","Plantae","Tracheophyta","Magnoliales","Myristicaceae","Virola","Virola gardneri","Virola","gardneri","SPECIES","ACCEPTED","2014-12-12T00:00:00","Pernambuco",2014,4,1,"2014-04-01T00:00:00","2018-11-05T21:17:43.000+0000","2018-12-08T04:38:56.897+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000060619","268","JPB - Herbário Lauro Pires Xavier","Jaqueira","RPPN Frei Caneca, Serra do Urubu","JPB",1089196727,"BRA:UFPB:JPB:0000060619","Collection","Costa, RMT; Coutinho, AG","60619","","UFPB","Árvore ca. 12m de altura. Diametro 7,5cm. [PLOT#3#13]; Mata Atlântica submontana.; HABITAT: Mata Atlântica submontana.; DESC: Árvore ca. 12m de altura. Diametro 7,5cm. [PLOT#3#13]","Costa, RMT; Nusbaumer, L","pt","Universidade Federal da Paraíba, UFPB",701,0,"SOUTH_AMERICA","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","","","","Jaqueira","Pernambuco","brazil",4139,"Jaqueira",2607950,-35.806933,-8.74261,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.714236,-35.838967,"original coordinates","original coordinates OK"
"7","Virola gardneri",1944978212,-13.68,-39.599444,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.215+0000","2018-11-24T12:34:47.249+0000",122,"none","PRESERVED_SPECIMEN",3743377,6,7707728,220,718,2439,3152843,3743377,3743377,"Virola gardneri Warb.","Virola gardneri Warb.","Plantae","Tracheophyta","Magnoliales","Myristicaceae","Virola","Virola gardneri","Virola","gardneri","SPECIES","ACCEPTED","none","Bahia",2014,8,22,"2014-08-22T00:00:00","","2018-11-24T12:35:58.309+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142400","281","CEPEC - Herbário do Centro de Pesquisas do Cacau","WENCESLAU GUIMARÃES","Conglomerado BA_1064-2-2-7","CEPEC",1944978212,"BRA:CEPLAC:CEPEC:0000142400","Collection","Nogueira, M.G.C.","142400","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Duplicatas: NAO","Sem Informação","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)",NA,NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","","","","WENCESLAU GUIMARÃES","Bahia","brazil",3386,"Wenceslau Guimarães",2933505,-39.626771,-13.630549,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.68,-39.599444,"original coordinates","original coordinates OK"
"8","Virola gardneri",1135946345,-24.02862,-47.37243,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:43.398+0000","2018-01-05T16:39:51.474+0000",81,"none","PRESERVED_SPECIMEN",3743377,6,7707728,220,718,2439,3152843,3743377,3743377,"Virola gardneri Warb.","Virola gardneri Warb.","Plantae","Tracheophyta","Magnoliales","Myristicaceae","Virola","Virola gardneri","Virola","gardneri","SPECIES","ACCEPTED","none","São Paulo",2013,4,3,"2013-04-03T00:00:00","2015-08-18T19:39:14.000+0000","2018-12-06T21:48:29.730+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA128791","63","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da Pedreira","ESA",1135946345,"BRA:ESALQ:ESA:0ESA128791","Collection","Bettinardi, M.L.","ESA128791","","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","","pt","Escola Superior de Agricultura Luiz de Queiroz, ESALQ",NA,NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","","","","Tapiraí","São Paulo","brazil",1050,"Tapiraí",3553500,-47.619531,-24.008322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.02862,-47.37243,"original coordinates","original coordinates OK"
"9","Virola gardneri",1077245944,-12.862778,-39.475556,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.000+0000","2018-12-03T16:16:09.651+0000",122,"none","PRESERVED_SPECIMEN",3743377,6,7707728,220,718,2439,3152843,3743377,3743377,"Virola gardneri Warb.","Virola gardneri Warb.","Plantae","Tracheophyta","Magnoliales","Myristicaceae","Virola","Virola gardneri","Virola","gardneri","SPECIES","ACCEPTED","2014-03-01T00:00:00","Bahia",2013,11,23,"2013-11-23T00:00:00","2018-08-28T19:13:31.000+0000","2018-12-06T14:16:40.758+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000112964","04","ALCB - Herbário Alexandre Leal Costa","Elísio Medrado","Serra da Jibóia.","ALCB",1077245944,"BRA:UFBA:ALCB:0000112964","Collection","Silva, MCR; Santos, MS; Souza, VF; Filho, WLSA","112964","","Universidade Federal da Bahia (UFBA)","Folhas discolores. Fruto maduro alaranjado, arilo vermelho intenso.","Guedes, ML","pt","Universidade Federal da Bahia (UFBA)",697,0,"SOUTH_AMERICA","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","","","","Elísio Medrado","Bahia","brazil",3466,"Elísio Medrado",2910305,-39.534903,-12.931389,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.862778,-39.475556,"original coordinates","original coordinates OK"
"10","Virola gardneri",1077239774,-14.793611,-39.083056,"gass84,txmatfuz","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:45.310+0000","2018-12-03T16:16:06.080+0000",122,"none","PRESERVED_SPECIMEN",3743377,6,7707728,220,718,2439,3152843,3743377,3743377,"Virola gardneri Warb.","Virola gardneri Warb.","Plantae","Tracheophyta","Magnoliales","Myristicaceae","Virola","Virola gardneri","Virola","gardneri","SPECIES","ACCEPTED","2011-11-01T00:00:00","Bahia",2011,10,9,"2011-10-09T00:00:00","2018-08-28T19:13:31.000+0000","2018-12-06T14:16:38.136+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000102037","19046","ALCB - Herbário Alexandre Leal Costa","Ilhéus","Litoral Sul, Fazenda Plantas & Jardim","ALCB",1077239774,"BRA:UFBA:ALCB:0000102037","Collection","Guedes, ML; Gomes, FS","102037","","Universidade Federal da Bahia (UFBA)","de ca 9 m de altura Folhas cartáceas, discolores. Material estéril.; Estágio Secundário","Guedes, ML; Silva, LM; Akita, AST","pt","Universidade Federal da Bahia (UFBA)",NA,NA,"SOUTH_AMERICA","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"",NA,"","","","",NA,"","","","","","","Ilhéus","Bahia","brazil",3250,"Ilhéus",2913606,-39.190761,-14.766458,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.793611,-39.083056,"original coordinates","original coordinates OK"
