"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","recordNumber","continent","otherCatalogNumbers","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","coordinateUncertaintyInMeters","institutionID","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","preparations","startDayOfYear","collectionID","georeferenceSources","habitat","verbatimElevation","fieldNumber","verbatimLocality","typeStatus","georeferencedDate","identificationRemarks","higherGeography","dynamicProperties","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cinnamodendron dinisii",1702657569,-25.3836,-49.2821,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.378+0000","2018-11-24T12:35:24.426+0000",123,"none","PRESERVED_SPECIMEN",3877827,6,7707728,220,7222018,2440,7274046,3877827,3877827,"Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii Schwacke","Plantae","Tracheophyta","Canellales","Canellaceae","Cinnamodendron","Cinnamodendron dinisii","Cinnamodendron","dinisii","SPECIES","ACCEPTED","2017-11-10T00:00:00",986,0,"Paraná",2017,10,22,"2017-10-22T00:00:00","2018-11-19T18:52:37.000+0000","2018-12-08T11:34:43.944+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016045","EFC - Herbário Escola de Florestas Curitiba","Curitiba","Av. Des. José Carlos Ribeiro Ribas, nº 303 Bairro: Pilarzinho","pt","EFC",1702657569,"BRA:UFPR:EFC:0000016045","Collection","Dall Agnol, R.T.","16045","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore, 7m, frutos imaturos verdes. Floresta Ombrófila Mista Montana","Dall Agnol, R.T.","","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","","","","","","","","",NA,"","","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.3836,-49.2821,"original coordinates","original coordinates OK"
"2","Cinnamodendron dinisii",1077424672,-27.900278,-50.399722,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.751+0000","2018-10-24T15:38:15.487+0000",121,"none","PRESERVED_SPECIMEN",3877827,6,7707728,220,7222018,2440,7274046,3877827,3877827,"Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii Schwacke","Plantae","Tracheophyta","Canellales","Canellaceae","Cinnamodendron","Cinnamodendron dinisii","Cinnamodendron","dinisii","SPECIES","ACCEPTED","2015-01-24T00:00:00",870,0,"Santa Catarina",2015,1,24,"2015-01-24T00:00:00","2018-10-11T17:18:21.000+0000","2018-12-06T14:18:06.978+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045574","FURB - Herbário Dr. Roberto Miguel Klein","Capão Alto","km 14.","pt","FURB",1077424672,"BRA:FURB:FURB:0000045574","Collection","Oliveira, A.A. de","45574","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Fito IFFSC 208 /S/63","Oliveira, AA de","1014","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","","","","","","","","",NA,"","","Capão Alto","Santa Catarina","brazil",410,"Capão Alto",4203253,-50.606677,-28.06236,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.900278,-50.399722,"original coordinates","original coordinates OK"
"3","Cinnamodendron dinisii",1077425110,-26.82,-52.016944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.044+0000","2018-10-24T15:38:15.709+0000",121,"none","PRESERVED_SPECIMEN",3877827,6,7707728,220,7222018,2440,7274046,3877827,3877827,"Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii Schwacke","Plantae","Tracheophyta","Canellales","Canellaceae","Cinnamodendron","Cinnamodendron dinisii","Cinnamodendron","dinisii","SPECIES","ACCEPTED","2015-02-28T00:00:00",1075,0,"Santa Catarina",2015,2,28,"2015-02-28T00:00:00","2018-10-11T17:18:21.000+0000","2018-12-06T14:18:07.357+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046084","FURB - Herbário Dr. Roberto Miguel Klein","Passos Maia","Baia.","pt","FURB",1077425110,"BRA:FURB:FURB:0000046084","Collection","Oliveira, A.A. de","46084","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 717 /S/21","Oliveira, AA de","1188","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","","","","","","","","",NA,"","","Passos Maia","Santa Catarina","brazil",729,"Passos Maia",4212270,-51.96118,-26.705967,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.82,-52.016944,"original coordinates","original coordinates OK"
"4","Cinnamodendron dinisii",1077425901,-26.535,-49.043889,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.426+0000","2018-10-24T15:38:15.954+0000",121,"none","PRESERVED_SPECIMEN",3877827,6,7707728,220,7222018,2440,7274046,3877827,3877827,"Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii Schwacke","Plantae","Tracheophyta","Canellales","Canellaceae","Cinnamodendron","Cinnamodendron dinisii","Cinnamodendron","dinisii","SPECIES","ACCEPTED","1905-07-06T00:00:00",NA,NA,"Santa Catarina",2014,1,1,"2014-01-01T00:00:00","2018-10-11T17:18:21.000+0000","2018-12-06T14:18:07.769+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046857","FURB - Herbário Dr. Roberto Miguel Klein","Guaramirim","Morro da Antena.","pt","FURB",1077425901,"BRA:FURB:FURB:0000046857","Collection","Uller, H.F.; Piazza, G.E. & Silva, D. da","46857","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Uller, HF","280","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","","","","","","","","",NA,"","","Guaramirim","Santa Catarina","brazil",765,"Guaramirim",4206504,-48.944598,-26.476354,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.535,-49.043889,"original coordinates","original coordinates OK"
"5","Cinnamodendron dinisii",1585966963,-28.3475,-51.315556,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:26.940+0000","2018-12-03T15:53:15.848+0000",122,"none","PRESERVED_SPECIMEN",3877827,6,7707728,220,7222018,2440,7274046,3877827,3877827,"Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii Schwacke","Plantae","Tracheophyta","Canellales","Canellaceae","Cinnamodendron","Cinnamodendron dinisii","Cinnamodendron","dinisii","SPECIES","ACCEPTED","2014-10-30T00:00:00",769,0,"Rio Grande do Sul",2014,10,18,"2014-10-18T00:00:00","2018-10-15T19:21:00.000+0000","2018-12-07T01:21:40.375+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000194301","ICN - Herbário do Instituto de Ciências Naturais","Muitos Capões","","pt","ICN",1585966963,"BRA:UFRGS:ICN:0000194301","Collection","Gonzatti, F","194301","UFRGS","Universidade Federal do Rio Grande do Sul (UFRGS)","","Gonzatti, F","1311","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","","","","","","","","",NA,"","","Muitos Capões","Rio Grande do Sul","brazil",356,"Muitos Capões",4312617,-51.229766,-28.384811,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-28.3475,-51.315556,"original coordinates","original coordinates OK"
"6","Cinnamodendron dinisii",1135816703,-28.3475,-51.315556,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:32.693+0000","2018-10-24T15:38:55.351+0000",122,"none","PRESERVED_SPECIMEN",3877827,6,7707728,220,7222018,2440,7274046,3877827,3877827,"Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii Schwacke","Plantae","Tracheophyta","Canellales","Canellaceae","Cinnamodendron","Cinnamodendron dinisii","Cinnamodendron","dinisii","SPECIES","ACCEPTED","2014-10-30T00:00:00",769,0,"Rio Grande do Sul",2014,10,18,"2014-10-18T00:00:00","2018-10-01T14:23:32.000+0000","2018-12-06T21:47:00.740+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000057712","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Muitos Capões","","pt","FLOR",1135816703,"BRA:UFSC:FLOR:0000057712","Collection","Gonzatti, F.","57712","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","","Gonzatti, F.","1311","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","","","","","","","","",NA,"","","Muitos Capões","Rio Grande do Sul","brazil",356,"Muitos Capões",4312617,-51.229766,-28.384811,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-28.3475,-51.315556,"original coordinates","original coordinates OK"
"7","Cinnamodendron dinisii",1270105279,-26.304167,-52.010833,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:12.739+0000","2018-11-24T12:32:12.770+0000",118,"none","PRESERVED_SPECIMEN",3877827,6,7707728,220,7222018,2440,7274046,3877827,3877827,"Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii Schwacke","Plantae","Tracheophyta","Canellales","Canellaceae","Cinnamodendron","Cinnamodendron dinisii","Cinnamodendron","dinisii","SPECIES","ACCEPTED","2014-02-05T00:00:00",1107,0,"Paraná",2013,9,22,"2013-09-22T00:00:00","","2018-11-24T12:32:24.226+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000019741","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Coronel Domingos Soares","Fazenda São Geraldo","pt","HCF",1270105279,"BRA:UTFPR:HCF:0000019741","Collection","J.T. Motta","19741","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore de 5 m. Floresta Ombrófila Mista.","J. Cordeiro","4098","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","","","","","","","","",NA,"","","Coronel Domingos Soares","Paraná","brazil",798,"Coronel Domingos Soares",4106456,-51.922564,-26.182354,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-26.304167,-52.010833,"original coordinates","original coordinates OK"
"8","Cinnamodendron dinisii",1413723504,-25.881944,-48.943056,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:54.968+0000","2017-12-29T14:11:33.544+0000",125,"none","PRESERVED_SPECIMEN",3877827,6,7707728,220,7222018,2440,7274046,3877827,3877827,"Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii Schwacke","Plantae","Tracheophyta","Canellales","Canellaceae","Cinnamodendron","Cinnamodendron dinisii","Cinnamodendron","dinisii","SPECIES","ACCEPTED","2013-10-02T00:00:00",NA,NA,"Paraná",2013,9,7,"2013-09-07T00:00:00","2017-11-30T17:12:01.000+0000","2018-12-07T13:11:05.548+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000087336","UPCB - Herbário do Departamento de Botânica","Guaratuba","Serra do Mar. Linha de transmissão elétrica Curitiba a Joinville","pt","UPCB",1413723504,"BRA:UFPR:UPCB:0000087336","Collection","Engels, M.E.","87336","UFPR","Universidade Federal do Paraná, UFPR","Arbórea. Folhas verdes . Botões florais roxos. Floresta Ombrófila Densa..","Engels, M.E.","1522","","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","","","","","","","","",NA,"","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.881944,-48.943056,"original coordinates","original coordinates OK"
"9","Cinnamodendron dinisii",1095630420,-25.440833,-49.239167,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:30.122+0000","2018-06-04T19:36:06.977+0000",118,"none","PRESERVED_SPECIMEN",3877827,6,7707728,220,7222018,2440,7274046,3877827,3877827,"Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii Schwacke","Plantae","Tracheophyta","Canellales","Canellaceae","Cinnamodendron","Cinnamodendron dinisii","Cinnamodendron","dinisii","SPECIES","ACCEPTED","2013-09-20T00:00:00",915,0,"Paraná",2013,9,19,"2013-09-19T00:00:00","","2018-07-07T12:38:59.427+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000385435","MBM - Herbário do Museu Botânico Municipal","Curitiba","Jardim Botânico Municipal","pt","MBM",1095630420,"BRA:MBM:MBM:0000385435","Collection","Silva, JM; Martins, LM","385435","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 8m. Flor vinosa.; Cultivada.","Barboza, E","8349","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","","","","","","","","",NA,"","","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.440833,-49.239167,"original coordinates","original coordinates OK"
"10","Cinnamodendron dinisii",1424493171,-26.304167,-52.010833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:55.456+0000","2018-09-24T20:04:07.939+0000",207,"none","PRESERVED_SPECIMEN",3877827,6,7707728,220,7222018,2440,7274046,3877827,3877827,"Cinnamodendron dinisii Schwacke","Cinnamodendron dinisii Schwacke","Plantae","Tracheophyta","Canellales","Canellaceae","Cinnamodendron","Cinnamodendron dinisii","Cinnamodendron","dinisii","SPECIES","ACCEPTED","none",1107,NA,"Paraná",2013,9,22,"2013-09-22T00:00:00","2017-10-14T12:24:23.343+0000","2018-12-06T17:00:58.456+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:882167","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Coronel Domingos Soares","Fazenda São Geraldo.","","RB",1424493171,"urn:catalog:JBRJ:RB:882167","PhysicalObject","J.T. Motta; et al","RB00882167","JBRJ","","Árvore de 5m","J. Cordeiro","4098","","RB 607106","Floresta ombrófila mista","","","",NA,"",NA,"","","","",NA,"","",NA,"","","","","","","","","","","",NA,"","","Coronel Domingos Soares","Paraná","brazil",798,"Coronel Domingos Soares",4106456,-51.922564,-26.182354,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-26.304167,-52.010833,"original coordinates","original coordinates OK"
