"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","continent","elevation","elevationAccuracy","otherCatalogNumbers","references","created","associatedSequences","taxonID","higherClassification","identificationQualifier","fieldNotes","nomenclaturalStatus","nomenclaturalCode","county","bibliographicCitation","collectionID","habitat","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","georeferenceSources","rights","fieldNumber","verbatimTaxonRank","coordinateUncertaintyInMeters","verbatimElevation","georeferenceProtocol","higherGeography","organismID","datasetID","accessRights","georeferencedDate","verbatimCoordinateSystem","verbatimLocality","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Guapira noxia",1931774064,-9.242083,-37.3325,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:16.464+0000","2018-11-23T18:21:16.493+0000",125,"none","PRESERVED_SPECIMEN",3701117,6,7707728,220,422,6718,3086054,3701117,3701117,"Guapira noxia (Netto) Lundell","Guapira noxia (Netto) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira noxia","Guapira","noxia","SPECIES","ACCEPTED","2018-01-25T00:00:00","Alagoas",2018,1,25,"2018-01-25T00:00:00","2018-11-22T16:55:15.000+0000","2018-12-07T06:15:00.547+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000064359","3873","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Maravilha","Serra da Caiçara, Pedra do Engenho.","pt","MAC",1931774064,"BRA:IMA:MAC:0000064359","Collection","A.P.N.Prata; M.C.S.Mota, EBAlbuquer","64359","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arbusto com 2m de altura, botões florais castanhos.; Caatinga.","M.C.S.Mota",NA,"","",NA,NA,"","","","",NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,"","","","Maravilha","Alagoas","brazil",4044,"Maravilha",2704609,-37.399697,-9.244063,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.242083,-37.3325,"original coordinates","original coordinates OK"
"2","Guapira noxia",1944854410,-21.031666,-51.786111,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.713+0000","2018-11-23T18:21:44.745+0000",123,"none","PRESERVED_SPECIMEN",3701117,6,7707728,220,422,6718,3086054,3701117,3701117,"Guapira noxia (Netto) Lundell","Guapira noxia (Netto) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira noxia","Guapira","noxia","SPECIES","ACCEPTED","none","Mato Grosso do Sul",2018,1,3,"2018-01-03T00:00:00","","2018-11-23T18:23:03.498+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000104933","7","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","TRES LAGOAS","Fragmento de Cerradão (CER_4) dentro da fazenda Barra do Moeda, propriedade da FIBRIA Celulose - Unidade Três Lagoas.","pt","CEN",1944854410,"BRA:Cenargen:CEN:0000104933","Collection","Matheus Santos Martins","104933","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação da Flora do Brasil - Mato Grosso do Sul.","M. S. Martins",1,"Exsicatas","",NA,NA,"","","","",NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,"","","","TRES LAGOAS","Mato Grosso do Sul","brazil",2276,"Três Lagoas",5008305,-52.212539,-20.438537,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-21.031666,-51.786111,"original coordinates","original coordinates OK"
"3","Guapira noxia",1944854130,-9.3,-37.44,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:16.488+0000","2018-11-23T18:21:16.520+0000",125,"none","PRESERVED_SPECIMEN",3701117,6,7707728,220,422,6718,3086054,3701117,3701117,"Guapira noxia (Netto) Lundell","Guapira noxia (Netto) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira noxia","Guapira","noxia","SPECIES","ACCEPTED","2018-02-23T00:00:00","Alagoas",2018,2,23,"2018-02-23T00:00:00","","2018-11-23T18:22:16.903+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000064443","3961","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Maravilha","Serra da Caiçara, Fazenda do Dr. Adeval Tenório.","pt","MAC",1944854130,"BRA:IMA:MAC:0000064443","Collection","A.P.N.Prata; M.C.S.Mota, EBACosta,; P.Barros","64443","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore com ca. de 3.5 m, flores com sépalas verdes e estames brancos, botões florais verdes.; Caatinga.","M.C.S. Mota",NA,"","",NA,NA,"","","","",NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,"","","","Maravilha","Alagoas","brazil",4044,"Maravilha",2704609,-37.399697,-9.244063,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.3,-37.44,"original coordinates","original coordinates OK"
"4","Guapira noxia",1889189049,-11.933333,-39.466667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.650+0000","2018-12-03T16:16:30.392+0000",122,"none","PRESERVED_SPECIMEN",3701117,6,7707728,220,422,6718,3086054,3701117,3701117,"Guapira noxia (Netto) Lundell","Guapira noxia (Netto) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira noxia","Guapira","noxia","SPECIES","ACCEPTED","2018-05-01T00:00:00","Bahia",2018,4,20,"2018-04-20T00:00:00","2018-08-28T19:14:35.000+0000","2018-12-03T16:17:57.642+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132457","30387","ALCB - Herbário Alexandre Leal Costa","Conceição do Coité","Serrote, Faz. do Sr. Oscar.","pt","ALCB",1889189049,"BRA:UFBA:ALCB:0000132457","Collection","Guedes, ML; Gama, HC; Lopes, R","132457","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 4 m de altura. Folhas cartáceas, discolores, face abaxial ferrugínea. Inflorescência com flores ferrugíneas. Frutos imaturos.","Guedes, ML",NA,"","SOUTH_AMERICA",NA,NA,"","","","",NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,"","","","Conceição do Coité","Bahia","brazil",3665,"Conceição do Coité",2908408,-39.266626,-11.522486,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.933333,-39.466667,"original coordinates","original coordinates outside municipality original in conceicao do coite falls in riachao do jacuipe"
"5","Guapira noxia",1899744384,-15.942778,-47.858889,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:44.360+0000","2018-09-02T19:50:42.188+0000",114,"none","PRESERVED_SPECIMEN",3701117,6,7707728,220,422,6718,3086054,3701117,3701117,"Guapira noxia (Netto) Lundell","Guapira noxia (Netto) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira noxia","Guapira","noxia","SPECIES","ACCEPTED","2018-06-04T00:00:00","Distrito Federal",2018,6,4,"2018-06-04T00:00:00","","2018-09-02T19:50:42.206+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000216954","s.n.","UB - Herbário da Universidade de Brasília","Brasília","IBGE","pt","UB",1899744384,"BRA:UnB:UB:0000216954","Collection","Bustamante, MMC; Espindola, LS","216954","UnB","Universidade de Brasília (UnB)","Frutos vermelhos; Arbusto a Arbóreo com cerca de 2-4 m de altura, caule com 10-30 cm de dia?metro, em geral tortuosos e nodosos, su?ber espesso e fendido, folhas com pilosidades ferrugi?neas-esverdeadas.; Cerrado Denso","Bustamante, MMC",NA,"","SOUTH_AMERICA",9999,0,"","","","",NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,"","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.942778,-47.858889,"original coordinates","original coordinates OK"
"6","Guapira noxia",1805900217,-6.1931,-35.0502,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.013+0000","2018-09-24T19:50:18.487+0000",132,"none","PRESERVED_SPECIMEN",8215941,6,7707728,220,422,6718,3086054,3701117,3701117,"Guapira laxa (Netto) Furlan","Guapira noxia (Netto) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira noxia","Guapira","laxa","SPECIES","SYNONYM","2018-03-02T00:00:00","Rio Grande do Norte",2017,1,6,"2017-01-06T00:00:00","","2018-09-24T19:50:22.266+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000039003","1033","ASE - Herbário da Universidade Federal de Sergipe","Vila Flor","","pt","ASE",1805900217,"BRA:UFS:ASE:0000039003","Collection","Moura, EO; Costa, HAN","39003","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore ca. 3 m. Folhas ferrugíneas. Frutos imaturos verdes.; Fragmento de Floresta Estacional Semidecídua margeada por canaviais.","Farney, C",NA,"","SOUTH_AMERICA",NA,NA,"","","","",NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,"","","","Vila Flor","Rio Grande do Norte","brazil",4799,"Vila Flor",2415008,-35.086977,-6.302607,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-6.1931,-35.0502,"original coordinates","original coordinates outside Brazil"
"7","Guapira noxia",1639432625,-5.813056,-35.191944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:11.533+0000","2018-09-24T19:58:51.475+0000",207,"none","PRESERVED_SPECIMEN",8215941,6,7707728,220,422,6718,3086054,3701117,3701117,"Guapira laxa (Netto) Furlan","Guapira noxia (Netto) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira noxia","Guapira","laxa","SPECIES","SYNONYM","none","Rio Grande do Norte",2017,2,22,"2017-02-22T00:00:00","2018-03-23T11:30:39.017+0000","2018-12-07T09:22:41.885+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1363227","1931","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Natal","Parque Estadual Dunas de Natal. Bosque dos Namorados. Setor de Informações","","RB",1639432625,"urn:catalog:JBRJ:RB:1363227","PhysicalObject","A.A. Roque","RB01363227","JBRJ","","","C.FARNEY",NA,"","",54,NA,"RB 745624","","","",NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,"","","","Natal","Rio Grande do Norte","brazil",4933,"Natal",2408102,-35.228798,-5.803114,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.813056,-35.191944,"original coordinates","original coordinates OK"
"8","Guapira noxia",1639432670,-5.813056,-35.191944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:11.504+0000","2018-09-24T19:58:51.466+0000",207,"none","PRESERVED_SPECIMEN",8215941,6,7707728,220,422,6718,3086054,3701117,3701117,"Guapira laxa (Netto) Furlan","Guapira noxia (Netto) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira noxia","Guapira","laxa","SPECIES","SYNONYM","none","Rio Grande do Norte",2017,2,9,"2017-02-09T00:00:00","2018-03-23T11:37:58.423+0000","2018-12-07T09:22:41.887+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1363224","1934","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Natal","Parque Estadual Dunas de Natal. Bosque dos Namorados. Próximo ao Piquenique","","RB",1639432670,"urn:catalog:JBRJ:RB:1363224","PhysicalObject","A.A. Roque","RB01363224","JBRJ","","","C.FARNEY",NA,"","",54,NA,"RB 745622","","","",NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,"","","","Natal","Rio Grande do Norte","brazil",4933,"Natal",2408102,-35.228798,-5.803114,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.813056,-35.191944,"original coordinates","original coordinates OK"
"9","Guapira noxia",1699901636,-7.968056,-38.384167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.294+0000","2018-09-10T18:27:51.836+0000",124,"none","PRESERVED_SPECIMEN",8215941,6,7707728,220,422,6718,3086054,3701117,3701117,"Guapira laxa (Netto) Furlan","Guapira noxia (Netto) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira noxia","Guapira","laxa","SPECIES","SYNONYM","2017-11-01T00:00:00","Pernambuco",2017,3,18,"2017-03-18T00:00:00","2018-09-06T19:39:24.000+0000","2018-12-05T23:54:03.920+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233408","455","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Serra Talhada","3km SW of road from Serra Talhada to Lagoinha. Serra Talhada Supersite. Around permanent plot and flux tower.","pt","HUEFS",1699901636,"BRA:UEFS:HUEFS:0000233408","Collection","Moonlight, P.W.","233408","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Lightly grazed Caatinga, timber not harvested. 3 weeks after first rain. Canopy 4-6m with occasional trees to 10m. Moderately dense shrub layer. Moderately dense layer of herbs and seedlings. Crystaline bedrock ca. 80cm deep. Granite stones of an assorted","T.Särkinen",NA,"","",486,0,"","","","",NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,"","","","Serra Talhada","Pernambuco","brazil",4262,"Serra Talhada",2613909,-38.369979,-8.035909,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.968056,-38.384167,"original coordinates","original coordinates OK"
"10","Guapira noxia",1889168065,-8.28,-36.18,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:09.539+0000","2018-08-03T12:05:14.128+0000",130,"none","PRESERVED_SPECIMEN",8215941,6,7707728,220,422,6718,3086054,3701117,3701117,"Guapira laxa (Netto) Furlan","Guapira noxia (Netto) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira noxia","Guapira","laxa","SPECIES","SYNONYM","2017-10-10T00:00:00","Pernambuco",2017,4,24,"2017-04-24T00:00:00","","2018-08-03T12:05:21.340+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000091989","334","IPA - Herbário - IPA Dárdano de Andrade Lima","São Caetano","Conglomerado do Inventário Florestal Nacional.&nf; PE_124, 1-7-12","pt","IPA",1889168065,"BRA:IPA:IPA:0000091989","Collection","Nascimento, I.S.","91989","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","","Oliveira, M.A.",NA,"","SOUTH_AMERICA",NA,NA,"","","","",NA,"",NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"","","",NA,NA,NA,"","","","São Caetano","Pernambuco","brazil",NA,"",NA,NA,NA,"","","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.28,-36.18,"original coordinates","original coordinates outside municipality original in sao caetano falls in sao caitano"
