"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","continent","individualCount","preparations","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","coordinateUncertaintyInMeters","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","georeferenceSources","georeferencedDate","georeferenceProtocol","rights","nomenclaturalStatus","bibliographicCitation","verbatimTaxonRank","identificationRemarks","verbatimElevation","verbatimLocality","fieldNumber","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Guapira graciliflora",1946178607,-16.132125,-57.695197,"gass84","f9040e31-ee85-4b92-9963-a0272a44ec96","a84dccda-c5b2-4319-abbf-3c24601e89a2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:08.579+0000","2018-12-03T15:21:08.624+0000",111,"none","PRESERVED_SPECIMEN",3701493,6,7707728,220,422,6718,3086054,3701493,3701493,"Guapira graciliflora (Mart. ex Schmidt) Lundell","Guapira graciliflora (Mart. ex Schmidt) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira graciliflora","Guapira","graciliflora","SPECIES","ACCEPTED","2018-09-14T00:00:00","Mato Grosso",2018,9,5,"2018-09-05T00:00:00","2018-11-12T15:14:45.000+0000","2018-12-03T15:21:49.529+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFMT - Herbário UFMT","BRA:UFMT:UFMT:0000043819","57","UFMT - Herbário UFMT","Cáceres","Horto Florestal Prof.ª Michelle Carmelinda Pegorini Bordini, IFMT Campus Cáceres #?# Prof. Olegário Baldo","pt","UFMT",1946178607,"BRA:UFMT:UFMT:0000043819","Collection","Verly, O.M.","43819","UFMT","Universidade Federal de Mato Grosso (UFMT)","NEURODENDRO #?# Sistema Inteligente de Identificação de Espécies Florestais do Pantanal Matogrossense; Cerradão, relevo plano, com formação de dossel esparso","Verly, O.M.",NA,NA,"","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","","","","","","","","","","",NA,"Cáceres","Mato Grosso","brazil",2977,"Cáceres",5102504,-57.841886,-16.551667,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-16.132125,-57.695197,"original coordinates","original coordinates OK"
"2","Guapira graciliflora",1699901709,-5.146667,-40.928333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.361+0000","2018-09-10T18:27:51.857+0000",124,"none","PRESERVED_SPECIMEN",3701493,6,7707728,220,422,6718,3086054,3701493,3701493,"Guapira graciliflora (Mart. ex Schmidt) Lundell","Guapira graciliflora (Mart. ex Schmidt) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira graciliflora","Guapira","graciliflora","SPECIES","ACCEPTED","2017-11-01T00:00:00","Ceará",2017,3,29,"2017-03-29T00:00:00","2018-09-06T19:39:21.000+0000","2018-12-05T23:54:04.032+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233568","614","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Crateús","Serra das Almas, around plot 1.","pt","HUEFS",1699901709,"BRA:UEFS:HUEFS:0000233568","Collection","Moonlight, P.W.","233568","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","T.Särkinen",684,0,"","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","","","","","","","","","","",NA,"Crateús","Ceará","brazil",5040,"Crateús",2304103,-40.719795,-5.197497,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.146667,-40.928333,"original coordinates","original coordinates OK"
"3","Guapira graciliflora",1705511625,-4.099722,-41.713889,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.081+0000","2018-09-10T18:27:55.984+0000",124,"none","PRESERVED_SPECIMEN",3701493,6,7707728,220,422,6718,3086054,3701493,3701493,"Guapira graciliflora (Mart. ex Schmidt) Lundell","Guapira graciliflora (Mart. ex Schmidt) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira graciliflora","Guapira","graciliflora","SPECIES","ACCEPTED","2018-05-01T00:00:00","Piauí",2017,4,13,"2017-04-13T00:00:00","2018-09-06T19:39:21.000+0000","2018-12-09T16:22:35.269+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235576","104","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Sete Cidades","","pt","HUEFS",1705511625,"BRA:UEFS:HUEFS:0000235576","Collection","Mizushima, M.","235576","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga","P.W.Moonlight",NA,NA,"","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","","","","","","","","","","",NA,"Sete Cidades","Piauí","brazil",NA,"",NA,NA,NA,"","","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-4.099722,-41.713889,"original coordinates","original coordinates outside municipality original in sete cidades falls in piracuruca"
"4","Guapira graciliflora",1840924120,-18.231417,-53.3075,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:32.054+0000","2018-07-04T12:03:59.641+0000",126,"none","PRESERVED_SPECIMEN",3701493,6,7707728,220,422,6718,3086054,3701493,3701493,"Guapira graciliflora (Mart. ex Schmidt) Lundell","Guapira graciliflora (Mart. ex Schmidt) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira graciliflora","Guapira","graciliflora","SPECIES","ACCEPTED","2017-10-24T00:00:00","Mato Grosso do Sul",2017,10,24,"2017-10-24T00:00:00","2018-06-12T18:41:17.000+0000","2018-12-08T19:50:36.283+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000066948","23","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Alcinópolis","Parque Estadual das Nascentes do Rio Taquari. Canyons.","pt","CGMS",1840924120,"BRA:UFMS:CGMS:0000066948","Collection","D.M. Pineda","66948","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Cerrado stricto sensu.; HABITO:Arbusto. 3,00 m de altura.; FRUTO:Fruto arroxeado. Fruto imaturo verde.;","",765,0,"","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","","","","","","","","","","",NA,"Alcinópolis","Mato Grosso do Sul","brazil",2768,"Alcinópolis",5000252,-53.749429,-18.209129,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-18.231417,-53.3075,"original coordinates","original coordinates outside municipality original in alcinopolis falls in costa rica"
"5","Guapira graciliflora",1423916161,-28.3575,-55.0275,"gass84,preswcd","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:09.464+0000","2018-09-24T19:57:56.638+0000",207,"none","PRESERVED_SPECIMEN",3701493,6,7707728,220,422,6718,3086054,3701493,3701493,"Guapira graciliflora (Mart. ex Schmidt) Lundell","Guapira graciliflora (Mart. ex Schmidt) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira graciliflora","Guapira","graciliflora","SPECIES","ACCEPTED","none","São Paulo",2016,1,7,"2016-01-07T00:00:00","","2018-12-06T16:55:28.735+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1140627","2482","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bauru","Mata próxima ao IPMet","","RB",1423916161,"urn:catalog:JBRJ:RB:1140627","PhysicalObject","G.D. Colletta","RB01140627","JBRJ","","","C. Farney",628,NA,"RB 653826","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","","","","","","","","","","",NA,"Bauru","São Paulo","brazil",1614,"Bauru",3506003,-49.126502,-22.254185,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-28.3575,-55.0275,"original coordinates","original coordinates outside municipality original in bauru falls in sao luiz gonzaga"
"6","Guapira graciliflora",1570750823,-21.093742,-44,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.606+0000","2018-02-15T05:17:51.850+0000",121,"none","PRESERVED_SPECIMEN",3701493,6,7707728,220,422,6718,3086054,3701493,3701493,"Guapira graciliflora (Mart. ex Schmidt) Lundell","Guapira graciliflora (Mart. ex Schmidt) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira graciliflora","Guapira","graciliflora","SPECIES","ACCEPTED","2016-02-15T00:00:00","Minas Gerais",2016,1,8,"2016-01-08T00:00:00","2018-01-16T21:12:04.000+0000","2018-12-08T17:16:16.896+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000182044","1101","BHCB - Herbário da Universidade Federal de Minas Gerais","Brumadinho","Serra Azul, Serra das Farofas","pt","BHCB",1570750823,"BRA:UFMG:BHCB:0000182044","Collection","Gontijo, FD; Tameirão Neto, E","182044","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","",1276,0,"","SOUTH_AMERICA",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","","","","","","","","","","",NA,"Brumadinho","Minas Gerais","brazil",2367,"Brumadinho",3109006,-44.123298,-20.178103,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.093742,-44,"original coordinates","original coordinates outside municipality original in brumadinho falls in dores de campos"
"7","Guapira graciliflora",1944983549,-12.263056,-38.041667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.412+0000","2018-11-24T12:34:55.430+0000",122,"none","PRESERVED_SPECIMEN",3701493,6,7707728,220,422,6718,3086054,3701493,3701493,"Guapira graciliflora (Mart. ex Schmidt) Lundell","Guapira graciliflora (Mart. ex Schmidt) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira graciliflora","Guapira","graciliflora","SPECIES","ACCEPTED","none","Bahia",2016,3,14,"2016-03-14T00:00:00","","2018-11-24T12:36:01.895+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153461","352","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITANAGRA","Conglomerado BA_724-1-10-16RN","pt","CEPEC",1944983549,"BRA:CEPLAC:CEPEC:0000153461","Collection","Schulte, T.F.","153461","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","D.C. Silva",NA,NA,"26/6/2017","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","","","","","","","","","","",NA,"ITANAGRA","Bahia","brazil",3553,"Itanagra",2915908,-38.052921,-12.312109,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.263056,-38.041667,"original coordinates","original coordinates OK"
"8","Guapira graciliflora",1291041707,-19.26425,-43.569036,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:55.842+0000","2018-09-14T17:57:11.939+0000",126,"none","PRESERVED_SPECIMEN",3701493,6,7707728,220,422,6718,3086054,3701493,3701493,"Guapira graciliflora (Mart. ex Schmidt) Lundell","Guapira graciliflora (Mart. ex Schmidt) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira graciliflora","Guapira","graciliflora","SPECIES","ACCEPTED","2016-03-01T00:00:00","Minas Gerais",2016,3,20,"2016-03-20T00:00:00","2018-09-12T15:50:11.000+0000","2018-12-09T19:42:24.604+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000054539","741","FUEL - Herbário da Universidade Estadual de Londrina","Santana do Riacho","Serra do Cipó","pt","FUEL",1291041707,"BRA:UEL:FUEL:0000054539","Collection","Costa, FV","54539","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","Material em sílica. Material estéril, porém há fotos da mesma planta com flores.; Campo Rupestre","Rossetto, EFS",1230,0,"","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","","","","","","","","","","",NA,"Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.26425,-43.569036,"original coordinates","original coordinates OK"
"9","Guapira graciliflora",1837839041,-10.55,-48.4,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.510+0000","2018-09-10T18:27:56.492+0000",124,"none","PRESERVED_SPECIMEN",3701493,6,7707728,220,422,6718,3086054,3701493,3701493,"Guapira graciliflora (Mart. ex Schmidt) Lundell","Guapira graciliflora (Mart. ex Schmidt) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira graciliflora","Guapira","graciliflora","SPECIES","ACCEPTED","none","Tocantins",2016,8,10,"2016-08-10T00:00:00","2018-09-06T19:39:21.000+0000","2018-12-08T03:44:06.990+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000237154","138","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Porto Nacional","Faz. Providência - Porto Nacional - TO","pt","HUEFS",1837839041,"BRA:UEFS:HUEFS:0000237154","Collection","Chagas, D.B.das","237154","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado stricto sensu","",220,0,"","",NA,"","","","","",NA,"",NA,"","","","",NA,"",NA,"","","","","","","","","","","",NA,"Porto Nacional","Tocantins","brazil",3823,"Porto Nacional",1718204,-48.496572,-10.544258,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.55,-48.4,"original coordinates","original coordinates OK"
"10","Guapira graciliflora",1913582206,-16.211944,-42.481111,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.043+0000","2018-11-23T18:21:43.163+0000",123,"none","PRESERVED_SPECIMEN",3701493,6,7707728,220,422,6718,3086054,3701493,3701493,"Guapira graciliflora (Mart. ex Schmidt) Lundell","Guapira graciliflora (Mart. ex Schmidt) Lundell","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Guapira","Guapira graciliflora","Guapira","graciliflora","SPECIES","ACCEPTED","none","Minas Gerais",2016,11,30,"2016-11-30T00:00:00","2018-10-26T13:59:52.000+0000","2018-12-10T13:35:47.903+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000102138","5915","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","FRUTA DE LEITE","Sítio 2- Ponto 1.","pt","CEN",1913582206,"BRA:Cenargen:CEN:0000102138","Collection","Anderson Cássio Sevilha","102138","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Botão floral. Projeto Bem Diverso.","A. C. Servilha",892,0,"","",4,"Exsicatas","","","","",NA,"",NA,"","","","",NA,"",NA,"","","","","","","","","","","",NA,"FRUTA DE LEITE","Minas Gerais","brazil",3048,"Fruta de Leite",3127073,-42.52056,-16.125796,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.211944,-42.481111,"original coordinates","original coordinates OK"
