"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","locality","otherCatalogNumbers","continent","fieldNotes","individualCount","verbatimEventDate","datasetID","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","verbatimElevation","nomenclaturalCode","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","higherGeography","organismID","accessRights","higherClassification","fieldNumber","identificationQualifier","georeferencedDate","verbatimTaxonRank","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ilex microdonta",1853940811,-27.99,-49.768333,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.066+0000","2018-10-24T15:38:20.551+0000",121,"none","PRESERVED_SPECIMEN",5533729,6,7707728,220,7226638,6716,3169013,5533729,5533729,"Ilex microdonta Reissek","Ilex microdonta Reissek","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex microdonta","Ilex","microdonta","SPECIES","ACCEPTED","2018-05-01T00:00:00",1281,0,"Santa Catarina",2018,3,30,"2018-03-30T00:00:00","2018-10-24T15:39:04.081+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000058995","2478","FURB - Herbário Dr. Roberto Miguel Klein","Rio Rufino","pt","FURB",1853940811,"BRA:FURB:FURB:0000058995","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","58995","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Farias, D.M.","","","","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","",NA,NA,"","","","","Rio Rufino","Santa Catarina","brazil",442,"Rio Rufino",4215059,-49.754123,-27.914457,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.99,-49.768333,"original coordinates","original coordinates OK"
"2","Ilex microdonta",1914110290,-25.2702,-49.0107,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:02.661+0000","2018-12-03T16:41:39.579+0000",122,"none","PRESERVED_SPECIMEN",5533729,6,7707728,220,7226638,6716,3169013,5533729,5533729,"Ilex microdonta Reissek","Ilex microdonta Reissek","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex microdonta","Ilex","microdonta","SPECIES","ACCEPTED","2018-08-06T00:00:00",922,0,"Paraná",2018,6,1,"2018-06-01T00:00:00","2018-12-10T13:40:53.750+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000201412","2577","UEC - Herbário da Universidade Estadual de Campinas","Piraquara","pt","UEC",1914110290,"BRA:UNICAMP:UEC:0000201412","Collection","Brotto, M.L.","201412","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore com 4m de altura; frutos maduros negros.; F.O.M. Aluvial.","Brotto, M.L.","2018-11-21T16:18:35.000+0000","Recreio da Serra.","","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","",NA,NA,"","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.2702,-49.0107,"original coordinates","original coordinates outside municipality original in piraquara falls in campina grande do sul"
"3","Ilex microdonta",1882902725,-26.293889,-49.388889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.088+0000","2018-09-24T19:59:08.572+0000",207,"none","PRESERVED_SPECIMEN",5533729,6,7707728,220,7226638,6716,3169013,5533729,5533729,"Ilex microdonta Reissek","Ilex microdonta Reissek","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex microdonta","Ilex","microdonta","SPECIES","ACCEPTED","2017-07-29T00:00:00",NA,NA,"Santa Catarina",2017,7,29,"2017-07-29T00:00:00","2018-09-24T19:59:30.347+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1394696","2301","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Bento do Sul","","RB",1882902725,"urn:catalog:JBRJ:RB:1394696","PhysicalObject","P. Schwirkowski","RB01394696","JBRJ","","Heliófita. Flores cremes","P. Schwirkowski","2018-07-12T09:14:45.000+0000","Serra Alta. Em caíva, atrás da Implantec","RB 772101","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","",NA,NA,"","","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.293889,-49.388889,"original coordinates","original coordinates OK"
"4","Ilex microdonta",1848252216,-25.450833,-48.916667,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.390+0000","2018-06-04T19:36:12.961+0000",118,"none","PRESERVED_SPECIMEN",5533729,6,7707728,220,7226638,6716,3169013,5533729,5533729,"Ilex microdonta Reissek","Ilex microdonta Reissek","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex microdonta","Ilex","microdonta","SPECIES","ACCEPTED","2017-11-25T00:00:00",1400,0,"Paraná",2017,11,25,"2017-11-25T00:00:00","2018-12-08T15:08:36.378+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409892","2530","MBM - Herbário do Museu Botânico Municipal","Morretes","pt","MBM",1848252216,"BRA:MBM:MBM:0000409892","Collection","Brotto, ML; Völtz, RR","409892","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 3,5 metros de altura; fruto imaturo verde claro.; Floresta Ombrófila Densa Altomontana.","Brotto, ML","2018-05-10T18:39:35.000+0000","Conjunto Marumbi, pico Gigante","","SOUTH_AMERICA","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","",NA,NA,"","","","","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.450833,-48.916667,"original coordinates","original coordinates OK"
"5","Ilex microdonta",1819183330,-21.93,-41.925,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:18.636+0000","2018-09-24T19:58:59.143+0000",207,"none","PRESERVED_SPECIMEN",5533729,6,7707728,220,7226638,6716,3169013,5533729,5533729,"Ilex microdonta Reissek","Ilex microdonta Reissek","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex microdonta","Ilex","microdonta","SPECIES","ACCEPTED","2018-01-31T00:00:00",NA,NA,"Rio de Janeiro",2017,11,25,"2017-11-25T00:00:00","2018-12-10T05:45:50.734+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1378704","7495","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","","RB",1819183330,"urn:catalog:JBRJ:RB:1378704","PhysicalObject","M. Verdi; C. Baez, E. Fernandez, R. Gomes, R. Nines","RB01378704","JBRJ","","Árvore matriz nº 104; CAP 45 cm; frequente; folhas concolores verdes; botões florais de coloração esverdeada; coletada no interior do fragmento em área com dossel aberto","L. J. S. Pinto","2018-05-02T16:03:03.510+0000","Terras Frias. Ribeirão Vermelho, trilha para o local de captação de água da CEDAE. Parque Estadual do Desengano","RB 756255","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","",NA,NA,"","","","","Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.93,-41.925,"original coordinates","original coordinates OK"
"6","Ilex microdonta",1819183329,-21.932222,-41.928611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:18.604+0000","2018-09-24T19:58:58.956+0000",207,"none","PRESERVED_SPECIMEN",5533729,6,7707728,220,7226638,6716,3169013,5533729,5533729,"Ilex microdonta Reissek","Ilex microdonta Reissek","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex microdonta","Ilex","microdonta","SPECIES","ACCEPTED","2018-04-13T00:00:00",NA,NA,"Rio de Janeiro",2017,11,25,"2017-11-25T00:00:00","2018-12-10T05:45:50.803+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1378692","7483","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","","RB",1819183329,"urn:catalog:JBRJ:RB:1378692","PhysicalObject","M. Verdi; C. Baez, E. Fernandez, R. Gomes, R. Nines","RB01378692","JBRJ","","Árvore matriz nº 57; CAP 88+59 cm; frequente; folhas concolores verdes; botões florais de cor esverdeada; coletada no interior do fragmento em área com dossel aberto","M. Verdi","","Terras Frias. Ribeirão Vermelho, trilha para o local de captação de água da CEDAE. Parque Estadual do Desengano","RB 756243","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","",NA,NA,"","","","","Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.932222,-41.928611,"original coordinates","original coordinates OK"
"7","Ilex microdonta",1848248969,-25.913333,-48.985278,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.768+0000","2018-06-04T19:36:12.052+0000",118,"none","PRESERVED_SPECIMEN",5533729,6,7707728,220,7226638,6716,3169013,5533729,5533729,"Ilex microdonta Reissek","Ilex microdonta Reissek","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex microdonta","Ilex","microdonta","SPECIES","ACCEPTED","2016-02-25T00:00:00",1490,0,"Paraná",2016,2,6,"2016-02-06T00:00:00","2018-12-08T15:08:34.522+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000406211","84","MBM - Herbário do Museu Botânico Municipal","Tijucas do Sul","pt","MBM",1848248969,"BRA:MBM:MBM:0000406211","Collection","Ferreira, PC; Ariati, V; Pfeffer, RA","406211","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto, 2,00m; frutos roxos e pretos, maduros.; Em afloramento rochoso.","Ferreira, PC","2018-05-10T18:39:35.000+0000","Serra do Araçatuba, Entre Confloresta e Moréia","","SOUTH_AMERICA","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","",NA,NA,"","","","","Tijucas do Sul","Paraná","brazil",830,"Tijucas do Sul",4127601,-49.112272,-25.901697,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.913333,-48.985278,"original coordinates","original coordinates outside municipality original in tijucas do sul falls in guaratuba"
"8","Ilex microdonta",1077424703,-27.9,-49.86,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.803+0000","2018-10-24T15:38:15.558+0000",121,"none","PRESERVED_SPECIMEN",5533729,6,7707728,220,7226638,6716,3169013,5533729,5533729,"Ilex microdonta Reissek","Ilex microdonta Reissek","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex microdonta","Ilex","microdonta","SPECIES","ACCEPTED","2015-02-04T00:00:00",847,0,"Santa Catarina",2015,2,4,"2015-02-04T00:00:00","2018-12-06T14:18:07.243+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045661","1079","FURB - Herbário Dr. Roberto Miguel Klein","Rio Rufino","pt","FURB",1077424703,"BRA:FURB:FURB:0000045661","Collection","Oliveira, A.A. de","45661","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 214 /O/17","Oliveira, AA de","2018-10-11T17:15:24.000+0000","Morro das Torres.","","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","",NA,NA,"","","","","Rio Rufino","Santa Catarina","brazil",442,"Rio Rufino",4215059,-49.754123,-27.914457,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.9,-49.86,"original coordinates","original coordinates OK"
"9","Ilex microdonta",1264698283,-22.595278,-45.298333,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.593+0000","2018-11-24T08:56:59.648+0000",126,"none","PRESERVED_SPECIMEN",5533729,6,7707728,220,7226638,6716,3169013,5533729,5533729,"Ilex microdonta Reissek","Ilex microdonta Reissek","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex microdonta","Ilex","microdonta","SPECIES","ACCEPTED","2015-02-26T00:00:00",1634,0,"Minas Gerais",2015,2,26,"2015-02-26T00:00:00","2018-12-08T13:34:53.550+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049698","172","SPSF - Herbário Dom Bento José Pickel","Delfim Moreira","pt","SPSF",1264698283,"BRA:IF:SPSF:0000049698","Collection","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis","49698","IF","Instituto Florestal, IF","COLETA: Árvore de 7 m. Frutos imaturos verde-amarelos e maduros negros.; GEOGRAFIA: Beira de córrego da Lavrinha, Floresta Ombrófila Mista (WGS84, Zona 23K).&nf;468878W&nf;7501588S;","N.M.Ivanauskas","2018-11-05T15:51:23.000+0000","Vila de São Francisco dos Campos do Jordão","","SOUTH_AMERICA","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","",NA,NA,"","","","","Delfim Moreira","Minas Gerais","brazil",1527,"Delfim Moreira",3121100,-45.288068,-22.50701,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.595278,-45.298333,"original coordinates","original coordinates OK"
"10","Ilex microdonta",1801188747,-22.6825,-45.453056,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.575+0000","2018-11-24T08:57:00.623+0000",126,"none","PRESERVED_SPECIMEN",5533729,6,7707728,220,7226638,6716,3169013,5533729,5533729,"Ilex microdonta Reissek","Ilex microdonta Reissek","Plantae","Tracheophyta","Aquifoliales","Aquifoliaceae","Ilex","Ilex microdonta","Ilex","microdonta","SPECIES","ACCEPTED","2016-06-10T00:00:00",1467,0,"São Paulo",2015,9,12,"2015-09-12T00:00:00","2018-12-08T01:46:36.369+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000052025","484","SPSF - Herbário Dom Bento José Pickel","Campos do Jordão","pt","SPSF",1801188747,"BRA:IF:SPSF:0000052025","Collection","M.G.K. Cornia & N.M.Ivanauskas & R.Esteves","52025","IF","Instituto Florestal, IF","COLETA: Árvore 4m de altura. Indivíduo 59 da fitossociologia. Material infértil.; GEOGRAFIA: Trilha do córrego Galharada.Parcela da fitossociologia, Floresta Ombrófila Mista, (WGS84, Zona 23K);","M.G.K. Cornia","2018-11-05T15:51:23.000+0000","P.E. de Campos do Jordão","","SOUTH_AMERICA","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","",NA,NA,"","","","","Campos do Jordão","São Paulo","brazil",1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.6825,-45.453056,"original coordinates","original coordinates OK"
