"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","modified","elevation","elevationAccuracy","individualCount","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","fieldNotes","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks","rights","higherGeography","higherClassification","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","fieldNumber","organismID","datasetID","accessRights","verbatimLocality","verbatimTaxonRank","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Emmotum affine",1944983531,-12.530278,-38.299167,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.384+0000","2018-11-24T12:34:55.407+0000",122,"none","PRESERVED_SPECIMEN",3597355,6,7707728,220,7223732,2513,7314422,3597355,3597355,"Emmotum affine Miers","Emmotum affine Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum affine","Emmotum","affine","SPECIES","ACCEPTED","none","Bahia",2016,3,16,"2016-03-16T00:00:00","2018-11-24T12:36:01.877+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153493","384","CEPEC - Herbário do Centro de Pesquisas do Cacau","MATA DE SÃO JOÃO","Conglomerado BA_771-3-6-56","pt","CEPEC",1944983531,"BRA:CEPLAC:CEPEC:0000153493","Collection","Schulte, T.F.","153493","20/6/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","R. Asprino","","",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","",NA,"","","",NA,NA,NA,NA,"","","MATA DE SÃO JOÃO","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.530278,-38.299167,"original coordinates","original coordinates OK"
"2","Emmotum affine",1455752673,-11.8,-37.6,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.578+0000","2018-12-03T16:16:13.967+0000",122,"none","PRESERVED_SPECIMEN",3597355,6,7707728,220,7223732,2513,7314422,3597355,3597355,"Emmotum affine Miers","Emmotum affine Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum affine","Emmotum","affine","SPECIES","ACCEPTED","2016-12-01T00:00:00","Bahia",2016,5,29,"2016-05-29T00:00:00","2018-12-03T16:17:17.754+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000125535","24876","ALCB - Herbário Alexandre Leal Costa","Conde","Litoral Norte, Barra do Tariri.","pt","ALCB",1455752673,"BRA:UFBA:ALCB:0000125535","Collection","Guedes, ML; Alunos de Botânica BIO C05","125535","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas coriáceas, discolores. Inflorescências axilares com flores em botões. Frutos imaturos","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:08:52.000+0000",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","",NA,"","","",NA,NA,NA,NA,"","","Conde","Bahia","brazil",3622,"Conde",2908606,-37.67734,-11.827324,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.8,-37.6,"original coordinates","original coordinates OK"
"3","Emmotum affine",1455752817,-13.716667,-39.133333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.408+0000","2018-12-03T16:16:13.382+0000",122,"none","PRESERVED_SPECIMEN",3597355,6,7707728,220,7223732,2513,7314422,3597355,3597355,"Emmotum affine Miers","Emmotum affine Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum affine","Emmotum","affine","SPECIES","ACCEPTED","2016-12-01T00:00:00","Bahia",2016,8,21,"2016-08-21T00:00:00","2018-12-03T16:17:15.801+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126152","24935","ALCB - Herbário Alexandre Leal Costa","Ituberá","Litoral Sul, Campo dos Carneiros.","pt","ALCB",1455752817,"BRA:UFBA:ALCB:0000126152","Collection","Guedes, ML; Alunos de Botânica BIO C05","126152","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas coriáceas, discolores. Inflorescência axilares,botões esverdeados, flores com pétalas alvas pilosas.","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:08:52.000+0000",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","",NA,"","","",NA,NA,NA,NA,"","","Ituberá","Bahia","brazil",3376,"Ituberá",2917300,-39.147155,-13.750476,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.716667,-39.133333,"original coordinates","original coordinates OK"
"4","Emmotum affine",1455752886,-12.92,-38.318333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.520+0000","2018-12-03T16:16:13.304+0000",122,"none","PRESERVED_SPECIMEN",3597355,6,7707728,220,7223732,2513,7314422,3597355,3597355,"Emmotum affine Miers","Emmotum affine Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum affine","Emmotum","affine","SPECIES","ACCEPTED","2017-01-01T00:00:00","Bahia",2016,10,20,"2016-10-20T00:00:00","2018-12-03T16:17:15.563+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126371","25083","ALCB - Herbário Alexandre Leal Costa","Lauro de Freitas","UNIDUNAS, parcela nº3.","pt","ALCB",1455752886,"BRA:UFBA:ALCB:0000126371","Collection","Guedes, ML; Barbosa, MCF; Sales, EF; Teixeira, Lde J","126371","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas coriáceas, discolores. Inflorescências axilares. Flores cremes, pilosas. Frutos imaturos.","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:08:52.000+0000",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","",NA,"","","",NA,NA,NA,NA,"","","Lauro de Freitas","Bahia","brazil",3475,"Lauro de Freitas",2919207,-38.335338,-12.858924,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.92,-38.318333,"original coordinates","original coordinates outside municipality original in lauro de freitas falls in salvador"
"5","Emmotum affine",1500373980,-12.554722,-37.897222,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.924+0000","2018-12-03T16:16:22.369+0000",122,"none","PRESERVED_SPECIMEN",3597355,6,7707728,220,7223732,2513,7314422,3597355,3597355,"Emmotum affine Miers","Emmotum affine Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum affine","Emmotum","affine","SPECIES","ACCEPTED","2017-03-01T00:00:00","Bahia",2016,10,22,"2016-10-22T00:00:00","2018-12-08T21:27:06.371+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000127488","42","ALCB - Herbário Alexandre Leal Costa","Mata de São João","Parque natural municipal da restinga de Praia do forte","pt","ALCB",1500373980,"BRA:UFBA:ALCB:0000127488","Collection","Sousa, TS; Barberena, FFVA","127488","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Arbusto,ca.6m, casca rugosa, forófito de Brassavola tuberculata Hook. Datum: WGS-84.","Sousa, TS","SOUTH_AMERICA","2018-08-28T19:08:52.000+0000",4,0,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","",NA,"","","",NA,NA,NA,NA,"","","Mata de São João","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.554722,-37.897222,"original coordinates","original coordinates outside Brazil"
"6","Emmotum affine",1420313876,-13.207222,-38.906389,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:00.893+0000","2018-08-03T12:12:43.531+0000",121,"none","PRESERVED_SPECIMEN",3597355,6,7707728,220,7223732,2513,7314422,3597355,3597355,"Emmotum affine Miers","Emmotum affine Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum affine","Emmotum","affine","SPECIES","ACCEPTED","none","Bahia",2016,11,23,"2016-11-23T00:00:00","2018-08-03T12:12:47.771+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000015085","2147","HURB - Herbário do Recôncavo da Bahia","Jaguaripe","Praia do Garcês;","pt","HURB",1420313876,"BRA:UFRB:HURB:0000015085","Collection","Costa, G.; Correira, F. & Silva, T.T.","15085","","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","","","","",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","",NA,"","","",NA,NA,NA,NA,"","","Jaguaripe","Bahia","brazil",3444,"Jaguaripe",2917805,-38.980533,-13.115302,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.207222,-38.906389,"original coordinates","original coordinates OK"
"7","Emmotum affine",1420313852,-13.207222,-38.906389,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:00.874+0000","2018-08-03T12:12:43.511+0000",121,"none","PRESERVED_SPECIMEN",3597355,6,7707728,220,7223732,2513,7314422,3597355,3597355,"Emmotum affine Miers","Emmotum affine Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum affine","Emmotum","affine","SPECIES","ACCEPTED","none","Bahia",2016,11,23,"2016-11-23T00:00:00","2018-08-03T12:12:47.874+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000015034","2095","HURB - Herbário do Recôncavo da Bahia","Jaguaripe","Praia do Garcês;","pt","HURB",1420313852,"BRA:UFRB:HURB:0000015034","Collection","Costa, G.; Correira, F. & Silva, T.T.","15034","","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Flores: passadas; Hábito: arbusto","","","",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","",NA,"","","",NA,NA,NA,NA,"","","Jaguaripe","Bahia","brazil",3444,"Jaguaripe",2917805,-38.980533,-13.115302,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.207222,-38.906389,"original coordinates","original coordinates OK"
"8","Emmotum affine",1632856602,-15.561389,-39.05,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.416+0000","2018-12-03T16:16:30.816+0000",122,"none","PRESERVED_SPECIMEN",3597355,6,7707728,220,7223732,2513,7314422,3597355,3597355,"Emmotum affine Miers","Emmotum affine Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum affine","Emmotum","affine","SPECIES","ACCEPTED","2018-03-01T00:00:00","Bahia",2015,11,19,"2015-11-19T00:00:00","2018-12-08T04:36:23.457+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000128811","5253","ALCB - Herbário Alexandre Leal Costa","Canavieiras","","pt","ALCB",1632856602,"BRA:UFBA:ALCB:0000128811","Collection","Mattos Silva, LA; Alves, PAC; Alves, A","128811","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","6 m de altura x 12 cm de diâmetro. Folhas com a face adaxial verde-escuro e a face abaxial verde-claro e opaca. Flores com cálice e corola esbranquiçada.; Restinga para Campos Nativos.","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:08:52.000+0000",40,0,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","",NA,"","","",NA,NA,NA,NA,"","","Canavieiras","Bahia","brazil",3128,"Canavieiras",2906303,-39.119706,-15.653471,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.561389,-39.05,"original coordinates","original coordinates OK"
"9","Emmotum affine",1587330956,-18.523611,-39.735,"cdround,gass84","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:35.681+0000","2017-12-29T14:35:07.714+0000",123,"none","PRESERVED_SPECIMEN",3597355,6,7707728,220,7223732,2513,7314422,3597355,3597355,"Emmotum affine Miers","Emmotum affine Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum affine","Emmotum","affine","SPECIES","ACCEPTED","none","Espírito Santo",2014,3,22,"2014-03-22T00:00:00","2018-07-07T03:32:27.454+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000081977","1974","UFP - Herbário UFP - Geraldo Mariz","Conceição da Barra","Parque Estadual de Itaúnas","pt","UFP",1587330956,"BRA:UFPE:UFP:0000081977","Collection","Amorim, B.S.","81977","","UFPE","Universidade Federal de Pernambuco, UFPE","HABITAT:Borada da mata, Restinga.; DESC:Arvoreta 4m alt., frutos verdes.;","","","",NA,NA,0,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","",NA,"","","",NA,NA,NA,NA,"","","Conceição da Barra","Espírito Santo","brazil",2736,"Conceição da Barra",3201605,-39.832833,-18.445026,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.523611,-39.735,"original coordinates","original coordinates OK"
"10","Emmotum affine",1077249343,-13.95,-38.933333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.623+0000","2018-12-03T16:16:23.803+0000",122,"none","PRESERVED_SPECIMEN",3597355,6,7707728,220,7223732,2513,7314422,3597355,3597355,"Emmotum affine Miers","Emmotum affine Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum affine","Emmotum","affine","SPECIES","ACCEPTED","2014-12-01T00:00:00","Bahia",2014,11,6,"2014-11-06T00:00:00","2018-12-06T14:16:42.246+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000117895","22955","ALCB - Herbário Alexandre Leal Costa","Maraú","Litoral Sul, Caminho Barra Grande para Itaipú de Fora.","pt","ALCB",1077249343,"BRA:UFBA:ALCB:0000117895","Collection","Guedes, ML; Kelmo, F; Alunos de Kelmo da Disciplina Ecologia","117895","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 7 m de altura. Folhas cartáceas, discolores. Inflorescência axilar, botões esverdeados.","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:08:52.000+0000",NA,NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"",NA,"","","",NA,"","","",NA,NA,NA,NA,"","","Maraú","Bahia","brazil",3329,"Maraú",2920700,-39.150172,-14.151743,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.95,-38.933333,"original coordinates","original coordinates OK"
