"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","locality","otherCatalogNumbers","elevation","elevationAccuracy","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","individualCount","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","habitat","identificationRemarks","georeferenceSources","nomenclaturalStatus","fieldNumber","bibliographicCitation","higherGeography","organismID","datasetID","accessRights","georeferencedDate","georeferenceProtocol","coordinateUncertaintyInMeters","depth","depthAccuracy","scientificNameID","dynamicProperties","verbatimCoordinateSystem","locationID","originalNameUsage","identificationID","parentNameUsage","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Coussapoa microcarpa",1913592006,-26.5442,-49.3517,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.447+0000","2018-09-24T19:50:19.693+0000",132,"none","PRESERVED_SPECIMEN",4013334,6,7707728,220,691,6639,7316389,4013334,4013334,"Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini","Plantae","Tracheophyta","Rosales","Urticaceae","Coussapoa","Coussapoa microcarpa","Coussapoa","microcarpa","SPECIES","ACCEPTED","2018-02-14T00:00:00","SOUTH_AMERICA","Santa Catarina",2018,2,14,"2018-02-14T00:00:00","2018-09-05T14:13:43.000+0000","2018-12-10T13:35:52.715+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000040414","2026","ASE - Herbário da Universidade Federal de Sergipe","José Boiteux","pt","ASE",1913592006,"BRA:UFS:ASE:0000040414","Collection","Kassner-Filho, A; Santos, D; Bollmann, G; Silva, DA","40414","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore, flor verde.; Borda de framento florestal.","Kassner-Filho, A","","",NA,NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"José Boiteux","Santa Catarina","brazil",695,"José Boiteux",4209151,-49.646426,-26.859394,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.5442,-49.3517,"original coordinates","original coordinates outside municipality original in jose boiteux falls in rio dos cedros"
"2","Coussapoa microcarpa",1840912938,-22.334722,-44.538055,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.264+0000","2018-09-24T19:59:04.254+0000",207,"none","PRESERVED_SPECIMEN",4013334,6,7707728,220,691,6639,7316389,4013334,4013334,"Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini","Plantae","Tracheophyta","Rosales","Urticaceae","Coussapoa","Coussapoa microcarpa","Coussapoa","microcarpa","SPECIES","ACCEPTED","2018-07-24T00:00:00","","Rio de Janeiro",2018,4,18,"2018-04-18T00:00:00","2018-07-27T17:16:08.218+0000","2018-12-08T19:50:29.366+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386585","1614","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Resende","","RB",1840912938,"urn:catalog:JBRJ:RB:1386585","PhysicalObject","C. Baez; E.P.Fernandez, T.Lima, R.C.Gomes","RB01386585","JBRJ","","Árvore matriz nº 35; CAP 250 cm; Frutos jovens verdes.","M. Gomes","Bosque do Visconde. Trilha da Família. Parque Estadual da Pedra Selada","RB 764166",NA,NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Resende","Rio de Janeiro","brazil",1559,"Resende",3304201,-44.489612,-22.442109,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.334722,-44.538055,"original coordinates","original coordinates OK"
"3","Coussapoa microcarpa",1889165821,-28.89,-49.86,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.487+0000","2018-10-24T15:38:20.726+0000",121,"none","PRESERVED_SPECIMEN",4013334,6,7707728,220,691,6639,7316389,4013334,4013334,"Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini","Plantae","Tracheophyta","Rosales","Urticaceae","Coussapoa","Coussapoa microcarpa","Coussapoa","microcarpa","SPECIES","ACCEPTED","2018-06-08T00:00:00","","Santa Catarina",2018,6,8,"2018-06-08T00:00:00","","2018-10-24T15:39:04.253+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059495","2810","FURB - Herbário Dr. Roberto Miguel Klein","Jacinto Machado","pt","FURB",1889165821,"BRA:FURB:FURB:0000059495","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","59495","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","flor verde","Kassner-Filho, A.","","",NA,NA,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Jacinto Machado","Santa Catarina","brazil",254,"Jacinto Machado",4208708,-49.846789,-28.994565,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.89,-49.86,"original coordinates","original coordinates OK"
"4","Coussapoa microcarpa",1587296739,-24.682222,-48.58,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:56.516+0000","2017-12-29T14:11:34.580+0000",125,"none","PRESERVED_SPECIMEN",4013334,6,7707728,220,691,6639,7316389,4013334,4013334,"Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini","Plantae","Tracheophyta","Rosales","Urticaceae","Coussapoa","Coussapoa microcarpa","Coussapoa","microcarpa","SPECIES","ACCEPTED","2017-02-01T00:00:00","","Paraná",2017,2,22,"2017-02-22T00:00:00","","2018-07-07T03:31:41.297+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000089850","1189","UPCB - Herbário do Departamento de Botânica","Adrianópolis","pt","UPCB",1587296739,"BRA:UFPR:UPCB:0000089850","Collection","Völtz, R.R. et al.","89850","UFPR","Universidade Federal do Paraná, UFPR","Árvore 10 m alt.; frutos verdes; Floresta Ombrófila Densa Submontana secundária, as margens do rio Pardo..","Völtz, R.R.","João Surá","",125,0,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.682222,-48.58,"original coordinates","original coordinates OK"
"5","Coussapoa microcarpa",1585202501,-25.7737,-48.5764,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.882+0000","2018-11-24T12:35:23.888+0000",123,"none","PRESERVED_SPECIMEN",4013334,6,7707728,220,691,6639,7316389,4013334,4013334,"Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini","Plantae","Tracheophyta","Rosales","Urticaceae","Coussapoa","Coussapoa microcarpa","Coussapoa","microcarpa","SPECIES","ACCEPTED","2017-04-11T00:00:00","","Paraná",2017,3,30,"2017-03-30T00:00:00","2018-11-19T18:53:32.000+0000","2018-12-07T01:13:53.509+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015501","","EFC - Herbário Escola de Florestas Curitiba","Matinhos","pt","EFC",1585202501,"BRA:UFPR:EFC:0000015501","Collection","Souza, I.","15501","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 4m, frutos maduros verdes, beira da estrada, Floresta Ombrófila Densa das Terras Baixas.","Souza, I.","Rodovia PR 580","",12,0,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Matinhos","Paraná","brazil",845,"Matinhos",4115705,-48.554305,-25.762456,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.7737,-48.5764,"original coordinates","original coordinates OK"
"6","Coussapoa microcarpa",1837392229,-27.18,-48.51,"gass84","05776b2b-eda0-4a70-ba81-986e3f100e1a","efe6e324-c6aa-4ed0-9693-80e7ba5bab12","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:13.010+0000","2018-09-25T14:38:45.594+0000",81,"none","PRESERVED_SPECIMEN",4013334,6,7707728,220,691,6639,7316389,4013334,4013334,"Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini","Plantae","Tracheophyta","Rosales","Urticaceae","Coussapoa","Coussapoa microcarpa","Coussapoa","microcarpa","SPECIES","ACCEPTED","2017-08-14T00:00:00","","Santa Catarina",2017,8,14,"2017-08-14T00:00:00","2018-08-22T15:18:59.000+0000","2018-12-08T03:39:48.539+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JOI - Herbário Joinvillea","BRA:UNIVILLE:JOI:0000017340","803","JOI - Herbário Joinvillea","Bombinhas","pt","JOI",1837392229,"BRA:UNIVILLE:JOI:0000017340","Collection","Kassner-Filho, A.","17340","UNIVILLE","Universidade da Região de Joinville (UNIVILLE)","Flor verde","Kassner-Filho, A.","Inteior da U.A.","",8,0,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Bombinhas","Santa Catarina","brazil",625,"Bombinhas",4202453,-48.520106,-27.172396,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.18,-48.51,"original coordinates","original coordinates OK"
"7","Coussapoa microcarpa",1801099055,-26.166389,-48.530278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.962+0000","2018-10-24T15:38:18.813+0000",121,"none","PRESERVED_SPECIMEN",4013334,6,7707728,220,691,6639,7316389,4013334,4013334,"Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini","Plantae","Tracheophyta","Rosales","Urticaceae","Coussapoa","Coussapoa microcarpa","Coussapoa","microcarpa","SPECIES","ACCEPTED","2017-10-31T00:00:00","","Santa Catarina",2017,9,2,"2017-09-02T00:00:00","2018-10-11T17:29:05.000+0000","2018-12-08T01:46:26.072+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054989","7","FURB - Herbário Dr. Roberto Miguel Klein","São Francisco do Sul","pt","FURB",1801099055,"BRA:FURB:FURB:0000054989","Collection","Marascalchi, N.M.","54989","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","frutos esverdeados","Marascalchi, M.N.","Proximidades do forte Marechal Luz.","",64,0,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.166389,-48.530278,"original coordinates","original coordinates OK"
"8","Coussapoa microcarpa",1676469331,-26.773333,-49.036944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:27.221+0000","2018-10-24T15:38:18.993+0000",121,"none","PRESERVED_SPECIMEN",4013334,6,7707728,220,691,6639,7316389,4013334,4013334,"Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini","Plantae","Tracheophyta","Rosales","Urticaceae","Coussapoa","Coussapoa microcarpa","Coussapoa","microcarpa","SPECIES","ACCEPTED","2017-10-18T00:00:00","","Santa Catarina",2017,9,11,"2017-09-11T00:00:00","2018-10-11T17:29:05.000+0000","2018-12-10T07:36:48.244+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000055227","6596","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","pt","FURB",1676469331,"BRA:FURB:FURB:0000055227","Collection","Funez, L.A.; Maraschalchi, M.N., Farias, D.M., Schneiders, A.","55227","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores esverdeadas","Funez, L.A.","Morro do Cachorro.","",330,0,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.773333,-49.036944,"original coordinates","original coordinates OK"
"9","Coussapoa microcarpa",1801099100,-28.89,-49.32,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:27.324+0000","2018-10-24T15:38:19.000+0000",121,"none","PRESERVED_SPECIMEN",4013334,6,7707728,220,691,6639,7316389,4013334,4013334,"Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini","Plantae","Tracheophyta","Rosales","Urticaceae","Coussapoa","Coussapoa microcarpa","Coussapoa","microcarpa","SPECIES","ACCEPTED","2017-10-23T00:00:00","","Santa Catarina",2017,10,23,"2017-10-23T00:00:00","2018-10-11T17:29:05.000+0000","2018-12-08T01:46:26.088+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000055429","1281","FURB - Herbário Dr. Roberto Miguel Klein","Araranguá","pt","FURB",1801099100,"BRA:FURB:FURB:0000055429","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","55429","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Kassner-Filho, A.","","",13,0,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Araranguá","Santa Catarina","brazil",263,"Araranguá",4201406,-49.471158,-28.942354,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.89,-49.32,"original coordinates","original coordinates OK"
"10","Coussapoa microcarpa",1913570250,-26.533611,-49.041667,"gass84","52b78a58-c84a-4370-bb14-b27a007d5da6","7cf67ac2-f2f2-42bd-92e4-c2eac0b21039","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:08.319+0000","2018-09-24T16:36:23.620+0000",128,"none","PRESERVED_SPECIMEN",4013334,6,7707728,220,691,6639,7316389,4013334,4013334,"Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini","Plantae","Tracheophyta","Rosales","Urticaceae","Coussapoa","Coussapoa microcarpa","Coussapoa","microcarpa","SPECIES","ACCEPTED","2017-11-23T00:00:00","","Santa Catarina",2017,11,23,"2017-11-23T00:00:00","2018-08-24T14:47:03.000+0000","2018-12-10T13:35:41.350+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUCS - Herbário da Universidade de Caxias do Sul","BRA:UCS:HUCS:0000048179","1575","HUCS - Herbário da Universidade de Caxias do Sul","Guaramirim","pt","HUCS",1913570250,"BRA:UCS:HUCS:0000048179","Collection","Kassner-Filho, A.","48179","UCS","Universidade de Caxias do Sul (UCS)","FURB 56164; Borda de fragmento. Árvore","Kassner-Filho, A.","Jaqua-açu","",553,0,"","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Guaramirim","Santa Catarina","brazil",765,"Guaramirim",4206504,-48.944598,-26.476354,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.533611,-49.041667,"original coordinates","original coordinates OK"
