"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","collectionID","otherCatalogNumbers","individualCount","verbatimTaxonRank","higherClassification","habitat","county","verbatimElevation","identificationQualifier","identificationRemarks","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","fieldNotes","eventRemarks","typeStatus","higherGeography","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Paypayrola blanchetiana",1658215376,-8.082083,-35.014778,"gass84,iddatunl","b3769e61-c3d0-4046-81cf-bf4d6b23b444","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:58.166+0000","2018-10-25T12:33:38.117+0000",124,"none","PRESERVED_SPECIMEN",4074382,6,7707728,220,1414,6631,7296259,4074382,4074382,"Paypayrola blanchetiana Tul.","Paypayrola blanchetiana Tul.","Plantae","Tracheophyta","Malpighiales","Violaceae","Paypayrola","Paypayrola blanchetiana","Paypayrola","blanchetiana","SPECIES","ACCEPTED","2017-06-01T00:00:00",91,0,"Pernambuco",2017,6,18,"2017-06-18T00:00:00","2018-10-25T12:34:16.129+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HST - Herbário Sérgio Tavares","BRA:UFRPE:HST:0000021819","38","HST - Herbário Sérgio Tavares","Jaboatão dos Guararapes","FURB, mata de Manassu","pt","HST",1658215376,"BRA:UFRPE:HST:0000021819","Collection","N.D.Silva; M.A.Chagas","21819","Universidade Federal Rural de Pernambuco, UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Arvoreta ca. 5,1m alt.; flores brancas, com odor adocicado.","N.D.Silva & M.A.Chagas","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","Jaboatão dos Guararapes","Pernambuco","brazil",4241,"Jaboatão dos Guararapes",2607901,-35.003878,-8.152554,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.082083,-35.014778,"original coordinates","original coordinates OK"
"2","Paypayrola blanchetiana",1585194521,-15.25,-39.418056,"gass84,txmatfuz","fffdea53-c113-4cdc-896e-a9c5fd726591","1c72778c-05de-4f31-b83a-ff541ce5dff7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:29.982+0000","2018-09-25T15:15:20.309+0000",81,"none","PRESERVED_SPECIMEN",4074382,6,7707728,220,1414,6631,7296259,4074382,4074382,"Paypayrola blanchetiana Tul.","Paypayrola blanchetiana Tul.","Plantae","Tracheophyta","Malpighiales","Violaceae","Paypayrola","Paypayrola blanchetiana","Paypayrola","blanchetiana","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2015,10,18,"2015-10-18T00:00:00","2018-12-07T01:13:49.729+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UESC - Herbário Universidade Estadual de Santa Cruz","BRA:UESC:UESC:0000023213","138","UESC - Herbário Universidade Estadual de Santa Cruz","Arataca","","pt","UESC",1585194521,"BRA:UESC:UESC:0000023213","Collection","Ronison R. dos Santos,","23213","UESC","Universidade Estadual de Santa Cruz (UESC)","Árvore ca. 5 mt.","","2018-08-22T12:18:10.000+0000","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","Arataca","Bahia","brazil",3183,"Arataca",2902252,-39.412334,-15.243448,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.25,-39.418056,"original coordinates","original coordinates OK"
"3","Paypayrola blanchetiana",1135827178,-8.551389,-35.144722,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:08.820+0000","2018-08-03T12:05:13.142+0000",130,"none","PRESERVED_SPECIMEN",4074382,6,7707728,220,1414,6631,7296259,4074382,4074382,"Paypayrola blanchetiana Tul.","Paypayrola blanchetiana Tul.","Plantae","Tracheophyta","Malpighiales","Violaceae","Paypayrola","Paypayrola blanchetiana","Paypayrola","blanchetiana","SPECIES","ACCEPTED","2014-07-01T00:00:00",NA,NA,"Pernambuco",2014,2,3,"2014-02-03T00:00:00","2018-12-06T21:47:09.232+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000089564","18","IPA - Herbário - IPA Dárdano de Andrade Lima","Sirinhaém","Usina Trapiche, Engenho Coelhas","pt","IPA",1135827178,"BRA:IPA:IPA:0000089564","Collection","Barros, R.; Roseane Karla; Chagas, M.; Roseane Karla; Chagas, M.","89564","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","","Cano, O.","2018-07-10T14:23:58.000+0000","SOUTH_AMERICA","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","Sirinhaém","Pernambuco","brazil",4165,"Sirinhaém",2614204,-35.174428,-8.573365,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.551389,-35.144722,"original coordinates","original coordinates OK"
"4","Paypayrola blanchetiana",1135827193,-8.561667,-35.184167,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:08.808+0000","2018-08-03T12:05:13.173+0000",130,"none","PRESERVED_SPECIMEN",4074382,6,7707728,220,1414,6631,7296259,4074382,4074382,"Paypayrola blanchetiana Tul.","Paypayrola blanchetiana Tul.","Plantae","Tracheophyta","Malpighiales","Violaceae","Paypayrola","Paypayrola blanchetiana","Paypayrola","blanchetiana","SPECIES","ACCEPTED","2014-09-01T00:00:00",NA,NA,"Pernambuco",2014,2,2,"2014-02-02T00:00:00","2018-12-06T21:47:09.265+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000089519","26","IPA - Herbário - IPA Dárdano de Andrade Lima","Sirinhaém","Usina Trapiche, Engenho Jaguaré","pt","IPA",1135827193,"BRA:IPA:IPA:0000089519","Collection","Roseane Karla; Barros, R.; Chagas, M.; Barros, R.; Chagas, M.","89519","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","","Cano, O.","2018-07-10T14:23:58.000+0000","SOUTH_AMERICA","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","Sirinhaém","Pernambuco","brazil",4165,"Sirinhaém",2614204,-35.174428,-8.573365,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.561667,-35.184167,"original coordinates","original coordinates OK"
"5","Paypayrola blanchetiana",1089193329,-7.425,-34.960278,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:28.199+0000","2018-11-24T12:33:28.218+0000",128,"none","PRESERVED_SPECIMEN",4074382,6,7707728,220,1414,6631,7296259,4074382,4074382,"Paypayrola blanchetiana Tul.","Paypayrola blanchetiana Tul.","Plantae","Tracheophyta","Malpighiales","Violaceae","Paypayrola","Paypayrola blanchetiana","Paypayrola","blanchetiana","SPECIES","ACCEPTED","none",9999,0,"Paraíba",2014,2,28,"2014-02-28T00:00:00","2018-12-08T04:38:54.994+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000057220","3806","JPB - Herbário Lauro Pires Xavier","Caaporã","Sítio Brejo de Lima","pt","JPB",1089193329,"BRA:UFPB:JPB:0000057220","Collection","Gadelha Neto, PC; Lima, JR; Mendonça, JDL","57220","UFPB","Universidade Federal da Paraíba, UFPB","Arvoreta de folhas simples, verticiladas, cartáceas. Fruto seco deiscente, cápsula loculicida. Vegetando em ambiente úmido e sombreado. Substrato areno-argiloso.; Floresta Estacional Semidecidual das Terras Baixas; HABITAT: Floresta E","","2018-11-05T21:22:48.000+0000","SOUTH_AMERICA","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","Caaporã","Paraíba","brazil",4412,"Caaporã",2503001,-34.919882,-7.486877,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.425,-34.960278,"original coordinates","original coordinates OK"
"6","Paypayrola blanchetiana",1089196802,-14.4233,-39.0608,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:31.397+0000","2018-11-24T12:33:31.480+0000",128,"none","PRESERVED_SPECIMEN",4074382,6,7707728,220,1414,6631,7296259,4074382,4074382,"Paypayrola blanchetiana Tul.","Paypayrola blanchetiana Tul.","Plantae","Tracheophyta","Malpighiales","Violaceae","Paypayrola","Paypayrola blanchetiana","Paypayrola","blanchetiana","SPECIES","ACCEPTED","none",130,0,"Bahia",2014,10,26,"2014-10-26T00:00:00","2018-12-08T04:38:56.930+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000060672","16413","JPB - Herbário Lauro Pires Xavier","Uruçuca","Fazenda Catitu, Reserva da Fazenda Catitu, 7.3 km N of Serra Grande on BA-001 to Itacaré.","pt","JPB",1089196802,"BRA:UFPB:JPB:0000060672","Collection","Thomas, WW; Barbosa, MR; Jardim, JG; Lima, IB; Gadelha Neto, PC; Antonelli, A; The Rubiacea","60672","UFPB","Universidade Federal da Paraíba, UFPB","Small tree, 2m; corolla off-white.; Primary tropical moist forest.; HABITAT: Primary tropical moist forest.; DESC: Small tree, 2m; corolla off-white.","","2018-11-05T21:22:48.000+0000","SOUTH_AMERICA","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","Uruçuca","Bahia","brazil",3281,"Uruçuca",2932705,-39.232321,-14.527691,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.4233,-39.0608,"original coordinates","original coordinates OK"
"7","Paypayrola blanchetiana",1944981878,-15.660278,-41.220556,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:53.058+0000","2018-11-24T12:34:53.080+0000",122,"none","PRESERVED_SPECIMEN",4074382,6,7707728,220,1414,6631,7296259,4074382,4074382,"Paypayrola blanchetiana Tul.","Paypayrola blanchetiana Tul.","Plantae","Tracheophyta","Malpighiales","Violaceae","Paypayrola","Paypayrola blanchetiana","Paypayrola","blanchetiana","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,11,17,"2014-11-17T00:00:00","2018-11-24T12:36:00.943+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150679","617","CEPEC - Herbário do Centro de Pesquisas do Cacau","santa luzia","Conglomerado BA_1349","pt","CEPEC",1944981878,"BRA:CEPLAC:CEPEC:0000150679","Collection","Oliveira, N.E.","150679","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","santa luzia","Bahia","brazil",3150,"Santa Luzia",2928059,-39.243345,-15.443362,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.660278,-41.220556,"original coordinates","original coordinates outside municipality original in santa luzia falls in encruzilhada"
"8","Paypayrola blanchetiana",1077249553,-16.616667,-39.966667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.668+0000","2018-12-03T16:16:23.922+0000",122,"none","PRESERVED_SPECIMEN",4074382,6,7707728,220,1414,6631,7296259,4074382,4074382,"Paypayrola blanchetiana Tul.","Paypayrola blanchetiana Tul.","Plantae","Tracheophyta","Malpighiales","Violaceae","Paypayrola","Paypayrola blanchetiana","Paypayrola","blanchetiana","SPECIES","ACCEPTED","2015-02-01T00:00:00",NA,NA,"Bahia",2014,11,28,"2014-11-28T00:00:00","2018-12-06T14:16:42.308+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000118074","23135","ALCB - Herbário Alexandre Leal Costa","Eunápolis","Extremo Sul, Estação Pau Brasil","pt","ALCB",1077249553,"BRA:UFBA:ALCB:0000118074","Collection","Guedes, ML; Alves, M; Costa, TF; Alunos de Botânica Econômica","118074","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 4 m de altura. Fas, discolores. Inflorescênciacauliflora, flores em botões. Fruto cápsula alaranjada.","Guedes, ML","2018-08-28T19:20:22.000+0000","SOUTH_AMERICA","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","Eunápolis","Bahia","brazil",3021,"Eunápolis",2910727,-39.605974,-16.298544,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.616667,-39.966667,"original coordinates","original coordinates outside municipality original in eunapolis falls in guaratinga"
"9","Paypayrola blanchetiana",1944981724,-14.76,-39.78,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:52.844+0000","2018-11-24T12:34:52.878+0000",122,"none","PRESERVED_SPECIMEN",4074382,6,7707728,220,1414,6631,7296259,4074382,4074382,"Paypayrola blanchetiana Tul.","Paypayrola blanchetiana Tul.","Plantae","Tracheophyta","Malpighiales","Violaceae","Paypayrola","Paypayrola blanchetiana","Paypayrola","blanchetiana","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,11,4,"2014-11-04T00:00:00","2018-11-24T12:36:00.860+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150598","251","CEPEC - Herbário do Centro de Pesquisas do Cacau","IBICARAÍ","Conglomerado BA_1276-2-10-44","pt","CEPEC",1944981724,"BRA:CEPLAC:CEPEC:0000150598","Collection","Rocha, F.O.","150598","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","L. Daneu","","","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","IBICARAÍ","Bahia","brazil",3239,"Ibicaraí",2912103,-39.568851,-14.848461,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.76,-39.78,"original coordinates","original coordinates outside municipality original in ibicarai falls in floresta azul"
"10","Paypayrola blanchetiana",1899818500,-15.340278,-39.184722,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.985+0000","2018-12-03T16:15:52.679+0000",122,"none","PRESERVED_SPECIMEN",4074382,6,7707728,220,1414,6631,7296259,4074382,4074382,"Paypayrola blanchetiana Tul.","Paypayrola blanchetiana Tul.","Plantae","Tracheophyta","Malpighiales","Violaceae","Paypayrola","Paypayrola blanchetiana","Paypayrola","blanchetiana","SPECIES","ACCEPTED","2013-11-01T00:00:00",NA,NA,"Bahia",2013,3,27,"2013-03-27T00:00:00","2018-12-03T16:16:11.208+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121254","1473","ALCB - Herbário Alexandre Leal Costa","Una","","pt","ALCB",1899818500,"BRA:UFBA:ALCB:0000121254","Collection","Gomes, FS","121254","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. 33.1.","Gomes, FS","2018-08-28T19:20:22.000+0000","SOUTH_AMERICA","","","","",NA,"",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.340278,-39.184722,"original coordinates","original coordinates OK"
