"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","nomenclaturalStatus","identifier","recordNumber","nomenclaturalCode","datasetName","locality","county","fieldNumber","collectionCode","gbifID","occurrenceID","type","taxonID","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","bibliographicCitation","collectionID","identifiedBy","municipality.original","otherCatalogNumbers","fieldNotes","occurrenceRemarks","language","elevationAccuracy","references","habitat","institutionID","preparations","identificationRemarks","verbatimElevation","verbatimEventDate","endDayOfYear","startDayOfYear","georeferenceSources","higherGeography","verbatimLocality","higherClassification","typeStatus","organismID","datasetID","accessRights","coordinateUncertaintyInMeters","georeferenceProtocol","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Mollinedia oligantha",1423913887,-20.491389,-41.769444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:04.724+0000","2018-09-24T19:57:55.632+0000",207,"none","PRESERVED_SPECIMEN",NA,3782780,6,7707728,220,407,2494,3034105,3782780,3782780,"Mollinedia oligantha Perkins","Mollinedia oligantha Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia oligantha","Mollinedia","oligantha","SPECIES","ACCEPTED","2016-01-01T00:00:00",NA,"","Espírito Santo",2015,12,20,"2015-12-20T00:00:00","2016-06-23T11:12:17.402+0000","2018-12-06T16:55:27.610+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","","urn:catalog:JBRJ:RB:1135031","227","","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Marta, Parque Nacional do Caparaó: Trilha para a parcela 08, último ponto de água antes da P8 Parque Nacional do Caparaó","",NA,"RB",1423913887,"urn:catalog:JBRJ:RB:1135031","PhysicalObject",NA,"E.A. Araújo","RB01135031","JBRJ","","","","E.J. Lírio","Ibitirama","RB 652211","","","",NA,"","","","","","","",NA,NA,"","",NA,"","",NA,"","",NA,"","","Ibitirama","Espírito Santo","brazil",2255,"Ibitirama",3202553,-41.692793,-20.486351,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.491389,-41.769444,"original coordinates","original coordinates OK"
"2","Mollinedia oligantha",1424504774,-20.483333,-41.75,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:03.774+0000","2018-09-24T20:04:15.637+0000",207,"none","PRESERVED_SPECIMEN",NA,3782780,6,7707728,220,407,2494,3034105,3782780,3782780,"Mollinedia oligantha Perkins","Mollinedia oligantha Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia oligantha","Mollinedia","oligantha","SPECIES","ACCEPTED","2016-01-01T00:00:00",1600,"","Espírito Santo",2013,1,25,"2013-01-25T00:00:00","2017-10-16T23:26:59.153+0000","2018-12-06T17:01:04.329+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","","urn:catalog:JBRJ:RB:932613","815","","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Parque Nacional do Caparaó.","",NA,"RB",1424504774,"urn:catalog:JBRJ:RB:932613","PhysicalObject",NA,"H.M. Dias et. al.","RB00932613","JBRJ","","","","LIRIO","Ibitirama","RB 619193","Floresta Ombrófila Alto Montana","Árvore ca 8m alt.; flores amarelas-esverdeadas ainda em botão;  flores dióicas","",NA,"","","","","","","",NA,NA,"","",NA,"","",NA,"","",NA,"","","Ibitirama","Espírito Santo","brazil",2255,"Ibitirama",3202553,-41.692793,-20.486351,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.483333,-41.75,"original coordinates","original coordinates OK"
"3","Mollinedia oligantha",1090520011,-14.770278,-39.536111,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:40.482+0000","2018-11-24T12:34:40.645+0000",122,"none","PRESERVED_SPECIMEN",NA,3782780,6,7707728,220,407,2494,3034105,3782780,3782780,"Mollinedia oligantha Perkins","Mollinedia oligantha Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia oligantha","Mollinedia","oligantha","SPECIES","ACCEPTED","none",NA,"","Bahia",2012,4,10,"2012-04-10T00:00:00","2018-11-14T17:48:42.000+0000","2018-12-08T04:43:01.809+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","","BRA:CEPLAC:CEPEC:0000135164","649","","CEPEC - Herbário do Centro de Pesquisas do Cacau","Serra da Pedra Lascada, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra.","",NA,"CEPEC",1090520011,"BRA:CEPLAC:CEPEC:0000135164","Collection",NA,"M.M. Coelho","135164","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","","Sem Informação","Barro Preto","","","","pt",NA,"","","","","","","",NA,NA,"","",NA,"","",NA,"","",NA,"","","Barro Preto","Bahia","brazil",3248,"Barro Preto",2903300,-39.443893,-14.775501,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.770278,-39.536111,"original coordinates","original coordinates OK"
"4","Mollinedia oligantha",1086916981,-24.448333,-48.661944,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.305+0000","2018-11-24T08:56:59.377+0000",126,"none","PRESERVED_SPECIMEN",NA,3782780,6,7707728,220,407,2494,3034105,3782780,3782780,"Mollinedia oligantha Perkins","Mollinedia oligantha Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia oligantha","Mollinedia","oligantha","SPECIES","ACCEPTED","2012-12-30T00:00:00",718,"SOUTH_AMERICA","São Paulo",2012,11,28,"2012-11-28T00:00:00","2018-11-05T15:55:49.000+0000","2018-12-08T13:01:20.559+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","","BRA:IF:SPSF:0000048945","479","","SPSF - Herbário Dom Bento José Pickel","Gleba Banhado Grande","",NA,"SPSF",1086916981,"BRA:IF:SPSF:0000048945","Collection",NA,"C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","48945","IF","Instituto Florestal, IF","","","N.M.Ivanauskas","Apiaí","","","COLETA: Árvore com botões florais.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","pt",0,"","","","","","","",NA,NA,"","",NA,"","",NA,"","",NA,"","","Apiaí","São Paulo","brazil",991,"Apiaí",3502705,-48.816872,-24.421088,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.448333,-48.661944,"original coordinates","original coordinates OK"
"5","Mollinedia oligantha",1499615986,-23.360372,-45.109914,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.106+0000","2018-07-04T12:05:12.815+0000",129,"none","PRESERVED_SPECIMEN",NA,3782780,6,7707728,220,407,2494,3034105,3782780,3782780,"Mollinedia oligantha Perkins","Mollinedia oligantha Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia oligantha","Mollinedia","oligantha","SPECIES","ACCEPTED","2011-02-24T00:00:00",NA,"","São Paulo",2011,2,24,"2011-02-24T00:00:00","2018-06-15T17:02:40.000+0000","2018-12-06T10:30:38.259+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","","BRA:IAC:IAC:0000056475","97","","IAC - Herbário do Instituto Agronômico de Campinas","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","",NA,"IAC",1499615986,"BRA:IAC:IAC:0000056475","Collection",NA,"A.C.O. Souza; L.C. Bernacci; R. Belinelo","56475","IAC","Instituto Agronômico de Campinas, IAC","","","A.C.O. Souza et al.","Ubatuba","","","","pt",NA,"","","","","","","",NA,NA,"","",NA,"","",NA,"","",NA,"","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.360372,-45.109914,"original coordinates","original coordinates OK"
"6","Mollinedia oligantha",1086913800,-22.78,-44.360556,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:57.711+0000","2018-11-24T08:56:57.881+0000",126,"none","PRESERVED_SPECIMEN",NA,3782780,6,7707728,220,407,2494,3034105,3782780,3782780,"Mollinedia oligantha Perkins","Mollinedia oligantha Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia oligantha","Mollinedia","oligantha","SPECIES","ACCEPTED","2012-01-30T00:00:00",1860,"SOUTH_AMERICA","São Paulo",2011,8,31,"2011-08-31T00:00:00","2018-11-05T15:55:49.000+0000","2018-12-08T13:01:19.238+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","","BRA:IF:SPSF:0000045458","6384","","SPSF - Herbário Dom Bento José Pickel","Estação Ecológica de Bananal","",NA,"SPSF",1086913800,"BRA:IF:SPSF:0000045458","Collection",NA,"N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves","45458","IF","Instituto Florestal, IF","","","G.A.D.C. Franco","Bananal","","","COLETA: Árvore 6m altura;","pt",0,"","","","","","","",NA,NA,"","",NA,"","",NA,"","",NA,"","","Bananal","São Paulo","brazil",1436,"Bananal",3504909,-44.335027,-22.734453,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.78,-44.360556,"original coordinates","original coordinates OK"
"7","Mollinedia oligantha",1090520215,-15.395833,-39.566111,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:40.630+0000","2018-11-24T12:34:40.765+0000",122,"none","PRESERVED_SPECIMEN",NA,3782780,6,7707728,220,407,2494,3034105,3782780,3782780,"Mollinedia oligantha Perkins","Mollinedia oligantha Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia oligantha","Mollinedia","oligantha","SPECIES","ACCEPTED","none",NA,"","Bahia",2010,10,28,"2010-10-28T00:00:00","2018-11-14T17:48:42.000+0000","2018-12-08T04:43:01.831+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","","BRA:CEPLAC:CEPEC:0000135364","194","","CEPEC - Herbário do Centro de Pesquisas do Cacau","RPPN Serra Bonita, interior da mata na trilha da bapeba","",NA,"CEPEC",1090520215,"BRA:CEPLAC:CEPEC:0000135364","Collection",NA,"Liuth, H.S.","135364","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","","Sem Informação","CAMACAN","","","Indivíduo P07-6(1) da fenologia","pt",NA,"","","","","","","",NA,NA,"","",NA,"","",NA,"","",NA,"","","CAMACAN","Bahia","brazil",3149,"Camacan",2905602,-39.519116,-15.445393,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.395833,-39.566111,"original coordinates","original coordinates OK"
"8","Mollinedia oligantha",1424284624,-22.645278,-44.736944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:50.873+0000","2018-09-24T20:02:06.176+0000",207,"none","PRESERVED_SPECIMEN",NA,3782780,6,7707728,220,407,2494,3034105,3782780,3782780,"Mollinedia oligantha Perkins","Mollinedia oligantha Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia oligantha","Mollinedia","oligantha","SPECIES","ACCEPTED","2016-01-01T00:00:00",731,"","São Paulo",2009,2,14,"2009-02-14T00:00:00","2017-10-18T12:55:22.072+0000","2018-12-06T16:58:52.609+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","","urn:catalog:JBRJ:RB:572073","45","","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Fazenda São Domingos. Acesso pelo km 237 da Rodovia dos Tropeiros (SP068). .","",NA,"RB",1424284624,"urn:catalog:JBRJ:RB:572073","PhysicalObject",NA,"H. Serafim; L. F. Redondo","RB00572073","JBRJ","","","","LIRIO","Areias","RB 487161","Interior de mata.","Árvore, 3,5 m de altura, com 16,5 cm de PAP. Folhas brilhantes nas duas faces. Receptáculo verde claro, sépalas amarelas.","",NA,"","","","","","","",NA,NA,"","",NA,"","",NA,"","",NA,"","","Areias","São Paulo","brazil",1468,"Areias",3503505,-44.713206,-22.673506,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.645278,-44.736944,"original coordinates","original coordinates OK"
"9","Mollinedia oligantha",1090514445,-15.391667,-39.565278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:33.166+0000","2018-11-24T12:34:33.277+0000",122,"none","PRESERVED_SPECIMEN",NA,3782780,6,7707728,220,407,2494,3034105,3782780,3782780,"Mollinedia oligantha Perkins","Mollinedia oligantha Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia oligantha","Mollinedia","oligantha","SPECIES","ACCEPTED","none",835,"","Bahia",2009,8,15,"2009-08-15T00:00:00","2018-11-14T17:48:42.000+0000","2018-12-08T04:42:59.599+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","","BRA:CEPLAC:CEPEC:0000126535","502","","CEPEC - Herbário do Centro de Pesquisas do Cacau","Trilha da Pousada.","",NA,"CEPEC",1090514445,"BRA:CEPLAC:CEPEC:0000126535","Collection",NA,"Perdiz, R. de O.","126535","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","","Sem Informação","CAMACAN","","","Frutos em álcool.","pt",0,"","","","","","","",NA,NA,"","",NA,"","",NA,"","",NA,"","","CAMACAN","Bahia","brazil",3149,"Camacan",2905602,-39.519116,-15.445393,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.391667,-39.565278,"original coordinates","original coordinates OK"
"10","Mollinedia oligantha",1077230619,-14.166111,-39.713333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:39.937+0000","2018-12-03T16:16:20.039+0000",122,"none","PRESERVED_SPECIMEN",NA,7264501,6,7707728,220,407,2494,3034105,3782780,3782780,"Mollinedia selloi (Spreng.) A.DC.","Mollinedia oligantha Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia oligantha","Mollinedia","selloi","SPECIES","SYNONYM","2009-01-01T00:00:00",NA,"SOUTH_AMERICA","Bahia",2008,5,26,"2008-05-26T00:00:00","2018-08-28T19:13:17.000+0000","2018-12-06T14:16:34.606+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","","BRA:UFBA:ALCB:0000087038","s/n","","ALCB - Herbário Alexandre Leal Costa","Litoral Sul, Mata da Antena","",NA,"ALCB",1077230619,"BRA:UFBA:ALCB:0000087038","Collection",NA,"Alves, L. de J.; et al.","87038","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","","","Guedes, ML","Itagibá","","","Folhas cartáceas, discolores. Frutos imaturos.","pt",NA,"","","","","","","",NA,NA,"","",NA,"","",NA,"","",NA,"","","Itagibá","Bahia","brazil",3318,"Itagibá",2915205,-39.829682,-14.251932,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.166111,-39.713333,"original coordinates","original coordinates OK"
