"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","language","ownerInstitutionCode","fieldNotes","individualCount","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","verbatimElevation","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","datasetID","georeferencedDate","identificationRemarks","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","typeStatus","typifiedName","higherGeography","organismID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Mollinedia elegans",1571706332,-21.781111,-46.621944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:03.047+0000","2018-09-24T19:58:44.711+0000",207,"none","PRESERVED_SPECIMEN",3782875,6,7707728,220,407,2494,3034105,3782875,3782875,"Mollinedia elegans Tul.","Mollinedia elegans Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia elegans","Mollinedia","elegans","SPECIES","ACCEPTED","none","Minas Gerais",2017,4,11,"2017-04-11T00:00:00","2017-06-29T16:28:58.336+0000","2018-12-08T17:22:58.607+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1332020","1513","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Poços de Caldas","Jardim Botânico Poços de Caldas, fragmento de mata secundária. Área de tensão ecológica - contato entre floresta estacional/floresta ombrófila mista.","RB",1571706332,"urn:catalog:JBRJ:RB:1332020","PhysicalObject","Valadares, R.T.; Gonzaga, D.R. et Leite, W.P.","RB01332020","RB 733755","JBRJ","Arbusto com 3 m de altura, frutos verdes, levemente pilosos","Valadares, R.T.",NA,NA,"","","","",NA,NA,"","","","","","","","","",NA,NA,"","","","","","","",NA,"","","","",NA,"","","Poços de Caldas","Minas Gerais","brazil",1770,"Poços de Caldas",3151800,-46.563646,-21.808102,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.781111,-46.621944,"original coordinates","original coordinates OK"
"2","Mollinedia elegans",1503331558,-21.974167,-46.370278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:59.212+0000","2018-09-24T19:58:41.405+0000",207,"none","PRESERVED_SPECIMEN",3782875,6,7707728,220,407,2494,3034105,3782875,3782875,"Mollinedia elegans Tul.","Mollinedia elegans Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia elegans","Mollinedia","elegans","SPECIES","ACCEPTED","2017-01-01T00:00:00","Minas Gerais",2017,4,12,"2017-04-12T00:00:00","2018-02-23T11:12:42.548+0000","2018-12-08T09:14:14.200+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1313303","962","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caldas","ReBio Pedra Branca. Interior de fragmento de mata.","RB",1503331558,"urn:catalog:JBRJ:RB:1313303","PhysicalObject","D.R.Gonzaga; W.Picanço-Leite; R.T.Valadares; E.J.Godoy & J.P.L.Braga","RB01313303","RB 728990","JBRJ","Arbusto ca. 1,5m, frutos verdes imaturos.","LIRIO",NA,NA,"","","","",NA,NA,"","","","","","","","","",NA,NA,"","","","","","","",NA,"","","","",NA,"","","Caldas","Minas Gerais","brazil",1746,"Caldas",3110301,-46.364346,-21.891761,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.974167,-46.370278,"original coordinates","original coordinates OK"
"3","Mollinedia elegans",1500099987,-21.780556,-46.6225,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:58.788+0000","2018-09-24T19:58:41.009+0000",207,"none","PRESERVED_SPECIMEN",3782875,6,7707728,220,407,2494,3034105,3782875,3782875,"Mollinedia elegans Tul.","Mollinedia elegans Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia elegans","Mollinedia","elegans","SPECIES","ACCEPTED","2017-01-01T00:00:00","Minas Gerais",2017,4,11,"2017-04-11T00:00:00","2018-02-23T11:17:02.302+0000","2018-12-08T21:23:43.992+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1310700","956","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Poços de Caldas","","RB",1500099987,"urn:catalog:JBRJ:RB:1310700","PhysicalObject","D.R.Gonzaga; W.Picanço-Leite; R.T.Valadares & J.P.L.Braga","RB01310700","RB 728481","JBRJ","Arvoreta ca. 1m, folhas discolores, frutos verdes imaturos.","LIRIO",NA,NA,"","","","",NA,NA,"","","","","","","","","",NA,NA,"","","","","","","",NA,"","","","",NA,"","","Poços de Caldas","Minas Gerais","brazil",1770,"Poços de Caldas",3151800,-46.563646,-21.808102,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.780556,-46.6225,"original coordinates","original coordinates OK"
"4","Mollinedia elegans",1840923954,-23.182778,-47.053333,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.727+0000","2018-11-24T08:57:00.734+0000",126,"none","PRESERVED_SPECIMEN",3782875,6,7707728,220,407,2494,3034105,3782875,3782875,"Mollinedia elegans Tul.","Mollinedia elegans Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia elegans","Mollinedia","elegans","SPECIES","ACCEPTED","2017-09-07T00:00:00","São Paulo",2017,9,7,"2017-09-07T00:00:00","2018-11-05T15:55:47.000+0000","2018-12-08T19:50:36.196+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000052531","929","SPSF - Herbário Dom Bento José Pickel","Itupeva","","SPSF",1840923954,"BRA:IF:SPSF:0000052531","Collection","A. Maruyama & L. Cicco","52531","","IF","COLETA: Arbusto ca. 1,6m de altura. Flores beges.; GEOGRAFIA: Cerradão, interior. Próximo à rodovia Itupeva - Jundiaí, limite área urbana e rural.;","E.J.Lirio",712,0,"SOUTH_AMERICA","pt","Instituto Florestal, IF","",NA,NA,"","","","","","","","","",NA,NA,"","","","","","","",NA,"","","","",NA,"","","Itupeva","São Paulo","brazil",1289,"Itupeva",3524006,-47.067972,-23.146505,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.182778,-47.053333,"original coordinates","original coordinates OK"
"5","Mollinedia elegans",1840912894,-23.182778,-47.053333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.227+0000","2018-09-24T19:59:04.257+0000",207,"none","PRESERVED_SPECIMEN",3782875,6,7707728,220,407,2494,3034105,3782875,3782875,"Mollinedia elegans Tul.","Mollinedia elegans Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia elegans","Mollinedia","elegans","SPECIES","ACCEPTED","none","São Paulo",2017,9,7,"2017-09-07T00:00:00","2018-05-03T12:40:25.839+0000","2018-12-08T19:50:29.193+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386505","929","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itupeva","Próximo à Rodovia Itupeva-Jundiaí. Limite área urbana-rural, interior","RB",1840912894,"urn:catalog:JBRJ:RB:1386505","PhysicalObject","A.Maruyama; L.Cicco","RB01386505","RB 764086","JBRJ","","A.Maruyama",NA,NA,"","","","Cerradão",NA,NA,"","","","","","","","","",NA,NA,"","","","","","","",NA,"","","","",NA,"","","Itupeva","São Paulo","brazil",1289,"Itupeva",3524006,-47.067972,-23.146505,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.182778,-47.053333,"original coordinates","original coordinates OK"
"6","Mollinedia elegans",1848109328,-29.535,-50.205,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:35.555+0000","2018-10-24T15:38:57.297+0000",122,"none","PRESERVED_SPECIMEN",3782875,6,7707728,220,407,2494,3034105,3782875,3782875,"Mollinedia elegans Tul.","Mollinedia elegans Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia elegans","Mollinedia","elegans","SPECIES","ACCEPTED","2017-12-01T00:00:00","Rio Grande do Sul",2017,12,11,"2017-12-11T00:00:00","2018-10-01T14:26:17.000+0000","2018-12-08T15:07:34.895+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000063434","4937","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Maquiné","Trilha de acesso à Cascata Forqueta.","FLOR",1848109328,"BRA:UFSC:FLOR:0000063434","Collection","Fiaschi, P.","63434","","Universidade Federal de Santa Catarina (UFSC)","Arbusto muito comum, ca. 3 m alt. Frutos imaturos verde-claros","P. Fiaschi",230,0,"","pt","Universidade Federal de Santa Catarina (UFSC)","",NA,NA,"","","","","","","","","",NA,NA,"","","","","","","",NA,"","","","",NA,"","","Maquiné","Rio Grande do Sul","brazil",113,"Maquiné",4311775,-50.209226,-29.633646,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-29.535,-50.205,"original coordinates","original coordinates OK"
"7","Mollinedia elegans",1676476853,-24.698333,-51.523056,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:16.814+0000","2018-11-24T12:32:16.831+0000",118,"none","PRESERVED_SPECIMEN",3782875,6,7707728,220,407,2494,3034105,3782875,3782875,"Mollinedia elegans Tul.","Mollinedia elegans Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia elegans","Mollinedia","elegans","SPECIES","ACCEPTED","2017-03-31T00:00:00","Paraná",2016,9,9,"2016-09-09T00:00:00","2018-10-30T18:01:31.000+0000","2018-12-10T07:36:52.435+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000023763","9423","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Pitanga","PCH Itaguaçu, rio Pitanga","HCF",1676476853,"BRA:UTFPR:HCF:0000023763","Collection","J.M. Silva","23763","","Universidade Tecnológica Federal do Paraná (UTFPR)","subarbusto com 50 cm de altura; flor bege. Floresta Estacional Semidecidual.","M.L. Brotto",550,0,"","pt","Universidade Tecnológica Federal do Paraná (UTFPR)","",NA,NA,"","","","","","","","","",NA,NA,"","","","","","","",NA,"","","","",NA,"","","Pitanga","Paraná","brazil",957,"Pitanga",4119608,-51.780069,-24.690889,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.698333,-51.523056,"original coordinates","original coordinates OK"
"8","Mollinedia elegans",1324596979,-24.775389,-52.133833,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:14.085+0000","2018-11-24T12:32:14.138+0000",118,"none","PRESERVED_SPECIMEN",3782875,6,7707728,220,407,2494,3034105,3782875,3782875,"Mollinedia elegans Tul.","Mollinedia elegans Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia elegans","Mollinedia","elegans","SPECIES","ACCEPTED","2016-01-01T00:00:00","Paraná",2016,9,22,"2016-09-22T00:00:00","2018-10-30T18:01:31.000+0000","2018-12-06T08:55:11.913+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000021303","7544","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Mato Rico","Estação Ecológica Municipal Cantú - Rio","HCF",1324596979,"BRA:UTFPR:HCF:0000021303","Collection","M.G. Caxambu","21303","","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto ripário, semi-ciófilo, ca. 1,70 m. Botões florais verdes.","E.J. Lírio",577,0,"","pt","Universidade Tecnológica Federal do Paraná (UTFPR)","",NA,NA,"","","","","","","","","",NA,NA,"","","","","","","",NA,"","","","",NA,"","","Mato Rico","Paraná","brazil",955,"Mato Rico",4115739,-52.211013,-24.701643,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.775389,-52.133833,"original coordinates","original coordinates OK"
"9","Mollinedia elegans",1853954473,-28.705278,-49.408611,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:46.343+0000","2018-10-25T12:34:37.677+0000",128,"none","PRESERVED_SPECIMEN",3782875,6,7707728,220,407,2494,3034105,3782875,3782875,"Mollinedia elegans Tul.","Mollinedia elegans Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia elegans","Mollinedia","elegans","SPECIES","ACCEPTED","2016-09-19T00:00:00","Santa Catarina",2016,9,9,"2016-09-09T00:00:00","","2018-10-25T12:34:55.652+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000011988","","CRI - Herbário Pe. Dr. Raulino Reitz","Criciúma","Mata da Satc.","CRI",1853954473,"BRA:UNESC:CRI:0000011988","Collection","Robson dos Santos; Vanilde Citadini-Zanette; Aline Votri Guislon; Peterson Teodoro Padilha & Daniela Pacheco","11988","","UNESC","","Aline Votri Guislon & Guilherme Alves Elias",NA,NA,"","pt","Universidade do Extremo Sul Catarinense (UNESC)","",NA,NA,"","","","","","","","","",NA,NA,"","","","","","","",NA,"","","","",NA,"","","Criciúma","Santa Catarina","brazil",295,"Criciúma",4204608,-49.380319,-28.717484,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.705278,-49.408611,"original coordinates","original coordinates OK"
"10","Mollinedia elegans",1913592019,-24.46314,-52.08018,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.436+0000","2018-09-24T19:50:19.713+0000",132,"none","PRESERVED_SPECIMEN",3782875,6,7707728,220,407,2494,3034105,3782875,3782875,"Mollinedia elegans Tul.","Mollinedia elegans Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia elegans","Mollinedia","elegans","SPECIES","ACCEPTED","2016-01-01T00:00:00","Paraná",2016,9,22,"2016-09-22T00:00:00","2018-09-05T14:13:42.000+0000","2018-12-10T13:35:52.742+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000040370","7544","ASE - Herbário da Universidade Federal de Sergipe","Mato Rico","Estação Ecológica Municipal Cantu, Rio das Flores","ASE",1913592019,"BRA:UFS:ASE:0000040370","Collection","Caxambu, MG; Siqueira, EL; Fachin, B;","40370","","Universidade Federal de Sergipe, UFS","Arbusto ripário, semi-ciófilo, ca. 1,70 m. Botões florais verdes.; Relevo ondulado.","Livio, EJ",577,0,"SOUTH_AMERICA","pt","Universidade Federal de Sergipe, UFS","",NA,NA,"","","","","","","","","",NA,NA,"","","","","","","",NA,"","","","",NA,"","","Mato Rico","Paraná","brazil",955,"Mato Rico",4115739,-52.211013,-24.701643,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.46314,-52.08018,"original coordinates","original coordinates outside municipality original in mato rico falls in roncador"
