"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","continent","otherCatalogNumbers","fieldNotes","institutionID","nomenclaturalCode","higherGeography","organismID","datasetID","accessRights","collectionID","higherClassification","coordinateUncertaintyInMeters","references","habitat","county","preparations","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","georeferenceSources","georeferencedDate","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Mollinedia clavigera",1853946861,-24.976194,-51.562806,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:18.480+0000","2018-11-24T12:32:18.537+0000",118,"none","PRESERVED_SPECIMEN",3783039,6,7707728,220,407,2494,3034105,3783039,3783039,"Mollinedia clavigera Tul.","Mollinedia clavigera Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia clavigera","Mollinedia","clavigera","SPECIES","ACCEPTED","2018-06-19T00:00:00",1002,0,"Paraná",2018,5,24,"2018-05-24T00:00:00","2018-11-24T12:32:31.245+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000025714","8319","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Turvo","Estação Ecológica Municipal Rio Bonito","pt","HCF",1853946861,"BRA:UTFPR:HCF:0000025714","Collection","M.G. Caxambu","25714","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto ciófilo, ca. 2 m. Frutos imaturos verdes e maduros negros.","M.G. Caxambu","","","","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","Turvo","Paraná","brazil",926,"Turvo",4127965,-51.481833,-25.012715,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.976194,-51.562806,"original coordinates","original coordinates OK"
"2","Mollinedia clavigera",1455392529,-23.4275,-51.929444,"gass84","08a179fe-9cd1-4d33-afef-266dd55c59cf","6cfcf69e-9ec1-48e1-be34-5201bdb63bd7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:48.197+0000","2017-12-29T14:22:52.079+0000",131,"none","PRESERVED_SPECIMEN",3783039,6,7707728,220,407,2494,3034105,3783039,3783039,"Mollinedia clavigera Tul.","Mollinedia clavigera Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia clavigera","Mollinedia","clavigera","SPECIES","ACCEPTED","2017-05-01T00:00:00",NA,NA,"Paraná",2017,3,9,"2017-03-09T00:00:00","2018-12-09T07:19:24.838+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEM - Herbário UEM","BRA:UEM:HUEM:0000031010","964","HUEM - Herbário UEM","Maringá","Parque do Ingá,, Interior da mata","pt","HUEM",1455392529,"BRA:UEM:HUEM:0000031010","Collection","L.M.Garcia","31010","UEM","Universidade Estadual de Maringá, UEM","Arvoreta, cerca de 2,5 m de altura; frutos imaturos de coloração verde e maturo de coloração marrom; sub-bosque","L.M.Garcia","2017-06-22T19:09:05.000+0000","","","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","Maringá","Paraná","brazil",1212,"Maringá",4115200,-51.967566,-23.400537,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.4275,-51.929444,"original coordinates","original coordinates OK"
"3","Mollinedia clavigera",1563171917,-26.149444,-49.950833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:25.710+0000","2018-10-24T15:38:18.290+0000",121,"none","PRESERVED_SPECIMEN",3783039,6,7707728,220,407,2494,3034105,3783039,3783039,"Mollinedia clavigera Tul.","Mollinedia clavigera Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia clavigera","Mollinedia","clavigera","SPECIES","ACCEPTED","2017-03-29T00:00:00",879,0,"Santa Catarina",2017,3,29,"2017-03-29T00:00:00","2018-12-07T14:50:40.437+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000053324","152","FURB - Herbário Dr. Roberto Miguel Klein","Mafra","","pt","FURB",1563171917,"BRA:FURB:FURB:0000053324","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","53324","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","2018-10-11T17:23:03.000+0000","","","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","Mafra","Santa Catarina","brazil",797,"Mafra",4210100,-49.88983,-26.20035,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.149444,-49.950833,"original coordinates","original coordinates OK"
"4","Mollinedia clavigera",1702659711,-24.017778,-52.406111,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:17.006+0000","2018-11-24T12:32:17.042+0000",118,"none","PRESERVED_SPECIMEN",3783039,6,7707728,220,407,2494,3034105,3783039,3783039,"Mollinedia clavigera Tul.","Mollinedia clavigera Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia clavigera","Mollinedia","clavigera","SPECIES","ACCEPTED","2017-11-09T00:00:00",598,0,"Paraná",2017,9,23,"2017-09-23T00:00:00","2018-12-08T11:34:45.052+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000024015","","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Campo Mourão","Vila Franciscana, próxima a Santa Casa","pt","HCF",1702659711,"BRA:UTFPR:HCF:0000024015","Collection","B. Galdino Pereira","24015","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto ca. 2 m, semi-ciófilo. Botões florais gríseo-alvacentos.","M.G. Caxambu","2018-10-30T18:01:31.000+0000","","","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","Campo Mourão","Paraná","brazil",1033,"Campo Mourão",4104303,-52.379917,-24.103737,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.017778,-52.406111,"original coordinates","original coordinates OK"
"5","Mollinedia clavigera",1676468966,-27.721111,-49.229167,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.844+0000","2018-10-24T15:38:18.793+0000",121,"none","PRESERVED_SPECIMEN",3783039,6,7707728,220,407,2494,3034105,3783039,3783039,"Mollinedia clavigera Tul.","Mollinedia clavigera Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia clavigera","Mollinedia","clavigera","SPECIES","ACCEPTED","2017-09-12T00:00:00",803,0,"Santa Catarina",2017,9,12,"2017-09-12T00:00:00","2018-12-10T07:36:47.895+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054898","1020","FURB - Herbário Dr. Roberto Miguel Klein","Alfredo Wagner","","pt","FURB",1676468966,"BRA:FURB:FURB:0000054898","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","54898","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Kassner-Filho, A.","2018-10-11T17:23:03.000+0000","","","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","Alfredo Wagner","Santa Catarina","brazil",488,"Alfredo Wagner",4200705,-49.330592,-27.706005,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.721111,-49.229167,"original coordinates","original coordinates OK"
"6","Mollinedia clavigera",1848250673,-24.716111,-50.142222,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.701+0000","2018-06-04T19:36:12.537+0000",118,"none","PRESERVED_SPECIMEN",3783039,6,7707728,220,407,2494,3034105,3783039,3783039,"Mollinedia clavigera Tul.","Mollinedia clavigera Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia clavigera","Mollinedia","clavigera","SPECIES","ACCEPTED","2017-03-31T00:00:00",975,0,"Paraná",2016,2,14,"2016-02-14T00:00:00","2018-12-08T15:08:35.533+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000408761","9205","MBM - Herbário do Museu Botânico Municipal","Castro","PCH Rio Iapó, Fazenda do Pulo","pt","MBM",1848250673,"BRA:MBM:MBM:0000408761","Collection","Silva, JM; Bayeri, I; Noguchi, G","408761","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto com 2 m de altura; fruto verde.; Floresta Ombrófila Mista.","Brotto, ML","2018-05-10T19:04:31.000+0000","SOUTH_AMERICA","","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","Castro","Paraná","brazil",947,"Castro",4104907,-49.841581,-24.799901,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.716111,-50.142222,"original coordinates","original coordinates OK"
"7","Mollinedia clavigera",1658215839,-24.716111,-50.142222,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:16.761+0000","2018-11-24T12:32:16.863+0000",118,"none","PRESERVED_SPECIMEN",3783039,6,7707728,220,407,2494,3034105,3783039,3783039,"Mollinedia clavigera Tul.","Mollinedia clavigera Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia clavigera","Mollinedia","clavigera","SPECIES","ACCEPTED","2017-03-31T00:00:00",975,0,"Paraná",2016,2,14,"2016-02-14T00:00:00","2018-11-24T12:32:28.926+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000023674","9737","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Castro","PCH Rio Iapó, Fazenda do Pulo","pt","HCF",1658215839,"BRA:UTFPR:HCF:0000023674","Collection","J.M. Silva","23674","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto com 2 m de altura; fruto verde. Floresta Ombrófila Mista.","M.L. Brotto","","","","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","Castro","Paraná","brazil",947,"Castro",4104907,-49.841581,-24.799901,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.716111,-50.142222,"original coordinates","original coordinates OK"
"8","Mollinedia clavigera",1423934945,-25.13,-53.823611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:43.999+0000","2018-09-24T19:58:06.038+0000",207,"none","PRESERVED_SPECIMEN",3783039,6,7707728,220,407,2494,3034105,3783039,3783039,"Mollinedia clavigera Tul.","Mollinedia clavigera Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia clavigera","Mollinedia","clavigera","SPECIES","ACCEPTED","none",691,NA,"Paraná",2016,3,25,"2016-03-25T00:00:00","2018-12-06T16:55:39.334+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1187821","7312","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Céu Azul","Parque nacional do Iguaçu, trilha Manoel Gomes.","","RB",1423934945,"urn:catalog:JBRJ:RB:1187821","PhysicalObject","M.C. Caxambu; E.L. Siqueira & C.C. de Araújo","RB01187821","JBRJ","","","","2017-10-15T12:09:39.421+0000","","RB 664649","Subosque. Relevo: suave-ondulado.","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","Céu Azul","Paraná","brazil",903,"Céu Azul",4105300,-53.760772,-25.247223,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.13,-53.823611,"original coordinates","original coordinates OK"
"9","Mollinedia clavigera",1265933265,-25.129917,-53.823611,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:12.426+0000","2018-11-24T12:32:12.471+0000",118,"none","PRESERVED_SPECIMEN",3783039,6,7707728,220,407,2494,3034105,3783039,3783039,"Mollinedia clavigera Tul.","Mollinedia clavigera Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia clavigera","Mollinedia","clavigera","SPECIES","ACCEPTED","none",691,0,"Paraná",2016,3,25,"2016-03-25T00:00:00","2018-11-24T12:32:23.734+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000019433","7312","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Céu Azul","Parque Nacional do Iguaçu, Trilha Manoel","pt","HCF",1265933265,"BRA:UTFPR:HCF:0000019433","Collection","M.G. Caxambu","19433","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore ciófila, ca. 4 m. Frutos imaturos verdes e maduros negros. Subosque.","","","","","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","Céu Azul","Paraná","brazil",903,"Céu Azul",4105300,-53.760772,-25.247223,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.129917,-53.823611,"original coordinates","original coordinates OK"
"10","Mollinedia clavigera",1848248925,-25.660278,-49.284722,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.769+0000","2018-06-04T19:36:12.055+0000",118,"none","PRESERVED_SPECIMEN",3783039,6,7707728,220,407,2494,3034105,3783039,3783039,"Mollinedia clavigera Tul.","Mollinedia clavigera Tul.","Plantae","Tracheophyta","Laurales","Monimiaceae","Mollinedia","Mollinedia clavigera","Mollinedia","clavigera","SPECIES","ACCEPTED","2016-03-11T00:00:00",912,0,"Paraná",2016,3,11,"2016-03-11T00:00:00","2018-12-08T15:08:34.507+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000406267","142","MBM - Herbário do Museu Botânico Municipal","Fazenda Rio Grande","Fazenda Experimental Gralha Azul, No sub-bosque da floresta","pt","MBM",1848248925,"BRA:MBM:MBM:0000406267","Collection","Ferreira, PC; Bonin Junior P.; Santos, TF","406267","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore, 2,00m; frutos imaturos verdes.; Floresta Ombrófila Mista.","Ferreira, PC","2018-05-10T19:04:31.000+0000","SOUTH_AMERICA","","","","","",NA,"","","","",NA,"","","","","","",NA,NA,"","","","Fazenda Rio Grande","Paraná","brazil",853,"Fazenda Rio Grande",4107652,-49.297701,-25.675656,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.660278,-49.284722,"original coordinates","original coordinates OK"
