"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","elevation","elevationAccuracy","continent","occurrenceRemarks","modified","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","verbatimElevation","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNumber","verbatimLocality","verbatimTaxonRank","higherClassification","identificationRemarks","typeStatus","higherGeography","dynamicProperties","organismID","datasetID","accessRights","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Macropeplus ligustrinus",1265926063,-15.954444,-47.941388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:36.862+0000","2018-11-23T18:21:36.963+0000",123,"none","PRESERVED_SPECIMEN",4,7264557,6,7707728,220,407,2494,3234653,7264557,7264557,"Macropeplus ligustrinus Perkins","Macropeplus ligustrinus Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Macropeplus","Macropeplus ligustrinus","Macropeplus","ligustrinus","SPECIES","ACCEPTED","none","Distrito Federal",2012,11,20,"2012-11-20T00:00:00","2018-11-23T18:22:52.523+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000089024","70","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Fazenda Água Limpa (Córrego Capetinga)","pt","CEN",1265926063,"BRA:Cenargen:CEN:0000089024","Collection","Exsicatas","Rodolfo de Paula Oliveira","89024","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","J. B. Pereira",NA,NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.954444,-47.941388,"original coordinates","original coordinates OK"
"2","Macropeplus ligustrinus",1213669546,-15.954444,-47.941389,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:41.905+0000","2018-01-05T18:35:04.120+0000",114,"none","PRESERVED_SPECIMEN",NA,7264557,6,7707728,220,407,2494,3234653,7264557,7264557,"Macropeplus ligustrinus Perkins","Macropeplus ligustrinus Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Macropeplus","Macropeplus ligustrinus","Macropeplus","ligustrinus","SPECIES","ACCEPTED","2012-12-01T00:00:00","Distrito Federal",2012,11,20,"2012-11-20T00:00:00","2018-07-08T01:34:41.007+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000213406","70","UB - Herbário da Universidade de Brasília","Brasília","Fazenda Água Limpa (Córrego Capetinga)","pt","UB",1213669546,"BRA:UnB:UB:0000213406","Collection","","Oliveira, RP; Arcela, V","213406","UnB","Universidade de Brasília (UnB)","Pereira, JB",9999,0,"SOUTH_AMERICA","Árvore. Flor branca; Mata de galeria não inundável. Relevo plano","","","",NA,"","","","","","","",NA,NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.954444,-47.941389,"original coordinates","original coordinates OK"
"3","Macropeplus ligustrinus",1424484497,-12.716667,-41.5,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:49.558+0000","2018-09-24T20:04:02.844+0000",207,"none","PRESERVED_SPECIMEN",NA,7264557,6,7707728,220,407,2494,3234653,7264557,7264557,"Macropeplus ligustrinus Perkins","Macropeplus ligustrinus Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Macropeplus","Macropeplus ligustrinus","Macropeplus","ligustrinus","SPECIES","ACCEPTED","none","Bahia",2011,11,1,"2011-11-01T00:00:00","2018-12-06T17:00:53.078+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:861526","1976","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Mucugê","Serra do Esbarrancado; em mata no meio da trilha.","","RB",1424484497,"urn:catalog:JBRJ:RB:861526","PhysicalObject","","R.P. Oliveira; et al.","RB00861526","JBRJ","","E.J. Lírio",1200,NA,"","Árvore ca 5 m alt.; folhas discolores; Flores com tépalas brancas. muito perfumadas; em mata no meio da trilha","2017-10-19T00:29:18.711+0000","RB 600626","",NA,"","","","","","","",NA,NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.716667,-41.5,"original coordinates","original coordinates OK"
"4","Macropeplus ligustrinus",1087183150,-20.154722,-43.514722,"gass84,txmatfuz","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:48.623+0000","2018-01-05T18:24:12.518+0000",137,"none","PRESERVED_SPECIMEN",NA,7264557,6,7707728,220,407,2494,3234653,7264557,7264557,"Macropeplus ligustrinus Perkins","Macropeplus ligustrinus Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Macropeplus","Macropeplus ligustrinus","Macropeplus","ligustrinus","SPECIES","ACCEPTED","none","Minas Gerais",2009,7,28,"2009-07-28T00:00:00","2018-12-08T13:03:11.709+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000008251","3811","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Mariana","Mina Samarco","pt","BHZB",1087183150,"BRA:FZB-BH:BHZB:0000008251","Collection","","Rezende, S.G et al.","8251","FZB-BH","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","",1180,0,"","; Habitat: Campo rupestre; Bioma: Cerrado","2016-05-17T18:57:56.000+0000","","",NA,"","","","","","","",NA,NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.154722,-43.514722,"original coordinates","original coordinates OK"
"5","Macropeplus ligustrinus",1095258278,-15.906666,-48.01,"gass84,preneglon","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:34.039+0000","2018-11-23T18:21:34.095+0000",123,"none","PRESERVED_SPECIMEN",4,7264557,6,7707728,220,407,2494,3234653,7264557,7264557,"Macropeplus ligustrinus Perkins","Macropeplus ligustrinus Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Macropeplus","Macropeplus ligustrinus","Macropeplus","ligustrinus","SPECIES","ACCEPTED","none","Distrito Federal",2008,2,12,"2008-02-12T00:00:00","2018-11-23T18:22:48.702+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000083235","237","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Fazenda Sucupira. Mata da fitossociologia.","pt","CEN",1095258278,"BRA:Cenargen:CEN:0000083235","Collection","Exsicatas","Clarissa Gouveia Fontes","83235","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","B. M. T. Walter",1090,0,"","Frutos imaturos verdes.","","","",NA,"","","","","","","",NA,NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.906666,-48.01,"original coordinates","original coordinates OK"
"6","Macropeplus ligustrinus",1213651262,-15.906667,-48.01,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:30.854+0000","2018-01-05T18:34:55.834+0000",114,"none","PRESERVED_SPECIMEN",NA,7264557,6,7707728,220,407,2494,3234653,7264557,7264557,"Macropeplus ligustrinus Perkins","Macropeplus ligustrinus Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Macropeplus","Macropeplus ligustrinus","Macropeplus","ligustrinus","SPECIES","ACCEPTED","none","Distrito Federal",2008,2,12,"2008-02-12T00:00:00","2018-07-08T01:34:41.005+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000194790","237","UB - Herbário da Universidade de Brasília","Brasília","Fazenda Sucupira","pt","UB",1213651262,"BRA:UnB:UB:0000194790","Collection","","Fontes, CG; Pereira, JB","194790","UnB","Universidade de Brasília (UnB)","Walter, BMT",1090,0,"SOUTH_AMERICA","Árvore 4,5m. Frutos verdes; Mata de galeria inundável. Relevo plano no local. Solo argiloso com muita serrapilheira","","","",NA,"","","","","","","",NA,NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.906667,-48.01,"original coordinates","original coordinates OK"
"7","Macropeplus ligustrinus",1587327954,-15.725833,-47.943888,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:40.337+0000","2018-11-23T18:21:40.497+0000",123,"none","PRESERVED_SPECIMEN",3,7264557,6,7707728,220,407,2494,3234653,7264557,7264557,"Macropeplus ligustrinus Perkins","Macropeplus ligustrinus Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Macropeplus","Macropeplus ligustrinus","Macropeplus","ligustrinus","SPECIES","ACCEPTED","none","Distrito Federal",2008,7,17,"2008-07-17T00:00:00","2018-11-23T18:22:57.657+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000096454","157","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília.","pt","CEN",1587327954,"BRA:Cenargen:CEN:0000096454","Collection","Exsicatas","Bernardo Rocha Teixeira","96454","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","J. B. Pereira",NA,NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.725833,-47.943888,"original coordinates","original coordinates OK"
"8","Macropeplus ligustrinus",1676476161,-15.725833,-47.943889,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:33.883+0000","2017-12-29T14:53:17.347+0000",129,"none","PRESERVED_SPECIMEN",NA,7264557,6,7707728,220,407,2494,3234653,7264557,7264557,"Macropeplus ligustrinus Perkins","Macropeplus ligustrinus Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Macropeplus","Macropeplus ligustrinus","Macropeplus","ligustrinus","SPECIES","ACCEPTED","2015-06-01T00:00:00","Distrito Federal",2008,7,17,"2008-07-17T00:00:00","2018-12-10T07:36:51.931+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000006561","157","HUTO - Herbário da Universidade de Tocantins","Brasília","Parque Nacional de Brasília.","pt","HUTO",1676476161,"BRA:UNITINS:HUTO:0000006561","Collection","","Texeira, B.R.","6561","UNITINS","Fundação Universidade de Tocantins (UNITINS)","Pereira, J.B.",9999,0,"","Árvore com 8 m de altura. Fruto negro.; Mata de galeria (meio). Relevo plano no local.","2017-10-04T12:58:18.000+0000","","",NA,"","","","","","","",NA,NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.725833,-47.943889,"original coordinates","original coordinates OK"
"9","Macropeplus ligustrinus",1087649943,-20.134722,-43.451389,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:38.973+0000","2017-12-29T14:10:12.461+0000",121,"none","PRESERVED_SPECIMEN",NA,7264557,6,7707728,220,407,2494,3234653,7264557,7264557,"Macropeplus ligustrinus Perkins","Macropeplus ligustrinus Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Macropeplus","Macropeplus ligustrinus","Macropeplus","ligustrinus","SPECIES","ACCEPTED","none","Minas Gerais",2008,10,1,"2008-10-01T00:00:00","2018-12-08T13:05:42.752+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000142061","153","BHCB - Herbário da Universidade Federal de Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Inficionado","pt","BHCB",1087649943,"BRA:UFMG:BHCB:0000142061","Collection","","Oliveira, CT; Viana, PL","142061","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","",2075,0,"SOUTH_AMERICA","arbusto de 2,0 m, botões florais verdes, folhas discolores.","2017-03-31T17:58:41.000+0000","","",NA,"","","","","","","",NA,NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","","Catas Altas","Minas Gerais","brazil",2396,"Catas Altas",3115359,-43.408175,-20.07551,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.134722,-43.451389,"original coordinates","original coordinates outside municipality original in catas altas falls in mariana"
"10","Macropeplus ligustrinus",1090521033,-13.524167,-41.945278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:42.164+0000","2018-11-24T12:34:42.168+0000",122,"none","PRESERVED_SPECIMEN",NA,7264557,6,7707728,220,407,2494,3234653,7264557,7264557,"Macropeplus ligustrinus Perkins","Macropeplus ligustrinus Perkins","Plantae","Tracheophyta","Laurales","Monimiaceae","Macropeplus","Macropeplus ligustrinus","Macropeplus","ligustrinus","SPECIES","ACCEPTED","none","Bahia",2008,11,1,"2008-11-01T00:00:00","2018-12-08T04:43:02.268+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000137455","589","CEPEC - Herbário do Centro de Pesquisas do Cacau","RIO DE CONTAS","Serra das Almas. Campo do Queiroz. Mata do Gambá.","pt","CEPEC",1090521033,"BRA:CEPLAC:CEPEC:0000137455","Collection","","F. H. F. Nascimento","137455","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","F. H. F. Nascimento",NA,NA,"","","2018-11-14T17:48:42.000+0000","30/12/2008","",NA,"","","","","","","",NA,NA,"","","","",NA,"",NA,"","","","","","","",NA,"","","","RIO DE CONTAS","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.524167,-41.945278,"original coordinates","original coordinates OK"
