"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","identifiedBy","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","identificationRemarks","georeferenceProtocol","georeferenceSources","individualCount","verbatimTaxonRank","higherClassification","fieldNumber","verbatimLocality","higherGeography","dynamicProperties","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Styrax martii",1570749850,-12.133333,-41.033333,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:36.070+0000","2018-11-24T12:31:36.201+0000",126,"none","PRESERVED_SPECIMEN",7319986,6,7707728,220,1353,2507,3032925,7319986,7319986,"Styrax martii Seub.","Styrax martii Seub.","Plantae","Tracheophyta","Ericales","Styracaceae","Styrax","Styrax martii","Styrax","martii","SPECIES","ACCEPTED","none",0,0,"Bahia",2016,3,25,"2016-03-25T00:00:00","2018-11-22T19:53:25.000+0000","2018-12-08T17:16:16.168+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000012127","24530","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Morro do Chapéu","4 a 8 km de Morro do Chapéu para Utinga","pt","HUESB",1570749850,"BRA:UESB:HUESB:0000012127","Collection","Guedes, M.L.; Veloso, E.; Casaes, M.; Araújo, F.; Veloso, E.; Casaes, M.; Araújo, F.","12127","UESB","Universidade Estadual do Sudoeste da Bahia (UESB)","Arbusto. Folhas coriáceas, discolores, face abaxial com indumentos ferrugíneo. Inflorescência com cálice ferrugíneo e pétalas cremes.; Área antropizada","","","","","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.133333,-41.033333,"original coordinates","original coordinates outside municipality original in morro do chapeu falls in ruy barbosa"
"2","Styrax martii",1213676218,-24.863611,-48.716667,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:36.866+0000","2018-06-04T19:36:09.706+0000",118,"none","PRESERVED_SPECIMEN",7319986,6,7707728,220,1353,2507,3032925,7319986,7319986,"Styrax martii Seub.","Styrax martii Seub.","Plantae","Tracheophyta","Ericales","Styracaceae","Styrax","Styrax martii","Styrax","martii","SPECIES","ACCEPTED","2015-07-08T00:00:00",1040,0,"Paraná",2015,6,15,"2015-06-15T00:00:00","","2018-07-08T01:36:44.226+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000397811","1952","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","Parque Estadual das Lauráceas, topo de morro","pt","MBM",1213676218,"BRA:MBM:MBM:0000397811","Collection","Brotto, ML","397811","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore de 7m de altura; flor de corola branca e cálice ferrugíneo.; Floresta Ombrófila Densa Altomontana.","SOUTH_AMERICA","Brotto, ML","","","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","","",NA,"","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.863611,-48.716667,"original coordinates","original coordinates OK"
"3","Styrax martii",1848243884,-25.218333,-48.185,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:38.441+0000","2018-06-04T19:36:10.426+0000",118,"none","PRESERVED_SPECIMEN",7319986,6,7707728,220,1353,2507,3032925,7319986,7319986,"Styrax martii Seub.","Styrax martii Seub.","Plantae","Tracheophyta","Ericales","Styracaceae","Styrax","Styrax martii","Styrax","martii","SPECIES","ACCEPTED","2015-09-23T00:00:00",585,0,"Paraná",2015,9,13,"2015-09-13T00:00:00","2018-05-10T19:14:25.000+0000","2018-12-08T15:08:31.624+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000400358","2003","MBM - Herbário do Museu Botânico Municipal","Guaraqueçaba","Pico Bico Torto, bacia do Rio do Costa","pt","MBM",1848243884,"BRA:MBM:MBM:0000400358","Collection","Brotto, ML; Völtz, RR; Bizarro, OMR","400358","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore de 3,5m; frutos imaturos verde-claros.; Floresta Ombrófila Densa Altomontana.","SOUTH_AMERICA","Brotto, ML","","","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","","",NA,"","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.218333,-48.185,"original coordinates","original coordinates OK"
"4","Styrax martii",1500372996,-25.218333,-48.185,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:26.374+0000","2018-12-03T15:53:01.190+0000",122,"none","PRESERVED_SPECIMEN",7319986,6,7707728,220,1353,2507,3032925,7319986,7319986,"Styrax martii Seub.","Styrax martii Seub.","Plantae","Tracheophyta","Ericales","Styracaceae","Styrax","Styrax martii","Styrax","martii","SPECIES","ACCEPTED","2015-09-23T00:00:00",58,0,"Paraná",2015,9,13,"2015-09-13T00:00:00","2018-10-15T19:30:57.000+0000","2018-12-08T21:27:05.865+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000192946","2003","ICN - Herbário do Instituto de Ciências Naturais","Guaraqueçaba","Pico Bico Torto- bacia do Rio do Costa","pt","ICN",1500372996,"BRA:UFRGS:ICN:0000192946","Collection","Brotto, ML; Völtz, R; Bizarro, OMR","192946","UFRGS","Universidade Federal do Rio Grande do Sul (UFRGS)","","SOUTH_AMERICA","Brotto, ML","","","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","","",NA,"","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.218333,-48.185,"original coordinates","original coordinates OK"
"5","Styrax martii",1585200615,-25.1553,-48.1735,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.449+0000","2018-04-05T12:08:12.128+0000",123,"none","PRESERVED_SPECIMEN",7319986,6,7707728,220,1353,2507,3032925,7319986,7319986,"Styrax martii Seub.","Styrax martii Seub.","Plantae","Tracheophyta","Ericales","Styracaceae","Styrax","Styrax martii","Styrax","martii","SPECIES","ACCEPTED","2015-03-05T00:00:00",860,0,"Paraná",2014,8,1,"2014-08-01T00:00:00","2018-03-23T20:53:49.000+0000","2018-12-07T01:13:51.978+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000013622","1754","EFC - Herbário Escola de Florestas Curitiba","Guaraqueçaba","Serra Gigante","pt","EFC",1585200615,"BRA:UFPR:EFC:0000013622","Collection","Blum, C.T.; Vieira, R.S.; Scheer, M.B.","13622","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 3m, frutos pardo-esverdeados, em Floresta Ombrófila Densa de transição entre Montana e Altomontana","","Vieira, R.S.","","","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","","",NA,"","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.1553,-48.1735,"original coordinates","original coordinates OK"
"6","Styrax martii",1213675771,-25.779467,-49.033211,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:36.633+0000","2018-06-04T19:36:09.819+0000",118,"none","PRESERVED_SPECIMEN",7319986,6,7707728,220,1353,2507,3032925,7319986,7319986,"Styrax martii Seub.","Styrax martii Seub.","Plantae","Tracheophyta","Ericales","Styracaceae","Styrax","Styrax martii","Styrax","martii","SPECIES","ACCEPTED","2015-06-01T00:00:00",NA,NA,"Paraná",2013,4,24,"2013-04-24T00:00:00","","2018-07-08T01:36:44.227+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000397344","s.n.","MBM - Herbário do Museu Botânico Municipal","Tijucas do Sul","","pt","MBM",1213675771,"BRA:MBM:MBM:0000397344","Collection","Roher, D; Daniel, V","397344","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbórea de aprox. 10m de altura e 78cm de CAP, tronco levemente rosáceo, com botões florais.; Floresta Ombrófila Mista.","SOUTH_AMERICA","Cordeiro, J","","","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","","",NA,"","","Tijucas do Sul","Paraná","brazil",830,"Tijucas do Sul",4127601,-49.112272,-25.901697,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.779467,-49.033211,"original coordinates","original coordinates outside municipality original in tijucas do sul falls in sao jose dos pinhais"
"7","Styrax martii",1094910349,-13.526944,-41.968056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:47.365+0000","2018-09-10T18:27:30.614+0000",124,"none","PRESERVED_SPECIMEN",7319986,6,7707728,220,1353,2507,3032925,7319986,7319986,"Styrax martii Seub.","Styrax martii Seub.","Plantae","Tracheophyta","Ericales","Styracaceae","Styrax","Styrax martii","Styrax","martii","SPECIES","ACCEPTED","none",1700,200,"Bahia",2012,6,12,"2012-06-12T00:00:00","","2018-09-10T18:27:57.701+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000193704","15662","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Rio de Contas","Encosta até o topo do Pico das Almas.","pt","HUEFS",1094910349,"BRA:UEFS:HUEFS:0000193704","Collection","Queiroz, L.P.de","193704","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo rupestre com afloramentos de quartzito","","","","","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","","",NA,"","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.526944,-41.968056,"original coordinates","original coordinates outside municipality original in rio de contas falls in erico cardoso"
"8","Styrax martii",1090632311,-11.143611,-40.490833,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:50.784+0000","2018-09-25T14:05:45.640+0000",126,"none","PRESERVED_SPECIMEN",7319986,6,7707728,220,1353,2507,3032925,7319986,7319986,"Styrax martii Seub.","Styrax martii Seub.","Plantae","Tracheophyta","Ericales","Styracaceae","Styrax","Styrax martii","Styrax","martii","SPECIES","ACCEPTED","2011-06-01T00:00:00",873,0,"Bahia",2011,6,4,"2011-06-04T00:00:00","2018-08-21T18:48:04.000+0000","2018-12-08T04:43:56.561+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000212324","3034","SPF - Herbário da Universidade de São Paulo","Jacobina","","pt","SPF",1090632311,"BRA:USP:SPF:0000212324","Collection","Roque, N","212324","USP","Universidade de São Paulo, USP","","","Alves, M","","","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","","",NA,"","","Jacobina","Bahia","brazil",3721,"Jacobina",2917508,-40.560093,-11.137404,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.143611,-40.490833,"original coordinates","original coordinates OK"
"9","Styrax martii",1135818549,-13,-41.366667,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.994+0000","2018-09-24T19:20:46.061+0000",128,"none","PRESERVED_SPECIMEN",7319986,6,7707728,220,1353,2507,3032925,7319986,7319986,"Styrax martii Seub.","Styrax martii Seub.","Plantae","Tracheophyta","Ericales","Styracaceae","Styrax","Styrax martii","Styrax","martii","SPECIES","ACCEPTED","2012-02-01T00:00:00",NA,NA,"Bahia",2011,10,14,"2011-10-14T00:00:00","2018-08-13T19:50:55.000+0000","2018-12-06T21:47:02.241+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000057684","19123","EAC - Herbário Prisco Bezerra","Mucugê","Chapada Diamantina, atrás do cemitério Bizantino.","pt","EAC",1135818549,"BRA:UFC:EAC:0000057684","Collection","Guedes, M.L.","57684","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arbusto, ca. 2 m; folhas coriáceas, discolores, face abaxial ferrugínea; flores com cálice ferrugíneo, pétalas cremes.; Campo rupestre.","SOUTH_AMERICA","Guedes, M.L.","","","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","","",NA,"","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13,-41.366667,"original coordinates","original coordinates OK"
"10","Styrax martii",1077231837,-13.08,-41.894167,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:40.610+0000","2018-12-03T16:16:02.978+0000",122,"none","PRESERVED_SPECIMEN",7319986,6,7707728,220,1353,2507,3032925,7319986,7319986,"Styrax martii Seub.","Styrax martii Seub.","Plantae","Tracheophyta","Ericales","Styracaceae","Styrax","Styrax martii","Styrax","martii","SPECIES","ACCEPTED","2009-08-01T00:00:00",1368,0,"Bahia",2009,5,2,"2009-05-02T00:00:00","2018-08-28T19:19:55.000+0000","2018-12-06T14:16:35.113+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000089281","15155","ALCB - Herbário Alexandre Leal Costa","Piatã","Chapada Diamantina, Caminho para três Morros, Ponto nº 4","pt","ALCB",1077231837,"BRA:UFBA:ALCB:0000089281","Collection","Guedes, ML; Gomes, FS; Alunos de Botânica III","89281","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 1,5 m de altura. Folhas cartáceas, discolores, com a face abaxial ocráceo-seríceo. Flores com cálice ocráceo-seríceo e pétalas creme.","SOUTH_AMERICA","Guedes, ML","","","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","","",NA,"","","Piatã","Bahia","brazil",3453,"Piatã",2924306,-41.879255,-13.04974,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.08,-41.894167,"original coordinates","original coordinates OK"
"11","Styrax martii",1086604872,-25.614,-48.6987,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:21.184+0000","2018-04-05T12:08:10.595+0000",123,"none","PRESERVED_SPECIMEN",7319986,6,7707728,220,1353,2507,3032925,7319986,7319986,"Styrax martii Seub.","Styrax martii Seub.","Plantae","Tracheophyta","Ericales","Styracaceae","Styrax","Styrax martii","Styrax","martii","SPECIES","ACCEPTED","2009-11-09T00:00:00",850,0,"Paraná",2009,11,9,"2009-11-09T00:00:00","2018-03-23T20:53:49.000+0000","2018-12-06T13:38:19.705+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000012047","631","EFC - Herbário Escola de Florestas Curitiba","Morretes","Serra da Prata","pt","EFC",1086604872,"BRA:UFPR:EFC:0000012047","Collection","Blum, C.T.; Brotto, M.L.","12047","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore com aprox. 9 m de altura, em crista aos 850 m.s.n.m. Com botões brancos e frutos jovens verde-ferrugíneos.","","Blum, C.T.","","","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","",NA,"","","","",NA,"","","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.614,-48.6987,"original coordinates","original coordinates OK"
